gene_names,labels
1700020G17Rik,d5_KLRG1hi_all
Gm28394,d5_KLRG1hi_all
Gm22379,d5_KLRG1hi_all
Gm25898,d5_KLRG1hi_all
Olfr131,d5_KLRG1hi_all
Mir680-3,d5_KLRG1hi_all
Gja1,d5_KLRG1hi_all
Gm43777,d5_KLRG1hi_all
Gm15961,d5_KLRG1hi_all
Kif23,d5_KLRG1hi_all
Smco3,d5_KLRG1hi_all
BC039966,d5_KLRG1hi_all
Gramd1a,d5_KLRG1hi_all
Gm454,d5_KLRG1hi_all
Erich3,d5_KLRG1hi_all
Gm24132,d5_KLRG1hi_all
C030007H22Rik,d5_KLRG1hi_all
Gm42761,d5_KLRG1hi_all
Trpm4,d5_KLRG1hi_all
Lpar3,d5_KLRG1hi_all
Olfr1490,d5_KLRG1hi_all
Tnip1,d5_KLRG1hi_all
Mccc1os,d5_KLRG1hi_all
Hormad1,d5_KLRG1hi_all
Usp19,d5_KLRG1hi_all
Gm42943,d5_KLRG1hi_all
Gm38253,d5_KLRG1hi_all
Mthfsl,d5_KLRG1hi_all
BC048403,d5_KLRG1hi_all
Fam155a,d5_KLRG1hi_all
Gm22106,d5_KLRG1hi_all
Vmn2r113,d5_KLRG1hi_all
Gatc,d5_KLRG1hi_all
Dot1l,d5_KLRG1hi_all
Gm27549,d5_KLRG1hi_all
Usp43,d5_KLRG1hi_all
Gm27242,d5_KLRG1hi_all
Gm44035,d5_KLRG1hi_all
Retnlg,d5_KLRG1hi_all
Trank1,d5_KLRG1hi_all
Gm42707,d5_KLRG1hi_all
Mrpl30,d5_KLRG1hi_all
9030616G12Rik,d5_KLRG1hi_all
Efcab10,d5_KLRG1hi_all
Rheb,d5_KLRG1hi_all
Mup2,d5_KLRG1hi_all
Gcfc2,d5_KLRG1hi_all
Gm32950,d5_KLRG1hi_all
AA474408,d5_KLRG1hi_all
Gprin2,d5_KLRG1hi_all
Tcl1b2,d5_KLRG1hi_all
Cmss1,d5_KLRG1hi_all
Smok3c,d5_KLRG1hi_all
Fam60a,d5_KLRG1hi_all
Krtap3-3,d5_KLRG1hi_all
Mapkap1,d5_KLRG1hi_all
2600014E21Rik,d5_KLRG1hi_all
4930596I21Rik,d5_KLRG1hi_all
Esr2,d5_KLRG1hi_all
Thg1l,d5_KLRG1hi_all
Gm6665,d5_KLRG1hi_all
Mir6924,d5_KLRG1hi_all
Sprr2e,d5_KLRG1hi_all
Poln,d5_KLRG1hi_all
Snord53,d5_KLRG1hi_all
Gm38282,d5_KLRG1hi_all
Cnppd1,d5_KLRG1hi_all
Lrp8os2,d5_KLRG1hi_all
Gm31108,d5_KLRG1hi_all
Lamtor2,d5_KLRG1hi_all
Gm37812,d5_KLRG1hi_all
Zfp764,d5_KLRG1hi_all
Dzip1,d5_KLRG1hi_all
Palmd,d5_KLRG1hi_all
Tmem260,d5_KLRG1hi_all
2310069G16Rik,d5_KLRG1hi_all
Card19,d5_KLRG1hi_all
Hpgd,d5_KLRG1hi_all
Gm29234,d5_KLRG1hi_all
Gm15445,d5_KLRG1hi_all
Atpif1,d5_KLRG1hi_all
Gm26128,d5_KLRG1hi_all
Tmem243,d5_KLRG1hi_all
Pabpc1,d5_KLRG1hi_all
Snrnp200,d5_KLRG1hi_all
Triml2,d5_KLRG1hi_all
Gm12395,d5_KLRG1hi_all
F930015N05Rik,d5_KLRG1hi_all
Dsc1,d5_KLRG1hi_all
Emcn,d5_KLRG1hi_all
Gm24440,d5_KLRG1hi_all
Zfp407,d5_KLRG1hi_all
Zfp956,d5_KLRG1hi_all
Gm13465,d5_KLRG1hi_all
ENSMUST00000107716.6,d5_KLRG1hi_all
Zzef1,d5_KLRG1hi_all
4831440E17Rik,d5_KLRG1hi_all
C230031I18Rik,d5_KLRG1hi_all
Gm26466,d5_KLRG1hi_all
Anxa2,d5_KLRG1hi_all
Gm42506,d5_KLRG1hi_all
Gm11613,d5_KLRG1hi_all
Oxnad1,d5_KLRG1hi_all
Gm22710,d5_KLRG1hi_all
Clec11a,d5_KLRG1hi_all
Zbtb11,d5_KLRG1hi_all
Tal1,d5_KLRG1hi_all
Wfdc13,d5_KLRG1hi_all
Podn,d5_KLRG1hi_all
Prkar1b,d5_KLRG1hi_all
Gm37334,d5_KLRG1hi_all
Atp8b3,d5_KLRG1hi_all
Mrgbp,d5_KLRG1hi_all
Six3os1,d5_KLRG1hi_all
Sppl2a,d5_KLRG1hi_all
Tas2r121,d5_KLRG1hi_all
Nop16,d5_KLRG1hi_all
Prtn3,d5_KLRG1hi_all
Gm24527,d5_KLRG1hi_all
Nab1,d5_KLRG1hi_all
Prss37,d5_KLRG1hi_all
Lce3e,d5_KLRG1hi_all
Hapln2,d5_KLRG1hi_all
Gm11844,d5_KLRG1hi_all
mt-Th,d5_KLRG1hi_all
Olfr57,d5_KLRG1hi_all
Mir466c-2,d5_KLRG1hi_all
Vmn1r238,d5_KLRG1hi_all
Cers4,d5_KLRG1hi_all
Gm38124,d5_KLRG1hi_all
4930502C17Rik,d5_KLRG1hi_all
Gm24230,d5_KLRG1hi_all
Iqcf6,d5_KLRG1hi_all
Amelx,d5_KLRG1hi_all
Qtrt1,d5_KLRG1hi_all
Kcnj2,d5_KLRG1hi_all
Nlrp3,d5_KLRG1hi_all
Spink5,d5_KLRG1hi_all
Dcakd,d5_KLRG1hi_all
Vamp2,d5_KLRG1hi_all
Ddx10,d5_KLRG1hi_all
Gm13279,d5_KLRG1hi_all
Gm4926,d5_KLRG1hi_all
Ighv2-5,d5_KLRG1hi_all
Lamp1,d5_KLRG1hi_all
Gm17518,d5_KLRG1hi_all
Gm23973,d5_KLRG1hi_all
Gm37533,d5_KLRG1hi_all
Mtnr1a,d5_KLRG1hi_all
Gm23000,d5_KLRG1hi_all
Kctd1,d5_KLRG1hi_all
Gm43421,d5_KLRG1hi_all
Gm42994,d5_KLRG1hi_all
Rrs1,d5_KLRG1hi_all
Gm4208,d5_KLRG1hi_all
Lig1,d5_KLRG1hi_all
Cacna1b,d5_KLRG1hi_all
BC065397,d5_KLRG1hi_all
Gpr65,d5_KLRG1hi_all
Gm37986,d5_KLRG1hi_all
Vmn2r55,d5_KLRG1hi_all
Sugp1,d5_KLRG1hi_all
Gm37657,d5_KLRG1hi_all
Sec16a,d5_KLRG1hi_all
Gm23760,d5_KLRG1hi_all
Sirpb1c,d5_KLRG1hi_all
Gm44388,d5_KLRG1hi_all
Ghdc,d5_KLRG1hi_all
Top1mt,d5_KLRG1hi_all
Gm21093,d5_KLRG1hi_all
Pot1b,d5_KLRG1hi_all
Olfr165,d5_KLRG1hi_all
n-R5s28,d5_KLRG1hi_all
Nomo1,d5_KLRG1hi_all
Gm15408,d5_KLRG1hi_all
Krcc1,d5_KLRG1hi_all
Egr4,d5_KLRG1hi_all
Sez6,d5_KLRG1hi_all
Daxx,d5_KLRG1hi_all
Fbxw14,d5_KLRG1hi_all
Slc2a8,d5_KLRG1hi_all
Anapc11,d5_KLRG1hi_all
4930553I04Rik,d5_KLRG1hi_all
Olfr1317,d5_KLRG1hi_all
Tmbim1,d5_KLRG1hi_all
Gm23668,d5_KLRG1hi_all
Gnpda2,d5_KLRG1hi_all
Mgat4d,d5_KLRG1hi_all
Taar7e,d5_KLRG1hi_all
Ttc28,d5_KLRG1hi_all
Gm27457,d5_KLRG1hi_all
Gm43057,d5_KLRG1hi_all
Atp6v1d,d5_KLRG1hi_all
Gm44500,d5_KLRG1hi_all
Fam209,d5_KLRG1hi_all
Gm22696,d5_KLRG1hi_all
Gm23424,d5_KLRG1hi_all
Tmprss9,d5_KLRG1hi_all
Alkbh8,d5_KLRG1hi_all
Gm26296,d5_KLRG1hi_all
Gm26802,d5_KLRG1hi_all
Scn2b,d5_KLRG1hi_all
Slc4a7,d5_KLRG1hi_all
Gm13289,d5_KLRG1hi_all
Prrx2,d5_KLRG1hi_all
Grid2ip,d5_KLRG1hi_all
Gm29285,d5_KLRG1hi_all
4930519P11Rik,d5_KLRG1hi_all
Slfn9,d5_KLRG1hi_all
Olfr1441,d5_KLRG1hi_all
Gm27446,d5_KLRG1hi_all
Gm26489,d5_KLRG1hi_all
Rnase13,d5_KLRG1hi_all
Sgol1,d5_KLRG1hi_all
Atp1b2,d5_KLRG1hi_all
Dtx1,d5_KLRG1hi_all
Gm6367,d5_KLRG1hi_all
Gm43439,d5_KLRG1hi_all
Zmym6,d5_KLRG1hi_all
Smim1,d5_KLRG1hi_all
Gm23605,d5_KLRG1hi_all
Gm22661,d5_KLRG1hi_all
Gm10031,d5_KLRG1hi_all
Fn3krp,d5_KLRG1hi_all
Gm29025,d5_KLRG1hi_all
Gm25613,d5_KLRG1hi_all
Gvin1,d5_KLRG1hi_all
Mob3c,d5_KLRG1hi_all
Itga2b,d5_KLRG1hi_all
Tecpr1,d5_KLRG1hi_all
Cdo1,d5_KLRG1hi_all
Dnajb7,d5_KLRG1hi_all
Gm1322,d5_KLRG1hi_all
Gm43488,d5_KLRG1hi_all
S100a10,d5_KLRG1hi_all
Ffar2,d5_KLRG1hi_all
Olig3,d5_KLRG1hi_all
Xpnpep3,d5_KLRG1hi_all
Gm23152,d5_KLRG1hi_all
Mir3102,d5_KLRG1hi_all
Ticam2,d5_KLRG1hi_all
Gm43050,d5_KLRG1hi_all
Esco2,d5_KLRG1hi_all
Tcea1,d5_KLRG1hi_all
Gm25919,d5_KLRG1hi_all
Slc35g2,d5_KLRG1hi_all
Gm38336,d5_KLRG1hi_all
Piezo1,d5_KLRG1hi_all
Rpl9-ps1,d5_KLRG1hi_all
Gm37470,d5_KLRG1hi_all
Mir101a,d5_KLRG1hi_all
Olfr569,d5_KLRG1hi_all
Slc1a1,d5_KLRG1hi_all
Gstm4,d5_KLRG1hi_all
Gm13267,d5_KLRG1hi_all
Gm20387,d5_KLRG1hi_all
Rcn1,d5_KLRG1hi_all
Gm10860,d5_KLRG1hi_all
Msi1,d5_KLRG1hi_all
Gm10944,d5_KLRG1hi_all
Gm44456,d5_KLRG1hi_all
Bcor,d5_KLRG1hi_all
Heatr5a,d5_KLRG1hi_all
Tuba4a,d5_KLRG1hi_all
Tekt1,d5_KLRG1hi_all
Gm27543,d5_KLRG1hi_all
Chpt1,d5_KLRG1hi_all
Them7,d5_KLRG1hi_all
Cox20,d5_KLRG1hi_all
Ahi1,d5_KLRG1hi_all
Foxp3,d5_KLRG1hi_all
Nsun5,d5_KLRG1hi_all
Olfr1437,d5_KLRG1hi_all
Pdzph1,d5_KLRG1hi_all
Ttll5,d5_KLRG1hi_all
Gm20511,d5_KLRG1hi_all
Gm15319,d5_KLRG1hi_all
Timeless,d5_KLRG1hi_all
Kcnmb4os1,d5_KLRG1hi_all
Gm28010,d5_KLRG1hi_all
Gm24858,d5_KLRG1hi_all
Gm42611,d5_KLRG1hi_all
Gm16576,d5_KLRG1hi_all
D830030K20Rik,d5_KLRG1hi_all
Aacs,d5_KLRG1hi_all
Mterf4,d5_KLRG1hi_all
Dnajb2,d5_KLRG1hi_all
Actr8,d5_KLRG1hi_all
C1qtnf1,d5_KLRG1hi_all
Gm22929,d5_KLRG1hi_all
Gm24336,d5_KLRG1hi_all
Adprm,d5_KLRG1hi_all
Dnajc27,d5_KLRG1hi_all
Nedd4l,d5_KLRG1hi_all
Slc2a10,d5_KLRG1hi_all
Rhox4a,d5_KLRG1hi_all
Hcar1,d5_KLRG1hi_all
Rhox4d,d5_KLRG1hi_all
Slf1,d5_KLRG1hi_all
Gm29044,d5_KLRG1hi_all
Slc17a9,d5_KLRG1hi_all
Myo5b,d5_KLRG1hi_all
B3gnt7,d5_KLRG1hi_all
Patl2,d5_KLRG1hi_all
Pigl,d5_KLRG1hi_all
Gm16086,d5_KLRG1hi_all
Smarce1,d5_KLRG1hi_all
4930516K23Rik,d5_KLRG1hi_all
5730412P04Rik,d5_KLRG1hi_all
4930519A11Rik,d5_KLRG1hi_all
Gm26124,d5_KLRG1hi_all
Gm23536,d5_KLRG1hi_all
Ascl1,d5_KLRG1hi_all
Gm15932,d5_KLRG1hi_all
Gm14190,d5_KLRG1hi_all
Rpl7a,d5_KLRG1hi_all
Cdc26,d5_KLRG1hi_all
Gm37539,d5_KLRG1hi_all
Gm44170,d5_KLRG1hi_all
Gm42931,d5_KLRG1hi_all
Dixdc1,d5_KLRG1hi_all
Gm23518,d5_KLRG1hi_all
Gm37202,d5_KLRG1hi_all
Gm11419,d5_KLRG1hi_all
Tmem117,d5_KLRG1hi_all
4930557F10Rik,d5_KLRG1hi_all
Cyp2j9,d5_KLRG1hi_all
Aspscr1,d5_KLRG1hi_all
Rangap1,d5_KLRG1hi_all
Epn3,d5_KLRG1hi_all
Gm24724,d5_KLRG1hi_all
Gm25418,d5_KLRG1hi_all
Atp6v0c,d5_KLRG1hi_all
Gm4767,d5_KLRG1hi_all
Mmgt2,d5_KLRG1hi_all
Trav9n-4,d5_KLRG1hi_all
Gm28930,d5_KLRG1hi_all
Alg14,d5_KLRG1hi_all
Usp13,d5_KLRG1hi_all
Sfxn5,d5_KLRG1hi_all
Mrpl2,d5_KLRG1hi_all
Gm24627,d5_KLRG1hi_all
n-R5s155,d5_KLRG1hi_all
Ckb,d5_KLRG1hi_all
Izumo1r,d5_KLRG1hi_all
Dusp4,d5_KLRG1hi_all
Gm43202,d5_KLRG1hi_all
Dydc2,d5_KLRG1hi_all
Gnl3,d5_KLRG1hi_all
Zfp964,d5_KLRG1hi_all
Gm23690,d5_KLRG1hi_all
Ltf,d5_KLRG1hi_all
Gm11861,d5_KLRG1hi_all
Pmp2,d5_KLRG1hi_all
Gm5382,d5_KLRG1hi_all
Psmc3ip,d5_KLRG1hi_all
Magea2,d5_KLRG1hi_all
Mir665,d5_KLRG1hi_all
Gm38170,d5_KLRG1hi_all
Eif5b,d5_KLRG1hi_all
Gm28571,d5_KLRG1hi_all
Gm23513,d5_KLRG1hi_all
Ces1e,d5_KLRG1hi_all
Gm9996,d5_KLRG1hi_all
Gm16586,d5_KLRG1hi_all
Sec11a,d5_KLRG1hi_all
Prdx1,d5_KLRG1hi_all
D730001G18Rik,d5_KLRG1hi_all
Gm14950,d5_KLRG1hi_all
Gm20539,d5_KLRG1hi_all
Cypt3,d5_KLRG1hi_all
Gm4262,d5_KLRG1hi_all
6330403A02Rik,d5_KLRG1hi_all
Skap1,d5_KLRG1hi_all
Gm26561,d5_KLRG1hi_all
Gm14258,d5_KLRG1hi_all
Gm23651,d5_KLRG1hi_all
Mroh4,d5_KLRG1hi_all
Svs1,d5_KLRG1hi_all
Ppfibp1,d5_KLRG1hi_all
Gm27402,d5_KLRG1hi_all
Gm43137,d5_KLRG1hi_all
Mir3474,d5_KLRG1hi_all
Lsm8,d5_KLRG1hi_all
Etnppl,d5_KLRG1hi_all
Gm10825,d5_KLRG1hi_all
Sftpc,d5_KLRG1hi_all
Esp8,d5_KLRG1hi_all
Dlx1as,d5_KLRG1hi_all
Slc34a2,d5_KLRG1hi_all
Nr2f1,d5_KLRG1hi_all
Bace1,d5_KLRG1hi_all
Gm15567,d5_KLRG1hi_all
Gm37861,d5_KLRG1hi_all
5031439G07Rik,d5_KLRG1hi_all
Lrp2,d5_KLRG1hi_all
1700018C11Rik,d5_KLRG1hi_all
Astx6,d5_KLRG1hi_all
Hoxd1,d5_KLRG1hi_all
1700047N06Rik,d5_KLRG1hi_all
Ap2a1,d5_KLRG1hi_all
Gm44428,d5_KLRG1hi_all
Gm27580,d5_KLRG1hi_all
Gm38119,d5_KLRG1hi_all
Gm27907,d5_KLRG1hi_all
Ythdf1,d5_KLRG1hi_all
Rpl36,d5_KLRG1hi_all
Gm23887,d5_KLRG1hi_all
Olfr1389,d5_KLRG1hi_all
Nacad,d5_KLRG1hi_all
Cyp2d10,d5_KLRG1hi_all
Trpv5,d5_KLRG1hi_all
Slc13a1,d5_KLRG1hi_all
Gm20661,d5_KLRG1hi_all
Gm8068,d5_KLRG1hi_all
Snord34,d5_KLRG1hi_all
Gm37787,d5_KLRG1hi_all
Kcnh8,d5_KLRG1hi_all
Chd5,d5_KLRG1hi_all
Gm23774,d5_KLRG1hi_all
Gm37785,d5_KLRG1hi_all
Il4i1,d5_KLRG1hi_all
Gm28038,d5_KLRG1hi_all
4930526M16Rik,d5_KLRG1hi_all
Fam205a3,d5_KLRG1hi_all
Gm43648,d5_KLRG1hi_all
Gpr20,d5_KLRG1hi_all
Zfp146,d5_KLRG1hi_all
1700086P04Rik,d5_KLRG1hi_all
Coro6,d5_KLRG1hi_all
Gm12569,d5_KLRG1hi_all
Gm12198,d5_KLRG1hi_all
Ifnl3,d5_KLRG1hi_all
Olfr171,d5_KLRG1hi_all
Dennd5b,d5_KLRG1hi_all
Phf24,d5_KLRG1hi_all
Klra10,d5_KLRG1hi_all
Clvs2,d5_KLRG1hi_all
Gm38003,d5_KLRG1hi_all
Olfr937,d5_KLRG1hi_all
Cdh16,d5_KLRG1hi_all
Gm22563,d5_KLRG1hi_all
Adcy1,d5_KLRG1hi_all
Gm15123,d5_KLRG1hi_all
Ppp3cc,d5_KLRG1hi_all
Gm26750,d5_KLRG1hi_all
Gm24307,d5_KLRG1hi_all
4930571N24Rik,d5_KLRG1hi_all
Gm26162,d5_KLRG1hi_all
Mpv17,d5_KLRG1hi_all
Fxyd4,d5_KLRG1hi_all
Ucn,d5_KLRG1hi_all
Gm25805,d5_KLRG1hi_all
Kif14,d5_KLRG1hi_all
Gpr101,d5_KLRG1hi_all
Zcchc17,d5_KLRG1hi_all
Slc1a5,d5_KLRG1hi_all
Gm32250,d5_KLRG1hi_all
Tigd5,d5_KLRG1hi_all
Znfx1,d5_KLRG1hi_all
AI849053,d5_KLRG1hi_all
Traj12,d5_KLRG1hi_all
Gm11791,d5_KLRG1hi_all
P3h1,d5_KLRG1hi_all
Cbwd1,d5_KLRG1hi_all
Gm14641,d5_KLRG1hi_all
Spp1,d5_KLRG1hi_all
Gm27507,d5_KLRG1hi_all
Wdr3,d5_KLRG1hi_all
Med15,d5_KLRG1hi_all
Mir297a-4,d5_KLRG1hi_all
Gm25720,d5_KLRG1hi_all
Gm26310,d5_KLRG1hi_all
Gm24461,d5_KLRG1hi_all
Gm20692,d5_KLRG1hi_all
Spon1,d5_KLRG1hi_all
Pdcd11,d5_KLRG1hi_all
Vstm4,d5_KLRG1hi_all
Plxnb2,d5_KLRG1hi_all
Trmt10c,d5_KLRG1hi_all
Nsun2,d5_KLRG1hi_all
Gm17041,d5_KLRG1hi_all
Guk1,d5_KLRG1hi_all
Gm44249,d5_KLRG1hi_all
Clca1,d5_KLRG1hi_all
Tbc1d13,d5_KLRG1hi_all
Kidins220,d5_KLRG1hi_all
0610009B22Rik,d5_KLRG1hi_all
Ssx9,d5_KLRG1hi_all
Gm25943,d5_KLRG1hi_all
Gm13293,d5_KLRG1hi_all
Vmn1r55,d5_KLRG1hi_all
Wdr35,d5_KLRG1hi_all
Gm9956,d5_KLRG1hi_all
Mir6903,d5_KLRG1hi_all
Mir344d-2,d5_KLRG1hi_all
Gm10428,d5_KLRG1hi_all
Cenpt,d5_KLRG1hi_all
Pom121,d5_KLRG1hi_all
Olfr1425,d5_KLRG1hi_all
Utp14b,d5_KLRG1hi_all
Aco1,d5_KLRG1hi_all
Pi4k2b,d5_KLRG1hi_all
Vmn1r38,d5_KLRG1hi_all
Nhsl2,d5_KLRG1hi_all
Gm42838,d5_KLRG1hi_all
Mir669a-6,d5_KLRG1hi_all
4933408J17Rik,d5_KLRG1hi_all
Gm20638,d5_KLRG1hi_all
Chrm2,d5_KLRG1hi_all
Gm26332,d5_KLRG1hi_all
Gm8897,d5_KLRG1hi_all
Gm38055,d5_KLRG1hi_all
Olfr1453,d5_KLRG1hi_all
Gm44323,d5_KLRG1hi_all
Mvk,d5_KLRG1hi_all
Slc25a13,d5_KLRG1hi_all
Gm10745,d5_KLRG1hi_all
Sae1,d5_KLRG1hi_all
Rad51d,d5_KLRG1hi_all
Gm25148,d5_KLRG1hi_all
Nphp4,d5_KLRG1hi_all
Gm17094,d5_KLRG1hi_all
Gm24545,d5_KLRG1hi_all
Lap3,d5_KLRG1hi_all
Denr,d5_KLRG1hi_all
Pdzrn3,d5_KLRG1hi_all
9430038I01Rik,d5_KLRG1hi_all
Rhobtb2,d5_KLRG1hi_all
Cpne4,d5_KLRG1hi_all
Mir344d-3,d5_KLRG1hi_all
Olfr845,d5_KLRG1hi_all
Dcxr,d5_KLRG1hi_all
Cd164,d5_KLRG1hi_all
A630073D07Rik,d5_KLRG1hi_all
Rell1,d5_KLRG1hi_all
Hirip3,d5_KLRG1hi_all
Gm26916,d5_KLRG1hi_all
Esrra,d5_KLRG1hi_all
Ptgs2os2,d5_KLRG1hi_all
Gm29250,d5_KLRG1hi_all
Dpp7,d5_KLRG1hi_all
Gm4319,d5_KLRG1hi_all
Mir5617,d5_KLRG1hi_all
Dnajb3,d5_KLRG1hi_all
Agpat9,d5_KLRG1hi_all
Lhx6,d5_KLRG1hi_all
Rassf5,d5_KLRG1hi_all
A330017A19Rik,d5_KLRG1hi_all
Gramd2,d5_KLRG1hi_all
Gins1,d5_KLRG1hi_all
BC018473,d5_KLRG1hi_all
Olfr889,d5_KLRG1hi_all
Tprg,d5_KLRG1hi_all
Cd244,d5_KLRG1hi_all
Kctd11,d5_KLRG1hi_all
BB187690,d5_KLRG1hi_all
Gm37374,d5_KLRG1hi_all
Gm12061,d5_KLRG1hi_all
Trav4d-3,d5_KLRG1hi_all
Cfc1,d5_KLRG1hi_all
Gm15802,d5_KLRG1hi_all
Gfra2,d5_KLRG1hi_all
Gm37746,d5_KLRG1hi_all
Fkbp14,d5_KLRG1hi_all
Gm11846,d5_KLRG1hi_all
Gm25856,d5_KLRG1hi_all
Hoxd3os1,d5_KLRG1hi_all
Traj56,d5_KLRG1hi_all
Fam135b,d5_KLRG1hi_all
Gm43415,d5_KLRG1hi_all
Gm22170,d5_KLRG1hi_all
6330410L21Rik,d5_KLRG1hi_all
Nqo2,d5_KLRG1hi_all
Nox1,d5_KLRG1hi_all
Olfr1110,d5_KLRG1hi_all
Paqr5,d5_KLRG1hi_all
Gm23473,d5_KLRG1hi_all
Gm24146,d5_KLRG1hi_all
Gm1604a,d5_KLRG1hi_all
Gm28464,d5_KLRG1hi_all
Acot11,d5_KLRG1hi_all
Gm24844,d5_KLRG1hi_all
P2ry2,d5_KLRG1hi_all
Fam71a,d5_KLRG1hi_all
Serpinf2,d5_KLRG1hi_all
Gm6507,d5_KLRG1hi_all
Olfr435,d5_KLRG1hi_all
Gm42872,d5_KLRG1hi_all
Rcor1,d5_KLRG1hi_all
Gm12114,d5_KLRG1hi_all
Vmn2r110,d5_KLRG1hi_all
Pik3cd,d5_KLRG1hi_all
4930505K14Rik,d5_KLRG1hi_all
A2m,d5_KLRG1hi_all
Tes,d5_KLRG1hi_all
Mir1949,d5_KLRG1hi_all
Pfpl,d5_KLRG1hi_all
Gm14210,d5_KLRG1hi_all
Gm25970,d5_KLRG1hi_all
Lrrn3,d5_KLRG1hi_all
Gm3594,d5_KLRG1hi_all
Gm9991,d5_KLRG1hi_all
Tango6,d5_KLRG1hi_all
Procr,d5_KLRG1hi_all
Klrb1a,d5_KLRG1hi_all
Grid1,d5_KLRG1hi_all
Taf5l,d5_KLRG1hi_all
Gm26793,d5_KLRG1hi_all
Gm25293,d5_KLRG1hi_all
Gm26868,d5_KLRG1hi_all
Zbtb11os1,d5_KLRG1hi_all
Fam174a,d5_KLRG1hi_all
Ccdc36,d5_KLRG1hi_all
Gm20835,d5_KLRG1hi_all
Atr,d5_KLRG1hi_all
Bbx,d5_KLRG1hi_all
Gm37375,d5_KLRG1hi_all
1700022I11Rik,d5_KLRG1hi_all
Fgd6,d5_KLRG1hi_all
Gm16897,d5_KLRG1hi_all
9430002A10Rik,d5_KLRG1hi_all
Gm37951,d5_KLRG1hi_all
Gm44095,d5_KLRG1hi_all
Cst6,d5_KLRG1hi_all
Rbmx,d5_KLRG1hi_all
Igkv1-132,d5_KLRG1hi_all
Gm11782,d5_KLRG1hi_all
Gm26799,d5_KLRG1hi_all
Gm37223,d5_KLRG1hi_all
Ttc13,d5_KLRG1hi_all
Cdk12,d5_KLRG1hi_all
Gm25474,d5_KLRG1hi_all
A830005F24Rik,d5_KLRG1hi_all
Gm24434,d5_KLRG1hi_all
Gm26064,d5_KLRG1hi_all
Gm43088,d5_KLRG1hi_all
Nlrp4a,d5_KLRG1hi_all
Gm28664,d5_KLRG1hi_all
Gm23066,d5_KLRG1hi_all
Folh1,d5_KLRG1hi_all
Skp2,d5_KLRG1hi_all
Gm25891,d5_KLRG1hi_all
Olfr1288,d5_KLRG1hi_all
Gm14455,d5_KLRG1hi_all
Gm43990,d5_KLRG1hi_all
Vmn1r212,d5_KLRG1hi_all
Pspn,d5_KLRG1hi_all
Gm23449,d5_KLRG1hi_all
Mir7033,d5_KLRG1hi_all
Dnajc10,d5_KLRG1hi_all
Rmnd5b,d5_KLRG1hi_all
Gm21616,d5_KLRG1hi_all
Armc3,d5_KLRG1hi_all
Gm25975,d5_KLRG1hi_all
Wdr73,d5_KLRG1hi_all
Ube2z,d5_KLRG1hi_all
Gm32921,d5_KLRG1hi_all
Olfr68,d5_KLRG1hi_all
Loxhd1,d5_KLRG1hi_all
Tyrp1,d5_KLRG1hi_all
Ruvbl2,d5_KLRG1hi_all
Gm14019,d5_KLRG1hi_all
Gm14424,d5_KLRG1hi_all
Gm12117,d5_KLRG1hi_all
Cdc73,d5_KLRG1hi_all
Gm29155,d5_KLRG1hi_all
4930461C15Rik,d5_KLRG1hi_all
Mfng,d5_KLRG1hi_all
Klk10,d5_KLRG1hi_all
Gm14715,d5_KLRG1hi_all
Gm9867,d5_KLRG1hi_all
Gm37966,d5_KLRG1hi_all
Gm37931,d5_KLRG1hi_all
Zkscan2,d5_KLRG1hi_all
E130311K13Rik,d5_KLRG1hi_all
Pafah2,d5_KLRG1hi_all
ENSMUST00000032447.9,d5_KLRG1hi_all
Gm43047,d5_KLRG1hi_all
Gm11008,d5_KLRG1hi_all
Gm27698,d5_KLRG1hi_all
Mir7011,d5_KLRG1hi_all
Slc45a1,d5_KLRG1hi_all
9330136K24Rik,d5_KLRG1hi_all
A530099J19Rik,d5_KLRG1hi_all
Bmpr1a,d5_KLRG1hi_all
Ddx3x,d5_KLRG1hi_all
Ddx51,d5_KLRG1hi_all
Zfp408,d5_KLRG1hi_all
Gm22728,d5_KLRG1hi_all
Creg2,d5_KLRG1hi_all
Hn1l,d5_KLRG1hi_all
Gm37402,d5_KLRG1hi_all
Mir6419,d5_KLRG1hi_all
Gm5934,d5_KLRG1hi_all
Adamts2,d5_KLRG1hi_all
Gan,d5_KLRG1hi_all
Gm22851,d5_KLRG1hi_all
Gm23960,d5_KLRG1hi_all
Ighd3-1,d5_KLRG1hi_all
Gm22673,d5_KLRG1hi_all
Gm22050,d5_KLRG1hi_all
Mzt1,d5_KLRG1hi_all
Serpinb12,d5_KLRG1hi_all
Sec61a2,d5_KLRG1hi_all
Neu4,d5_KLRG1hi_all
Zfp874b,d5_KLRG1hi_all
Mir9-2,d5_KLRG1hi_all
Ints7,d5_KLRG1hi_all
Ckap2l,d5_KLRG1hi_all
Usp6nl,d5_KLRG1hi_all
Olfr1364,d5_KLRG1hi_all
Gm5689,d5_KLRG1hi_all
Gm24715,d5_KLRG1hi_all
Pxt1,d5_KLRG1hi_all
Gm3115,d5_KLRG1hi_all
Nupl2,d5_KLRG1hi_all
Trp53bp2,d5_KLRG1hi_all
Gm14618,d5_KLRG1hi_all
Gm24930,d5_KLRG1hi_all
Gm14808,d5_KLRG1hi_all
Gm22430,d5_KLRG1hi_all
Emc10,d5_KLRG1hi_all
Gm28644,d5_KLRG1hi_all
Gm11665,d5_KLRG1hi_all
