gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Scn10a,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm11284,,,,,,,,,,,,
Ube3c,0.494,0.944,0.918,0.494,0.575,0.471,0.944,0.575,0.874,0.918,0.471,0.874
Gm43467,0.828,0.807,0.971,0.828,1.0,0.816,0.807,1.0,0.797,0.971,0.816,0.797
Hspa8,0.243,0.291,0.305,0.243,0.92,0.898,0.291,0.92,0.978,0.305,0.898,0.978
Dupd1,,,,,,,,,,,,
Hells,0.831,0.772,0.819,0.831,0.646,0.686,0.772,0.646,0.956,0.819,0.686,0.956
Gm5361,0.341,0.993,0.939,0.341,0.382,0.347,0.993,0.382,0.95,0.939,0.347,0.95
Gm21976,0.57,0.755,0.54,0.57,0.822,0.97,0.755,0.822,0.792,0.54,0.97,0.792
Magea4,,,,,,,,,,,,
Il16,0.82,0.926,0.932,0.82,0.902,0.775,0.926,0.902,0.871,0.932,0.775,0.871
Gm19596,,,,,,,,,,,,
Tcf21,0.631,0.285,0.314,0.631,0.588,0.629,0.285,0.588,0.952,0.314,0.629,0.952
Vipr2,0.406,0.283,0.541,0.406,0.845,0.825,0.283,0.845,0.668,0.541,0.825,0.668
Raver2,0.589,0.647,0.386,0.589,0.364,0.769,0.647,0.364,0.226,0.386,0.769,0.226
Cycs-ps3,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm6284,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Gm13199,0.713,0.792,0.603,0.713,0.923,0.415,0.792,0.923,0.469,0.603,0.415,0.469
Kcna2,0.284,0.055,0.153,0.284,0.444,0.758,0.055,0.444,0.64,0.153,0.758,0.64
Ppp1r21,0.718,0.643,0.303,0.718,0.927,0.204,0.643,0.927,0.172,0.303,0.204,0.172
Gm17828,0.831,0.47,0.437,0.831,0.645,0.61,0.47,0.645,0.961,0.437,0.61,0.961
Lgr6,0.73,0.863,0.85,0.73,0.635,0.885,0.863,0.635,0.74,0.85,0.885,0.74
Cyp4f18,0.794,0.762,0.328,0.794,0.968,0.501,0.762,0.968,0.527,0.328,0.501,0.527
Armc10,0.279,0.378,0.726,0.279,0.852,0.502,0.378,0.852,0.627,0.726,0.502,0.627
Csnk1a1,0.763,0.402,0.446,0.763,0.625,0.675,0.402,0.625,0.945,0.446,0.675,0.945
Rundc3b,0.29,0.177,0.413,0.29,0.028,0.086,0.177,0.028,0.625,0.413,0.086,0.625
Rara,0.6,0.259,0.361,0.6,0.582,0.723,0.259,0.582,0.843,0.361,0.723,0.843
Gm13729,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Tbx6,0.712,0.291,0.336,0.712,0.529,0.589,0.291,0.529,0.927,0.336,0.589,0.927
Gm17053,,,,,,,,,,,,
C2cd6,0.67,0.805,0.877,0.67,0.535,0.804,0.805,0.535,0.714,0.877,0.804,0.714
Gm27178,0.686,0.767,0.625,0.686,0.518,0.94,0.767,0.518,0.469,0.625,0.94,0.469
Gm20304,,,,,,,,,,,,
Gm26741,,,,,,,,,,,,
Ndor1,0.684,0.793,0.763,0.684,0.54,0.922,0.793,0.54,0.605,0.763,0.922,0.605
Amy2a4,0.968,0.725,0.176,0.968,0.721,0.227,0.725,0.721,0.117,0.176,0.227,0.117
Olfr1394,0.747,0.805,0.811,0.747,0.601,0.939,0.805,0.601,0.655,0.811,0.939,0.655
Senp3,0.304,0.51,0.754,0.304,0.734,0.513,0.51,0.734,0.753,0.754,0.513,0.753
Sde2,0.819,0.707,0.914,0.819,0.894,0.758,0.707,0.894,0.658,0.914,0.758,0.658
Gm10557,0.983,0.981,0.443,0.983,0.967,0.472,0.981,0.967,0.497,0.443,0.472,0.497
Gm10715,0.359,0.082,0.615,0.359,0.451,0.195,0.082,0.451,0.041,0.615,0.195,0.041
Nbn,0.755,0.669,0.831,0.755,0.917,0.927,0.669,0.917,0.845,0.831,0.927,0.845
4930438A08Rik,0.662,0.642,0.892,0.662,1.0,0.784,0.642,1.0,0.765,0.892,0.784,0.765
Vmn2r-ps20,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
BC080695,,,,,,,,,,,,
Gm7093,,,,,,,,,,,,
Gm21754,,,,,,,,,,,,
Ywhag,0.466,0.316,0.501,0.466,0.803,0.959,0.316,0.803,0.763,0.501,0.959,0.763
Zfp113,0.439,0.525,0.474,0.439,0.898,0.956,0.525,0.898,0.942,0.474,0.956,0.942
Gm18625,,,,,,,,,,,,
Gm20534,,,,,,,,,,,,
Car9,0.98,0.778,0.937,0.98,0.779,0.925,0.778,0.779,0.852,0.937,0.925,0.852
Gm18210,,,,,,,,,,,,
Fbxo2,0.439,0.185,0.996,0.439,0.607,0.481,0.185,0.607,0.228,0.996,0.481,0.228
Gm16030,,,,,,,,,,,,
Gm43563,,,,,,,,,,,,
Gm17655,0.254,0.11,0.69,0.254,0.683,0.159,0.11,0.683,0.067,0.69,0.159,0.067
Ehd3,0.208,0.291,0.394,0.208,0.853,0.71,0.291,0.853,0.852,0.394,0.71,0.852
Chrna6,,,,,,,,,,,,
Gm45273,,,,,,,,,,,,
Gm5471,,,,,,,,,,,,
Gm9570,0.828,0.807,0.934,0.828,1.0,0.784,0.807,1.0,0.765,0.934,0.784,0.765
Trim24,0.517,0.6,0.934,0.517,0.284,0.605,0.6,0.284,0.578,0.934,0.605,0.578
Trpm5,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Chkb,0.53,0.894,0.622,0.53,0.651,0.9,0.894,0.651,0.742,0.622,0.9,0.742
Gm18996,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm11362,0.887,0.503,0.832,0.887,0.456,0.746,0.503,0.456,0.665,0.832,0.746,0.665
Aox2,0.065,0.686,0.348,0.065,0.162,0.37,0.686,0.162,0.608,0.348,0.37,0.608
Plpp2,0.652,0.514,0.596,0.652,0.855,0.945,0.514,0.855,0.909,0.596,0.945,0.909
Gm37981,0.985,0.558,0.732,0.985,0.585,0.743,0.558,0.585,0.822,0.732,0.743,0.822
Scgb3a1,0.547,0.331,0.571,0.547,0.709,0.961,0.331,0.709,0.668,0.571,0.961,0.668
Pafah1b1,0.888,0.838,0.699,0.888,0.953,0.822,0.838,0.953,0.868,0.699,0.822,0.868
Prss44,0.605,0.529,0.459,0.605,0.919,0.838,0.529,0.919,0.918,0.459,0.838,0.918
Gm18369,,,,,,,,,,,,
Gm14811,,,,,,,,,,,,
Fbxo10,0.724,0.481,0.283,0.724,0.748,0.508,0.481,0.748,0.733,0.283,0.508,0.733
Gm48468,0.826,0.802,0.973,0.826,1.0,0.817,0.802,1.0,0.795,0.973,0.817,0.795
Gm15056,0.659,1.0,0.868,0.659,0.666,0.801,1.0,0.666,0.856,0.868,0.801,0.856
Pabpc1l2b-ps,,,,,,,,,,,,
Vmn2r115,0.653,0.711,0.406,0.653,0.454,0.729,0.711,0.454,0.272,0.406,0.729,0.272
Gm21837,,,,,,,,,,,,
Slc9a4,0.684,0.665,0.649,0.684,1.0,1.0,0.665,1.0,1.0,0.649,1.0,1.0
Vmn1r69,,,,,,,,,,,,
Hgfac,0.196,0.463,0.946,0.196,0.608,0.269,0.463,0.608,0.547,0.946,0.269,0.547
Gabrr3,,,,,,,,,,,,
Rtn2,0.558,0.391,0.814,0.558,0.187,0.746,0.391,0.187,0.317,0.814,0.746,0.317
Olfr1155,,,,,,,,,,,,
Tldc2,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Gm10805,1.0,0.768,0.439,1.0,0.784,0.479,0.768,0.784,0.671,0.439,0.479,0.671
Catsper4,0.98,0.743,0.302,0.98,0.747,0.361,0.743,0.747,0.216,0.302,0.361,0.216
H2-Q5,0.685,0.902,0.977,0.685,0.796,0.691,0.902,0.796,0.889,0.977,0.691,0.889
Sord,0.397,0.053,0.188,0.397,0.32,0.672,0.053,0.32,0.565,0.188,0.672,0.565
Kcnd2,,,,,,,,,,,,
Gm12695,,,,,,,,,,,,
Gdf11,0.694,0.402,0.268,0.694,0.686,0.515,0.402,0.686,0.805,0.268,0.515,0.805
Gnai2,0.502,0.46,0.561,0.502,0.952,0.252,0.46,0.952,0.228,0.561,0.252,0.228
Card19,0.359,0.006,0.092,0.359,0.097,0.486,0.006,0.097,0.331,0.092,0.486,0.331
Emilin2,0.932,0.403,0.055,0.932,0.508,0.074,0.403,0.508,0.012,0.055,0.074,0.012
Htr1f,0.584,0.565,0.55,0.584,1.0,1.0,0.565,1.0,1.0,0.55,1.0,1.0
Vmn2r-ps26,,,,,,,,,,,,
Olfr776,0.978,0.368,0.916,0.978,0.42,0.943,0.368,0.42,0.46,0.916,0.943,0.46
Olfr419,,,,,,,,,,,,
Ndufb4,0.792,0.886,0.724,0.792,0.91,0.937,0.886,0.91,0.847,0.724,0.937,0.847
Olfr905,0.876,0.964,0.9,0.876,0.919,0.796,0.964,0.919,0.876,0.9,0.796,0.876
Samd15,0.382,0.318,0.351,0.382,0.912,0.098,0.318,0.912,0.077,0.351,0.098,0.077
Vmn1r90,0.468,0.702,0.447,0.468,0.752,0.979,0.702,0.752,0.73,0.447,0.979,0.73
Zswim6,0.522,0.312,0.564,0.522,0.131,0.953,0.312,0.131,0.147,0.564,0.953,0.147
Olfr976,0.845,0.667,0.727,0.845,0.83,0.889,0.667,0.83,0.939,0.727,0.889,0.939
Cdk10,0.882,0.029,0.916,0.882,0.062,0.968,0.029,0.062,0.056,0.916,0.968,0.056
Nans,0.922,0.687,0.882,0.922,0.648,0.823,0.687,0.648,0.816,0.882,0.823,0.816
Gamt,0.566,0.649,0.916,0.566,0.907,0.539,0.649,0.907,0.612,0.916,0.539,0.612
Ighv1-65,,,,,,,,,,,,
Syt7,0.273,0.952,0.495,0.273,0.283,0.106,0.952,0.283,0.568,0.495,0.106,0.568
Cplane1,0.445,0.25,0.484,0.445,0.081,0.954,0.25,0.081,0.091,0.484,0.954,0.091
Zfp574,0.487,0.713,0.797,0.487,0.765,0.384,0.713,0.765,0.567,0.797,0.384,0.567
Gm12490,0.587,1.0,1.0,0.587,0.6,0.586,1.0,0.6,1.0,1.0,0.586,1.0
Traip,0.554,0.049,0.56,0.554,0.211,0.993,0.049,0.211,0.206,0.56,0.993,0.206
Vmn1r-ps11,,,,,,,,,,,,
Tmem220,0.993,0.707,0.551,0.993,0.734,0.586,0.707,0.734,0.84,0.551,0.586,0.84
Gm8010,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Mppe1,0.533,0.645,0.458,0.533,0.88,0.915,0.645,0.88,0.796,0.458,0.915,0.796
Gm11677,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Gm38138,,,,,,,,,,,,
Vmn1r-ps136,,,,,,,,,,,,
Gm4287,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Tes,0.924,0.937,0.847,0.924,0.988,0.929,0.937,0.988,0.917,0.847,0.929,0.917
Gm20056,0.901,0.92,0.719,0.901,0.982,0.835,0.92,0.982,0.817,0.719,0.835,0.817
Gm5176,0.823,0.846,0.39,0.823,0.702,0.32,0.846,0.702,0.547,0.39,0.32,0.547
Cdh12,0.291,0.924,0.998,0.291,0.284,0.319,0.924,0.284,0.931,0.998,0.319,0.931
Gcg,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm18352,,,,,,,,,,,,
Nsd3,0.576,0.481,0.613,0.576,0.248,0.961,0.481,0.248,0.269,0.613,0.961,0.269
Napb,0.756,0.938,0.926,0.756,0.721,0.71,0.938,0.721,0.989,0.926,0.71,0.989
Shisa5,0.545,0.768,0.856,0.545,0.777,0.473,0.768,0.777,0.664,0.856,0.473,0.664
Dzip1l,0.534,0.7,0.286,0.534,0.828,0.687,0.7,0.828,0.533,0.286,0.687,0.533
Olfr194,,,,,,,,,,,,
Itgae,0.596,0.34,0.319,0.596,0.699,0.672,0.34,0.699,0.972,0.319,0.672,0.972
Gm7059,0.56,0.725,0.618,0.56,0.396,0.329,0.725,0.396,0.893,0.618,0.329,0.893
Nhej1,0.329,0.825,0.815,0.329,0.272,0.494,0.825,0.272,0.677,0.815,0.494,0.677
Rps15a-ps6,0.901,0.618,0.591,0.901,0.733,0.707,0.618,0.733,0.972,0.591,0.707,0.972
Ccdc14,0.956,0.685,0.972,0.956,0.749,0.985,0.685,0.749,0.734,0.972,0.985,0.734
Gm44211,,,,,,,,,,,,
Gm38040,,,,,,,,,,,,
Gm18306,,,,,,,,,,,,
Scgb1b7,,,,,,,,,,,,
Gm10335,0.553,0.864,0.17,0.553,0.698,0.477,0.864,0.698,0.272,0.17,0.477,0.272
Akap17b,0.513,0.002,0.676,0.513,0.001,0.329,0.002,0.001,0.013,0.676,0.329,0.013
Tas2r136,,,,,,,,,,,,
1700093K21Rik,0.71,0.785,0.596,0.71,0.928,0.893,0.785,0.928,0.821,0.596,0.893,0.821
Gm14767,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Gm6473,,,,,,,,,,,,
Erich6b,,,,,,,,,,,,
Klf15,0.722,0.822,0.738,0.722,0.905,0.983,0.822,0.905,0.922,0.738,0.983,0.922
Il17ra,0.803,0.957,0.598,0.803,0.782,0.8,0.957,0.782,0.596,0.598,0.8,0.596
Dtx3l,0.259,0.776,0.977,0.259,0.197,0.315,0.776,0.197,0.774,0.977,0.315,0.774
Alk,,,,,,,,,,,,
Gm10780,0.337,0.322,0.31,0.337,1.0,1.0,0.322,1.0,1.0,0.31,1.0,1.0
Ercc4,0.769,0.653,0.985,0.769,0.497,0.802,0.653,0.497,0.668,0.985,0.802,0.668
Spdye4a,,,,,,,,,,,,
Cd2,0.981,0.085,0.562,0.981,0.121,0.612,0.085,0.121,0.296,0.562,0.612,0.296
Vmn1r-ps12,,,,,,,,,,,,
Ighv5-8,,,,,,,,,,,,
Gm10337,0.964,0.204,0.629,0.964,0.259,0.63,0.204,0.259,0.106,0.629,0.63,0.106
Scml2,0.173,0.422,0.36,0.173,0.567,0.695,0.422,0.567,0.879,0.36,0.695,0.879
Gm7350,,,,,,,,,,,,
Gm21815,,,,,,,,,,,,
Tacr2,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Ddx19b,0.46,0.934,0.537,0.46,0.452,0.91,0.934,0.452,0.522,0.537,0.91,0.522
Gm19153,,,,,,,,,,,,
Tcte2,0.654,0.492,0.81,0.654,0.822,0.531,0.492,0.822,0.399,0.81,0.531,0.399
Phf10,0.537,0.513,0.033,0.537,0.976,0.167,0.513,0.976,0.175,0.033,0.167,0.175
Mroh7,0.751,1.0,0.803,0.751,0.749,0.95,1.0,0.749,0.796,0.803,0.95,0.796
Olfr746,,,,,,,,,,,,
Gm7094,,,,,,,,,,,,
Slx4,0.837,0.996,0.589,0.837,0.848,0.76,0.996,0.848,0.619,0.589,0.76,0.619
Gm45446,0.758,1.0,0.768,0.758,0.756,0.989,1.0,0.756,0.765,0.768,0.989,0.765
Gm5564,0.224,0.537,0.241,0.224,0.574,0.963,0.537,0.574,0.604,0.241,0.963,0.604
Gm19146,,,,,,,,,,,,
Gm15763,0.356,0.634,0.915,0.356,0.681,0.464,0.634,0.681,0.74,0.915,0.464,0.74
Olfr1465,,,,,,,,,,,,
Gm49881,,,,,,,,,,,,
Ttyh3,0.561,0.475,0.574,0.561,0.904,0.986,0.475,0.904,0.89,0.574,0.986,0.89
Olfr1093,,,,,,,,,,,,
Clcn4,0.303,0.219,0.371,0.303,0.855,0.9,0.219,0.855,0.757,0.371,0.9,0.757
Pck2,0.344,0.736,0.449,0.344,0.578,0.862,0.736,0.578,0.701,0.449,0.862,0.701
Olfr646,0.956,0.529,0.178,0.956,0.601,0.239,0.529,0.601,0.512,0.178,0.239,0.512
Gm14972,,,,,,,,,,,,
Armcx4,0.449,0.25,0.801,0.449,0.082,0.353,0.25,0.082,0.41,0.801,0.353,0.41
Gm6397,0.688,0.668,0.652,0.688,1.0,1.0,0.668,1.0,1.0,0.652,1.0,1.0
Snx29,0.995,0.031,0.436,0.995,0.05,0.474,0.031,0.05,0.007,0.436,0.474,0.007
Bpifc,0.625,0.647,0.888,0.625,0.975,0.747,0.647,0.975,0.769,0.888,0.747,0.769
Krtap4-6,,,,,,,,,,,,
Rnf169,0.863,0.678,0.271,0.863,0.592,0.397,0.678,0.592,0.166,0.271,0.397,0.166
Asb16,0.804,0.619,0.964,0.804,0.493,0.789,0.619,0.493,0.683,0.964,0.789,0.683
Adam25,,,,,,,,,,,,
Dhrs2,0.779,1.0,0.591,0.779,0.774,0.821,1.0,0.774,0.604,0.591,0.821,0.604
Lin54,0.644,0.173,0.135,0.644,0.412,0.348,0.173,0.412,0.907,0.135,0.348,0.907
Gm15610,1.0,0.354,0.161,1.0,0.398,0.205,0.354,0.398,0.662,0.161,0.205,0.662
Fam98a,0.887,0.872,0.744,0.887,0.985,0.669,0.872,0.985,0.656,0.744,0.669,0.656
Gm5178,,,,,,,,,,,,
Gm6139,0.591,0.914,0.824,0.591,0.557,0.772,0.914,0.557,0.762,0.824,0.772,0.762
Gm4939,0.345,0.847,0.902,0.345,0.291,0.32,0.847,0.291,0.949,0.902,0.32,0.949
Olfr701,0.758,1.0,0.803,0.758,0.756,0.957,1.0,0.756,0.797,0.803,0.957,0.797
Dph7,0.815,0.097,0.747,0.815,0.194,0.611,0.097,0.194,0.069,0.747,0.611,0.069
Hexa,0.769,0.884,0.44,0.769,0.687,0.329,0.884,0.687,0.566,0.44,0.329,0.566
Ighg2b,0.627,0.792,0.003,0.627,0.495,0.001,0.792,0.495,0.007,0.003,0.001,0.007
Gm19371,,,,,,,,,,,,
Gm37481,,,,,,,,,,,,
Zfy2,,,,,,,,,,,,
Zar1,0.605,0.464,0.335,0.605,0.253,0.687,0.464,0.253,0.121,0.335,0.687,0.121
Gm4545,,,,,,,,,,,,
Homer3,0.538,0.162,0.671,0.538,0.065,0.34,0.162,0.065,0.373,0.671,0.34,0.373
Hexdc,0.13,0.59,0.28,0.13,0.372,0.689,0.59,0.372,0.621,0.28,0.689,0.621
Gm19126,,,,,,,,,,,,
Gm32996,,,,,,,,,,,,
Gm29181,,,,,,,,,,,,
Rffl,0.476,0.098,0.987,0.476,0.389,0.505,0.098,0.389,0.127,0.987,0.505,0.127
Gm18359,0.95,0.575,0.88,0.95,0.645,0.936,0.575,0.645,0.701,0.88,0.936,0.701
Alkal1,,,,,,,,,,,,
Gm14799,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Igkv4-51,,,,,,,,,,,,
Adgrf2,0.633,0.767,0.748,0.633,0.874,0.89,0.767,0.874,0.984,0.748,0.89,0.984
Gm14991,1.0,0.595,1.0,1.0,0.625,1.0,0.595,0.625,0.593,1.0,1.0,0.593
Olfr1058,,,,,,,,,,,,
Taok3,0.573,0.391,0.732,0.573,0.789,0.408,0.391,0.789,0.272,0.732,0.408,0.272
Gm8407,0.46,0.861,0.725,0.46,0.597,0.71,0.861,0.597,0.872,0.725,0.71,0.872
Ankrd61,0.345,0.564,0.155,0.345,0.725,0.618,0.564,0.725,0.402,0.155,0.618,0.402
Hax1,0.415,0.811,0.935,0.415,0.335,0.499,0.811,0.335,0.769,0.935,0.499,0.769
Trbj1-3,0.332,0.376,0.714,0.332,0.934,0.576,0.376,0.934,0.632,0.714,0.576,0.632
Gm29711,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Gm5523,0.323,0.644,0.479,0.323,0.624,0.789,0.644,0.624,0.821,0.479,0.789,0.821
Gm13263,,,,,,,,,,,,
Pcdhb7,0.828,0.807,0.934,0.828,1.0,0.784,0.807,1.0,0.765,0.934,0.784,0.765
Obox4-ps16,,,,,,,,,,,,
Gm47019,,,,,,,,,,,,
Pofut1,0.815,0.791,0.614,0.815,0.977,0.805,0.791,0.977,0.827,0.614,0.805,0.827
Igkv4-63,,,,,,,,,,,,
Lime1,0.15,0.627,0.475,0.15,0.383,0.507,0.627,0.383,0.835,0.475,0.507,0.835
Dync1li1,0.775,0.188,0.273,0.775,0.346,0.46,0.188,0.346,0.839,0.273,0.46,0.839
Pilrb1,0.451,0.924,0.679,0.451,0.564,0.747,0.924,0.564,0.784,0.679,0.747,0.784
Ccdc130,0.11,0.849,0.261,0.11,0.104,0.659,0.849,0.104,0.232,0.261,0.659,0.232
Ibtk,0.883,0.363,0.662,0.883,0.487,0.594,0.363,0.487,0.218,0.662,0.594,0.218
Olfr1100,0.474,0.573,0.665,0.474,0.888,0.792,0.573,0.888,0.903,0.665,0.792,0.903
C330021F23Rik,0.984,0.918,0.762,0.984,0.94,0.768,0.918,0.94,0.709,0.762,0.768,0.709
Gm11625,0.828,0.807,0.971,0.828,1.0,0.817,0.807,1.0,0.798,0.971,0.817,0.798
Gm8520,0.294,0.806,0.503,0.294,0.448,0.705,0.806,0.448,0.695,0.503,0.705,0.695
Mdk-ps1,,,,,,,,,,,,
Gm13935,0.679,0.713,0.905,0.679,0.481,0.779,0.713,0.481,0.656,0.905,0.779,0.656
D7Ertd443e,0.929,0.865,0.822,0.929,0.809,0.898,0.865,0.809,0.717,0.822,0.898,0.717
Pmvk,0.398,0.369,0.5,0.398,0.965,0.873,0.369,0.965,0.838,0.5,0.873,0.838
Ndufv2,0.683,0.356,0.847,0.683,0.639,0.583,0.356,0.639,0.308,0.847,0.583,0.308
Amd-ps7,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Klk2-ps,,,,,,,,,,,,
Decr1,0.504,0.296,0.977,0.504,0.731,0.558,0.296,0.731,0.352,0.977,0.558,0.352
Csrp1,0.841,0.901,0.403,0.841,0.945,0.562,0.901,0.945,0.516,0.403,0.562,0.516
Ccdc149,,,,,,,,,,,,
Armc7,0.35,0.187,0.175,0.35,0.726,0.701,0.187,0.726,0.974,0.175,0.701,0.974
Tmem45a,,,,,,,,,,,,
Gm43899,,,,,,,,,,,,
Tsen15,0.433,0.114,0.598,0.433,0.47,0.812,0.114,0.47,0.334,0.598,0.812,0.334
Dpf3,0.803,0.761,0.795,0.803,0.604,0.998,0.761,0.604,0.591,0.795,0.998,0.591
Gm21972,,,,,,,,,,,,
Dao,0.892,0.174,0.733,0.892,0.169,0.852,0.174,0.169,0.117,0.733,0.852,0.117
Nrip2,0.827,0.786,0.988,0.827,0.962,0.83,0.786,0.962,0.792,0.988,0.83,0.792
Bckdk,0.708,0.952,0.532,0.708,0.774,0.82,0.952,0.774,0.606,0.532,0.82,0.606
Gm1995,,,,,,,,,,,,
Gm13600,0.828,0.947,0.79,0.828,0.796,1.0,0.947,0.796,0.761,0.79,1.0,0.761
Ywhaz,0.825,0.632,0.695,0.825,0.523,0.575,0.632,0.523,0.938,0.695,0.575,0.938
Gm7879,0.748,0.259,0.648,0.748,0.454,0.901,0.259,0.454,0.531,0.648,0.901,0.531
Gper1,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Kcnj15,0.432,0.096,0.744,0.432,0.428,0.666,0.096,0.428,0.214,0.744,0.666,0.214
Mrvi1,0.295,0.804,0.345,0.295,0.45,0.923,0.804,0.45,0.511,0.345,0.923,0.511
Cpe,,,,,,,,,,,,
Gm16362,,,,,,,,,,,,
Gm12516,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Prlhr,,,,,,,,,,,,
Ralgds,0.217,0.93,0.151,0.217,0.226,0.015,0.93,0.226,0.217,0.151,0.015,0.217
Padi2,0.154,0.095,0.333,0.154,0.826,0.674,0.095,0.826,0.521,0.333,0.674,0.521
Pdzd11,0.565,0.844,0.853,0.565,0.728,0.719,0.844,0.728,0.991,0.853,0.719,0.991
Sorcs2,0.392,0.903,0.36,0.392,0.492,1.0,0.903,0.492,0.458,0.36,1.0,0.458
Gm49214,0.879,0.896,0.845,0.879,0.796,0.97,0.896,0.796,0.765,0.845,0.97,0.765
Gm18485,0.575,0.771,0.538,0.575,0.812,0.962,0.771,0.812,0.775,0.538,0.962,0.775
Gngt2,0.323,0.95,0.276,0.323,0.337,0.93,0.95,0.337,0.292,0.276,0.93,0.292
Gm14620,,,,,,,,,,,,
Olfr1442,1.0,0.58,1.0,1.0,0.611,1.0,0.58,0.611,0.579,1.0,1.0,0.579
AU015228,,,,,,,,,,,,
Tor4a,0.82,0.543,0.512,0.82,0.729,0.697,0.543,0.729,0.966,0.512,0.697,0.966
Gm1758,,,,,,,,,,,,
Zfp280c,0.653,0.057,0.307,0.653,0.184,0.603,0.057,0.184,0.415,0.307,0.603,0.415
Cenpv,0.305,0.036,0.501,0.305,0.329,0.745,0.036,0.329,0.192,0.501,0.745,0.192
Gm15953,0.227,0.199,0.909,0.227,0.945,0.33,0.199,0.945,0.299,0.909,0.33,0.299
9130204L05Rik,,,,,,,,,,,,
Ugt1a9,,,,,,,,,,,,
Gm8978,,,,,,,,,,,,
Scaf8,0.59,0.603,0.9,0.59,0.333,0.543,0.603,0.333,0.718,0.9,0.543,0.718
Gm12094,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Gm21855,,,,,,,,,,,,
Dnajc25,0.119,0.675,0.64,0.119,0.07,0.315,0.675,0.07,0.417,0.64,0.315,0.417
Rpsa-ps2,0.223,0.33,0.842,0.223,0.822,0.35,0.33,0.822,0.477,0.842,0.35,0.477
Fkbp1a,0.115,0.041,0.023,0.115,0.676,0.529,0.041,0.676,0.833,0.023,0.529,0.833
Gm6768,0.928,0.926,0.792,0.928,0.998,0.874,0.926,0.998,0.876,0.792,0.874,0.876
Gm5047,0.804,0.735,0.565,0.804,0.936,0.766,0.735,0.936,0.827,0.565,0.766,0.827
Rela,0.653,0.044,0.3,0.653,0.152,0.592,0.044,0.152,0.37,0.3,0.592,0.37
Gm8525,,,,,,,,,,,,
Nmrk2,0.334,0.522,0.285,0.334,0.762,0.932,0.522,0.762,0.696,0.285,0.932,0.696
Gm8398,,,,,,,,,,,,
Zbtb24,0.562,0.235,0.652,0.562,0.58,0.904,0.235,0.58,0.499,0.652,0.904,0.499
Gm4956,0.973,0.595,0.782,0.973,0.609,0.778,0.595,0.609,0.812,0.782,0.778,0.812
Olfr507,,,,,,,,,,,,
Gm28090,,,,,,,,,,,,
Gm19640,,,,,,,,,,,,
Gm20837,,,,,,,,,,,,
Gm3415,,,,,,,,,,,,
Ovca2,0.931,0.627,0.626,0.931,0.601,0.6,0.627,0.601,0.999,0.626,0.6,0.999
Pth1r,0.095,0.894,0.785,0.095,0.099,0.076,0.894,0.099,0.901,0.785,0.076,0.901
Taar2,,,,,,,,,,,,
Btbd2,0.982,0.687,0.987,0.982,0.698,0.972,0.687,0.698,0.723,0.987,0.972,0.723
Atp6ap2,0.821,0.739,0.986,0.821,0.609,0.823,0.739,0.609,0.773,0.986,0.823,0.773
Hoxa3,0.662,0.875,0.562,0.662,0.592,0.898,0.875,0.592,0.508,0.562,0.898,0.508
