gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm45417,,,,,,,,,,,,
Rab9b,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Ssxb8,,,,,,,,,,,,
Gm12906,,,,,,,,,,,,
Camkk1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cdc34b,,,,,,1.0,,,,,1.0,
Bcl2l13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm16470,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Dok5,1.0,,,1.0,,1.0,,,,,1.0,
Scube1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
AC110212.2,,,,,,1.0,,,,,1.0,
Gm18246,,,,,,,,,,,,
Gm37559,,,,,,,,,,,,
Masp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dop1b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mcoln3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cks1brt,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm11559,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Rcc1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18775,,,,,,,,,,,,
Nppb,,,,,,,,,,,,
Sgip1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Otog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BC049762,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm21040,,,,,,,,,,,,
Ttc21a,,,,,,1.0,,,,,1.0,
Gm29627,,,,,,,,,,,,
Olfr988,,,,,,,,,,,,
Epha1,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm6460,1.0,,,1.0,,1.0,,,,,1.0,
Olfr1404,,,,,,,,,,,,
Trim56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm2075,,,,,,,,,,,,
Cdk8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm19047,,,,,,,,,,,,
Snx33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr53,,,,,,,,,,,,
Nutm1,,,,,,,,,,,,
BC147527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tmbim1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Siah3,1.0,,,1.0,,1.0,,,,,1.0,
Gm7824,,,,,,,,,,,,
4930555K19Rik,,,,,,,,,,,,
Gm20426,,,,,,,,,,,,
Gm49117,,,,,,,,,,,,
Gm44412,,,,,,,,,,,,
Disp2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Ccnd3-ps,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Xk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nt5dc1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cnot11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12739,,,,,,1.0,,,,,1.0,
Gm13329,,,,,,,,,,,,
Cyp2c40,,,,,,,,,,,,
Ccl5,1.0,0.21,1.0,1.0,1.0,1.0,0.21,1.0,1.0,1.0,1.0,1.0
Ndst3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm13873,,,,,,,,,,,,
Snu13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4930503E24Rik,,,,,,,,,,,,
Clec11a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jak2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Slc5a7,,,,,,1.0,,,,,1.0,
AC127314.1,,,,,,,,,,,,
Gfi1b,,,,,,1.0,,,,,1.0,
AC139296.2,,,,,,,,,,,,
Pdcd10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm14849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Snx20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H1foo,,,,,,1.0,,,,,1.0,
Gm15833,,,,,,,,,,,,
Gns,1.0,0.926,1.0,1.0,1.0,1.0,0.926,1.0,1.0,1.0,1.0,1.0
Chmp1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Kcnj10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7962,,,,,,1.0,,,,,1.0,
Gm17177,,,,,,1.0,,,,,1.0,
Gm8521,,,,,,,,,,,,
Gm48636,,,,,,,,,,,,
Gm2996,,,,,,1.0,,,,,1.0,
Gm37433,,,,,,,,,,,,
Rhobtb2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vwa3b,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
A430089I19Rik,,,,,,,,,,,,
Ythdf1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4574,,,,,,,,,,,,
Gm43370,,,,,,,,,,,,
Odf3l1,,,,,,,,,,,,
Gm15986,,,,,,,,,,,,
AC102091.1,,,,,,,,,,,,
Gm28397,,,,,,,,,,,,
Lypd3,,,,,,1.0,,,,,1.0,
Spopl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13084,,,,,,,,,,,,
Gm9376,,,,,,,,,,,,
Gm49998,,,,,,,,,,,,
Gm2607,1.0,,,1.0,,1.0,,,,,1.0,
Cnr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pcnx2,,,,,,,,,,,,
Gm7417,,,,,,1.0,,,,,1.0,
Gm28162,,,,,,,,,,,,
Olfr638,,,,,,,,,,,,
Gm47945,,,,,,,,,,,,
Gjc1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Rasl10b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cyp39a1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Ncam2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm37988,1.0,0.953,1.0,1.0,1.0,1.0,0.953,1.0,0.887,1.0,1.0,0.887
Ppm1f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gypa,,,,,,1.0,,,,,1.0,
Adad2,,,,,,,,,,,,
Cox11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ddx18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm16329,,,,,,,,,,,,
Gm5001,,,,,,,,,,,,
Ednra,,,,,,1.0,,,,,1.0,
Haus8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Thumpd1,1.0,0.86,1.0,1.0,1.0,1.0,0.86,1.0,1.0,1.0,1.0,1.0
Gm29049,,,,,,,,,,,,
Gm9985,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm14441,1.0,,,1.0,,1.0,,,,,1.0,
Mmp23,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Hspb3,,,,,,,,,,,,
Gm12570,,,,,,,,,,,,
Fbxl5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm3448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr619,,,,,,,,,,,,
Exoc3l,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Galr1,,,,,,,,,,,,
Taar7d,,,,,,,,,,,,
Synj1,1.0,1.0,1.0,1.0,0.974,1.0,1.0,0.974,1.0,1.0,1.0,1.0
Gm38041,,,,,,,,,,,,
Igkv6-23,,,,,,1.0,,,,,1.0,
AC107756.1,,,,,,,,,,,,
Crat,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Otc,,,,,,,,,,,,
Ighv1-11,,,,,,,,,,,,
Cyp2e1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm11568,,,,,,,,,,,,
Suclg2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cnih4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm47254,,,,,,1.0,,,,,1.0,
Aqp4,,,,,,,,,,,,
Gm5752,,,,,,1.0,,,,,1.0,
Hap1,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Trdn,,,,,,1.0,,,,,1.0,
Gm6829,,,,,,1.0,,,,,1.0,
Gm18505,,,,,,1.0,,,,,1.0,
Gm13899,,,,,,1.0,,,,,1.0,
Htr2b,,,,,,,,,,,,
Pak2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Otulin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15034,,,,,,,,,,,,
Fgf5,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Rpl36a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cyp2b26-ps,,,,,,,,,,,,
Ip6k1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12251,,,,,,,,,,,,
Esrrg,1.0,,,1.0,,1.0,,,,,1.0,
Gm49532,,,,,,,,,,,,
4930519F09Rik,1.0,,,1.0,,1.0,,,,,1.0,
Zp1,,,,,,1.0,,,,,1.0,
Gm15526,,,,,,1.0,,,,,1.0,
Rpl29-ps5,,,,,,1.0,,,,,1.0,
Trav13n-4,1.0,,,1.0,,1.0,,,,,1.0,
Gm11821,,,,,,1.0,,,,,1.0,
Gm16259,,,,,,,,,,,,
Gm6123,,,,,,1.0,,,,,1.0,
Cdh13,1.0,,,1.0,,1.0,,,,,1.0,
Scfd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC132444.1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm42799,,,,,,,,,,,,
Bmp7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12221,,,,,,,,,,,,
Mrm2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cmip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cdc25b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9130023H24Rik,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fndc5,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Rasa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trbj2-7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Obox4-ps17,,,,,,,,,,,,
Gm8238,,,,,,,,,,,,
Themis3,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm20288,,,,,,,,,,,,
Slc25a47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Timp1,1.0,,,1.0,,1.0,,,,,1.0,
Nsmce2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nhlrc2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Invs,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Srd5a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Foxo1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm8107,,,,,,,,,,,,
Gm9584,,,,,,,,,,,,
Gm44239,,,,,,,,,,,,
Med4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cabp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gp1ba,,,,,,1.0,,,,,1.0,
Gm20859,,,,,,,,,,,,
Gm49528,,,,,,,,,,,,
Copg1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ttf1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4342,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Dennd4a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm6741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49245,,,,,,,,,,,,
Aldoa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tmem121,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm10226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1700122O11Rik,,,,,,1.0,,,,,1.0,
Gm19108,,,,,,,,,,,,
Gm20811,,,,,,,,,,,,
Gm15815,,,,,,1.0,,,,,1.0,
2010106E10Rik,,,,,,,,,,,,
Gm8229,,,,,,,,,,,,
Nfkbib,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC139553.1,,,,,,,,,,,,
Rhbdf1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Rnf150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zbtb14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rab3d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm9626,1.0,,,1.0,,1.0,,,,,1.0,
Cdc6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wdr82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nwd2,,,,,,,,,,,,
Gm21049,,,,,,,,,,,,
Prkaa2,,,,,,1.0,,,,,1.0,
mt-Co3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tsc22d3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trp53inp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mrgprb4,,,,,,,,,,,,
Gm15575,,,,,,,,,,,,
Ccdc163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC137585.2,,,,,,,,,,,,
Mcpt9,,,,,,,,,,,,
Npc2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm14695,,,,,,,,,,,,
AC123930.1,,,,,,,,,,,,
Nedd4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm43083,,,,,,,,,,,,
Crybg2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm37246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pex2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12087,,,,,,,,,,,,
Tpi-rs9,,,,,,,,,,,,
Gm5221,,,,,,,,,,,,
Rtp1,,,,,,,,,,,,
Igkv19-93,,,,,,1.0,,,,,1.0,
Ext2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ncln,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7908,,,,,,1.0,,,,,1.0,
Pard6g,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm9308,,,,,,1.0,,,,,1.0,
Bcor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm44962,,,,,,,,,,,,
Gm14381,,,,,,,,,,,,
Gm5314,,,,,,1.0,,,,,1.0,
Gm49424,,,,,,,,,,,,
Hltf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Npc1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rdh12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7443,1.0,,,1.0,,1.0,,,,,1.0,
Zfp750,1.0,,,1.0,,1.0,,,,,1.0,
Gm8881,,,,,,,,,,,,
Gm16416,,,,,,1.0,,,,,1.0,
Aamdc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Snx10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr1191-ps1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tekt5,,,,,,1.0,,,,,1.0,
Ubl3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zc3h12d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Iglc4,,,,,,,,,,,,
Crlf3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr358,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm6659,,,,,,,,,,,,
Gm19030,,,,,,1.0,,,,,1.0,
Gm48164,,,,,,,,,,,,
Gm12635,,,,,,,,,,,,
Gm38205,,,,,,,,,,,,
Gm3373,,,,,,,,,,,,
Gm18864,,,,,,,,,,,,
Setd1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm11758,,,,,,,,,,,,
Gm18422,,,,,,1.0,,,,,1.0,
Sgms2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Blnk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18851,,,,,,,,,,,,
Gm3327,,,,,,,,,,,,
Olfr884,,,,,,,,,,,,
Gm18273,,,,,,,,,,,,
Gm37103,,,,,,1.0,,,,,1.0,
Gm7371,,,,,,,,,,,,
Cd101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13339,,,,,,,,,,,,
Gm5442,,,,,,,,,,,,
Klra3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tex35,,,,,,,,,,,,
Mamdc2,,,,,,1.0,,,,,1.0,
Olfr1445,,,,,,1.0,,,,,1.0,
Gdnf,,,,,,,,,,,,
Igf2bp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15770,,,,,,1.0,,,,,1.0,
Nde1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm11972,,,,,,1.0,,,,,1.0,
Oxtr,1.0,,,1.0,,1.0,,,,,1.0,
Gm10095,,,,,,1.0,,,,,1.0,
E330017A01Rik,,,,,,,,,,,,
Hmgxb3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm20390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fads1,1.0,0.744,1.0,1.0,1.0,1.0,0.744,1.0,1.0,1.0,1.0,1.0
Tent5b,,,,,,1.0,,,,,1.0,
Gm15014,,,,,,,,,,,,
Jakmip3,,,,,,,,,,,,
Gm44431,,,,,,1.0,,,,,1.0,
Chil4,,,,,,,,,,,,
Mak16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm14561,,,,,,1.0,,,,,1.0,
Gm18871,,,,,,,,,,,,
Gm15182,,,,,,,,,,,,
Gpatch2l,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC154652.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Glra2,,,,,,1.0,,,,,1.0,
Acot13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Camta2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr687,,,,,,,,,,,,
Zfp472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm47521,,,,,,,,,,,,
Gtf2ird2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mrps11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21156,1.0,,,1.0,,1.0,,,,,1.0,
Nnat,,,,,,1.0,,,,,1.0,
Stap1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rasl2-9,,,,,,1.0,,,,,1.0,
AC132088.1,,,,,,1.0,,,,,1.0,
Klk4,,,,,,,,,,,,
Slc9a7,1.0,0.517,1.0,1.0,1.0,1.0,0.517,1.0,1.0,1.0,1.0,1.0
Ppp4r1l-ps,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ilf3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr1084,,,,,,,,,,,,
Fam234a,1.0,0.953,1.0,1.0,1.0,1.0,0.953,1.0,0.887,1.0,1.0,0.887
Ifi203-ps,1.0,,,1.0,,1.0,,,,,1.0,
1600015I10Rik,,,,,,,,,,,,
Slc25a10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Defb25,,,,,,1.0,,,,,1.0,
Gm5537,,,,,,,,,,,,
Far1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Serpinb12,,,,,,,,,,,,
Dym,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18360,,,,,,1.0,,,,,1.0,
Ppargc1b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Epb41l1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccp110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Foxm1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr938,,,,,,,,,,,,
Actn3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm48959,,,,,,,,,,,,
Tvp23b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ighv5-2,,,,,,1.0,,,,,1.0,
Olfr1376-ps1,,,,,,,,,,,,
Serpinb6c,,,,,,1.0,,,,,1.0,
Sept3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
AC112683.2,,,,,,,,,,,,
Scgb2b6,,,,,,,,,,,,
Ighv1-64,1.0,,,1.0,,1.0,,,,,1.0,
Gm15936,,,,,,,,,,,,
H2-M9,,,,,,,,,,,,
BC048562,,,,,,1.0,,,,,1.0,
Gm44426,,,,,,,,,,,,
Hcn4,,,,,,,,,,,,
Hyal4,,,,,,,,,,,,
Gm13576,,,,,,,,,,,,
Cd200r1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr1382,,,,,,1.0,,,,,1.0,
Tmem181b-ps,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tchhl1,,,,,,,,,,,,
Gm14612,,,,,,,,,,,,
Mageb1,,,,,,,,,,,,
Gm21896,,,,,,,,,,,,
Gm44411,,,,,,1.0,,,,,1.0,
Neu3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trp63,,,,,,,,,,,,
Gm17872,,,,,,1.0,,,,,1.0,
Gm13750,,,,,,1.0,,,,,1.0,
Pitpnm2,1.0,0.284,0.97,1.0,1.0,1.0,0.284,1.0,1.0,0.97,1.0,1.0
Rpl28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nabp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15258,,,,,,1.0,,,,,1.0,
Brca1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Agap3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Plp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm29526,,,,,,,,,,,,
Ppfibp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Stk-ps2,,,,,,,,,,,,
Gm18382,,,,,,,,,,,,
Pla2g16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ptprs,1.0,0.951,1.0,1.0,0.837,1.0,0.951,0.837,1.0,1.0,1.0,1.0
Gm18641,,,,,,,,,,,,
Gm48032,,,,,,1.0,,,,,1.0,
Gm14328,,,,,,,,,,,,
