"","gene_name","log2FC1","log2FC2","Highlight"
"1364","Chchd6",0.494680061492718,0.509036157951873,"No"
"1365","Txnrd3",-3.06537151482026,1.00111914135394,"No"
"1366","Chchd4",-1.53647932137792,0.707525197925732,"No"
"1367","Lrig1",-1.63780768505048,-0.910989977391473,"No"
"1368","Gm20696",2.42919544883272,0.593110575966861,"No"
"1369","Eif4e3",3.56164032964149,1.19225406544697,"Yes"
"1370","Shq1",-0.4001222572389,0.545540499723865,"No"
"1371","Thumpd3",-0.361266006350858,0.476725523232439,"No"
"1372","Sec13",-0.489129365067964,0.398178854820628,"No"
"1373","Hrh1",-4.03183328822434,-3.02211324367351,"No"
"1374","Atg7",-0.431664363267518,-0.495015153741317,"No"
"1375","Pparg",2.59880155324273,4.20803396236322,"Yes"
"1376","Mbd4",2.82302606863218,-0.469818299736139,"No"
"1377","Erc1",1.70953360693769,0.757140645490788,"No"
"1378","Usp18",2.24974788931818,-1.6897678726537,"No"
"1379","Slc2a3",1.76689969842643,0.534543897856951,"Yes"
"1380","Vmn2r25",-5.83599353942684,-3.78157133432248,"No"
"1381","Nop2",-2.10901208766198,0.832222056977294,"No"
"1382","Cd27",-2.08286397269315,-1.41521835581052,"No"
"1383","Parp11",0.68809594987949,-0.808802370195527,"Yes"
"1384","Cracr2a",1.93695288592371,-1.03063332998648,"No"
"1385","Fkbp4",-1.14364769373053,0.564256037436378,"No"
"1386","BC035044",3.7721383496046,1.71560209677218,"No"
"1387","Gabarapl1",1.06890402322793,0.453849072549036,"Yes"
"1388","Klrd1",1.62566844965333,-2.67294651862589,"No"
"1389","Cdkn1b",1.41821459644862,-0.753317237894135,"No"
"1390","Plbd1",-4.61313670404147,-3.00467411705332,"No"
"1391","Eps8",1.48952263256224,3.37559259217823,"Yes"
"1392","St8sia1",2.9569075834866,-1.47904377357289,"Yes"
"1393","Bcat1",-1.60075886437785,0.808548204035185,"Yes"
"1394","Casc1",-0.539469983266343,0.61006843900802,"No"
"1395","Stk38l",2.3202633868575,0.632237907023779,"No"
"1396","Ppfibp1",0.711137561955689,-0.54600675900728,"No"
"1397","Prpf31",-1.60132410244017,0.576336827755,"Yes"
"1398","Rps9",-1.1252506442939,0.768482879434153,"No"
"1399","Ttyh1",-4.97504979336337,-4.39081628335677,"No"
"1400","Rdh13",-1.09554404342727,0.500779490661003,"No"
"1401","Brsk1",2.87233099023807,1.55488651503343,"Yes"
"1402","Isoc2b",1.43821888890299,-1.24380969941496,"No"
"1403","Zfp784",-2.46585317997501,-1.67286360897826,"No"
"1404","Rps5",-0.888830289853173,0.718804257570989,"No"
"1405","Kptn",-0.650441178752205,-0.573730318901563,"No"
"1406","Slc1a5",-1.78691763279618,0.682585601362614,"No"
"1407","Dmpk",2.05339228642209,1.89507525987431,"No"
"1408","Snrpd2",-1.40883904089988,0.588399859394997,"No"
"1409","Ppp1r13l",1.38061631394675,0.894211898031069,"No"
"1410","Tomm40",-1.97810095433216,0.641560962770261,"No"
"1411","Bcl3",-1.43040790515355,-0.89368632596889,"Yes"
"1412","Rps19",-1.34779201305316,0.651158510552532,"No"
"1413","Pou2f2",-3.02000383397875,-1.25688761414132,"Yes"
"1414","Dmac2",-1.55369535152163,-0.568921710794432,"No"
"1415","Bckdha",-1.2801520014652,-0.921119098557431,"Yes"
"1416","Axl",0.706410947887022,-0.685507935786538,"No"
"1417","Snrpa",-1.53108934006038,0.437752923432337,"No"
"1418","Sertad3",0.998685121622111,-0.909870848878146,"No"
"1419","Fbl",-2.64539860425041,0.535890564967584,"No"
"1420","Timm50",-1.25826664498702,0.597121368450748,"No"
"1421","Rasgrp4",4.25308036100796,0.876944533363834,"No"
"1422","Dpf1",1.95768952704451,1.79130642312397,"No"
"1423","Zfp260",2.05988258778011,-0.569348752151716,"No"
"1424","E130208F15Rik",-2.9071694528714,-1.2343577576666,"No"
"1425","Zbtb32",1.42752085975657,1.33061826509857,"Yes"
"1426","Cebpg",-0.773037238566087,0.486671733034797,"No"
"1427","Dpy19l3",0.370642178749557,0.424038791674822,"Yes"
"1428","2410002F23Rik",-1.94732890421856,0.625439850393651,"No"
"1429","Kcnc3",1.20963464696826,1.40623868970384,"No"
"1430","Atf5",-2.17893282769123,1.17222794621315,"No"
"1431","Nup62",-0.683415330828291,0.531416190784223,"No"
"1432","Il4i1",-0.86463036648986,0.547800471385433,"No"
"1433","Fam83e",-1.99552953417821,0.8996619875665,"No"
"1434","Grwd1",-2.80461731766799,0.617716682284778,"No"
"1435","Nomo1",-1.85003672874817,0.651689849763377,"No"
"1436","Nav2",-2.30546437691446,-1.87028156874502,"No"
"1437","Prmt3",-0.555350393326905,0.43310797631117,"No"
"1438","Trpm1",-1.43415369254473,-1.43788010114903,"Yes"
"1439","Mphosph10",-0.828953401373972,0.785845389441122,"No"
"1440","Chsy1",0.702980967826837,0.530731723584775,"No"
"1441","Lins1",-0.595941275817621,0.754976922710352,"No"
"1442","Cers3",-0.857938188814024,1.06601235093318,"No"
"1443","Fam169b",1.21962999425156,-0.619029465674022,"Yes"
"1444","Slco3a1",3.10502602504082,1.18927717337022,"Yes"
"1445","Aen",-1.59279981572398,0.980486508293733,"No"
"1446","Zfp710",1.06499072186537,-0.932653377838927,"No"
"1447","Idh2",0.89679167304095,-1.07348876044461,"No"
"1448","Fes",-2.10943889613219,2.12031812719745,"No"
"1449","Furin",-2.52308410857377,1.67739919791111,"Yes"
"1450","Wdr73",-1.45807698571831,0.515845824076743,"No"
"1451","Tenm4",-1.79933861571537,-1.35909717573846,"No"
"1452","Gab2",1.10332153890483,1.02399221452884,"No"
"1453","Aamdc",0.685548293763347,-0.616083501812929,"No"
"1454","Capn5",3.76360895906262,2.20371500995354,"No"
"1455","Lrrc32",-1.86628292252706,3.08382151219903,"Yes"
"1456","Neu3",2.48648236061216,-0.556748734953102,"Yes"
"1457","Spcs2",1.0096970176121,0.645200839891482,"Yes"
"1458","P2ry2",-3.50377125033517,3.21222331987366,"Yes"
"1459","Atg16l2",-0.82842624601887,-0.61929782552135,"Yes"
"1460","Art2b",1.48922187296306,-3.46209726389545,"No"
"1461","Clpb",-0.646867522048654,0.368487535121108,"No"
"1462","Pgap2",0.305819846605191,-0.495154150369696,"No"
"1463","Trim34a",2.59087706341716,-1.45937968793764,"No"
"1464","Trim34b",1.85272700135067,-1.67023716830325,"No"
"1465","Trim12c",0.959981263603524,-1.00844012588434,"No"
"1466","Trim30d",1.36925063811171,-0.779981673058033,"No"
"1467","Cckbr",-4.49690836373721,-3.06884425726841,"No"
"1468","Gm4070",0.78465530850891,-1.15723282746416,"Yes"
"1469","Gvin1",0.780110722764126,-1.13080718066891,"No"
"1470","Ppfibp2",-2.54128777916515,-1.93713714443187,"Yes"
"1471","Rpl27a",-1.27372671375925,0.650805021423194,"No"
"1472","Dennd5a",-1.15201384361151,1.2935758559779,"Yes"
"1473","Mrvi1",1.02734856261098,1.89490230141234,"Yes"
"1474","Arntl",-0.835114870802436,-0.837821463332715,"No"
"1475","Plekha7",2.21162211787085,0.811135232234488,"No"
"1476","Rps13",-1.2539319087624,0.496064186817526,"No"
"1477","Rps15a",-1.05547359156349,0.586308038520086,"No"
"1478","Vps35l",0.460280772263495,-0.365243075143969,"No"
"1479","Gpr139",-5.27378399067506,-3.89465174674175,"No"
"1480","Rexo5",3.32847869838091,0.9285598909351,"Yes"
"1481","Dcun1d3",1.67718776664863,1.29805013919561,"Yes"
"1482","Mosmo",1.01581317409876,0.480140643780592,"No"
"1483","Prkcb",0.753393740349688,-0.401021545658533,"No"
"1484","Eif3c",-2.01854879328913,0.697412166925335,"No"
"1485","Nupr1",1.60742672626204,2.56715085222782,"No"
"1486","Sgf29",-1.1317413368748,0.417558847460451,"No"
"1487","Ypel3",-0.928929177861118,-1.70241553352922,"No"
"1488","Pycard",1.28502312057787,-1.17675513844327,"No"
"1489","Rgs10",0.713786241504322,-1.06210426355248,"No"
"1490","Tacc2",-1.50828371569774,1.13706966139443,"No"
"1491","Plekha1",-1.78965291556152,-0.490340585474555,"Yes"
"1492","B4galnt4",1.12392904438343,1.46542796815063,"Yes"
"1493","Rplp2",-1.29703070087684,0.507694733367823,"No"
"1494","Muc2",2.12190188891565,1.45991293645898,"No"
"1495","Muc5ac",-4.80588552814372,-3.2723066211039,"No"
"1496","Mrpl23",-0.962977267277199,0.446609720947751,"No"
"1497","Cars",-1.59649805802061,1.22381167280931,"No"
"1498","Tpcn2",-0.881916844523272,-0.875707562111238,"No"
"1499","Smim38",-1.75590371824961,-1.73948670731065,"No"
"1500","Insr",1.16559968650881,-0.394453843695499,"No"
"1501","Arhgef18",1.8233111727912,-1.50857287202441,"No"
"1502","Irs2",1.47921248015781,0.969303910898541,"No"
"1503","Rab20",-1.51651460338548,1.40158182415183,"No"
"1504","1700029H14Rik",-1.30852894911876,-1.65539926334458,"No"
"1505","Rasa3",0.708264851453947,-1.6772830948312,"Yes"
"1506","Erich1",0.563348478927786,-0.36339635323142,"Yes"
"1507","Kbtbd11",2.08819075152235,-0.752702819516101,"Yes"
"1508","Mcph1",0.321804380232284,0.300453698401535,"No"
"1509","Agpat5",0.46585855273185,0.663267076780569,"No"
"1510","Slc25a15",-0.671414610898183,1.64149477917729,"No"
"1511","Ap3m2",1.14072550449001,-0.785846628076962,"No"
"1512","Gpat4",-0.665458125807204,0.404349871000848,"No"
"1513","Star",-1.01662585564423,0.599682831452956,"No"
"1514","Rnf170",0.836332831041528,-0.437888855499671,"No"
"1515","Gm45692",0.53830502434418,-0.471962819687861,"No"
"1516","Plpbp",-0.929208086656867,0.517933506688145,"No"
"1517","Eif4ebp1",-1.29702733022209,1.34653551623236,"No"
"1518","Tex15",1.01897042134949,0.950645806441541,"No"
"1519","Gsr",0.855859977753894,0.42058406520214,"No"
"1520","Saraf",0.447812228060376,-0.409645379456788,"No"
"1521","Ppp1r3b",3.40267740164677,1.27943807844993,"Yes"
"1522","Prag1",-1.33771344097644,1.50154228238339,"No"
"1523","Lonrf1",-1.25337554857385,1.54793772276803,"No"
"1524","Snx25",1.56637500546924,0.342425036310865,"No"
"1525","Acsl1",1.09519755652411,1.03022130867654,"Yes"
"1526","Neil3",5.97649516190637,-0.931568835903732,"No"
"1527","Spcs3",1.14920709709921,0.508253332044605,"No"
"1528","Galnt7",2.0927914700331,0.482693661349494,"No"
"1529","Ddx60",0.94087505835905,-1.70732914690122,"No"
"1530","Msmo1",0.921888428161372,0.606823288629729,"No"
"1531","Tma16",-1.76650701954216,0.693026618321431,"No"
"1532","Lzts1",1.16699605929514,-1.0950066049181,"No"
"1533","Gm10033",0.775272149123842,-0.522330770947805,"No"
"1534","Uba52",-1.17701104789432,0.57981119218995,"Yes"
"1535","Il12rb1",1.63675983102346,1.08701617849568,"No"
"1536","Klf2",-3.09820873448589,-3.0492712844406,"No"
"1537","Gm10358",3.21138755417171,1.23266142749083,"No"
"1538","Arhgap10",1.47346194334066,0.424742190147078,"No"
"1539","Il15",-1.66252963940538,-2.76832479274609,"Yes"
"1540","Rnf150",-2.3072616675095,-1.67080897498583,"No"
"1541","Podnl1",4.66202118337788,-1.76122136293612,"No"
"1542","Nfix",-1.94782369861445,0.744770907277375,"No"
"1543","Syce2",1.50939065202417,0.642130551050259,"No"
"1544","Gpt2",-0.491418533367495,2.22871268572779,"No"
"1545","Heatr3",-0.585390838068285,0.583734548082031,"No"
"1546","Rbl2",3.19690967975623,-0.52608706557011,"Yes"
"1547","Ogfod1",-0.585559252630163,0.420707794443224,"No"
"1548","Herpud1",-1.27617986384314,0.649324629158457,"Yes"
"1549","Ciapin1",-0.844575174568549,0.450529405506154,"No"
"1550","Adgrg5",4.5311792774647,-0.945119561451829,"No"
"1551","Cmtm4",0.510341127407623,0.572821771512215,"No"
"1552","Plekhg4",1.15183096351692,1.40132587561055,"No"
"1553","Prmt7",-0.928402790862908,0.743808445685152,"No"
"1554","Tango6",-0.786576934046291,0.285437906514141,"No"
"1555","Utp4",-0.933401638219823,0.665569655571504,"Yes"
"1556","Sntb2",2.46057023627498,-1.22097851571906,"No"
"1557","Nip7",-1.86186124104051,0.729256798555146,"No"
"1558","Psmd7",-0.986375138590685,0.555873714066779,"No"
"1559","Vac14",-1.29803287627084,0.467336813240422,"No"
"1560","St3gal2",1.84970996140593,0.949192837933169,"Yes"
"1561","Aars",-1.20148011508177,0.727913037188455,"No"
"1562","Cfdp1",-0.598643904323112,0.397455497903478,"Yes"
"1563","Mon1b",-0.941674354639236,-0.537880611650738,"No"
"1564","Gcsh",-1.7521687246192,1.04818307041092,"No"
"1565","Usp10",-1.234636277945,0.583490651775963,"No"
"1566","Klhdc4",-1.02423581901339,0.637214392386612,"Yes"
"1567","Slc7a5",-2.29816687847444,1.93641387358536,"No"
"1568","Zfpm1",-0.910984391853174,-0.844546341312222,"No"
"1569","Piezo1",-1.58069036821888,0.846358133882555,"No"
"1570","Aprt",-1.87337773537613,1.22704062357915,"No"
"1571","Cbfa2t3",2.96711421120734,-2.21958741239882,"No"
"1572","Urb2",-0.959707416653388,0.452344770229118,"No"
"1573","Tomm20",-0.796739270406243,0.585750177751504,"No"
"1574","Itgb1",1.28246490032176,-0.712132037325796,"Yes"
"1575","Casp1",1.46042402921728,-1.70285297399318,"Yes"
"1576","Sesn3",1.01977722282397,-1.32862425913209,"No"
"1577","Endod1",2.19205769649217,-3.24021385932463,"No"
"1578","Kdm4d",2.6637716745529,-1.36935514824624,"Yes"
"1579","Gpr83",-1.34649329277646,2.29575098029085,"No"
"1580","Smco4",-1.4986524509881,0.41448776127255,"No"
"1581","Fbxl12",-1.02196332350531,-0.464452505950311,"No"
"1582","Ubl5",-0.846045899552994,-0.638640487656019,"No"
"1583","Ppan",-2.2750229361262,0.837696965057461,"No"
"1584","Pde4a",-3.4225638970654,0.508140844549123,"No"
"1585","Cdkn2d",1.84398753803533,-0.704030915234873,"No"
"1586","AB124611",1.69664971635899,-0.968242621591726,"No"
"1587","Carm1",-1.13546196885948,0.422777336306992,"No"
"1588","Ets1",1.43648368972525,-0.722736523041596,"Yes"
"1589","Nrgn",1.76251880251951,-3.3913628447501,"No"
"1590","Siae",1.61223930760047,-0.702656184419138,"No"
"1591","Vwa5a",3.63179413582384,-1.41937216431544,"Yes"
"1592","Zfp202",-1.65377552666582,0.696792602202712,"No"
"1593","Gramd1b",-1.62332930541775,-0.59266653406064,"No"
"1594","Hspa8",-1.31158517933388,0.724246648286617,"Yes"
"1595","Crtam",-2.01172253933342,-1.67525576609023,"No"
"1596","Sorl1",2.13490407570879,-0.9593180095917,"No"
"1597","Hyou1",-0.963910971463125,0.983602488909063,"No"
"1598","Cd3g",0.706527274427088,-1.00463907341328,"No"
"1599","Cd3d",0.476276433467951,-0.815509136368632,"No"
"1600","Pou2af1",-3.46663414977183,-1.82340583609796,"No"
"1601","Rdx",0.694361272683203,0.528668147432536,"No"
"1602","Slc35f2",-1.02509976976688,0.542913051006336,"Yes"
"1603","Lingo1",-2.33808938968428,-2.77278321679583,"Yes"
"1604","Snx33",-1.14061959913384,-0.93818702065438,"No"
"1605","Ptpn9",1.22955757247447,0.80640793095873,"No"
"1606","Arid3b",1.09350383769517,1.05026356704697,"No"
"1607","Sema7a",-2.64131705604876,2.03503305319211,"No"
"1608","Adpgk",-0.715732090906933,1.01910679516819,"Yes"
"1609","Rplp1",-0.763270636233972,0.870400813826798,"Yes"
"1610","Rpl4",-0.572794423111067,0.70038369786082,"No"
"1611","Clpx",0.536614240545507,0.480620570812401,"Yes"
"1612","Zfp609",0.644912237617344,1.19681872862475,"Yes"
"1613","Dapk2",3.60839695650423,-1.8791447081233,"No"
"1614","Usp3",1.11642942706672,-0.556906750558254,"Yes"
"1615","Rora",1.89615984378833,-0.783590873067353,"Yes"
"1616","Anxa2",4.18415834170628,0.720412396429825,"No"
"1617","Myo1e",-2.02761911571818,-1.78894110742901,"Yes"
"1618","Sltm",-0.391046307071068,0.437964370185094,"No"
"1619","Dnaaf4",1.80999087940055,-0.830479513383846,"No"
"1620","Gm44503",1.47895132596019,-0.580670575010341,"No"
"1621","Ccpg1",1.5480678971159,-0.516288194051651,"No"
"1622","Rsl24d1",-1.11984985998843,0.711944635866569,"No"
"1623","Fam214a",1.95488987886165,-0.667861583731022,"Yes"
"1624","Mapk6",-1.06478284751142,0.798315122996998,"No"
"1625","Gclc",-0.482611012813312,0.719452654890317,"No"
"1626","Ddx43",0.79129840945742,0.539614752473757,"Yes"
"1627","Tent5a",1.8542965259109,2.25145058992222,"Yes"
"1628","Zfp949",1.86834256094937,-0.648099771312708,"Yes"
"1629","Plod2",3.16696332219376,0.801668435031602,"No"
"1630","Dipk2a",2.5097852181725,1.06221060964671,"Yes"
"1631","Cep70",1.51244263946992,-0.511878015216668,"No"
"1632","Anapc13",-0.94636826676814,-0.66080793818342,"No"
"1633","Ryk",3.03018817508221,1.21726197888244,"No"
"1634","Srprb",-0.61045439630202,0.577693847642623,"No"
"1635","Cdv3",-0.556458328034416,0.781223347806284,"No"
"1636","Tmem108",1.63681140584281,1.22803005610861,"Yes"
"1637","Nphp3",1.76575954780052,0.709129357055325,"No"
"1638","Abhd14a",-1.26731756564316,0.681245163974237,"No"
"1639","Cish",-1.23272676930755,2.38972538040124,"Yes"
"1640","Hemk1",1.19892793443792,1.86882837338062,"Yes"
"1641","Ifrd2",-2.44055933203154,0.853667237918823,"No"
"1642","Klhdc8b",-1.1623778225813,-1.08606824115089,"No"
"1643","Prkar2a",0.977217670549866,0.461444794041853,"No"
"1644","Ip6k2",0.39192626949507,-0.347360013069103,"No"
"1645","Shisa5",-1.09961558990977,-0.96977150387272,"No"
"1646","Cdc25a",1.44639396789049,0.441576636381001,"No"
"1647","Map4",0.341588500786788,0.396217354458539,"Yes"
"1648","Ccr4",1.60381054172111,4.62410646966258,"Yes"
"1649","Trim71",1.18095055203142,3.30150382370632,"No"
"1650","Cmtm6",0.701038047378914,0.551511747277476,"Yes"
"1651","Tgfbr2",0.592121444182425,-0.779662982789179,"Yes"
"1652","Itga9",-1.73555567802029,-2.30900655490669,"Yes"
"1653","Slc22a14",0.487085624979564,0.438728077063271,"No"
"1654","Oxsr1",0.545469649198699,0.479948230036775,"Yes"
"1655","Cx3cr1",-0.711387159466451,0.940232708119117,"No"
"1656","Gorasp1",1.30985922922314,1.00090784219174,"No"
"1657","Csrnp1",-0.760726321800587,0.95655648839825,"Yes"
"1658","Rpl14",-1.32522663977487,0.516959735828412,"No"
"1659","Higd1a",0.782964198290629,0.736823320616902,"No"
"1660","Tgm4",-1.71155134377296,-1.5763445105066,"No"
"1661","Ccr9",-1.39694509359185,-4.53040266044216,"No"
"1662","Fyco1",0.601727182778856,-0.713320878480075,"No"
"1663","Cxcr6",-4.21617192654237,-2.52793802430535,"No"
"1664","Ccr5",2.24560691746276,2.20825515916275,"Yes"
"1665","Clcn5",1.87287583988219,1.43307470163483,"Yes"
"1666","Foxp3",2.02532713299376,2.12107182205145,"No"
"1667","Prickle3",-0.809558398334486,-0.658891939259943,"No"
"1668","Plp2",0.784999044604525,0.626424660888653,"No"
"1669","Pim2",-1.08234002087466,-0.538299689183391,"No"
"1670","Gpr34",4.44049585566058,-1.36949531185597,"No"
"1671","Slc25a5",-0.749632040035339,0.766218138630586,"No"
"1672","Septin6",0.686440606007584,-0.242863422721499,"No"
"1673","Rpl39",-0.726892421778024,0.686280567951883,"No"
"1674","Sh2d1a",2.03025197769041,1.3365642263718,"Yes"
"1675","Sash3",1.51618676504102,-0.527552813560929,"No"
"1676","Utp14a",-1.13310203948228,0.850315883305541,"No"
"1677","Zfp280c",0.893779756426977,0.464117036037626,"No"
"1678","Mospd1",1.28714044729225,-0.531832063745865,"No"
"1679","Arhgef6",2.29631659719532,-0.565364911601853,"No"
"1680","Mtm1",1.91288027039285,-0.810640879902666,"No"
"1681","Cd99l2",2.5690140657282,-0.671630528256672,"No"
"1682","Abcd1",1.80096240021233,-0.918764110101715,"No"
"1683","Gab3",1.51006586503144,-0.658100092727813,"No"
"1684","Dkc1",-0.827870527177724,0.605835854694707,"No"
"1685","Dlg3",2.38426168304349,-0.834747050884352,"No"
"1686","Slc7a3",-1.21511028080065,1.92039744393363,"Yes"
"1687","Snx12",0.80164075198658,0.433191428931603,"No"
"1688","Gm614",-1.81591966962347,-0.823581562466538,"No"
"1689","Gm20489",-1.44219628996223,-0.516919695777182,"No"
"1690","Rps4x",-0.826828907119381,0.742514539854647,"No"
"1691","Hdac8",0.816082475122043,-0.436486985050119,"No"
"1692","Zdhhc15",2.37723559716371,-0.646109105956601,"No"
"1693","Pgk1",1.90149256921769,0.779993537863865,"No"
"1694","Cysltr1",3.15560855502379,4.32657468885438,"Yes"
"1695","Sh3bgrl",3.80257279400155,0.830109945022196,"No"
"1696","Armcx4",0.900286304347547,1.89911629282463,"No"
"1697","Fam199x",1.58047032212777,0.618757450678321,"No"
"1698","Acsl4",1.47516370136964,0.702984002246281,"Yes"
"1699","Tsr2",-1.389295389416,0.520159635367124,"No"
"1700","Nbdy",1.20457502853812,-0.894953092573167,"No"
"1701","Prdx4",3.23088071698029,1.56792894815377,"No"
