,ChIP
2391,2017_PNAS_Li___H3K27Ac_IL2-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
2392,2017_PNAS_Li___H3K27Ac-noIL2-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
2393,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
2394,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO
2395,2017_PNAS_Li___STAT3_IL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
2396,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
2397,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8
2398,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2399,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2400,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN
2401,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
2402,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
2403,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
2404,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
2405,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN
2406,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2407,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2408,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2409,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2410,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2411,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2412,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2413,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2414,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2415,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2416,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2417,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2418,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2419,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2420,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2421,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
2422,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2423,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2424,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2425,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2426,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2427,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
2428,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
2429,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
2430,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
2431,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2432,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
2433,2017_PNAS_Li___STAT5B_noIL2-CD8---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2434,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
2435,2017_PNAS_Li___STAT3_noIL21-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
2436,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
2437,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
2438,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2439,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2440,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2441,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2442,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2443,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
2444,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
2445,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
2446,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
2447,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
2448,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
2449,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2450,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2451,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2452,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2453,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2454,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2455,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2456,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2457,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2458,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2459,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2460,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2461,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2462,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2463,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2464,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2465,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2466,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2467,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2468,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2469,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2470,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2471,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2472,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2473,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2474,2017_PNAS_Li___H3K4me3_IL2-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2475,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2476,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2477,2017_PNAS_Li___H3K27Ac-noIL2-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2478,2017_PNAS_Li___H3K27Ac_IL2-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2479,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2480,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2481,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2482,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2483,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2484,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2485,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2486,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2487,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2488,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2489,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2490,2017_PNAS_Li___H3K4me3-noIL2-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2491,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
2492,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
2493,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
2494,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2495,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2496,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2497,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2498,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2499,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
2500,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
2501,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2502,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2503,2017_PNAS_Li___STAT5B_IL2-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2504,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2505,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
2506,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
2507,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
2508,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2509,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
2510,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2511,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
2512,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2513,2017_PNAS_Li___STAT3_IL21-CD4---2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2514,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2515,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2516,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2517,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
2518,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
2519,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
2520,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
2521,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
2522,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
2523,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
2524,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
2525,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
2526,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
2527,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2017_PNAS_Li___STAT5B_IL2-WT-CD4
2528,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
2529,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
2530,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
2531,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
2532,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_PNAS_Li___H3K4me3_IL2-CD4
2533,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
2534,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
2535,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2536,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
2537,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
2538,2017_PNAS_Li___H3K4me3_IL2-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2539,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2540,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2541,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2542,2017_PNAS_Li___H3K4me3-noIL2-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2543,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2544,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2545,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2546,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2547,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
2548,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2549,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
2550,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2551,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
2552,2017_PNAS_Li___H3K27Ac-noIL2-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2553,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2554,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2555,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2556,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2557,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2558,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2559,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2560,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2561,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2562,2017_PNAS_Li___H3K27Ac_IL2-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2563,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
2564,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2565,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2566,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
2567,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
2568,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
2569,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
2570,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
2571,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
2572,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
2573,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
2574,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
2575,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
2576,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
2577,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
