gene_name,CD25KO,CD25WT,P14NAV
Cage1,0.21087271,-0.039312225,-0.48855615
Riok1,0.09224981,0.65521175,-0.38475
Snrnp48,-0.8451407,-0.019451074,0.55026746
Txndc5,1.9925734,2.6983993,-2.7807782
Gcnt2,-0.39693367,0.42972496,-0.5421185
Nedd9,-1.4611593,0.39531302,0.52887124
Gm32401,1.0170889,-0.569815,-0.04387982
Tmem170b,0.21949622,-0.1007502,0.103595145
Sirt5,-1.1663661,-1.0437256,1.4583365
Mcur1,-0.9787619,0.23078126,0.42687288
Cd83,-0.13172625,-0.2777199,-0.13917509
Jarid2,-0.100199744,0.17525348,0.060218167
Mylip,-0.39786935,0.06906833,0.27706757
Atxn1,1.1527375,2.6013658,-2.3190544
Gm47523,-0.22201748,-0.146269,-0.31376445
Fam8a1,-0.4321913,0.09998678,0.27008885
Nup153,-1.147157,0.1182475,0.5884216
Kif13a,-0.4734095,-0.34975275,-0.011492267
Nhlrc1,-0.76128787,-0.22247216,0.043524746
Dek,0.83550185,2.2408874,-1.9046967
Zfp169,0.09747338,0.29122847,-0.29613876
6720427I07Rik,0.021317916,-0.10081973,0.20771778
Phf2,-0.7254311,-0.1813188,0.61464286
Fam120aos,0.3055161,-0.03354717,-0.051361863
Ninj1,0.72391427,-0.7623404,0.37242955
Susd3,-0.5477478,0.5391346,-0.0016733139
Nol8,0.20729674,-0.08313285,0.10894732
Nxnl2,-0.3249206,0.5968749,-0.5910773
Cks2,0.8420324,2.156166,-1.8449512
Secisbp2,0.07847621,0.30828416,-0.12129045
Gadd45g,-0.323934,-0.376715,0.5597489
Syk,1.4623446,-0.19767806,-0.82301986
Sptlc1,1.1421998,0.521912,-0.7733298
Simc1,0.50132924,-0.35280478,0.1722886
Arl10,-1.1561859,-0.31885195,0.64020354
Cltb,0.61349887,-0.21546707,0.018458638
Rnf44,0.3495552,0.9766931,-0.74239385
Hk3,0.23188764,0.09764247,-0.6242904
Zfp346,-0.77721244,-0.21256089,0.6529666
Mxd3,-1.6320808,1.3065474,-0.066998854
Dbn1,0.3120957,-0.19221923,-0.44855446
Dok3,-0.07451626,-0.07894422,-0.39727846
Fam193b,-1.1913873,0.935618,0.003296826
B4galt7,-0.92116666,1.1278901,-0.26460037
Txndc15,-0.7384432,0.07395328,0.4315312
Tifab,-0.2337283,-0.29546288,-0.14140895
Tgfbi,0.0116934925,0.22897372,-0.5939942
Klhl3,-0.73239136,-0.4140712,0.77853644
Idnk,-0.21619655,-0.45359194,0.58002174
Gm34788,0.02142697,-0.14566392,-0.061449554
Spata31d1a,-0.05739745,-0.3573935,-0.15989177
Etohd2,0.99078923,-0.121900186,-0.5497022
Dapk1,-0.722363,-0.50633585,0.32243752
Ctla2a,4.4433074,3.7243762,-4.678557
Ercc6l2,0.74779356,-0.23182206,-0.07130532
Habp4,0.30736652,0.44307044,-0.32740772
Ctsl,0.9195356,-0.62911373,0.18284735
Cdk20,-0.40659803,-0.3333419,0.40654996
Zfp369,-0.8100973,0.13527997,0.3589004
Mterf3,0.6667171,0.3013335,-0.38918218
Zfp712,0.19444656,-0.0707379,-0.122724354
Zfp759,0.16443683,-0.43647283,-0.08633331
Zfp455,0.2081825,-0.3130432,-0.104666695
Zfp458,-1.0003318,-0.0969759,0.47301322
Zfp595,-0.68526024,0.05690152,0.32561806
Zfp429,1.0308704,0.30006292,-0.55726886
Zfp874a,0.1030424,0.30455658,-0.17909725
Zfp874b,-0.3738665,-0.035847716,0.343667
Zfp729a,-0.16647348,-0.3221609,0.4595542
Zfp738,0.008520201,0.08726425,0.07495213
Zfp493,0.23665583,-0.09436574,-0.37377623
Mtrr,-0.6162278,0.09340247,0.36039144
Srd5a1,-0.20865995,0.06959748,-0.24105299
Ice1,-0.25023094,-0.18551156,0.39717725
Slc6a19,-0.11740362,-0.8849908,0.85382307
Slc12a7,-0.2510629,-0.9808719,0.9869094
Nkd2,-0.39119214,-0.30741048,-0.124023005
Zfp72,-0.48162895,-0.371973,0.016095908
Ftl1-ps1,0.15028757,0.5396904,-0.32609022
Gm47428,-0.24544168,-0.40655553,-0.11960556
Gm47469,-0.13726664,-0.48778796,0.4718713
Gm46430,0.804232,-0.21287718,-0.07199242
Glrx,0.09278782,2.6083863,-1.8322624
Arsk,-0.29338557,-0.028790409,0.2937342
Ttc37,-0.3491298,-0.34681472,0.55553734
Slf1,0.17362694,-0.20208237,0.21271497
Fam172a,-0.13688117,-0.31106868,0.43759933
3110006O06Rik,0.37259158,-0.30876264,-0.39128643
Arrdc3,-0.002725263,-0.08887267,0.21068576
Mblac2,0.8603889,-0.42817768,0.06147464
Gm17259,0.23310168,-0.96527994,0.7450305
Mef2c,-0.1907486,-0.29926762,-0.14833072
Rasa1,-0.023645248,0.8808459,-0.49814567
Vcan,0.13521817,-0.4708423,-0.21811414
Xrcc4,-0.59788793,0.2863916,0.20887752
Rps23,1.2882509,-5.376742,3.529661
A830009L08Rik,0.3329922,-0.3000854,-0.46592358
Ssbp2,-1.6342597,-2.2867055,2.5965402
Rasgrf2,0.2509683,-0.32396248,-0.3867595
Msh3,-0.56508166,0.1546015,0.29130375
Zfyve16,0.7397673,0.06275044,-0.2556105
Jmy,1.1920972,-0.5225631,-0.022555774
F2rl1,1.5757118,-0.24796912,-0.4040857
F2r,1.0095075,2.1876895,-1.9460459
Sv2c,0.4842851,0.2140598,-0.25543535
Gm20075,1.4252436,-0.72469336,-0.14498553
Hmgcr,0.8420912,0.07661378,-0.30407244
Hexb,1.246055,1.5011983,-1.5471673
Ankra2,-0.32380953,0.68172586,-0.21127534
Gm9465,0.31580862,-0.33809927,-0.4226739
Fcho2,0.34646142,0.34848467,-0.2754681
Gm47551,-0.7209449,-0.20738259,0.5794284
Mrps27,0.39392164,-0.3956384,0.2538825
Bdp1,0.52455145,-0.2573076,0.09074817
Ccdc125,-0.36631018,-0.4754676,0.665909
Ccnb1,-0.45380044,0.3333535,0.10719907
Mast4,0.7911075,-0.8927342,0.43785983
Srek1,0.12646192,0.008495169,0.078573726
Nln,1.6261286,0.5830265,-1.086268
Adamts6,0.1922532,0.2876252,-0.23771767
Cwc27,1.1322876,0.5053477,-0.75645524
Srek1ip1,-0.41393855,0.6039153,-0.111784354
Dimt1,0.8360242,-0.91326326,0.43222257
Elovl7,0.57643217,0.040336877,-0.1538817
Plk2,-0.20049065,-0.2881458,-0.0027689782
Gm48876,0.07799775,-0.6861216,0.50200385
Il6st,-2.5516567,-2.1810462,2.9440744
Dhx29,0.6869331,-0.22338234,-0.009762065
Gpx8,0.5579875,1.5514452,-1.3172752
Gzma,1.1969577,4.5553737,-3.78746
Gzmk,3.8379455,3.443706,-4.1895967
Esm1,-0.2150872,3.122213,-2.0700922
Arl15,0.40906337,0.25170925,-0.29566187
Itga2,0.3389143,0.62654114,-0.6258468
Itga1,0.26594022,2.5776117,-1.8989851
Parp8,-0.87930274,-0.8920027,1.2126673
Emb,1.1677734,-2.6706076,1.5803919
Gm17509,-0.32401764,-0.27278683,-0.0102651315
Nnt,-0.7124816,0.1643766,0.2526698
Paip1,-0.36304367,-0.4046046,0.6118848
Tmem267,-0.8019757,-0.29721287,0.5656161
Nim1k,-0.0046121664,-0.1291763,0.05864041
Zfp131,0.8346359,-0.3985168,0.05145021
Gm21188,0.027308939,-0.31427813,-0.26585516
Gm26520,0.81040585,-0.278179,-0.060027573
Kif3c,-0.07981167,-0.017658968,0.037732854
1110002L01Rik,-0.52074766,-0.20526008,0.5373755
Asxl2,-1.867156,-0.38985714,1.2991167
Dnmt3a,-0.00410565,-0.42998797,0.46408606
Dnajc27,0.048157346,-0.44897053,0.28002807
Adcy3,0.26988897,-0.2601404,0.2061141
Ncoa1,1.7236452,-0.40628594,-0.37045097
Gm46332,0.29760277,-0.40438384,-0.32789618
Fam228b,-0.29206747,-0.25351366,-0.08866879
Wdcp,0.32874334,0.22348616,-0.19356567
Ubxn2a,-0.0050516226,0.20934287,-0.009206038
Atad2b,-0.09458179,-0.1816771,0.32208878
Gm48619,0.40430254,-0.3822983,-0.26307413
Ldah,-0.24947739,0.33448356,0.011521604
Hs1bp3,-0.5674337,-0.06477061,-0.044131853
Rhob,2.9308224,0.053829763,-1.2799115
Rdh14,-0.030714113,-0.25402614,0.34605274
Trib2,-1.6004974,-0.8590262,1.5229874
Lpin1,1.1810342,1.2302704,-1.3162348
Pqlc3,1.7853997,1.2629442,-1.6209722
Pdia6,0.42241713,1.0473245,-0.82855046
AC164424.1,0.15723549,-0.25397462,-0.28198564
Iah1,0.09323349,1.3830088,-0.9244894
Rrm2,-1.0309182,1.9122734,-0.79486936
Id2,1.3082601,4.5115047,-3.806617
AC163354.1,0.6820944,1.2868758,-1.3520765
Rnf144a,-0.6690742,-0.887842,1.1120032
Rsad2,1.4996581,0.10402508,-0.7250481
Cmpk2,1.4926043,-0.28793484,-0.40136158
Rps7,0.07515513,-5.638923,4.287011
Adi1,-0.7395027,-0.14741911,0.59605545
Sh3yl1,0.47342825,-0.04297589,-0.5897583
Cog5,0.026755476,-0.39588496,0.42449167
Hbp1,1.6654931,-0.47706786,-0.27600178
Atxn7l1,0.526019,-0.15861858,0.016940407
Hdac9,0.42636704,-0.12671095,-0.5017761
Ahr,-0.5078542,-0.4879875,0.5914897
Tspan13,-2.117519,-1.0577108,1.910193
Bzw2,-1.1886824,-0.8288677,1.3094895
Lsmem1,0.31327778,-0.14530301,-0.53203255
Gm17056,0.6743208,0.022137906,-0.43297285
Gm7008,-0.19917545,-0.16109057,-0.24617596
Dock4,0.6107992,-0.28002635,-0.51914847
Dnajb9,1.6433728,0.9257162,-1.3051687
Pnpla8,0.7389164,-0.028192569,-0.17852266
G2e3,-0.63341063,0.64665157,-0.104008704
Scfd1,0.3387286,0.3233495,-0.2532542
Gm26517,0.26788035,-0.762451,0.58418745
Nubpl,0.33556232,-0.48576677,0.34056136
Arhgap5,-1.0372621,-1.1085417,1.4464378
Egln3,-1.4463156,-0.064123385,0.8624143
Snx6,-0.5691607,0.18323454,0.27198064
Cfl2,0.10933129,-0.24748528,0.27620155
2700097O09Rik,-0.21191917,-0.30335683,0.42666867
Srp54c,-1.140897,0.30398732,-0.035448804
Nfkbia,2.8485813,0.7651432,-1.7456056
Ralgapa1,0.4944073,-0.59885544,0.3578201
Brms1l,1.0824795,-0.5357802,0.038118776
Mipol1,-0.80058074,0.20793936,0.3511589
Mia2,0.10615742,-0.5145452,0.47556075
Klhl28,0.69157344,0.36479852,-0.44777742
Rps29,-2.4748738,-6.534067,6.133934
Pole2,0.2078982,0.38689545,-0.23961323
Klhdc1,-0.20396405,-1.952333,1.6848805
Klhdc2,1.1292405,-0.6181385,0.07743963
Vcpkmt,1.0699073,1.6589006,-1.5822597
Sos2,1.0291057,0.4993358,-0.7261416
Atl1,-0.15955026,-0.18256727,-0.31167263
Pygl,-0.66545355,0.12243384,-0.16427082
Frmd6,-1.5071094,-0.033364158,0.8059159
Arid4a,-0.46419722,0.8599853,-0.27819866
Timm9,-0.055207517,-1.4278927,1.227233
2700049A03Rik,-0.21280529,-0.055460278,0.2834401
Jkamp,-0.8202447,1.0541446,-0.25680113
Dhrs7,0.9014233,1.3845358,-1.3007561
Slc38a6,-0.19446316,-0.1645111,0.29332268
Gm48653,-0.03568589,-0.36116013,-0.1977651
Gm47689,-1.1036543,-0.24948809,0.84071356
Gm34868,-0.38385254,-0.29861218,-0.12836118
4930426I24Rik,0.18144222,-0.17148778,-0.38632333
Plekhg3,-0.16427141,0.45122173,-0.25770256
Fntb,0.49678266,-0.6228763,0.3745165
Zfyve26,0.050437048,-0.2066804,0.27330276
Zfp36l1,-0.1695088,-1.2295471,1.1333178
Gm26669,0.000743892,-0.5214098,-0.043030743
1300014J16Rik,0.7538705,-0.41664353,-0.43579608
Actn1,-0.13420042,-3.024159,2.4466999
Dcaf5,0.09823163,1.0058113,-0.6473137
Susd6,-0.6601959,-0.52302283,0.83755857
Gm26545,-0.32444087,-0.17311856,0.309323
Smoc1,-0.50260776,-0.13042243,-0.21384707
Med6,-0.8206062,0.7822539,-0.055167872
Pcnx,1.3752724,-0.47567508,-0.14232282
Sipa1l1,-0.15255156,-0.4002037,0.5109202
Gm26571,-0.34131563,-0.27347514,-0.104203865
Acot2,-0.5916817,-0.08975613,0.4847147
Acot1,-0.34915784,-0.0066714007,-0.36068437
Acot6,0.0057380707,-0.49950087,-0.124232195
Elmsan1,0.54138273,-0.20912293,0.047231734
Aldh6a1,-0.14098358,-0.5406466,0.51246506
Abcd4,0.6485434,-0.8968594,0.50709003
Npc2,1.9822838,-1.3063889,0.19146444
Arel1,0.45940888,0.70255446,-0.59025323
Ylpm1,-1.4937057,0.557484,0.42381284
Mlh3,0.12289663,-0.87482667,0.70894927
Acyp1,-2.5518148,0.2035951,1.177177
Nek9,0.18105906,-0.36214572,0.32786894
Fos,1.7368996,-1.4246064,0.39296073
Batf,2.5438106,1.092012,-1.8463441
Tgfb3,-0.23920757,0.016752193,-0.35251808
Ift43,-0.004201198,-0.004407927,-0.33739212
Irf2bpl,-1.451943,-0.75062144,1.3737077
Gm26698,0.12550569,0.317626,-0.26185623
Cipc,0.072759695,0.7975557,-0.48117718
Pomt2,-0.084646806,-0.13281573,-0.15401872
Gm6566,-0.42938644,0.0144309085,-0.35958773
Alkbh1,2.6971781,-0.91876364,-0.42758825
Gm16381,-0.024530608,-0.30344203,-0.28861278
Ston2,-0.7966861,0.21899268,-0.22316343
Galc,-0.38952824,0.16381475,0.007927798
Gpr65,-0.8466755,-0.97281265,1.2574015
Ptpn21,0.055148885,-0.6189382,0.028503537
Zc3h14,-0.024955802,0.77465105,-0.41884908
Eml5,0.59777164,-0.7514935,0.42294344
Foxn3,-1.3774931,0.31451994,0.54990214
Gpr68,-0.89104223,0.51552135,0.17516968
D130020L05Rik,-0.56014144,0.0675947,0.1966859
Trip11,0.061858788,0.2347257,-0.059071783
Atxn3,-0.14006138,0.4068938,-0.0929202
Lgmn,0.8284009,-0.5634306,-0.24918087
Gm20069,-2.5872931,0.38515398,1.0591133
Gm20604,0.04148987,0.041367024,0.050819255
Otub2,0.12574098,0.013522728,-0.54843813
9330161L09Rik,-0.03357764,-0.33781856,-0.23785749
Ifi27l2a,6.009413,0.9369173,-3.340041
Serpina3g,0.9540633,0.5227421,-0.8208414
Dicer1,-1.5058137,-0.28205276,1.0515127
Atg2b,1.0727113,-0.6179894,0.03454965
AC163040.1,-0.3174834,-0.3886074,-0.062110033
Gm16086,-0.114664316,-0.12532555,-0.3440399
Gm16084,-0.50424314,-0.14093603,-0.19707668
Bcl11b,-3.2071283,-0.3330735,1.8790123
Evl,-0.41572043,-2.5315812,2.212382
Slc25a29,-0.8830672,0.7511626,-0.040497467
Wars,0.40679583,0.45956597,-0.3857824
Begain,-0.028437166,-0.30426493,-0.29252648
AC152827.1,-0.048495706,-0.26789618,-0.2728838
Dync1h1,-0.07529897,-0.20330915,0.3291672
Hsp90aa1,0.64024895,1.0275077,-0.91497695
Cinp,0.23599945,0.19319648,-0.109129906
Tecpr2,0.18485293,-0.19719225,-0.12822065
Rcor1,-0.94389814,-0.67659575,1.0830382
Tnfaip2,0.20060042,-0.0063432725,-0.5610851
Mark3,-0.38166478,0.38221902,0.037507646
Ckb,-0.12667932,0.098649435,0.090867
Trmt61a,-0.8206909,-1.2429234,1.4454868
Zfyve21,-0.07139753,0.34646708,-0.2296649
Ppp1r13b,0.18876962,-1.1845279,0.9336584
Adssl1,0.35387465,0.94872636,-0.83504903
Siva1,0.42600498,0.90193945,-0.7224884
Pld4,0.72032076,0.40596703,-0.6868097
BC022687,-0.5161772,0.060635205,-0.33994696
Nudt14,0.26925576,-0.018167337,0.032049887
Gm26583,0.57697034,-0.49501154,-0.2639798
9230104M06Rik,-0.24194252,-0.18084723,-0.2801583
Crip2,1.7995082,0.6574275,-1.1788452
Crip1,3.0251546,4.3485937,-4.4828296
Tmem121,-0.27857682,-0.3760933,0.19331428
Ighg2c,0.13627246,-0.20277655,-0.38036346
Ighd,-0.9069769,-0.9529193,1.2486383
Ighm,-1.3657967,-3.183044,3.136097
Adam6b,-0.9251779,-0.38352895,0.31595933
Gm30948,-0.80811167,-0.5593148,0.79494387
Sp4,-1.1765857,0.027676262,0.66919285
Selenop,-1.7133211,-1.5633289,2.0972304
Oxct1,-2.0646424,-0.09690393,1.1737112
Card6,-1.3743008,-0.21261121,0.93901384
Prkaa1,1.4980707,0.04919917,-0.6002837
Rictor,-0.07810041,-0.016576197,0.19210225
Nipbl,0.9693752,-0.26941526,-0.10675294
Il7r,0.57138574,-2.2835503,1.5704141
Spef2,1.3914555,-0.31540468,-0.31538016
Amacr,0.528275,-0.29235044,-0.057086572
Sub1,3.229215,4.3827395,-4.602849
6030458C11Rik,-0.7008938,0.3854863,0.18326235
Basp1,-0.7817263,-0.6394199,0.8831529
Retreg1,-1.1907806,-0.7692659,1.2662997
Trio,-0.59237134,-0.30809265,0.5244924
Dap,1.0075461,2.4651003,-2.1506908
Cpq,-0.89616686,0.063183635,0.18276915
Laptm4b,-0.76323557,-0.45120156,0.3119984
Matn2,0.083118126,-0.0700661,-0.4461692
Rrm2b,-0.6399272,0.695597,-0.07482215
Gm49085,0.5648415,0.2990394,-0.42304915
Angpt1,-0.3274189,0.038170718,-0.40735698
Rad21,-0.33817855,2.172651,-1.3093508
Gm34794,0.17922795,0.21021423,-0.09538823
Ext1,-0.626944,-0.6483106,0.91495985
Zhx2,0.67439723,-0.5047479,0.20454286
Gm29394,-0.07721361,0.20397027,-0.49102986
Fbxo32,0.04788671,-0.6603744,0.6106645
Fam91a1,-0.25068098,0.053320665,0.22041634
Mtss1,0.7556783,-1.1417706,0.6388357
Sqle,0.15787908,-0.33945975,0.3218185
Trib1,-1.1161029,0.47527304,0.30945858
Gm2682,-0.85792774,0.4157973,0.2336925
Fam84b,0.22125581,-0.8315667,0.5331575
Myc,0.08275459,-1.8449379,1.4722177
Asap1,2.6076503,-0.039724924,-1.0373822
Efr3a,-0.8069441,-0.3097816,0.7476668
Tmem71,0.65469843,1.1292478,-0.9970712
Phf20l1,-1.5090444,0.9351012,0.15112577
Zfat,0.2954365,-0.14252749,-0.2709282
Ago2,-0.87911516,0.44146273,0.22450943
Dennd3,-0.001158894,-0.08906219,-0.093715355
Slc45a4,0.32128042,-0.48099625,0.22214422
Ptp4a3,-0.75218713,0.86173725,-0.14582133
Arc,0.15751557,-0.30456948,-0.18995163
Jrk,0.09218219,-0.6914636,0.11507426
4933427E11Rik,-0.19037966,-0.09219258,-0.28105727
Ly6d,-0.4404649,-0.39525127,0.23798583
Ly6k,-0.7833995,-0.92592853,1.1932907
2010109I03Rik,0.08174945,-0.34843075,-0.2616353
AC139671.1,0.37305966,-0.18892686,0.043093555
Ly6e,0.09425288,-1.8866982,1.4978241
Ly6i,-0.3303107,-0.09332041,-0.15668465
Ly6a,2.668739,2.3098483,-2.8067238
Gm28068,0.051193256,0.08699163,-0.39494932
Ly6c1,-2.1292977,-0.69852453,1.6495105
Ly6c2,9.732253,3.6720278,-7.0947227
Ly6g,-0.68865794,0.5556469,-0.4419004
Gsdmd,0.31009042,-0.20061028,0.1482823
Naprt,-0.15098141,0.16839957,-0.39675412
Zfp623,-0.7335009,-0.014703702,0.38969788
Plec,0.5045455,0.6335854,-0.5600994
Parp10,0.89052844,-0.6351199,0.20082483
Grina,0.57297814,1.2499397,-1.0485696
Smpd5,-0.6853467,-0.47177413,0.8112585
Oplah,-0.33530924,-0.3355567,-0.07704594
Hgh1,-0.23860316,0.118954875,0.16617657
Mroh1,-0.9827355,-0.5450235,1.0035728
Dgat1,-0.4008493,1.1672941,-0.5490147
Fbxl6,1.1514032,0.04769427,-0.42621607
Slc52a2,-0.43388683,-0.38462844,0.62996584
Adck5,-0.15640143,-0.7916438,0.8027564
Cyhr1,0.9487757,-0.44507456,0.032968637
Kifc2,0.3334301,-0.29894283,-0.06433463
Ppp1r16a,0.5710226,-0.6252632,0.3418254
Mfsd3,-0.11033962,-0.25708938,0.31754598
Lrrc14,-1.1726519,-0.47716329,1.0414429
C030006K11Rik,-0.3013907,-0.06499105,0.33162072
Arhgap39,-0.41012052,-0.80081284,0.9112573
Apol7b,-1.0393918,-0.1754391,0.7560164
Apol10b,-0.30457518,-0.0148432795,-0.122938275
Apol7e,-0.564929,0.10822328,0.29882413
Foxred2,-0.49611178,-0.32023183,0.13350734
Ncf4,0.20370835,0.7435114,-0.5019136
Csf2rb,0.008731178,-0.020104684,-0.43960536
Il2rb,0.8865306,2.9703832,-2.468924
C1qtnf6,-0.3210087,1.2601604,-0.74176854
AL590144.2,1.3258824,0.29088226,-0.68740094
Sh3bp1,-0.34497958,-0.7667687,0.87185615
Lgals1,4.2146463,6.0676546,-6.3087416
H1f0,-1.5781496,1.9672194,-0.5815763
Micall1,-0.82316595,0.3076145,0.27099434
Maff,1.038977,0.014907942,-0.5379441
Tmem184b,-0.91410613,1.4098136,-0.47766885
Ddx17,-0.69428766,0.027439818,0.4455012
Gm26884,0.29482368,-0.46239883,-0.06449995
Sun2,-0.80386347,-0.7524195,1.0742226
Dnal4,0.3777566,-0.036569286,-0.0046771336
Cbx6,-0.96757156,0.06819895,0.5421489
AC113595.1,-0.088104434,-0.100809075,-0.31293336
Apobec3,-0.6202017,0.67333204,-0.06748009
Cbx7,-0.53589165,-0.27988082,0.5996974
Grap2,-1.6989046,-0.52713585,1.3227408
AC147041.1,0.4690436,-0.48621976,0.28613225
Tnrc6b,0.18048984,-1.2838185,1.011074
St13,0.34336513,0.21574776,-0.17567557
Ep300,-0.1630214,0.4376403,-0.105045415
Zc3h7b,-0.48299384,-0.18998976,0.486143
Tef,0.6407947,-0.894688,0.50763327
Tob2,-0.50714725,-0.080252506,0.43843454
Cyp2d22,0.494295,-0.5606155,-0.17897744
Tcf20,0.53095996,-0.45371595,0.23330809
Gm20324,-0.9442286,-0.8601393,1.2191936
Nfam1,0.14271578,0.1375617,-0.37255406
Poldip3,0.42984855,0.6904756,-0.567582
AL591952.3,0.53717464,0.074286774,-0.5942596
Mcat,-0.39650193,-0.28943682,0.54207796
Parvg,-0.6635743,0.11050695,0.36969396
Rtl6,-0.7772542,-0.517511,0.6184512
Gm29666,-0.8001231,-0.15893051,0.5820299
Fbln1,-0.5250677,-0.40490574,0.006663664
AC162302.1,-0.35635445,-0.18162636,0.0978848
Ttc38,0.56038994,-0.12728778,-0.022228992
Gramd4,0.8364442,-0.395802,0.048599295
Cerk,-0.9400014,-0.0687442,0.6308238
1810021B22Rik,-0.64014584,-0.24136621,0.02013329
Selenoo,1.3669835,-0.6257952,-0.027239455
Hdac10,0.068581514,-0.44195935,0.42892504
Plxnb2,-0.31976762,0.100761965,-0.32489118
Dennd6b,-0.51648617,-0.00048037167,0.23399878
Odf3b,-0.34745243,-0.003603946,-0.36350405
Chkb,1.1178875,-0.23808789,-0.19890043
C730034F03Rik,1.2649907,-0.34820235,-0.18558836
Gxylt1,1.8578324,0.5841396,-1.1599095
Pus7l,0.059883125,-0.61997193,0.54654396
Gm49169,-0.10895343,-0.033594374,-0.30143046
A130051J06Rik,0.6801656,-0.21601115,-0.26719323
Ano6,-0.43302172,0.1124676,0.26122624
2610037D02Rik,-0.4002433,-0.5924095,0.7671519
Scaf11,-0.32010394,0.015158965,0.2809172
Slc38a2,-0.013279526,-0.4256399,0.4651224
Amigo2,-1.3319883,-0.6650107,1.1725769
Pced1b,0.07692243,0.06573275,0.05915646
Rpap3,0.48659623,-0.33020943,0.1623844
Endou,-0.10364114,-0.3561486,-0.1590319
Rapgef3,-0.5867606,-0.23072018,-0.07314445
Hdac7,-1.7394614,-1.0547171,1.7324929
Gm26513,-0.30321357,0.055629585,-0.33604804
9330020H09Rik,0.3861135,-0.047459465,-0.00048673776
Adcy6,-0.7912148,-0.559056,0.54214686
Rnd1,0.29147854,-0.24343514,-0.38208127
Arf3,-1.0651261,-0.2388661,0.81495947
Kmt2d,-0.13281567,-0.5372729,0.60332495
Lmbr1l,-0.39773414,0.90752614,-0.34427536
Tuba1b,-2.54221,-0.6068178,1.773218
Tuba1a,1.1414475,1.1557293,-1.2426265
Tuba1c,-0.9905609,1.0031902,-0.1399898
Kcnh3,-0.3039493,-0.2928339,0.023846041
Prpf40b,0.805864,-0.6020207,-0.27041087
Fmnl3,-0.5741928,-0.47130924,0.75932
Nckap5l,0.49874973,-0.42486352,0.18210001
Racgap1,1.6688051,2.6050315,-2.561312
Gm21917,0.19761351,-0.46268097,-0.21544361
2310068J16Rik,1.1924925,-0.46512136,-0.2866332
Dip2b,-0.20640738,-0.21650483,0.39980116
Slc11a2,-1.335413,-0.55785626,1.176783
Csrnp2,-0.15396763,-0.27093244,0.07072887
Tfcp2,-0.27989966,-0.42652813,0.5532838
AC123724.1,0.3215548,-0.259014,-0.3894502
Cela1,0.32884082,0.7570773,-0.7145587
Galnt6,0.1561024,-0.6444984,0.5486706
Acvrl1,-1.1731982,-0.9459447,1.389054
Grasp,-0.6377294,0.78612757,-0.17517404
Nr4a1,1.5090513,1.7080632,-1.8225242
6030408B16Rik,-0.44021013,0.29199767,-0.40111527
Krt80,0.11421882,-0.23914026,-0.37349033
Eif4b,0.20456915,-1.0217578,0.8057155
Csad,-0.23946545,-0.5373739,0.65290314
Zfp740,-1.1958951,-0.5032015,1.0715253
Rarg,-0.14389853,-0.9598744,0.9216083
Prr13,2.494433,2.969144,-3.2143416
Atf7,0.37232468,-0.245145,0.15239467
Calcoco1,-0.32337734,-0.41316974,0.59981954
Pde1b,-0.49255544,0.29484814,-0.3170607
AC139347.1,-0.15112168,-0.17479213,-0.31453475
1700037C18Rik,0.06811791,-0.3275867,0.35468498
Cluap1,-0.3245076,0.1134963,0.21009526
Gm15537,-0.7333904,-0.48550588,0.5351007
Nlrc3,-1.6165786,0.10990139,0.812496
Slx4,0.11442523,0.5996541,-0.36764917
Gm15879,0.07778681,-0.30184278,-0.16954552
Tfap4,-0.52813244,-0.60651237,0.838123
Coro7,0.7798805,0.50771403,-0.5946327
Dnaja3,0.4099175,-0.37953538,0.23452574
Gm15859,-0.27084997,-0.041407317,-0.3010544
Cdip1,-0.5437044,-0.53538644,0.7926482
Mgrn1,1.7821434,-0.92292136,0.00022150467
Anks3,-0.025958031,-0.38407272,0.44020694
Rogdi,-0.33373797,-0.035763875,0.29526585
Eef2kmt,-0.35609412,-0.57128567,0.73216623
1810013L24Rik,-0.03681626,0.70849514,-0.36432368
Rpl39l,0.8049566,-1.0075995,0.40932807
Socs1,-2.968379,-1.6662536,2.7560523
Gm26822,-0.4097799,-0.18132645,-0.13912676
Rmi2,0.18600354,-0.39801592,0.35215294
Litaf,0.9103827,1.2584993,-1.2115242
Snn,-0.698125,-0.44506422,0.5828993
Txndc11,0.23854612,0.6088582,-0.41830885
Zc3h7a,-0.3396966,-0.011673238,0.30989367
Snx29,-0.9571374,-0.62608266,1.0257777
Mkl2,0.24526116,0.45777956,-0.3244428
Rrn3,0.40632975,-0.023087878,-0.027929356
Mpv17l,1.1650964,-0.17702086,-0.30184102
Marf1,-1.0534967,-0.06299513,0.67924476
Mcm4,-0.49511984,1.815091,-0.9715592
Cebpd,0.5077661,-0.27682656,-0.3848515
Fgd4,0.03889127,0.05609544,-0.51656073
Top3b,-0.13682002,0.1298591,0.11085236
Ppm1f,0.50594085,-0.7933147,0.496557
Ypel1,-0.44276008,0.84758323,-0.30107865
Sdf2l1,-0.29749885,2.2072728,-1.3538872
Ydjc,-0.4205693,-0.50293803,0.7114493
Tmem191c,-0.55633885,-0.27620232,0.6064626
Klhl22,0.19891682,-0.59107673,0.4892132
Dgcr14,0.031502284,0.11182572,0.046085
Dgcr6,-0.6338938,-0.7352049,0.9825726
Prodh,-0.32738656,-0.21667512,-0.18761146
