gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Zfp131,-0.03792881,0.03890686,0.08288425,0.1340909,-0.12800641,0.09846616,0.07852535,-0.14693172,-0.04082298,0.10017235,-0.032774337,0.07912112,-0.026067022,-0.026373448,-0.06921123,0.075907014,0.016321313,-0.045167465,-0.11442816,0.073486224
Gm21188,-0.027793733,-0.030507391,0.17945665,-0.078367025,-0.06855849,-0.018523296,-0.025562992,-0.046671435,-0.059136163,-0.09867495,-0.027839476,-0.031572044,0.048491932,-0.08345976,-0.072199225,-0.020710785,-0.026009962,-0.04499794,0.24416925,-0.12413075
Gm26520,0.02308187,0.0006416616,-0.018596496,0.07395534,-0.037548877,-0.17059907,0.06923123,-0.14679092,0.2227257,0.15549067,-0.00028644231,0.08586241,0.04802167,0.0026831601,-0.06356711,-0.16874886,0.08928109,-0.07141688,0.0033494818,-0.081274584
Kif3c,-0.022562869,0.03371199,-0.021777906,-0.0046170657,-0.083483584,-0.05006947,0.13349704,-0.106140606,-0.093237385,0.034450542,0.0060896813,-0.12177118,-0.11574048,0.020383077,-0.079714775,-0.052538887,0.15595411,0.024662346,0.29891375,0.11870233
1110002L01Rik,0.09987291,-0.120334506,-0.005670133,-0.0342962,-0.096908174,0.17707004,-0.21765879,0.17899708,0.0065031457,0.028406978,0.14100559,-0.20490427,-0.11276347,-0.020563416,0.008767663,0.15895359,-0.21671006,0.018680746,-0.0312984,-0.008443825
Asxl2,0.12457829,-0.109498344,-0.28393078,-0.054989904,0.062479928,0.12103941,0.04056093,-0.19118363,0.048632413,0.007994599,0.12764569,-0.014500332,-0.15109394,-0.02336657,-0.050950266,0.1323508,0.10425675,0.15092964,0.011990242,0.12290642
Dnmt3a,0.06413351,-0.039452713,0.022643993,-0.12289649,0.20292893,0.17379636,-0.19473161,-0.12258931,-0.019655446,-0.025121802,0.045344777,-0.03611757,-0.03236647,-0.055651996,-0.009078182,0.19314197,-0.20459944,-0.18978654,0.3333865,0.058738727
Dnajc27,0.057409268,-0.022638137,-0.03182749,-0.10802996,-0.059150483,0.027689414,0.032727264,0.009065926,-0.015098004,0.009591152,0.032530002,0.040253144,-0.11814041,0.045657787,-0.069321856,0.019868817,-0.026351506,-0.116264835,0.18877308,-0.017572643
Adcy3,0.0027216321,-0.12752327,0.13487001,0.057967085,0.045197792,0.22491099,-0.19402155,-0.058923706,0.06867862,0.19350182,0.028310195,-0.14928524,-0.03223253,-0.037419263,-0.05042874,0.20713238,-0.14272484,-0.075408705,0.14243889,0.02306129
Ncoa1,-0.0071696173,-0.0642143,0.17684595,0.06005496,0.1222017,0.06687076,-0.17010099,-0.1358476,0.3085683,0.0037285548,-0.02072328,0.060550235,0.094248585,-0.0333335,-0.1916694,0.044527896,-0.19914095,-0.11389207,0.11333955,-0.059357706
Gm46332,-0.04774521,0.0066910246,-0.042597752,0.10324741,-0.03241353,0.033246424,-0.048584193,-0.04064528,-0.03595728,-0.02108669,-0.047728002,-0.04632418,-0.044133108,-0.026809145,-0.031044243,0.029375905,-0.048416086,-0.04127468,-0.034857787,-0.011512734
Fam228b,-0.03419542,-0.031791933,-0.07553072,-0.042284362,0.046271186,-0.011414854,0.08404571,-0.07085174,-0.059617225,-0.023980735,-0.033430863,-0.084460884,-0.07921011,-0.03769426,0.010561851,-0.014154756,0.09907757,-0.07236007,0.24820969,-0.0010373185
Wdcp,-0.06896419,-0.01061207,-0.02128328,-0.029375836,0.1011768,0.16938727,-0.0028766328,0.057058506,-0.03425122,-0.2583396,-0.0849832,-0.10271548,-0.031872973,-0.029641585,0.24767761,0.18505651,0.0130147785,-0.052124113,-0.05101071,-0.14782712
Ubxn2a,-0.040207013,-0.0580873,-0.05354927,-0.053122092,0.2229623,0.13790125,0.031834617,-0.19730654,0.049145132,-0.2717378,-0.037879795,0.13767028,-0.19181554,0.045246154,0.24202809,0.109014936,0.07494847,-0.17028102,-0.032141585,-0.16770808
Atad2b,-0.040924914,-0.033699412,-0.15498585,0.18273492,-0.092025235,0.2549559,0.03321886,-0.044273425,0.070896864,0.0039625885,-0.043248203,0.059612773,-0.056434136,0.1048062,-0.08903183,0.2168786,0.017373437,-0.048374146,0.11629807,-0.052900396
Gm48619,-0.04649164,-0.018700663,-0.068380065,0.022658704,0.14955541,0.008103884,-0.07408227,-0.066520296,0.114356264,0.07062436,-0.046114184,0.12569274,-0.069842525,-0.016697248,0.02511345,0.004181534,-0.07392215,-0.06711982,-0.061007597,-0.038770963
Ldah,0.00041001147,-0.25140038,0.16449629,-0.010067263,0.0221853,0.11236848,-0.038604967,0.09881247,-0.01943334,0.08845156,-0.0010106802,-0.13757502,0.3292812,-0.039128963,0.03688463,0.08211121,-0.112577364,-0.0023728707,-0.29057723,-0.077514775
Hs1bp3,-0.045582846,-0.09612184,-0.08319191,-0.03972531,0.015087539,0.1446995,-0.014847299,-0.077074565,0.07625772,-0.015794983,-0.04480473,-0.09486728,-0.0016556199,0.04434924,-0.04699328,0.13311367,-0.0069943583,-0.07904656,0.116889656,0.014201447
Rhob,-0.19029832,0.55853754,0.037494525,-0.080429785,-0.014146705,-0.1653213,-0.09600645,-0.102434285,-0.044212736,0.07134999,-0.1700383,0.28876418,0.15858537,-0.050587285,-0.016597342,-0.16418849,-0.0819124,-0.1268282,-0.13181731,0.10473608
Rdh14,-0.05981127,-0.08669101,-0.087346464,-0.03450998,0.07456159,0.14475799,0.1305013,0.23398845,0.21202436,0.0041645207,-0.04629439,0.08467228,-0.00029277088,-0.19100246,0.03703066,0.21501182,0.11968987,0.09983615,-0.09122141,0.0072828988
Trib2,0.011590488,-0.11429687,-0.22249645,-0.0015588115,-0.045255437,0.5018848,0.19786452,-0.17701621,-0.03553524,0.12587377,0.0104890065,0.0031569593,-0.2808451,-0.09850296,-0.12832564,0.53774256,0.28564122,-0.10277739,0.15861674,0.28428325
Lpin1,-0.18534695,-0.17564648,0.26777884,0.16425994,0.27931592,0.11181362,-0.17861357,-0.01782241,0.13067423,-0.3638548,-0.18339002,-0.15473387,0.4658675,0.0039906474,0.027446795,0.13431698,-0.2011263,0.054964,0.17080583,-0.25273907
Pqlc3,-0.18379113,-0.22989662,0.59069854,0.2083994,0.15707944,-0.07092052,-0.17981187,0.22402044,0.09026475,-0.35472578,-0.1899603,-0.2790298,0.45285794,-0.11142032,0.29373804,-0.0707131,-0.19409807,0.45274094,-0.12509133,-0.46811572
Pdia6,-0.11050496,-0.30484322,0.21965551,-0.32197106,0.5429137,0.20784065,-0.19475418,0.70421493,-0.31764188,-0.078426585,-0.11851497,-0.29124272,0.046498533,-0.25764614,0.553466,0.18641192,-0.16267349,0.7570638,-0.5311969,-0.21931474
AC164424.1,-0.017653286,-0.04549762,-0.050119974,0.03997481,-0.061527018,-0.040449202,-0.04341474,0.20523761,-0.05755777,0.12248369,-0.017312702,-0.045946114,-0.04840027,0.0127250645,0.024477532,-0.041370705,-0.043603033,-0.051601905,-0.058789276,-0.08493737
Iah1,-0.10778048,-0.26434293,0.15884073,0.123590656,-0.06290207,0.15144292,-0.1510745,0.4800392,0.051410943,-0.38087982,-0.13348465,-0.038990684,0.058898106,0.20452519,0.099306285,0.11782297,-0.16541837,0.33364773,0.3546131,-0.3040561
Rrm2,-0.1267669,-0.19197649,-0.47493017,1.2253759,0.26859665,0.21371618,-0.07518304,-0.34182778,-0.9757571,-0.7427298,-0.12545046,-0.26007408,-0.35629845,1.1980708,0.34968245,0.20934485,-0.06422332,-0.01575003,-1.1350911,-0.79778963
Id2,-0.35702562,-0.45932552,0.89395595,0.25840917,0.37598762,-0.479774,-0.23019074,0.6787133,-0.37120238,-1.0594146,-0.37206239,-0.28423393,1.1348995,0.33811677,0.31775883,-0.397861,-0.3055538,0.8179925,-0.44791356,-0.78801864
AC163354.1,-0.1295259,-0.13064753,0.20395705,0.06738873,0.13829172,-0.12569419,-0.12860388,0.22610484,-0.14248051,-0.1588229,-0.12954481,-0.13108757,0.4018937,0.05149208,-0.023058306,-0.04763687,-0.12878862,0.15200329,-0.14368883,-0.07628251
Rnf144a,0.15632226,-0.09056723,-0.18117894,0.08737064,-0.003150085,0.021600312,0.07971662,-0.116960675,-0.14066814,0.19853187,0.16274552,0.01986293,-0.16962722,-0.042177845,-0.028097535,0.017900236,-0.0042563234,-0.15363058,-0.16733344,0.15899858
Rsad2,-0.10437639,0.31996772,0.020136515,-0.056600522,-0.075172566,-0.09404149,-0.1565827,0.14352448,-0.09301334,0.14112324,-0.10364312,0.5437199,0.06207188,-0.046957653,-0.028374016,-0.09411461,-0.15573639,0.01600705,0.013940092,0.030051118
Cmpk2,-0.15218523,0.09459014,-0.012103435,-0.084522225,-0.024574446,0.30005923,-0.16204992,0.20419271,0.49697754,0.13946395,-0.15144381,0.37417808,-0.17099024,-0.0023944401,-0.07120172,0.27277684,-0.10990057,0.21545726,-0.09186183,-0.04515507
Rps7,0.62932384,0.92182016,-0.7999036,-0.49813017,-0.5220017,-0.6175418,0.6788189,-1.3771393,0.16582255,0.97524464,0.6372342,0.89249676,-1.0042467,-0.47066906,-0.50778186,-0.61029667,0.6628367,-1.3899165,0.08338817,0.87995017
Adi1,-0.031745046,-0.08801645,-0.11577263,-0.08815816,-0.01664154,0.25197825,0.13027577,-0.09146786,0.15671843,0.06744357,-0.029004557,-0.0963541,0.021496426,-0.04230717,0.011996306,0.23640567,0.16069946,-0.19474551,0.22404845,0.06193844
Sh3yl1,-0.046026263,0.03458435,-0.071580544,0.023097234,-0.06913589,-0.073653094,-0.07301755,-0.071111865,0.2123406,-0.066416964,-0.018512134,-0.072475046,-0.071949095,-0.012395222,-0.008165352,-0.07345561,-0.0729772,0.12243465,-0.06972262,-0.064118795
Cog5,0.025962334,-0.16465065,0.06233709,0.039943855,-0.09136959,0.15180452,0.07450096,-0.049687274,0.11716555,0.15364459,0.005537511,-0.2529259,-0.0034542144,0.10152646,-0.1562673,0.15983865,0.09103316,-0.28013134,0.12969221,0.12983643
Hbp1,-0.15984058,0.11192072,0.1084445,-0.027981272,-0.04894084,-0.005033854,0.3138142,0.19646138,0.22925872,-0.01381262,-0.1520781,0.17148241,0.0061591817,-0.06656826,-0.14072159,0.030461127,0.3029932,-0.15660581,0.13051233,0.03820479
Atxn7l1,-0.09627247,-0.13114905,0.1615757,-0.10207534,0.053968497,0.13292089,0.12528996,0.41985217,0.11184681,0.067045934,-0.08346767,-0.016971635,-0.031325366,0.041779302,-0.16364695,0.10698025,0.17701662,0.09493193,0.09852036,0.07001485
Hdac9,-0.04804955,0.0072278855,0.071280435,-0.014876031,-0.021309933,-0.054130483,-0.049512804,-0.035666734,-0.027490504,-0.0015550589,-0.048019543,-0.045571167,-0.04174977,-0.011535458,-0.018921794,-0.052695602,-0.049219612,-0.03676446,-0.025572907,0.19576791
Ahr,-0.06891841,-0.050687972,-0.078992344,-0.055290326,0.005946319,0.59905034,-0.094301015,-0.116116375,0.04660962,-0.016318003,-0.06770629,-0.14509314,-0.07601368,0.018249074,-0.0008320614,0.5605158,-0.08820105,-0.119327925,-0.0865855,0.032533426
Tspan13,0.11251786,-0.047009416,-0.30788377,-0.14600553,-0.12698214,0.4748809,0.1204273,-0.29427955,-0.014481881,0.11173295,0.0966061,-0.25344473,-0.25998294,-0.059960373,-0.01799756,0.45047906,0.20415278,-0.3095085,0.29340088,0.3254529
Bzw2,0.19759923,-0.093201935,-0.23346366,-0.2573549,-0.047930114,0.004794875,0.044756025,-0.13542776,0.15298513,0.42660904,0.19839549,0.043455273,-0.20744292,-0.085484475,-0.026433874,0.005171187,-0.0021076591,-0.15352835,0.067162566,0.24297261
Lsmem1,-0.05104038,0.0038880983,-0.043625508,-0.023641225,-0.028955206,-0.056062836,-0.052248932,0.21634446,-0.034059953,-0.012638973,-0.051015597,-0.0489934,-0.045837175,-0.02088213,-0.02698276,-0.054877717,-0.052006777,0.15161793,-0.032476146,0.0011522415
Gm17056,-0.07936684,-0.10749138,0.057293143,-0.046293452,0.13769704,0.06778775,-0.018123051,-0.11493666,0.24000134,0.14726146,-0.079025716,-0.10798177,-0.11066515,-0.0026812202,-0.026882503,0.13776949,-0.011003526,0.27442345,0.06290443,-0.15061498
Gm7008,-0.055528224,-0.053835306,-0.046989985,-0.023978056,-0.030097114,0.10781164,-0.056919873,-0.043751363,-0.03597524,0.19143705,-0.055499684,-0.053171124,-0.049536724,-0.020800956,0.059415612,0.09978057,-0.05664103,-0.04479537,-0.03415148,0.004571654
Dock4,-0.054059163,-0.024573395,0.030185547,-0.029857496,-0.03975658,-0.005448146,-0.08314901,0.19639017,-0.0492659,0.25575373,-0.053651292,-0.07708448,-0.071204945,-0.02471775,-0.036082234,-0.007951883,0.011527275,-0.06353464,-0.046315517,0.016328704
Dnajb9,-0.14678249,0.08255206,-0.07326983,-0.17177741,0.2027802,0.020948103,-0.06601401,0.22380802,-0.051684607,-0.029142212,-0.1576142,-0.26449132,0.21449314,-0.12013789,0.17513919,-0.0044010347,-0.064984664,0.30527982,0.006805585,-0.093445025
Pnpla8,-0.08167624,0.12993433,-0.113503546,0.0025773456,-0.016575182,0.039760564,-0.0071162027,-0.05677437,0.17112681,0.19419225,-0.077872254,0.28972843,0.024947764,-0.10247582,0.052067526,0.082915135,-0.041310463,0.050381713,-0.021105656,-0.039113976
G2e3,0.0069606407,-0.031612623,-0.11511855,0.39229944,-0.20689413,0.09570158,-0.14253128,-0.090193346,-0.27762654,-0.2543084,-0.0023515397,-0.14558008,-0.04773589,0.662008,-0.18581903,0.06755745,-0.14294137,0.074844345,-0.2116274,-0.36716905
Scfd1,-0.0672223,-0.10439068,-0.01643642,-0.09184462,0.064849526,0.07305573,0.034990467,0.15618575,0.13817246,0.1678045,-0.061621543,-0.08841381,0.061453067,-0.10704535,0.12325088,0.07812046,-0.018001497,0.14074619,0.06712541,0.03703964
Gm26517,0.074662276,-0.15139434,-0.046787456,-0.1418816,-0.10288234,0.09900517,0.16144499,-0.24024491,0.5129051,0.22549851,0.054707818,-0.039890014,-0.24257602,-0.08466465,-0.046347145,0.08209352,0.05692337,-0.2454384,0.65614414,0.05578322
Nubpl,0.044832464,0.027444884,-0.04522076,-0.05055074,0.042672615,0.038378794,0.052353986,-0.21054012,0.041315008,-0.06901198,0.04893303,-0.09661645,-0.127333,-0.031780608,0.06084602,0.03979924,-0.033745997,-0.032498498,-0.11472272,0.047977626
Arhgap5,0.027922355,0.0035599486,-0.21118832,-0.093832396,0.03382088,0.52718115,-0.009282956,-0.21743876,-0.017158775,0.23360743,0.042886056,0.13290407,-0.25360405,-0.057288915,-0.033690862,0.48824567,0.016892564,-0.22396503,-0.10535318,0.19471072
Egln3,-0.007030172,0.0067047803,-0.18980052,-0.1224216,-0.026159124,0.23475182,0.022129733,-0.18031783,0.17245182,-0.031513605,-0.004146476,0.33673856,-0.13654551,-0.075658485,0.0787088,0.2835576,0.04321763,0.033306465,0.16733353,0.06343737
Snx6,-0.03923779,-0.25707513,0.080851495,-0.011775078,0.15575606,0.24883209,0.038290497,0.04188729,0.047597572,-0.12067727,-0.025724852,-0.31324813,0.117125235,0.025582083,-0.0056751617,0.22308043,0.047813445,0.028883116,0.19970426,-0.17862488
Cfl2,-0.021943076,0.06939989,-0.217173,0.14942953,0.025167938,0.127194,-0.025169984,0.13310425,-0.07749819,-0.05796641,-0.012868427,0.08494203,-0.15114047,0.014716975,0.022865698,0.108774304,0.03660986,-0.01535164,0.06279488,0.017781897
2700097O09Rik,0.018424418,-0.12527435,-0.13383254,-0.011155288,0.14087968,0.14361373,0.030256957,0.15470052,0.023679825,-0.009013967,0.02198848,-0.14262925,-0.116000354,-0.03263856,0.134092,0.12087198,0.053290565,-0.25814793,0.13055408,0.05112724
Srp54c,-0.045051143,-0.09623001,-0.08597569,-0.051503737,-0.060670108,0.23233661,-0.1008507,-0.081124224,-0.06947556,-0.032525364,-0.044284474,0.10278643,-0.08979072,0.20556585,-0.015405376,0.21550499,-0.10043299,-0.08268815,-0.06674356,-0.008736162
Nfkbia,-0.30442014,-0.11290774,0.5078778,0.09042372,0.19160692,0.067194454,-0.039618313,-0.047414627,0.8753299,-0.5074972,-0.29540786,-0.0086845495,0.16017951,0.12893905,-0.049623027,0.068471774,0.02961331,-0.054946736,0.56817716,-0.43378058
Ralgapa1,-0.02072179,0.048083328,-0.08207745,0.11404156,-0.04931918,0.2173285,-0.0125168655,0.008986614,-0.016174411,0.090649515,-0.01670626,0.07310857,-0.12768658,-0.011777714,-0.01300299,0.20038909,-0.025883975,-0.038415913,-0.12749061,-0.017524857
Brms1l,0.045072474,-0.06083501,0.02680751,0.04695865,0.18266046,0.07621474,-0.10834525,-0.0025019725,-0.074244,0.09413034,0.029084336,-0.15157793,-0.13364816,-0.009970584,-0.021114392,0.056485087,-0.19087549,0.22312076,-0.044340134,-0.045185123
Mipol1,0.036970656,-0.026679697,-0.0562965,-0.099948764,-0.11617754,0.011142924,0.1417587,-0.15239091,-0.13176732,-0.06634815,0.019706713,-0.17737369,0.018570092,0.11387017,0.030968627,0.0030896629,0.17017742,-0.1551598,0.09006607,-0.024230115
Mia2,0.007956731,-0.049083333,-0.075539015,-0.024984857,0.069797546,0.18086962,0.009290989,-0.07556351,0.17700878,0.043936726,0.0016714974,-0.07932152,0.022193411,-0.08612754,-0.06349356,0.17918655,0.07848126,-0.11418793,0.038186807,-0.03401921
Klhl28,-0.024941087,-0.091873735,0.049402695,0.099209376,0.112328306,-0.007089324,-0.089306265,0.009935058,0.04572701,-0.116449915,-0.0072703618,-0.084510714,0.13332042,0.1139343,0.002780979,-0.01302826,-0.10823554,-0.1530963,-0.12681518,-0.20237884
Rps29,0.76108646,0.7340254,-1.0600748,-0.40899155,-0.606475,-0.2870178,0.7317679,-1.3825783,0.04382497,1.2893411,0.76036817,0.86317676,-1.268547,-0.39597574,-0.5643887,-0.2945462,0.71642154,-1.297641,-0.10393124,1.1547263
Pole2,-0.0005560098,-0.075921625,-0.1798368,0.2211633,0.3791833,0.09696945,-0.16114864,-0.035755817,-0.33341828,-0.2812517,-0.0084020635,0.09484441,-0.26956362,0.11883162,0.374616,0.09655877,-0.22436176,0.15400723,-0.32165346,-0.2617598
Klhdc1,0.24549393,0.28725296,-0.2769174,-0.18343543,-0.107933864,-0.17026913,0.11716551,-0.33177996,-0.124814294,0.39867997,0.25473377,0.26878542,-0.28965798,-0.19173267,-0.12664214,-0.16486798,0.063720085,-0.33414647,-0.19045612,0.41308618
Klhdc2,0.09578475,0.20696382,-0.2205911,-0.090734385,-0.04376481,-0.21748589,0.017906686,0.15689887,-0.10785764,0.15581946,0.10741422,0.12330363,-0.057626236,-0.029484166,-0.08209678,-0.21365732,-0.10728973,-0.23023285,-0.08089656,0.10599826
Vcpkmt,-0.17419955,-0.16855903,0.27096227,-0.0041222395,0.1064338,-0.042484418,-0.13244091,0.19644274,0.11624612,-0.14030889,-0.1682532,-0.026537733,0.19941835,-0.08296957,0.28312176,-0.058693867,-0.14340246,0.46144474,-0.12368933,0.005160701
Sos2,-0.08745439,-0.14936015,0.21665171,0.07615266,0.22532788,-0.054935202,-0.027235363,-0.016083047,0.08606186,-0.07755853,-0.08522868,-0.123281,0.16666645,0.021651847,0.0011785285,-0.0697494,0.0069903266,0.07640338,0.11771751,-0.1328395
Atl1,-0.061570097,-0.0595869,-0.05156783,-0.024610104,0.08772759,-0.06834512,0.110262804,-0.04777389,-0.03866441,-0.009768656,-0.061536666,0.13848191,-0.05455125,-0.020888234,-0.029117657,-0.06674646,0.12517983,-0.048996914,-0.03652794,0.0088349525
Pygl,0.00095363904,-0.07778344,0.006361813,-0.04805112,-0.054144572,-0.00046293845,-0.0808551,-0.06774169,-0.059998102,-0.035435017,0.0020659238,-0.07712204,0.08893035,-0.044887308,-0.00289654,-0.0038131778,-0.080577426,-0.06878133,0.24579269,-0.019620858
Frmd6,-0.017787606,-0.15361923,-0.070157394,-0.014706929,-0.08156002,0.37318993,0.111739814,-0.1230086,-0.099403545,-0.024527015,-0.015801106,-0.15160304,-0.024429055,0.039751977,-0.03506702,0.34680447,0.13569376,-0.12617777,0.23303507,0.08849997
Arid4a,-0.17306639,-0.05515656,0.07879148,0.02534536,-0.18204838,0.31684974,0.038258754,-0.023289066,0.06573303,-0.08064369,-0.18119118,0.17865573,0.16812699,0.1896912,-0.06321546,0.322433,0.03417125,-0.03928608,0.104972854,-0.043424793
Timm9,0.21357982,0.10632308,-0.19909436,-0.23434739,0.12255999,-0.074050725,-0.047179997,-0.35630745,0.009885653,0.43742582,0.23620805,-0.062164832,-0.33130124,-0.2685485,0.099559516,0.0013039543,-0.033166967,-0.30909237,-0.19570597,0.32203054
2700049A03Rik,0.03654136,-0.11424427,-0.1613616,0.04433348,0.22817937,0.14082755,-0.06251064,0.23125845,-0.200721,-0.19040902,0.03998531,-0.22740085,-0.095656104,0.13349779,0.025071723,0.13238864,-0.0947363,-0.08910736,0.06328313,-0.016662702
Jkamp,0.010059008,-0.12034932,0.045237206,-0.06717995,-0.0686102,-0.044499308,-0.090899386,-0.021567337,-0.11612489,0.0061410745,0.012466243,-0.18565664,0.1401491,0.12972493,-0.015118634,-0.06690868,-0.066017814,0.5916912,-0.07867617,-0.16988339
Dhrs7,-0.21661478,-0.12631576,0.22601596,0.06876272,0.09067959,0.044341892,0.00997978,0.154148,0.10411551,-0.26704958,-0.22385536,-0.1021303,0.46319005,-0.03842476,0.16338111,0.026661312,-0.059246667,0.2329095,0.097211145,-0.21072638
Slc38a6,-0.0042983056,-0.10764988,0.253867,0.090374626,-0.08359348,0.17286082,-0.06197449,-0.03493163,-0.14604135,-0.08522642,-0.0024490266,-0.014680052,0.018782146,-0.14921096,0.12452711,0.15515299,-0.027136913,-0.032384716,-0.034484893,0.016198164
Gm48653,-0.0510036,-0.04947451,-0.043291636,-0.022506647,-0.028033543,-0.05622729,0.12106161,-0.040366426,0.15228766,-0.01106357,-0.050977826,-0.048874605,-0.04559192,-0.019637004,-0.025982067,-0.054994687,0.13589196,-0.0413094,-0.031695552,0.003280215
Gm47689,0.07356436,-0.056336015,-0.14034931,-0.13618252,-0.09634854,0.14332846,0.026163615,0.011010789,0.015366435,0.073806345,0.077278554,-0.19327815,-0.06046673,0.116719455,-0.06722084,0.14913249,0.045783382,-0.08870861,-0.15607964,0.18259293
Gm34868,-0.033049997,-0.057238635,-0.046903584,-0.012160222,-0.021398764,0.015995108,0.024884375,-0.04201392,-0.030273542,0.0069675725,-0.032646473,-0.056235854,-0.050748646,-0.0073634405,-0.017969597,0.013359841,0.032604627,-0.043590162,-0.027520034,0.030944074
4930426I24Rik,-0.042665787,0.03783437,-0.06864873,0.02426891,0.0013588654,0.014630953,-0.06957876,-0.068345405,-0.067617096,-0.06530686,-0.04230216,-0.06922765,-0.068887256,0.039225847,-0.0112998495,0.010057598,-0.069552645,0.079063095,-0.067446284,-0.06381948
Plekhg3,-0.066217296,-0.046092477,-0.031813238,0.34962445,0.0575566,-0.053193327,-0.0050843465,-0.033619598,-0.20993428,-0.15564181,-0.044381894,0.093117185,0.0040342505,-0.016467046,0.14601703,-0.0616357,-0.00047759182,0.3858953,-0.2212168,-0.08649352
Fntb,-0.006722173,0.075303465,-0.068859525,-0.07542395,0.07765223,0.08082752,0.046907425,-0.2633636,0.0782411,0.3219139,-0.014327805,0.32232362,-0.26798308,-0.007982832,-0.13756853,0.16590953,-0.020286202,0.015712008,0.22749306,0.1280502
Zfyve26,-0.0039456147,0.006161021,-0.033056017,-0.048332196,-0.08459019,0.21814972,-0.13775854,0.21961126,-0.0051134625,0.10636423,-0.004583633,0.3988195,-0.18608208,0.050119735,0.068777055,0.20312586,-0.1704501,-0.15606305,-0.09306484,0.00962911
Zfp36l1,0.115873486,-0.017837116,-0.14902501,-0.11617394,-0.21899353,0.14012328,0.11368793,-0.40669277,0.49300355,0.3836856,0.10729772,-0.051998787,-0.18368809,-0.0741487,-0.11717766,0.17505337,0.108632185,-0.5295463,0.21929774,0.18595745
Gm26669,-0.030127233,-0.08178875,0.036978006,0.036509607,-0.05415803,0.079140775,0.0015745339,-0.07005127,0.021710813,0.12945794,-0.029371213,-0.081015654,-0.076785296,-0.04333751,0.0016695559,0.07130523,0.009212958,-0.07126647,-0.05887722,-0.013804363
1300014J16Rik,0.01836379,0.020768601,-0.076651864,-0.043395106,0.15986891,-0.09734939,-0.091002494,-0.07197142,-0.06073339,-0.025085755,-0.0073345774,-0.08558482,0.0057455925,-0.03880357,-0.048955906,-0.09537718,-0.090599515,-0.07348021,-0.058097698,-0.002135166
Actn1,0.04545509,0.20287377,-0.52672577,-0.0829687,-0.2369272,0.18996562,0.8237606,-0.44354305,0.65277743,0.46529943,0.04887356,0.46986026,-0.5998868,-0.16923687,-0.28489828,0.15889159,0.74813706,-0.53323925,0.2459043,0.35763192
Dcaf5,-0.06577034,-0.14588127,0.099905625,0.0074498462,0.030689448,0.040594105,-0.12591824,-0.17787446,0.29016164,-0.14896141,-0.04965137,-0.31453127,0.27506602,0.06321951,-0.0064661996,0.030596305,-0.15020567,0.33107638,-0.09022471,-0.015996296
Susd6,0.0657229,0.008882228,-0.088755734,-0.015842456,-0.11122267,0.15728453,-0.019695176,-0.36374712,0.13926609,0.12737206,0.06814699,0.13976206,-0.120915696,0.13487762,-0.076907314,0.15178885,0.025125097,-0.3511614,-0.052642815,-0.016295908
Gm26545,-0.02656079,-0.00070134935,-0.060488127,0.07575345,-0.043364543,0.30022627,-0.09143386,-0.1476873,-0.11334784,-0.0044212327,-0.024101438,0.02494293,-0.05561045,-0.01652269,-0.07736001,0.27706045,-0.016743053,-0.15229766,0.25972,0.06570768
Smoc1,0.012531081,-0.0650457,-0.053879652,-0.01634273,-0.0263241,-0.077240966,-0.070077226,-0.048596833,-0.03591246,0.004323045,0.013660357,-0.06396229,-0.05803388,-0.01116026,-0.022619212,-0.075014934,-0.069622375,0.14317484,-0.032937557,0.030227391
Med6,-0.06630957,-0.1383458,0.08468113,0.09487155,-0.05578789,0.20178814,-0.076303884,0.019866984,-0.1869115,-0.038357507,-0.07317262,-0.14435264,0.18292835,0.011834725,0.09920183,0.1709813,-0.046204183,0.26580274,0.15924305,-0.08837024
Pcnx,-0.0141666755,0.11490515,-0.11438779,-0.018830782,0.08224252,0.042492185,-0.019778565,-0.21139902,0.2860229,-0.040989984,-0.028706629,-0.029112762,-0.013225435,-0.047109988,-0.03983228,0.07574565,-0.007264671,-0.122427054,-0.20487787,-0.022280632
Sipa1l1,0.005637013,-0.0790799,0.031128608,0.14326732,-0.13753365,0.2488087,0.029308045,-0.21504413,0.008411583,0.05745167,-0.0008538575,-0.09025156,-0.018975886,0.111831754,-0.14482303,0.22353593,0.08004867,-0.2668167,0.14032608,-0.110151656
Gm26571,0.00683988,-0.07123572,-0.062111143,-0.03143703,-0.039593525,0.0035341736,-0.07534734,-0.05779417,0.13879807,-0.014549542,0.007960563,-0.070350386,-0.065505855,-0.027202062,-0.036565993,0.0006456967,-0.074975654,-0.0591858,0.25947633,0.0066187573
Acot2,-0.060838614,-0.0013548539,0.025895251,-0.059398834,-0.16402294,0.21895131,0.111072,-0.15612966,0.027586346,0.2111962,-0.04645695,-0.086173296,-0.04105487,-0.07244739,-0.0074972436,0.2432322,0.10805586,0.04905171,0.1977852,0.26486397
