gene_name,0,1,2,3,4,5,6,7,8,9
Zfp871,0.058070365,-0.5900723,0.006963231,0.5190679,-0.4332951,0.6576542,0.44769603,-0.032865174,0.20777082,-0.58318645
Zfp811,-0.095073834,0.27034724,-0.0042648483,-0.2638371,-0.20561835,-0.71984655,-0.2722939,-0.16155484,0.38998616,0.0123932585
Zfp799,-0.2726376,0.12326472,-0.14901324,-0.3225759,-0.11697522,-0.39175308,1.4559971,0.035346694,-0.10617919,0.6688075
Cyp4f13,1.1373671,-0.053288445,-0.61021584,-0.33947486,-0.55950165,0.35867283,0.45297936,-0.80964226,0.067963846,1.0849856
Zfp952,0.29485634,-0.31909585,-0.18893974,0.18609142,-0.07393032,0.16566543,0.41576624,-0.5856659,0.27836803,0.43074116
Zfp763,0.7787465,-0.60161,-0.6128942,0.12912793,-0.009335299,-0.49647534,1.6324801,-0.2057314,-0.09739536,-0.082075104
Zfp563,-0.14262252,0.2233041,-0.30090067,0.03314777,0.12404139,-0.29532465,-0.30145144,0.1875224,-0.3098783,-0.24818993
Zfp955b,0.72725564,-0.35793,-0.18703856,-0.39823735,0.4218942,-1.0393535,1.7526037,-0.23067819,-0.5620588,0.31326258
Zfp81,0.17491116,0.71502763,-0.7162301,-0.14268287,-0.054937113,1.0350589,0.04420343,-0.45768228,-0.5172825,0.68371123
Adamts10,0.13951355,-0.7074958,0.51050097,0.3069022,-0.032960463,0.56163245,-0.6869166,-0.3672491,-0.3669161,0.46360126
Myo1f,-3.4894948,-2.7259586,3.8400831,1.2750019,2.4165776,-1.2999059,-1.9192377,3.3163803,0.30055797,-3.4392796
Kank3,0.19627437,-0.27805027,0.11783112,0.3242582,-0.32932535,-0.3862315,0.09161896,-0.3910918,-0.32578704,0.42279842
Rps28,5.917474,5.8707175,-5.2081885,-2.7028685,-3.2030916,-2.842969,4.678698,-5.103987,0.8379463,4.4304166
Platr17,0.054729767,0.28673962,-0.016204007,-0.23093057,-0.49092972,0.09588945,1.0758743,-0.36634034,0.033423595,0.4475238
BC051226,0.52183414,-0.35485685,0.69142383,-0.39993382,-0.27383438,-0.6152359,-0.82340866,0.6409947,0.3111177,-0.08566037
Gm19412,-0.51605445,0.439681,-0.2090531,-0.13623905,0.21840295,0.027605193,-0.41736794,0.42668802,-0.32280517,0.10307162
Rgl2,0.3283853,-0.100503445,0.03774601,0.096219145,-0.7020236,-0.20486248,1.6625084,-0.55280745,-0.005202361,0.004981745
Rps18,4.981175,5.8026896,-4.19406,-2.8188968,-2.731912,-3.5012329,4.5221615,-4.85414,1.7668558,3.5809467
H2-K1,-1.4384347,1.113478,0.8496845,0.5278906,-0.9767241,-0.15481706,-3.3219316,2.2486792,1.5908481,-0.5805189
H2-Ke6,2.025567,0.09112901,-1.1978325,-0.40001997,-0.15938692,-1.2747346,0.3788415,-0.17862731,0.32785252,0.5579062
Col11a2,-0.07290031,-0.030625701,0.008740313,0.017033076,-0.18641095,-0.7061545,-0.25540245,-0.15168454,0.40302068,0.024871739
BC051537,-0.19858022,-0.11767355,-0.034085657,-0.18806824,-0.14534365,0.05633014,-0.35690364,-0.17359103,-0.16142125,0.466859
H2-Oa,0.80007136,1.2081437,-1.2836441,-0.6613143,-1.1600777,0.89871013,-0.485179,-1.058045,2.220386,1.481758
H2-DMa,1.7288626,0.3901948,-0.8754131,-1.0122641,-1.0280176,0.58210754,1.0247159,-1.0291653,-0.0149133215,1.160434
H2-DMb1,0.085794866,0.06375583,0.412446,-0.50932395,-0.5846066,-0.103520945,-0.10846498,-0.20094146,0.21374092,-0.57132846
H2-Ob,0.07595953,1.6746793,-0.76120734,-0.34490085,-0.6925778,-0.7176074,1.9850343,-0.60149527,0.19953762,0.5961713
H2-Ab1,-0.04658354,0.184453,0.5973402,-0.61454594,-0.32020992,-0.5356761,-0.13791361,0.22827111,0.084780596,-0.6953506
H2-Aa,-0.22403267,0.19988143,0.5001506,-0.49993032,-0.38642678,-0.15378916,-0.17545204,-0.24993451,0.5003822,-0.51924443
H2-Eb1,0.09992724,0.018683,0.55770755,-0.68441004,-0.5970528,-0.55253893,0.2634006,-0.2431916,0.13769783,0.15098278
Notch4,-0.08930154,-0.051493585,-0.26230815,0.04998961,-0.08073254,-0.69751203,0.28225878,0.18974036,0.3174841,-0.16287889
Pbx2,-0.19730881,0.1040446,0.25254333,-0.2870578,-0.4715019,-0.32151255,0.8937751,0.43207178,0.27092412,0.2193139
Rnf5,0.043373194,-0.040919133,-0.41839185,0.9531967,-0.9400267,1.449175,-0.41086864,0.4509409,-0.841287,-0.34570616
Egfl8,-0.03136179,-0.46928048,0.059952397,-0.25307104,-0.08380083,0.64430183,0.601219,0.064056695,-0.4710167,0.6901598
Prrt1,0.6870885,0.33902285,-0.49373022,-0.27205285,-0.62567985,0.43766692,0.11712595,-0.19827169,0.004777037,0.6002435
Zbtb12,-0.029364558,0.29609188,-0.4497774,-0.23566419,0.051002316,0.32507214,-0.024344167,-0.32300603,0.3525884,-0.13795975
Vars,0.23301384,-0.44043225,-1.4019685,0.78371185,1.6829889,0.4283551,0.20933665,-0.059152402,-1.0921494,0.054588117
Sapcd1,-0.07001588,-0.028977813,-0.22581394,0.00070564146,0.15509291,-0.27428448,-0.25302666,-0.15216905,-0.16888057,0.016858784
Clic1,-2.3080032,-3.3671227,2.6911047,2.6279032,1.2006934,0.1341235,-3.5453234,3.929758,-0.01629435,-4.17788
Ly6g5b,0.14063784,-0.1367894,-0.3031632,-0.05696589,0.13055205,-0.1252291,-0.059909843,0.23817575,-0.17571595,0.14815237
D17H6S53E,-0.42839044,0.04860301,0.72429776,-0.0035102968,-0.23606618,0.4636822,-0.021973928,0.120173424,-0.17559892,-0.5327664
Aif1,-0.2410695,-0.014238822,0.41402882,-0.58505154,0.7901722,-0.6051762,-0.19216739,-0.23490503,0.1809103,-0.5552031
Lst1,-0.232572,0.80926794,0.6217742,-0.73709166,0.011454366,-1.5146891,-0.5840003,-0.09564028,2.06985,0.28563353
Ltb,1.5353054,2.3440132,-2.3742716,-2.8994052,-2.2087715,1.6840501,2.9344366,-2.9645457,4.288246,2.8722866
Tnf,0.8094258,0.2652491,-0.49872962,-0.545659,0.19920625,-0.5321982,0.23472273,-0.07107691,0.23745327,0.23830079
Lta,0.53323305,0.28649783,-0.3289856,-0.61894935,-0.035739552,-0.007326546,0.005826633,-0.3141402,0.95526,0.17740402
H2-Q2,-0.28949216,-0.18376154,-0.30995166,-0.19976687,0.17218958,-0.0057088,-0.42789474,0.21038422,0.38212207,0.1594892
H2-Q4,-0.22910453,1.7291121,-0.61426896,0.9767059,-1.8518924,-0.33061296,1.2247872,-0.47945154,-0.5515556,0.87085366
H2-Q6,-0.60155326,0.4928197,0.19331124,0.6917623,-0.58496594,-0.34920976,-0.5817795,0.64972675,0.4782773,-0.20494723
H2-Q10,-1.9399549,-1.519593,1.487402,0.39181837,3.3280237,-0.75788623,-0.3800697,2.59469,-2.0712438,-2.199823
Tcf19,-0.78584695,-1.2653496,-1.4989189,3.037134,5.774734,-0.19734015,-0.39908177,-0.9188399,-3.242927,-2.7134912
Ddr1,-0.057320654,0.28526294,-0.26171392,-0.25754216,0.180919,-0.23693365,-0.23481062,-0.19731194,0.28760645,-0.26065952
Ier3,-0.37057322,-0.100214064,1.1876996,-0.29116607,0.2378714,-1.282434,0.60489863,-0.1269275,-0.4000195,0.1592818
Flot1,0.25829533,-0.27506757,0.8108601,-0.36310628,-0.74102235,0.17342399,-0.11585132,-0.32202655,1.2003509,-0.5663387
Tubb5,2.4277928,0.7627948,-4.18477,5.1853065,-1.2598777,0.69455314,1.3372735,-1.0912409,-5.1356688,-1.6971102
Mdc1,0.55340606,0.6769328,-0.6231632,-0.4097587,0.4492398,-0.3766996,0.058666147,-0.3673646,-0.21677671,0.79510534
Ppp1r18os,-0.19186416,0.05386547,0.077043734,0.10035058,-0.055513725,-0.6445996,-0.17469127,-0.09517123,-0.07974061,0.1332684
Nrm,-1.7799166,-1.0316943,0.0075604203,4.3263,2.3757453,-0.02825386,-1.6497618,0.81032765,-2.5848258,-3.5459118
Gm16279,-0.05947966,-0.19794673,-0.12547205,-0.081982866,0.23213105,-0.39930373,-0.4159788,0.1505197,0.23764047,0.078292854
Atat1,0.28207657,0.053283114,0.50173116,0.19563305,-0.63147604,-0.30355117,-0.48697573,-0.16687004,0.15383019,-0.07282514
Mrps18b,0.81112653,0.0942328,-0.6236422,-1.576369,1.5153688,0.12278527,-0.2811598,0.58312535,-0.63796055,0.73327535
Ppp1r10,-1.0452763,0.13448626,-0.39997602,-0.091175936,0.110832945,0.37500316,1.9372225,0.6265372,-0.04336502,0.5671283
Gnl1,0.9472475,0.40160382,-0.64403784,-0.466987,0.079620615,0.28779247,-0.027474545,-0.6595403,-0.40440562,0.8911892
Znrd1as,0.44348875,-0.07661142,-0.33029705,0.04424461,-0.6166515,0.3546314,0.5598136,-0.035811476,-0.4528279,0.703811
Gabbr1,-0.10713492,0.3437045,0.55080664,-0.23599838,0.11540976,0.27597156,-0.22405662,-0.64010084,0.24135266,-0.41406342
Gm26917,1.0957233,0.03717655,-0.81734633,-0.5486511,1.1302505,-0.37456828,-0.34222057,0.17745048,-0.9646155,0.62555945
Gm42418,0.43955293,0.6716175,-0.025053684,-0.56552035,-0.35661316,-0.36039582,0.18048285,-0.7112504,-0.056364816,1.5409598
Cenpq,-0.47207922,-0.30329937,-0.47385982,0.33293077,1.0669923,1.3786962,-0.44431835,0.40204805,-0.57228374,-0.5025992
Cd2ap,1.1071526,0.83948904,-1.5106074,-0.5866233,-0.9060097,-0.38354513,2.293696,-1.1104829,0.83321786,1.6173079
Pla2g7,-0.2561029,-0.012370694,0.6868143,-0.4702708,-0.4057477,-0.6445288,-0.21213944,-0.19059107,0.7542734,-0.27795357
Slc25a27,-0.588451,0.7084863,-0.33649796,-0.17940009,-0.16327037,-0.48875365,0.6098013,-0.21770686,-0.19364782,0.73207086
Enpp5,0.38091487,0.27040967,0.027528819,-0.2161511,-0.13952793,-0.5875193,-0.61381423,-0.30619654,0.027511414,0.25291643
Enpp4,0.3027298,1.3643407,-0.18600327,-0.6109086,0.37259427,0.00823232,-0.4487586,-0.6223379,-0.80948603,0.62976277
Supt3,0.6089456,-0.09347389,-0.34327677,0.069808975,-0.14848226,-0.34358644,-0.06551983,-0.123777576,0.72352725,0.038065974
B230354K17Rik,0.54911226,-0.022003287,-0.22255039,-0.21648489,-0.012052867,-0.35515594,0.38642225,-0.17908117,0.04240273,0.04717721
Aars2,0.17602994,0.25083542,-0.31853598,-0.1922247,0.34386796,-1.0039672,0.26738378,0.50125664,0.17988597,0.37748107
Capn11,-0.13986076,-0.07733406,-0.24983159,-0.22303672,-0.1713247,-0.3278334,0.2359215,-0.16487385,-0.1674788,0.71995085
Tmem63b,0.7141875,0.017857078,-0.14149447,-0.27110875,0.10802354,-0.22860914,-0.28218272,-0.14007998,-0.18266688,0.38503912
Gtpbp2,0.5136224,0.07732832,-0.41709906,0.8058049,-1.6759593,1.7783746,-0.300379,-0.6459838,-0.30914354,0.28795266
Zfp318,1.5981275,0.54712456,-0.750783,-0.19314311,-0.35150474,-0.09029883,-1.1477466,-0.8438273,0.01550581,0.88956565
Gm5093,-0.24319786,0.67372847,-0.6196773,0.23644444,0.07888138,-0.27770355,0.7768842,-0.45891267,0.44925785,0.22217293
Cul9,1.1197058,-0.5203507,-0.06784014,-0.09894997,-0.11564675,-0.45228747,-0.4854294,-0.2071788,-0.24332105,0.35678166
Klc4,-0.14601545,-0.36505806,-0.15531445,-0.36658692,0.21217337,0.45454687,1.1626705,-0.10464695,0.49480847,0.14820284
Cul7,-0.05352828,0.5787877,-0.57084894,-0.25774342,-0.2299639,0.50854385,-0.34619507,0.03106846,-0.107598916,1.1456568
Ptcra,0.85185236,0.04683157,-0.20257312,-0.55034065,-0.04717478,-0.77663547,1.0867717,-0.066381104,-0.57019275,0.44043404
Bicral,-0.05852703,-0.63059944,0.6563573,0.60769325,0.37501705,-0.53734267,0.18502742,0.027946861,-0.7027178,-0.63048816
Guca1b,0.46289122,0.33636618,-0.15037845,-0.23457591,-0.2346301,-0.97612447,-0.55304515,-0.2562343,0.2737182,0.16683123
Taf8,-0.2612808,-0.23454043,-0.09865468,-0.17326109,-0.27742282,1.2132268,-0.13150164,0.7892264,-0.15048508,0.2404213
Trem3,-0.26548144,-0.009443582,0.47987762,-0.31062254,-0.24403511,-0.6730718,-0.22573575,-0.15618646,0.3762445,-0.067111254
Treml2,2.1200109,1.6826714,-1.7866173,-0.5669143,-1.228809,0.52634436,-0.26008102,-1.2690547,-0.46109426,1.7086469
B430306N03Rik,1.4048707,0.41977808,-0.12230162,-0.31227484,-0.38893417,-0.88300943,-0.3594599,-0.40314674,-0.39237186,0.21347255
Trem2,-0.16252075,0.06258801,0.51728904,-0.34226456,-0.2593607,-0.5958239,-0.14368993,-0.13420746,-0.18737325,-0.14192067
Apobec2,-1.8053479,-1.2673136,2.9852953,-0.7879096,1.8801264,-1.3285041,-0.9316095,1.9453841,-0.001878086,-1.4818959
Unc5cl,-0.88518214,0.5074001,1.2051907,-0.73127013,0.6203357,-1.5932804,0.18904893,0.62294585,1.1327391,-0.73938835
Rftn1,0.5325395,-1.4112265,-0.15209028,0.07834818,0.39634687,1.9120559,0.0024725934,-0.7423763,-0.5020903,0.25190455
Satb1,2.5970523,2.292722,-1.763994,-0.6030201,-2.1136794,-2.8543239,2.7205672,-1.6521105,0.7871569,1.5313593
Gm19585,-2.1468444,-1.4283563,2.747533,0.63336194,0.71219796,-1.7509843,-1.4433528,3.5926871,0.5458725,-2.7574997
Kat2b,-0.5207526,1.2720419,-0.21100833,-0.2863357,0.9043245,-0.1341918,-0.4409506,0.07257497,-0.32032824,0.015666442
Pot1b,-0.63260835,0.006375559,0.6212389,-0.5145539,0.9972072,-0.64175195,-0.5717889,1.0578941,0.33601797,-0.47146145
Zfp119b,0.8804178,-0.03477094,-0.21524906,-0.28940836,-0.2589939,-0.37430274,-0.2641743,-0.16873212,0.26471883,0.09493246
Ebi3,-0.0101798,0.017161667,0.044247452,-0.20465021,-0.13101172,-0.6677028,-0.20780952,-0.12356806,0.30868337,0.061627638
Sh3gl1,0.018363139,-0.1118972,-0.87527126,0.25968152,0.38347086,0.65840435,0.96169263,-0.36932072,0.14734025,0.07888251
Lrg1,-0.32931507,-0.043598827,0.25688872,-0.11747579,-0.057073973,-0.74477047,-0.28338015,-0.12951334,0.3250733,0.20511428
Tnfaip8l1,0.14030571,-0.24578702,-0.58252233,1.5127496,-1.87544,0.9292669,1.6532516,-0.47269922,-0.2629366,-0.24074459
Plin3,1.3325129,-0.09276167,-0.55252856,-0.6855596,-0.35306036,-0.5238778,-0.4030839,0.14100611,1.139849,0.55179834
Uhrf1,-0.8375823,-0.53074855,-1.1769449,2.4838395,3.9837198,-0.2141846,-0.62915045,0.13908795,-2.9257255,-2.0013716
Kdm4b,0.24380915,0.5167593,-0.45549056,-0.34805644,-0.42929918,0.8013856,-0.019487794,-0.33301076,0.30144387,0.7012014
Safb2,-0.06263031,0.47745886,-0.10953642,-0.037841536,0.15597628,-0.097084835,0.27075198,-0.16253707,-0.2550936,0.23250481
Vmac,0.42656893,-0.32603756,-0.027719298,-0.22972153,-0.43304262,-0.5618415,1.6558548,-0.02894044,0.38778713,-0.082932964
Prr22,-0.4953768,0.46342865,-0.08288044,-0.2874713,-0.25839174,-0.40871456,0.13895813,0.12329994,-0.23289062,0.67841697
1700061G19Rik,0.90888053,0.17769584,-0.30814964,-0.40442106,0.26901522,-1.0183467,0.4275477,-0.38012487,-0.4838066,0.37666798
Slc25a23,0.025457444,-0.18784308,-0.8063252,-0.3873135,-0.14002083,2.3918166,1.053833,-0.32737517,-0.605357,0.62777627
Tubb4a,-0.19362403,0.033869207,-0.21922368,0.079255186,-0.37230915,-0.17524792,-0.16398446,0.24371879,-0.25356302,0.37309077
Tnfsf14,-1.0967989,-0.71589416,2.0786889,0.057689797,0.14948554,-0.31780925,-1.1010736,-0.028253177,1.4462143,-0.8550927
C3,-0.28075156,-0.023524038,0.46324548,-0.36206162,-0.29916543,-0.6768278,-0.23571162,-0.17248201,0.9153443,-0.1290709
Gpr108,-0.23348969,-0.7702879,0.15202379,0.28820854,0.45714086,0.59479094,-0.933483,0.70779085,0.67592245,-0.8412578
Vav1,0.6514252,-0.510873,0.1895328,-0.095322885,-1.4685345,1.2450075,-0.7826421,-0.15833244,0.6011341,0.7976464
Pja2,-0.13573495,0.8399643,-0.21848415,-0.14928405,-0.25365064,0.39591143,-0.26714987,-0.4581694,0.0886717,0.91230094
Rab31,-0.5771226,0.038111694,0.14591283,0.1677757,-0.21632303,0.034701142,-0.45070934,0.052590556,1.5638617,-0.61917055
Ralbp1,-1.4397408,-0.5619466,0.2723058,-0.3928203,-0.49970248,1.4786974,1.7465861,1.4459628,0.28650308,0.02781004
Ankrd12,-0.8228584,0.0585342,0.5662673,0.0043458194,-0.4906554,0.67969483,0.5260539,-0.7573906,1.1496253,0.35283202
A930029G22Rik,-0.67187816,0.9144702,0.27491197,-0.2547913,-0.12945856,0.5414082,-0.727929,0.23048444,-0.22409235,0.5968993
C030034I22Rik,0.28248158,0.051100627,0.12124657,-0.25122812,0.39001566,-0.6478302,0.8192696,-0.53351885,-0.2644211,0.336759
Gm16519,-0.10702275,0.2670479,0.00899916,-0.17213392,-0.11382995,-0.7409526,-0.28532505,-0.14368749,-0.1314278,0.13567549
Emilin2,-0.4974215,-0.18738733,1.5730124,-0.4983694,-0.13285077,-0.81155294,-0.4004439,-0.26585397,-0.12586805,-0.23570645
Wdr43,1.4642153,0.13267088,-0.9935184,-1.0088854,0.44889045,0.29819623,-0.0800265,-0.660219,0.42870113,0.66747504
Clip4,-0.35994625,-0.07256556,0.22083504,-0.23258895,0.16717559,-0.7506682,-0.3029254,0.24655086,-0.1711265,0.065301135
Lbh,1.2857343,-0.8602237,-0.7095165,-0.04564911,-0.5676513,1.7598186,-0.16829647,-0.83192503,0.67220914,-0.13204709
Lclat1,0.085796386,0.87216675,-0.3822938,-0.11856046,-0.8822863,0.082293764,0.09336736,-0.13112432,0.07977162,1.0914127
Xdh,-0.9972093,-0.63066113,1.353679,0.66233194,-0.7349957,-0.3898913,-0.34473446,1.2192433,0.38452184,-0.6981806
Birc6,-0.27992037,-0.19523752,-0.44723728,0.08022839,0.3321039,1.3865285,0.18074201,-0.3668555,0.41023317,-0.023660582
Ttc27,1.3207101,1.3499186,-0.782209,-0.52906656,-0.18711254,-0.66731656,-0.010763175,-0.772022,-0.7537506,0.9195173
Crim1,0.7004577,0.83586127,-0.052850924,-0.14450778,-0.41780695,-0.24671918,-0.9079727,-0.3652147,-0.03361121,0.19642532
Strn,-0.39915588,-0.21887961,0.118173786,0.46569332,0.6560867,0.56646526,0.23346937,-0.09242827,-0.6752282,-0.75634146
Heatr5b,-0.7626711,1.0395904,0.19558963,0.3650429,0.050933775,-0.08784928,-0.7430329,0.114957154,-0.34313458,0.20034093
Eif2ak2,-0.28301916,0.038702488,0.72473174,-0.36926866,-0.043396447,0.28883395,-0.9115492,-0.06929319,0.27025574,0.7032322
Prkd3,0.6932746,0.28267068,-1.0388656,0.23323204,0.77572703,0.05686365,1.2395465,-0.9098273,-0.9300532,-0.20905599
Qpct,2.4657905,-0.6397253,-0.86115015,-0.370435,-0.5149684,-0.24863644,-0.18729077,-0.6508103,-0.34038767,1.0739402
Cdc42ep3,-2.2401712,-1.0545962,2.0670178,0.5680723,0.5828476,1.3075849,-1.3683258,0.95735425,0.06867151,-1.0124817
Gm17315,-0.4558424,0.16833012,-0.08293033,-0.37365633,0.0075509376,-0.36941627,-0.37268102,0.5993973,-0.27212992,0.8048145
Galm,-0.47908774,-0.31803155,-0.21992019,-0.18152992,-0.11721593,2.406983,0.1135297,-0.22262134,0.039955977,0.28970873
Morn2,-0.21699429,0.45773512,0.13729727,-0.7224216,-0.6742597,0.79030377,-0.6478404,0.012881691,1.1512,0.8565715
Arhgef33,-0.05045556,0.30091634,-0.22324364,-0.283945,-0.21879758,-0.6854817,0.3078606,-0.15351073,-0.18110125,0.39766946
Sos1,0.09511298,0.32361993,-0.46946958,-0.24242288,0.24666874,-0.7819688,1.6198841,-0.02064354,-0.43195102,0.8208378
Map4k3,0.0448977,0.043493655,-0.37373903,-0.11867973,-0.24914137,-0.5148507,0.02487915,0.07103474,0.70437145,0.1277222
Eml4,0.5287609,0.43921188,-0.57078296,0.25253323,-0.56801796,0.7290871,-0.7916974,-0.9145588,1.1068108,0.19797073
Mta3,1.169479,-1.5220302,-0.3249511,0.4022391,-0.8997713,0.9263029,1.3103315,0.03452487,-0.85560656,-0.11424749
Zfp36l2,-1.4120483,-1.2560285,1.2584004,0.5221536,-0.39627096,2.0482836,-1.6738493,0.8309709,1.4202229,-0.88069
Thada,-0.33634153,1.5454471,-0.47852418,-0.4284155,-0.26390305,-0.21078171,1.2936498,-0.4642109,0.4103978,0.26216364
Dync2li1,0.06284703,0.30919975,0.029039966,-0.36383843,0.09518954,0.040808752,-0.75291514,-0.3787929,0.50527763,0.3234161
Lrpprc,0.80059654,0.36692697,-0.2536013,-0.3998957,0.46156177,-0.7288211,0.17428584,-0.70551425,-0.32248786,0.70251936
1110020A21Rik,-0.18711655,-0.13977504,-0.18778497,-0.26497617,-0.09113932,-1.0746661,0.40171674,1.8437128,-0.10411824,0.28843296
Ppm1b,-0.7810212,-0.049654044,0.14127615,0.051388014,0.21878849,0.945671,0.81674695,-0.36804777,0.39774826,-0.30868292
Rhoq,-0.2373769,-0.0033835436,0.38290194,0.1744254,-0.3090711,-0.8126902,-0.6206164,1.2273736,0.09861268,-0.21880597
4833418N02Rik,-0.29936832,-0.35848942,0.106879525,0.21437381,-0.25222424,-0.06026167,1.0777533,-0.10941284,-0.16882302,0.058839586
Calm2,-1.7303603,-1.5251192,1.8307815,4.0360527,-1.3232814,0.25665188,-2.4326777,0.034075513,1.2282475,-2.727231
Msh2,0.53813106,0.02309464,-0.46716318,-0.6456582,1.6049076,-0.18325655,0.05817322,-0.40712345,-0.6868901,0.4678409
Kcnk12,-0.2096508,0.033800595,-0.18886963,0.0069126473,-0.1816365,-0.64066964,-0.18394677,0.28310117,0.41831905,-0.01768855
Eif2s3y,-2.4154196,3.2821586,1.2957382,0.23988505,0.3003447,-1.9740932,-0.78051394,0.3089667,-0.42270517,-0.07484526
Ddx3y,-2.2557435,4.532089,0.9510691,0.17271605,0.14465834,-1.8339938,-0.48382065,-0.23258847,-1.3181466,-0.3652554
Gm47283,2.7960892,-1.0845821,-2.3889475,0.15656126,0.20047194,0.9518465,2.0150814,-1.604493,-1.9039009,1.4830912
Svil,-0.5608428,-0.2199987,0.11043673,0.7958829,-0.12312278,0.7038355,-0.036212035,-0.28864753,0.594077,-0.6418392
Zeb1,1.3438234,-0.5576761,-1.1648569,0.048294026,-0.7186563,1.6016593,0.85123557,-0.92546564,-0.4035563,0.7807085
Epc1,0.07474606,-0.19746338,0.28041866,-0.036279757,-0.29925904,0.10571801,0.5957038,-0.50949657,0.14858223,0.3787984
Mpp7,-0.16701587,0.36078236,-0.032877345,0.28123862,-0.24130084,-0.5724069,-0.114113845,-0.0032096666,0.27211654,0.07178153
Ccny,-0.40869847,-0.51058334,0.4507428,0.34577334,-0.27911296,1.0078095,0.43853107,-0.59858435,0.50780207,-0.47663146
Snrpd1,-0.5336415,-1.3537171,-0.5994656,2.3211133,3.6106877,-0.061605275,-1.7861199,1.1120387,-2.4158964,-2.6503017
Rbbp8,-0.778226,-0.24889432,-0.38919732,1.511294,1.4811894,-0.6321456,-0.6206844,1.795481,-1.5463555,-1.4455966
Npc1,0.67436457,-0.6640474,-0.11511542,0.097586535,-0.06089552,-0.16814224,0.26275015,0.12824659,-0.0029387062,-0.072685316
Impact,-0.15718587,-0.25396156,0.6676566,-0.44291675,-0.40892476,-0.46540016,1.3161377,0.042528935,0.46276787,0.0629273
Taf4b,0.7619152,1.621879,-0.80657274,-0.57551634,-0.07462238,-0.6823575,-0.3484173,-0.33994615,-0.051931754,0.87585837
Zfp397,0.95654845,-0.61580044,-0.38774976,0.13756536,0.07076303,-0.7269845,1.0391128,0.55298287,-0.82576835,-0.37519383
Zfp24,-0.07183986,-1.4607649,0.19046773,0.48587182,-0.23775329,-0.51956314,2.0434067,-0.20518503,1.0498958,-0.03836059
2700062C07Rik,-0.06162254,0.06575309,0.4236089,-0.39524084,-0.09082319,-0.31908914,-0.076670006,0.5150301,0.046114482,0.26586902
Ammecr1l,-0.027564134,-0.02130024,-0.1986793,0.39011982,-0.4862492,0.2859114,0.30942822,-0.1062563,0.076155476,0.46074724
Wdr33,0.79876477,-0.05438627,-0.38732296,0.14025296,0.21971537,0.0861605,-0.35585052,-0.19638143,-0.50132227,-0.11684916
Epb41l4aos,-0.08507519,5.788855,-1.2776432,-1.1982179,-0.9107099,-2.0271943,0.89284796,-1.3561064,-0.13433391,1.4098654
Apc,-1.3351707,0.10101215,0.8410607,0.34522375,0.11510714,0.76493603,0.312687,-0.39380047,-0.38789463,0.3051424
Reep5,-3.6647737,-2.905823,3.5969343,1.3137325,3.1961393,-1.1294794,-1.5180618,3.8415895,-0.7972102,-3.7613015
Kdm3b,-0.310227,-0.54612553,-0.17207068,0.3570812,-0.17146528,1.4237751,-0.055110674,0.2517412,0.06843674,-0.077724844
Gm26538,-0.35013357,0.57047707,-0.24166794,-0.21935055,-0.16470015,-0.31599146,-0.29574087,-0.15910225,-0.16146164,0.7188796
Reep2,-0.25291675,0.30998394,-0.2406325,0.35965064,-0.3606188,-0.648256,0.22994046,0.2319217,-0.25536034,-0.22223137
Egr1,0.1109579,-0.9495743,0.029366827,0.04346066,-0.025726235,1.6272634,-0.5143178,-0.28212857,0.17615497,0.4309405
Sil1,1.1920794,0.40361133,-0.38149127,-0.15825798,0.4143743,-0.7655922,-1.2244833,-0.6558618,0.15480667,0.20697851
Mzb1,-0.019754462,0.15035757,-0.17160083,-0.28548104,-0.48522642,-0.03448744,0.49492794,0.06439189,-0.29137912,0.13842727
Dnajc18,-0.32024962,0.343247,0.43538603,0.2635002,-0.038349416,-0.39212745,-0.2034034,-0.15463579,0.17521691,-0.24623832
Cxxc5,1.9374697,-0.49893746,-1.4719126,-0.35771608,-0.9240193,2.690903,0.1214385,-1.0873412,-1.0003631,1.3373457
Gm29417,0.24766645,-0.11728578,-0.46058875,-0.19182809,-0.22267468,0.6112695,0.39168036,-0.30099192,-0.26524526,0.28517085
Pura,1.7671137,1.2181613,-1.060655,-0.38443977,-0.9037731,-0.0950504,-0.23459245,-1.3940828,-0.562025,1.8235264
Igip,0.45340744,0.064392716,-0.4925541,-0.4207898,0.07108866,0.8965237,-0.012511842,-0.12413425,-0.19088098,0.27093956
Ankhd1,0.08307558,0.45143017,0.25874108,0.05409207,-0.76777256,-0.027480785,1.0144081,-0.94490165,-0.0479949,0.3574279
Pcdhga12,0.09132853,-0.069664635,-0.23156674,-0.13806108,-0.08384257,-0.33684054,-0.30969962,-0.14413759,-0.11905887,0.18960997
Arap3,-0.2872788,0.12850751,-0.09875799,-0.059337515,-0.0051909913,-0.41742638,-0.42114002,0.12313935,0.31209648,-0.0056512365
1700086O06Rik,-0.04210728,0.538364,-0.018520366,-0.35254273,-0.08384795,-0.15939462,-0.64491874,-0.008532004,0.7204029,-0.05414769
Nr3c1,0.6547181,-0.5146814,-0.13272004,0.3514502,0.814122,0.20997743,0.1260882,-0.8910055,-1.1979473,0.028279826
Ythdc2,-0.107681915,0.22945276,0.59363204,-0.18133843,0.4270328,-0.30147776,-0.92125803,-0.14228784,-0.0056813685,0.17938739
