X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_draw_graph_fa1,X_draw_graph_fa2,X_diffmap1,X_diffmap2,X_diffmap3,X_diffmap4,X_diffmap5,X_diffmap6,X_diffmap7,X_diffmap8,X_diffmap9,X_diffmap10,X_diffmap11,X_diffmap12,X_diffmap13,X_diffmap14,X_diffmap15
11.51603,4.5257916,-2.4728909,-1.4811455,0.8959012,-3.4476097,-1.2404926,-0.17768176,-2.0011244,-0.007220206,1.3343911,0.5234797,1.7207074,-1.7562846,0.18910508,0.4422482,0.6301181,0.11878064,2.2063575,0.24017164,1.6376379,0.42946967,0.23071094,0.7611975,0.6956876,0.06570268,-0.6692922,-0.038314864,0.029132852,-0.8270558,-0.66953146,-0.57654375,0.96614534,-0.121609606,1.2147585,0.48127168,0.1915488,-1.0764508,0.79190314,0.8280264,-0.05341078,0.26229742,-0.35540435,0.100071095,-1.220081,2.0320623,-0.75326985,0.033414204,-1.117778,0.6847878,1872.9108409963187,4851.941273593206,-0.025195016,0.032909315,0.018905068,-0.03674818,0.0025651779,0.0314236,-0.0009319929,0.008094066,-0.018552786,0.00052790996,-0.0075964252,0.0019820111,-0.032002497,0.0058515877,0.0026839064
-7.8218203,-2.6162057,-1.8122919,2.9052658,1.5405041,1.1715816,-2.3795884,1.6736052,0.10134784,-0.7006504,0.6146116,1.1635917,-0.04816887,2.6547096,-2.9363105,1.396603,0.37364328,0.30452657,-2.1751049,-0.87585574,-1.3541579,-0.44348875,2.8394916,3.2109566,1.3877326,2.5257375,0.42535967,0.96227676,-1.4977583,-2.1351016,0.6149696,1.5496303,-1.1053457,2.10859,1.0227464,-3.941136,-1.4570055,1.6011395,-0.70202196,1.503545,0.051055744,-0.8536094,0.8168217,-4.835807,-0.1289144,-0.29477572,0.074167155,-2.3715918,-0.32736138,-1.6601228,-2440.1197518988893,-2302.9212057248164,-0.023529619,-0.02423719,-0.00051262,-0.0040936526,0.0020121518,0.0011900085,-0.020291166,-0.0037128676,-0.00096362294,0.009543388,-0.009789609,0.0001827758,0.0018113174,-0.009530116,0.014425314
-3.6894913,-2.5277698,-4.3293242,4.6098485,2.2707672,3.0958178,4.6170607,2.5077255,-2.960407,-3.0066967,-0.5133693,4.682262,-0.580433,3.2016633,2.9301102,-0.69947857,-4.5103493,-2.5245469,0.31968337,2.2438645,4.0775666,3.9599538,-0.13644397,-2.7540295,4.0669417,0.5959385,-1.0071584,1.1315056,-1.1368577,-3.1122746,1.2361791,2.154481,3.0523062,-2.1733685,-4.000995,0.08251804,1.5743163,2.779202,5.008089,-6.40275,-2.4934964,1.6104766,2.7350338,3.760246,-1.533062,0.4194241,3.0428069,1.7686965,-4.3817606,-0.56071246,-3839.214205713146,-2885.813875142556,-0.024795854,-0.028665228,6.520412e-05,-0.0050813933,0.0037730315,0.00668977,-0.07634712,-0.01579416,-0.0063671935,-0.04527356,0.0015043212,0.004589486,0.003801532,-0.027138794,0.017997904
9.336855,-0.5228216,-4.095097,2.4631228,-5.4599657,-1.6388385,-2.4848897,-0.7937039,-6.4829044,0.010844946,0.309982,1.8038385,-0.5562719,-1.9268959,-0.52079046,0.92211473,-0.16155413,2.117263,-0.3953325,-0.98457503,-1.8049366,-0.1614534,0.8247919,1.4108673,0.08934358,0.59729487,0.537084,-0.4504477,0.672168,-0.91384166,0.7261851,0.92402226,1.287687,0.22031166,-0.7324585,-1.8620262,-0.51955646,-0.47824806,-0.688678,-0.5483286,-1.7445786,1.1664288,0.7260269,-0.98111266,0.65557337,0.286712,1.2266695,-2.0555139,-0.33255616,0.017753461,1382.3571353773034,3997.1981555504326,-0.024780422,0.031273372,0.0031903118,-0.0306396,0.029815732,-0.002990786,-0.00366428,0.025595598,-0.014852778,-0.0059872936,-0.00513795,-0.0026586002,0.010911704,0.0150282765,0.00877511
8.262024,4.086403,-4.829375,-0.9189516,-5.44565,-2.9840083,0.9596585,-0.7615356,-1.2130078,-1.0928451,0.35896692,1.2985457,2.1820462,-0.5202894,-0.0630189,-1.4774797,-0.0631022,-0.21194825,1.7741798,-0.5095451,0.070890374,0.25203374,-2.5459552,-0.8406767,-0.06741843,-0.9196487,-0.12492862,0.09683992,0.97593373,-0.007948401,-0.36779243,0.067518115,0.8409885,-0.14257738,0.82669336,-1.0266088,-0.009422962,0.47419137,-0.055957634,-0.7281722,0.46978664,-1.5268152,0.6238113,-1.4285269,0.88083917,0.14434333,0.09271242,-0.26458716,0.92984766,-0.9676679,1621.6715283215026,3650.230147698679,-0.02467158,0.029227717,0.008057151,-0.012316541,0.034923367,-0.020730238,-0.0019176151,0.01700067,-0.0006786703,-0.011965137,-0.017247608,0.022095807,0.0021364365,0.016327668,0.00931503
-7.0366244,-0.82064027,-1.8994496,1.7806329,-0.32946315,-0.653408,-1.697678,-1.510859,-0.0100264745,1.371975,-1.1268767,-0.02471354,-0.22173898,-0.9984148,0.51959056,-2.237726,-2.6793168,-0.58922386,3.639791,-1.3019451,-0.49503696,1.1019734,0.61886096,1.5473577,-1.1832794,3.2433946,1.9413322,2.4434853,-1.950057,0.51588404,-3.745011,-0.9516933,-1.8460015,-0.60070854,1.4247433,0.14842103,2.0674136,1.0037264,-1.5311219,4.234381,2.3686278,2.622562,-0.9100074,2.9487512,-0.48826385,2.8055692,-1.6520305,0.82791907,-0.9008332,1.0348685,-1537.9872978883038,-2504.253831114322,-0.021966003,-0.021772314,-0.00092488335,-0.0056556533,3.53078e-05,-0.0018813646,0.007862073,-0.0002457585,0.0008818525,0.028072577,-0.015897986,-0.00072339625,0.0016354257,0.0021132387,0.0036296132
-6.111598,-2.335518,-0.91425294,0.7345782,0.05706003,0.8680362,0.028149566,0.5028823,-0.3174175,1.477281,-1.258809,3.323406,-0.39583245,-1.0295005,-1.4182407,-3.1713676,-1.3821301,-1.9038752,1.2765409,0.5784337,-1.6893812,0.11134556,-2.9985206,1.0773016,-0.74064535,1.9926375,-0.59586924,2.6728098,1.9840676,-1.9311804,0.56999224,-0.9904785,2.2303185,0.281101,-1.7822541,0.39743608,-0.7521617,2.6920066,2.191852,-1.1679134,0.95547986,-3.789551,-0.8334084,0.89902204,0.12196579,1.3833436,-0.49632102,-1.9888563,1.8642038,-1.9272791,-1570.8046992384477,-2910.080773536507,-0.022978576,-0.02192248,-0.001501028,-0.0057560788,-0.0009006672,-0.0014906586,0.0011441029,-0.0037910242,-0.00076573977,0.004216919,-0.011404426,-0.002524401,0.003296203,0.019832188,-0.04009389
1.041486,-7.7548237,4.364458,2.666649,5.461987,1.288368,-3.3641202,0.14986816,-3.6130145,1.5998178,-3.6246808,-1.0129064,-1.2728091,1.1719218,-0.064606674,-0.50275457,-1.5564326,-0.37580168,0.97837186,0.23507674,1.8936259,-0.7219339,0.78893065,-0.5698209,-0.3225583,-0.3126033,-0.4662043,-0.67466474,-0.5677199,1.3304658,0.008294839,0.15816477,-1.3030719,-0.31038535,-0.7393462,2.0694435,-0.47495645,0.6321099,-0.3722831,-0.831249,0.13468911,-0.0136972945,-0.5533658,1.2168823,-0.40271446,0.83562064,-0.22992569,-0.108643465,0.21215034,0.44568655,1908.246611796903,169.78987624014312,-0.024474196,0.013656423,-0.04636221,0.020607382,-0.031415652,0.032294746,0.009728761,0.034818627,0.06692203,-0.034228902,-0.045948945,-0.021218073,0.011278358,-0.015409267,-0.0015353538
13.155313,-8.911935,-4.529004,6.1833777,-6.4281545,-0.05044541,0.36095783,-0.11312263,-0.44047144,-0.06805673,-1.434117,-1.4426347,-1.252174,0.92174727,-0.22129367,-1.1186956,-0.60144526,0.49327666,-0.1834711,0.24433172,1.5032915,0.114116244,0.31417418,-0.6063707,1.2247986,-1.8928858,-0.772943,-1.8648934,-1.5322597,0.13817437,-1.1945372,0.14140482,0.5419416,-0.80351967,-1.6379082,-0.2340735,-0.81118315,-1.2240232,-0.14530401,1.4157585,-0.71700495,0.6994774,0.22908656,-0.22410044,0.33966863,1.4869742,-0.7008115,-2.185691,0.6833103,0.692131,2799.2483578066835,2114.5728599434015,-0.025628433,0.032673385,-0.040142816,0.0016113177,0.0244642,-0.043588087,-0.008083718,-0.016887354,-0.017538147,0.004560657,0.0058144736,-0.053407095,-0.022737753,0.018585207,0.011141266
17.574028,-3.6787431,-0.9630383,1.2160544,3.271967,-4.702631,-7.7169414,0.5105082,-8.298914,2.570988,0.06376393,0.96198034,-1.7716769,0.3533779,-1.0581384,1.5852969,0.5729488,-1.4494939,-0.438546,1.7225311,0.28741595,-1.6294159,0.4682817,-0.1807164,1.1465337,-0.21854055,-0.5041235,-1.3819487,-1.0718716,-0.15582694,0.121117204,-2.4509966,1.590577,0.7178813,-0.16118582,-1.2008051,-1.5215538,0.5416728,-0.24576749,-0.30866334,-1.7840513,1.0084722,-1.1408595,0.53110766,1.019302,1.7038064,0.9801965,0.27804306,0.18375182,-0.2624646,1333.2464605210614,5153.817672224232,-0.024840128,0.037350737,0.0025111628,-0.076884516,-0.003194359,0.07519432,-0.0055229156,0.042133424,-0.06520163,0.0137119545,0.018414432,-0.046956576,0.0097480025,0.00014808694,-0.0013963192
-5.5028853,-1.0043086,-1.5232768,1.2611924,-0.30489823,-3.9155056,-2.4584029,-0.41597205,3.7559912,0.4342807,3.3062415,-1.6492593,-1.3557539,0.31476307,0.4451501,-0.7629184,1.8680068,0.9095863,-1.3203773,0.6570237,1.8724544,-0.8489678,-3.4799097,-0.4986711,-1.4084816,2.256598,0.816315,-0.5895339,-1.0299224,0.64378124,-2.6350925,-0.66076726,-1.8623579,-0.4487427,-0.9270598,-2.416676,0.39581203,1.4677222,-1.6894495,-2.7738202,-3.260773,0.78822774,0.7923083,-1.276468,1.6366978,0.06952185,0.083288066,-1.1727455,1.43278,-1.1441724,-1603.102998602651,-1639.088627533556,-0.024035791,-0.023593811,-0.00041473802,-0.0060981875,0.0002967912,-0.0022955623,0.008111372,-0.0011567787,-0.0005992276,0.028443515,-0.014961363,0.0002949166,0.0019061309,-0.0118581895,0.026437784
15.580339,-14.755527,1.6086383,2.628057,-1.7684716,-0.3628298,4.589075,-0.80197877,6.417586,-0.9435167,1.1545775,-1.888612,0.7344682,-1.8514868,0.6842661,-2.64138,-0.41911346,0.5390329,0.2384422,-0.4160012,1.091937,-1.0123255,0.50615966,-0.5521659,2.5202773,-2.3090422,0.58954984,-1.4684892,1.813659,0.32946092,1.2685605,-0.5901456,0.23266171,0.9821903,0.6473004,-2.219011,0.56874776,0.5649211,1.7850854,-0.11168801,1.3558756,1.4538075,0.805816,1.5033785,0.9529157,0.69934314,2.2514367,-1.9908586,-1.5327661,-1.2839613,3674.755427827636,1362.887888596538,-0.026364697,0.035385866,-0.074138775,0.017742876,-0.015674196,-0.020333244,-0.009453315,-0.05720275,-0.03923735,0.03028354,0.03513011,0.02350474,-0.014158965,0.014828472,0.0015964025
-7.155758,-1.0768511,-1.4826868,1.3171943,-0.97557783,-1.5649406,0.009005555,-0.15758154,1.26974,2.4081337,0.3589457,-0.50880426,2.0731306,-0.9068092,-1.5234541,-1.7297227,0.8845833,-2.6333907,1.1894257,-0.89084864,0.7308041,1.0662916,2.2179873,-3.9749966,1.7525405,0.13597377,-1.3725426,0.32078856,-0.85233945,0.26686975,-0.5810732,-2.617615,-1.3872112,1.4240352,1.7951094,2.8395731,0.2381911,-1.8988284,1.8266437,-1.0204604,-3.0209827,0.37183315,2.2909377,-2.0667067,0.13034965,-2.3903651,-0.09126441,2.374492,-2.8111086,0.9458636,-1375.2022057493546,-2653.796690488712,-0.02279862,-0.022624608,-0.00094135833,-0.006608483,-0.00034205793,-0.0025771388,0.010665579,-0.001247683,-6.0958057e-05,0.026807684,-0.017078558,-0.0009609804,0.0028623715,0.005523842,-0.00442632
12.087858,9.388374,0.18998317,-4.722767,-0.23815042,-1.5236034,1.562701,1.659734,1.3517948,1.130688,0.93846846,3.0608447,2.3835428,0.30104393,0.01773473,-0.7278979,1.9366777,-1.0735557,0.07143822,-0.35770997,-1.8373384,-0.1841696,-1.7330117,-0.6426385,1.8516613,-0.3990472,0.5287094,-0.044226736,-1.5024383,-0.36464122,1.9647518,1.9366838,0.4169845,1.9299215,1.3279606,-0.26073194,1.1043874,-0.10221813,-0.854155,0.13951954,0.33976594,1.5642862,1.8494277,-0.8214858,0.1138625,2.7308617,-1.8084626,1.3283617,-0.83768535,2.2127025,2448.5322747983223,4480.940045816909,-0.025328413,0.02891846,0.030352272,-0.002554267,-0.0023333777,0.0076062256,0.002783357,-0.015022032,0.0017607076,-0.0082017,-0.030411832,0.03324595,-0.06349447,0.015822647,0.009106452
0.2752676,-5.251374,-1.8473511,1.1585954,-7.1502905,1.4473531,0.90344137,0.060548052,-0.73292446,-0.49684212,0.14099677,1.0512781,1.7937323,-0.70193106,-0.7282468,0.49411497,1.1258738,0.51188076,-0.36414024,0.8889567,-0.76061183,0.40170777,-0.06931018,0.5389276,-2.1810818,0.13757099,-0.9525396,1.0997223,-0.45057493,-0.8052988,0.3958535,0.7886964,1.1571227,1.2314973,-0.4358869,0.45005473,-0.31233487,-0.7631379,1.0270655,0.004429453,0.00077918015,-0.50525165,-0.5909632,-0.94825,-0.54376197,0.7518031,0.23512144,0.4867155,0.3946841,-0.6645522,1200.6838786110782,1374.1388508075693,-0.025780886,0.016167006,-0.014943698,0.0042518885,0.035285905,-0.03342496,0.0011834678,0.026424954,0.008520983,-0.0023300238,-0.0004775654,-0.0093024755,-0.009770859,-0.059708115,-0.03592722
-4.385382,-2.8696396,-3.0737796,2.6026523,1.9093453,1.6171383,5.5615473,-1.386857,-3.8092916,-1.2044404,-3.0589328,2.2940338,0.35102677,3.085199,4.215254,-5.692831,-3.0383914,3.2173212,1.2894549,4.4335613,0.4089176,2.9192567,-3.4435427,0.5546483,-6.0036798,2.171394,-4.7595153,0.52779067,-1.4718107,6.6116347,0.33532774,4.1853213,4.182565,-1.7959293,0.98798513,5.1760197,2.1593683,9.573483,1.5330977,0.7263876,-0.9049686,-2.9180067,-0.20338508,1.6742067,-5.252558,-1.0039246,-0.09154365,6.037852,0.7594472,0.055784434,-3113.484345562948,-3053.042079115588,-0.025217276,-0.027767077,-0.00031636519,-0.0065021333,0.0018404601,0.0032331203,-0.045725983,-0.012233541,-0.0053616175,-0.028654084,-0.0024164354,0.002051248,0.004376972,-0.0002833614,-0.016955707
8.221527,-5.562944,3.605917,-1.3676463,9.233251,-3.0095363,-1.8306353,1.0057002,-2.586966,0.9310803,-1.7844322,-0.72129095,-1.4185871,2.0219514,0.64645517,-0.6397446,1.0511649,-0.8413922,-0.38057208,-1.2564133,-2.6036768,0.5043421,0.72311234,-0.98307586,1.029633,0.2688644,0.72244895,0.8039546,-1.7836957,-0.08931043,-0.57067686,0.3487026,1.3684219,-1.5694029,0.3545724,0.2999822,-1.7485706,-0.8987968,-1.1986102,-0.10758593,-1.165562,0.3312411,0.69676334,0.42135873,-0.12455514,-1.1240624,-0.5868915,0.37394622,-0.69453996,0.52081996,2501.9541000178388,934.2827241295222,-0.025492355,0.025697708,-0.05909341,0.010665453,-0.042472735,0.051077385,0.0043830224,0.022592723,0.03425444,-0.020981928,-0.03272501,0.0414649,0.052178886,-0.0003593787,0.007273398
5.61021,-8.56757,0.5364756,1.359909,-1.1423926,0.24711742,0.5459652,-0.3134744,3.9609308,-0.66727704,-0.4531567,2.9044142,-0.52323925,-0.03801248,1.7894994,-0.3283852,0.7730958,-0.3756901,1.205399,1.087812,1.7048097,1.2831969,-0.9009362,1.0981464,2.0149944,1.0325963,-0.9833073,0.029332893,-0.83165604,-0.5571565,0.14006421,0.679581,0.1361765,0.9599801,-0.1629105,-0.61732405,-0.8367174,0.61175406,0.89606947,1.3010447,0.81093556,-1.536169,-0.5420815,0.56371504,-0.66890717,0.6003701,0.0043441015,1.4496713,-1.0667914,0.91301084,2697.2952224025275,840.1855250704607,-0.02386256,0.022157077,-0.048657186,0.014365973,-0.002585816,-0.020620842,2.4894047e-05,-0.017226988,-0.0005115964,-0.0009877249,-0.0036642407,-0.055901807,-0.039383437,-0.03305645,-0.015664605
11.871272,8.084574,-2.4082694,-0.50014055,3.333935,-0.27629527,-0.03894046,1.38015,-2.0635726,1.1244596,-3.9838047,-3.0763965,-2.58661,0.9398998,0.33593914,-1.5241177,-0.68226796,1.0659374,1.1332816,1.1974874,0.12805998,2.2373958,0.089485295,-0.9828818,0.7684205,-2.5931947,3.316198,0.019247232,0.41603968,0.80184513,1.2585654,0.18475208,1.4680359,-0.02720204,0.14917617,0.16969064,0.77092254,1.9616668,3.0365064,0.30678773,-0.256261,1.6809072,1.412283,0.20087816,-1.3504351,-1.2026995,-0.4566415,0.05580868,-0.677424,0.1328528,2863.120577979458,5431.098821157065,-0.024992872,0.03309394,0.03986082,-0.02934194,-0.022207642,0.0027836647,-0.004150782,-0.054780643,0.060912795,0.017625744,0.03146912,-0.017144289,0.022110308,-0.019973846,-0.011698646
-8.489194,-0.42537755,-3.0851765,1.8802851,-0.35919973,-1.0708554,-1.815815,0.09451001,-0.53434044,1.6091021,1.0136812,0.22236547,1.0939707,-1.8338711,0.4747983,-3.2431214,-2.2695615,2.042179,0.12113652,-0.38346887,-0.24150214,-0.08800884,1.114088,-1.030843,3.8491392,1.448926,0.023676159,0.93604755,-0.5580635,-0.5156791,-1.8759322,-0.37424424,-0.83910483,-0.2581717,2.075373,-0.5180742,-0.20374583,-0.7489631,-0.46395338,-2.9607449,-3.1222062,-0.6439829,-1.3625475,1.822374,0.49039912,0.32788616,3.219517,-1.9556366,-0.36029023,2.066557,-1753.975911655516,-2532.793276529659,-0.021832637,-0.022153473,-0.0008551603,-0.005796192,0.00032767275,-0.0017004849,0.0055110166,-0.0005930346,0.00060220767,0.028000196,-0.015868507,-0.0005090462,0.0017996151,0.0047324616,0.00044971326
7.299701,9.698772,-0.6543284,-2.184835,2.0604641,-1.8481501,1.5322984,-0.3428998,1.2308518,-1.038833,-0.9340444,-1.2241168,-2.3514838,1.2025914,-0.6728626,0.38268867,-0.8843452,-0.7712183,0.23245962,0.29817393,1.1555564,-0.1863391,-0.67945534,-0.28433478,1.438379,-0.67770886,-0.5863118,2.3390589,-1.6228154,-0.5605979,-0.89730054,-0.98438674,-0.83561355,0.4900976,0.040877864,0.7354408,-1.3540106,-2.1195128,1.1304458,0.5917085,0.87221915,-0.55566853,0.06980961,-1.0204085,-0.77571,-1.2696167,0.24869561,-0.5049173,-1.2327895,-1.7602248,2942.440057368895,4495.968026349362,-0.023244733,0.025872318,0.036056127,0.012283843,-0.0117919585,0.0049931747,0.0022836062,-0.030515663,0.013558758,-0.0033608396,-0.02357847,0.022853801,-0.04639524,0.005835749,0.00237318
-6.0558887,-1.8246988,-0.42237467,0.3755882,3.1338682,1.0937405,4.3630605,-0.46643263,-0.9945569,2.4404001,-2.0677419,-1.8377244,-0.4143863,-2.9697738,-3.819373,-1.1179726,2.020151,-0.31343293,-0.066402055,1.1544642,-1.7329243,-0.33166957,1.8838102,0.56811553,0.2843057,0.69539803,-0.32665345,-1.2288554,0.6039703,-0.76531833,0.062083405,1.1693145,-0.9871416,1.2481273,-0.24066688,-1.2491307,2.4417803,1.0378076,3.74343,1.4657927,-2.0251443,-0.36522976,-0.596437,1.4430082,0.016956648,-2.376742,1.9752933,1.4303819,-0.04831774,-0.6718302,-1836.430093543127,-3505.9363054291116,-0.023481382,-0.024102911,-0.0006078861,-0.007140031,-0.0012932878,-0.0010388214,-0.0041002217,-0.007732696,-0.0042865006,-0.014844363,-0.0029130087,-0.0016143263,0.0060412963,0.04319921,-0.080066
-14.876217,1.4916725,3.2687755,-1.9303617,5.468537,0.31097448,-2.5295484,-0.5462762,-2.8975713,-0.44470984,0.86117613,1.459097,-0.17369533,1.1840715,-0.42881778,-1.6469058,0.87483484,0.6317158,0.66767174,0.82009035,-1.3409983,-0.46704423,0.13635519,0.5808485,-0.26111993,0.25598657,0.090495385,1.3066622,0.8134268,-0.70728874,0.7354658,0.7562225,-1.210243,-0.029344229,0.33587372,0.31002542,-0.52502644,0.14460005,-0.17930819,-0.032940395,0.94946074,-0.771682,-0.45433816,0.05905202,0.008127319,-0.9654799,-1.7355373,0.27943206,0.127164,0.8944363,-938.2272953465374,-428.40735299595536,-0.02521109,-0.011629268,-0.0063735195,0.028066007,-0.0020004453,0.023319867,-0.008422933,0.051047307,0.052606665,0.014222391,0.07683946,-0.00580224,-0.05843057,0.07606737,0.028998798
-0.6559652,-3.3562865,13.173603,-9.481448,-4.175165,-0.93334967,-2.4548411,-3.829089,-4.456113,-5.318768,-2.4570477,0.18445905,-2.417788,3.1885982,0.24767756,-3.7064881,6.6640368,3.4585214,4.3866057,7.299711,0.68382186,-1.8264314,-1.7306857,2.5431902,-2.9625683,-6.14876,5.5074973,-9.97322,1.7890303,-4.9755244,1.1694803,-9.838221,-2.3191206,9.234954,4.3922486,-3.4304478,-8.084075,-2.9491477,8.486839,10.317715,1.5111076,3.8100762,7.751525,-6.59382,3.6051843,4.113117,-10.336441,-5.6334705,3.1797085,-2.9583025,933.5321508847994,-2280.340681317249,-0.026204342,-0.01988835,0.0008679346,-0.014183737,-0.012140195,-0.010836652,0.07610069,-0.01564562,-0.019908687,-0.09176961,0.051873855,0.004769815,-0.0025792813,-0.021230793,0.038343184
8.832311,-0.040173627,-1.9363595,2.6778038,-11.346307,3.116392,1.3513945,0.5934498,-0.8846607,1.3309214,-1.6227868,-1.5192738,-1.4163969,0.18366772,-1.040117,0.98402345,-1.731098,1.9767181,1.5554196,-1.1545702,0.62067693,2.1568875,0.00021812817,1.2876586,0.6552887,-0.20866013,-0.6618223,-0.5335141,-1.291216,-0.31881157,0.40293166,0.51965624,-0.08003806,-2.0028079,1.5969986,0.031349234,0.27066958,-0.7244088,-0.3003383,-0.212041,-0.6503195,-0.38301498,-1.5944737,-0.6220264,-0.03625915,1.3399708,0.11309066,0.08057539,0.5919533,0.3661636,1975.3066337564703,2798.318729124047,-0.024728606,0.030007726,-0.011629121,-0.008763593,0.051658716,-0.055946622,-0.005607051,0.013337264,0.0053569716,-0.014940168,-0.013780812,-0.028766824,0.031702183,0.05288071,0.034852337
4.045928,-12.999901,2.3770938,0.110405594,4.725512,1.1898465,3.2861657,0.07009773,5.9336743,1.167259,0.93302256,-0.9913553,-0.77240133,1.1163664,-0.060650524,-2.483575,-0.8053419,1.235036,-1.1609294,0.76235634,1.6732801,0.052364808,-0.43457162,-2.9637995,-0.23191485,-0.57630414,-0.75324255,-1.8374932,0.9156577,0.7786335,-0.33923653,0.9110824,0.8127553,-1.5301282,-0.39538094,-0.58170724,1.060063,0.51673895,-1.39508,-1.056888,0.89061105,-0.39466166,1.8373839,-0.4772452,1.1800777,-0.26374042,0.58893067,-1.2888921,-1.3003689,-1.010148,2952.888808315197,650.5794071357623,-0.025103644,0.02622263,-0.0646792,0.019243743,-0.024971956,0.0043394906,5.445283e-05,-0.016813476,0.008241683,-0.0020895547,-0.008591408,-0.010464921,-0.0061207917,-0.024076339,-0.010815862
-6.898996,-1.7135344,-0.596219,2.1736426,-2.6895213,-2.8603702,-2.4707177,1.3918008,0.7631169,0.9396418,2.033431,0.86544496,-2.5823114,0.14555295,0.43779302,-0.12334246,1.9711698,1.2409834,0.70026964,-0.014882206,-0.012303893,-0.4699742,-1.1809322,1.4607115,-1.6522645,0.3976593,-0.3060082,-1.6394126,1.8268317,-2.8130198,0.8199572,-1.9585007,2.6767313,3.3026254,-0.9728034,-0.5657537,4.0627637,0.999534,0.7561061,1.727488,-0.91849107,0.44484496,1.7447495,0.2796751,0.40850946,-2.6130254,2.177179,-2.406295,-0.24194308,3.598454,-1464.4029055978833,-1653.3110636383544,-0.02287261,-0.022115802,-0.00068790634,-0.0056118662,0.0006635495,-0.002790595,0.009888787,-0.00016984229,-0.0003273952,0.027865464,-0.014212107,0.0005713522,0.0020976972,-0.012145459,0.022178387
8.4887085,4.6574855,-4.1886883,0.44503158,-4.392743,2.7923365,-0.4172017,-1.1928531,-1.4092872,1.2121911,-3.2273433,-1.7626966,-1.5664716,1.0597395,1.239312,-0.5924847,1.8552873,-0.040954232,-1.3801486,0.91034174,-0.9513619,-1.4860888,1.4074674,-0.311024,1.3684424,0.1674855,-0.018000998,1.8519194,1.3033961,2.074584,-2.3462193,-0.6859379,-0.08901914,0.46763283,-2.1127799,0.36583945,0.0782166,-0.56946427,-0.69955295,-1.0152578,0.21829584,0.06019735,0.91246676,-0.18716934,-1.395746,-1.5434765,0.8132289,0.8108303,1.089538,0.74396735,1944.149635842777,3914.2986229519975,-0.025235567,0.032437295,0.011778789,-0.017958641,0.041671757,-0.039724693,-0.0049662427,0.0046100034,0.024441594,-0.01359919,-0.011895746,0.01667365,0.06369862,0.07135565,0.045188617
-7.2582965,-0.32992426,-1.1814215,0.49693763,-0.2647202,-2.2411687,-2.0095541,-0.58801126,1.8833847,0.6685457,2.3104932,-0.62531555,-2.2676692,-0.30409557,1.156813,0.7019393,2.0470302,4.254111,-1.0760276,-2.159209,1.0716251,0.9859788,0.85032606,-1.750287,-1.6187578,-1.1984525,-0.040404502,-0.037762213,1.0846469,1.8242466,-1.5913194,-1.0075163,-1.0618187,-0.47080308,-1.3734204,-0.11677421,0.3827193,0.54580873,-1.3967814,1.4461353,-3.5261898,-1.1622163,-0.5438141,1.8270904,2.3927672,-2.6533828,-1.6543392,0.88954586,-1.5860127,-1.6859477,-1744.6356055141,-1814.113867622233,-0.024872134,-0.024704097,-0.00056871615,-0.0057842243,3.326172e-05,-0.0014389147,0.0037319812,-0.0017210274,-0.00067055493,0.018018736,-0.008787592,-8.836001e-05,-0.00023806356,-0.004830073,0.020747414
11.953603,6.839793,-0.65343344,-0.85518724,4.146293,0.02852583,-0.75812614,-0.7746076,-3.3487298,2.1668375,-3.7591307,-1.4064682,-3.1481576,2.4254942,2.5357072,0.83932936,1.3286436,0.51049936,-1.5293101,1.1201171,0.30607578,0.23217437,1.6110724,-0.9710925,0.0025955846,-0.21409653,0.76913965,-1.1195278,-3.4559476,0.41011855,0.18041025,0.5527999,-1.0075,-0.62041074,-1.0746036,1.6011643,0.07332295,-1.1336427,1.3815793,-1.2990766,1.7982739,-1.9244114,-0.7102385,-1.1510109,0.22376554,-0.88768,0.8909196,2.1204348,-0.42493203,0.08224759,2834.019048677602,5584.0429823990635,-0.02478989,0.03326149,0.03907383,-0.036036152,-0.024362797,0.0043823845,-0.005364833,-0.05564698,0.06529151,0.022134459,0.043009322,-0.028299725,0.036987305,-0.02674612,-0.015589414
