gene_name,0,1,2,3,4,5,6,7,8,9,10
Rad21,-1.465562,4.6118817,-0.55734575,-1.2429041,0.8748581,2.7669933,-2.4668078,-2.190202,-2.2580345,-1.0998548,-2.0730627
Ext1,-0.71826065,-0.2885182,-0.9555386,0.9179896,0.084187075,-0.2368129,0.5252025,0.80428576,-0.4065925,0.7339914,-0.16875419
Enpp2,-0.27363122,-0.3199947,-0.17265978,-0.08126124,0.24576566,-0.10416633,-0.058571592,0.9264948,0.06823864,-0.115370825,-0.5701333
Sntb1,0.6038846,-0.31950217,-0.130362,0.25894973,-0.1990407,-0.47166616,0.321869,0.22884564,-0.676253,0.5331316,0.4222408
Zhx2,-0.39382863,-0.3230393,-0.4110988,0.5111849,-0.30965713,-0.3193758,0.4959139,0.2066144,-0.6389488,1.0704663,0.30135477
Zhx1,0.13142939,-0.25260714,0.34233892,0.3277494,-0.23431167,-0.09741547,0.7927189,0.13723879,-0.53948337,-0.35831532,-0.06024445
Atad2,-1.2863921,1.3221297,-0.56290114,-1.1561172,5.482326,-0.59497577,-1.4524086,-2.077994,-1.3551344,0.2599234,-3.0983624
Fbxo32,0.29164526,-0.6255142,-0.20116793,0.56678146,-0.45638135,-0.6321453,1.0044634,0.081374764,-0.62770736,0.8493232,0.5446142
Mtss1,-1.1288178,-0.9649747,-0.76987207,1.1444844,0.24568184,-0.33945954,1.410383,0.19420192,-0.7938027,0.719546,-0.48370728
Trib1,0.019432701,0.3691911,-0.8406758,-0.47314906,0.43920317,-0.0012843015,0.08605949,0.9842088,0.0061446643,-0.14129007,-0.6416462
Lratd2,-0.5658134,-0.42519736,-0.50761336,0.5396522,-0.24071153,0.59935313,0.26196346,-0.099868886,-0.25597173,0.5772739,-0.3913075
Myc,-1.5643163,-0.8758135,-2.0341303,1.3115752,0.049614504,0.31665266,0.9626324,1.4174793,-0.6920595,2.2095435,-0.88863784
Asap1,-0.8679192,0.23006752,-0.8714711,-0.093896024,-0.5974232,-1.2087628,-0.72594523,5.941136,-0.65004927,0.33123213,-0.012474618
Efr3a,-0.22652863,-0.20807137,-0.6743837,0.9051804,-0.3350203,0.5100995,0.0658107,0.06344656,-0.1289843,0.6021931,0.3364628
Tmem71,0.58709985,0.5076024,2.1735296,-0.51715064,-1.9128817,0.7538161,-1.5794007,-0.7700848,-0.18511292,-0.13569261,1.9532871
Phf20l1,0.35901827,1.0385115,1.4824811,-0.014063681,-0.71998835,-0.40522915,-0.93779,-1.042652,-0.16100574,-0.12541576,1.3464308
Sla,1.9977616,1.2121247,0.64836264,-2.031963,-0.40664414,-0.14171599,-1.511874,0.7089097,3.2989788,-1.4408164,0.9203792
St3gal1,0.01986012,0.3735269,0.39672613,-0.02873956,-0.19922915,-0.16371432,0.22599016,0.19891876,-0.010473983,-0.7360067,-0.04754911
Ago2,0.15266177,-0.17206241,-0.3357879,0.39129385,-0.085146435,0.15847766,0.76808625,-0.89179116,1.2796142,0.69793224,-0.45404106
Ptk2,-0.66200966,-0.29247847,-0.35726562,0.59081596,-0.09564381,-0.09586497,0.3845914,-0.32496682,-0.4900396,0.39626166,-0.05009438
Dennd3,-0.03529971,-0.2618074,0.54561067,0.04694205,0.47144654,-0.19016178,0.32202718,-0.53689694,-0.19371676,-0.08114051,0.27564564
Slc45a4,-0.40803325,-0.087356284,-0.055974543,0.35702762,0.009107186,-0.070886716,0.21340428,0.41224006,-0.10604108,0.25389364,0.42498904
Ptp4a3,-0.20648602,0.070544235,0.5436121,-0.08299021,0.27294108,0.3122085,-0.25390288,-0.7524779,0.008796351,-0.7991507,0.20741092
Arc,-0.2276112,-0.011657869,-0.23810625,0.034971256,0.026314238,-0.09936663,0.44478667,-0.37922558,-0.5266817,-0.059088375,-0.24848767
Lynx1,-0.5054816,0.01588069,-0.2660704,0.042309936,0.0024952444,0.13051312,-0.15134701,-0.45303008,-0.3679591,0.10532848,-0.25192976
Ly6d,-0.83211803,-0.28403723,-0.5794487,-0.0908315,-0.1903449,-0.30861214,0.2921389,-0.43772936,-0.6006204,-0.38107955,0.23542704
Ly6k,-0.5713157,-0.21215627,-0.25006583,0.540631,0.31761485,-0.20580082,0.2749258,-0.07247608,-0.68222225,0.7734555,-0.21965075
Ly6e,1.582087,2.1372173,-7.1693487,-0.48130104,0.35680342,2.363665,-2.5492322,3.0606315,2.4822476,-0.43384242,-0.7167385
Ly6i,-0.33033592,-0.2170819,-0.11123542,-0.18262912,0.11854864,0.08197669,0.3629038,-0.17255647,-0.42315355,-0.1541598,0.20036875
Ly6a,2.3961234,1.5607413,-4.115769,-3.4026005,1.2274792,3.9258873,-2.7646005,2.736575,4.2162232,-2.1894238,-1.9862815
Ly6c1,-0.36930242,-0.26706433,-0.34105843,0.07153292,-0.029141124,-0.10912167,0.15111795,-0.20128009,-0.046975646,0.12104676,-0.17842235
Ly6c2,5.058542,0.02991765,3.7206936,-5.060578,-0.767346,0.29111034,-0.42820412,-2.806909,1.1893632,-0.56930906,1.503526
Ly6g,-0.41702333,-0.049529407,-0.13926853,-0.13277657,0.2952324,0.26538232,0.24550287,-0.3900249,-0.011608369,-0.09932064,-0.29629296
Mafa,-0.42334396,-0.49630883,0.35222766,-0.19308235,0.9551029,0.24376269,0.65014595,-0.5270382,-0.18226328,-0.14230648,-0.005909544
Gsdmd,0.054655693,0.18987083,-0.17182481,0.06914055,0.099293016,0.109454274,-0.5152252,-0.32606566,0.7085514,-0.15181975,0.575003
Zfp623,-0.60157025,-0.36406967,0.011874165,0.050415464,0.024999639,0.27159598,0.13087799,0.33305478,-0.07597266,0.13473117,0.06833246
Ccdc166,-0.21140279,-0.15890613,-0.11774522,-0.061765306,0.8024307,-0.23797908,0.09109415,-0.19101655,0.91482526,0.1375132,0.12752008
Fam83h,0.05054277,-0.106113076,-0.31374717,-0.13171908,-0.09151041,0.16885261,-0.013838713,-0.31901136,0.108415365,-0.2008898,-0.16367997
Plec,0.42617807,0.24741463,1.6508795,-0.5353506,-0.42932728,-0.0008535881,-0.49686295,-1.1588777,1.2657626,-0.18710633,0.75763214
Parp10,1.2455405,-0.013031784,-0.7872501,0.020240383,-0.5412783,-0.0324438,0.05072906,0.25493816,0.20540203,0.13596928,0.14551628
Grina,2.0411372,-0.24806774,0.011798764,-0.73803455,-0.71506095,0.11311227,0.20579913,-0.133404,0.69835126,-0.37928608,0.33646053
Smpd5,0.008929161,-0.017220123,-0.10084039,0.59498566,-0.35538554,-0.063889265,0.15669996,-0.27846688,-0.4049101,0.1974234,0.17395495
Oplah,-0.32086197,-0.19171754,-0.091467835,-0.12818502,0.19548284,0.18601471,0.083304875,-0.34867647,-0.45584852,-0.09603957,-0.15100205
Maf1,1.0382756,0.038835246,1.0184784,-0.48549953,-1.1225849,-0.16364981,-0.5805378,0.114249215,0.243124,-0.3345897,1.0330977
Gm35339,-0.3999295,-0.1805343,-0.2805775,0.17339712,0.036542505,-0.11409284,0.12902662,-0.22003517,-0.31962785,0.026117282,-0.19709885
Mroh1,0.13863751,-0.2854795,0.15087228,0.11512169,-0.0553982,-0.3285275,-0.0393148,0.3356883,0.058382172,0.3024537,0.6563922
Hsf1,-0.40957072,-0.15608907,-0.13994402,0.3035276,0.2216161,-0.022055738,0.626344,-0.17425558,-0.6816944,0.9046279,-0.26805553
Dgat1,0.15146998,0.5669391,0.1261528,-0.7681295,-0.09338699,0.7208955,-0.73038715,-0.19705662,-0.35682005,0.013446077,-0.100756414
Scrt1,-0.21776505,-0.22341654,-0.015850885,-0.18744864,-0.03104759,0.06935763,0.168603,-0.15970425,-0.267284,-0.14757882,-0.10998288
Cyhr1,0.2246535,-0.04311181,1.0357155,-0.107669026,-0.8361117,-0.14307642,-0.2020803,0.31499594,0.04198564,0.07821447,0.45128053
Kifc2,-0.29993683,-0.16665909,-0.12381331,0.0028517179,0.21466859,-0.028655492,0.13255766,0.13021325,-0.04426347,-0.007616403,0.55979335
C030006K11Rik,-0.101535164,-0.38820544,-0.40265134,0.87205863,-0.04684471,-0.3149724,0.72923845,0.17064372,-0.25499362,0.35416707,0.34716016
Arhgap39,-0.75408804,-0.4094284,-0.19923374,0.5819936,-0.21902046,-0.48783815,0.4410108,0.37785056,0.275424,0.9666528,-0.4786083
Zfp7,-0.2823686,0.020006541,-0.21715522,0.5569845,-0.09407042,0.12355411,0.5598817,-0.13088337,0.6173218,0.067912474,-0.13068366
Apol7b,-0.31040543,-0.3200484,-0.2970149,-0.012039482,0.01822872,0.08555846,0.15108179,0.05150177,-0.2591167,-0.016881747,-0.2444244
Apol7e,0.4902904,-0.4207932,-1.056849,0.86822045,-0.2911491,0.049411897,0.038862396,0.2566025,-0.13400936,0.5658348,0.3066835
Apol8,0.18625677,-0.10300509,-0.13776343,-0.4596695,0.4235834,-0.10409363,-0.34767872,-0.09756322,-0.8335451,0.61594564,0.20837553
Csf2rb,-0.41840553,-0.3070064,-0.15032142,-0.13573578,-8.75111e-05,-0.09523466,0.7681064,-0.18422124,-0.14431235,-0.13286144,0.40714276
Il2rb,-0.25059798,0.8277051,-0.6344019,-2.9862473,1.4417068,3.5974553,-1.4345644,-0.6004221,3.202374,-0.98920524,-0.8295784
Cyth4,1.3387067,0.368765,2.2747858,-1.2933125,-0.24267706,0.7618999,-1.1648126,-0.90066963,1.2632623,-1.9142321,1.1711872
Mfng,0.6699133,-0.6357219,0.6806212,-0.2898237,0.009737294,0.5552672,0.51589257,-0.24501958,-0.12731896,-0.17700958,0.0737949
Lgals1,0.7591696,2.0108545,3.8657818,-6.355994,3.9999285,5.5008774,-4.1466737,-1.3450136,3.1700547,-5.8359685,-2.6522276
H1f0,0.4637782,0.91208583,0.38282752,-0.7273148,0.40769374,0.94079995,-0.55882055,-0.54909754,0.23674005,-0.8012788,0.0014180407
Galr3,-0.1821659,-0.19441688,-0.07234539,-0.19043626,0.17595449,0.2530978,0.042138122,-0.15028234,-0.23387857,-0.15620288,-0.21992178
Micall1,-0.16802946,-0.34460598,-0.003275414,0.3201867,-0.29158172,-0.32529074,0.63051885,-0.45537904,0.13987565,0.7056223,0.062470004
Maff,-0.6571365,-0.37410766,-0.72928196,-0.42296666,-0.336866,-0.18200068,0.50101084,0.1725192,-1.1151314,2.8514063,-0.098902665
Csnk1e,0.13691917,-0.79286414,0.73248833,-0.06760943,0.9735162,-0.2456494,0.4563739,-0.332528,-0.33920288,-0.09919539,-0.27917877
Ddx17,0.66574055,0.04885487,0.9227246,-0.1978825,-0.71243477,-0.29760504,0.77010375,0.8223495,1.3873644,-0.5728659,0.49758303
Sun2,0.22130042,1.5379063,0.24908571,0.5730115,-1.4124054,-0.4573497,-0.9578367,-0.89572185,-2.0814524,0.72690743,1.1476622
Apobec3,-0.07443143,2.98453,-2.67658,-0.72322583,-0.42616084,1.444707,-2.4735286,2.070331,2.5555167,-1.9165481,-1.2745689
Cbx7,-0.2480417,-0.053884342,-0.09876079,0.9397103,-0.8571129,-0.99156404,0.46399063,0.6857791,-0.47579116,0.6812415,0.54581654
Pdgfb,0.50853777,-0.24596182,0.056360263,-0.747844,0.14917852,0.09861638,0.9894755,-0.6439727,3.6932578,-0.32314628,0.035734355
Tab1,-0.2231064,0.123013504,-0.03229104,0.4177136,0.1584408,0.30190086,0.31705734,-0.20804374,0.069385126,-0.23574452,-0.3945653
Grap2,0.4708596,-0.15702385,0.4668713,2.498756,-1.4058137,-1.2752994,-0.045015033,-2.068275,-1.2571709,0.9103569,2.0289228
Tnrc6b,1.1678008,-0.43721247,0.7968497,1.1346066,-2.3256168,-2.1341004,0.4115606,0.102426596,-0.35731187,1.2271836,2.340787
Mrtfa,0.3861048,-0.06265223,0.7493801,-0.13384046,-0.2533303,-0.03967543,-0.51219213,-0.28050613,-0.6628891,0.1899725,0.4297051
Xpnpep3,-0.33242986,0.037073273,-0.011174353,0.572999,-0.11238166,-0.23668377,0.77206063,-0.21237189,0.19259158,0.31413418,-0.46237323
Ep300,0.56928974,0.5296631,0.39220998,-0.16599001,-0.74909496,-0.21428213,-0.29064646,-0.19138515,0.5391517,-0.3273555,0.5354608
Zc3h7b,-0.18671103,-0.4672237,-0.1849201,0.30799305,0.47844252,-0.3910319,0.64306325,0.32971525,1.1344069,-0.05094823,-0.32222402
Tef,-0.26120973,-0.2991569,0.13574836,0.010641948,-0.34363616,-0.3110674,1.1247759,0.013876059,0.7515241,0.013860374,0.6063386
Tob2,0.85982305,-0.004041106,0.3646812,-0.37619606,-1.0507007,-0.23028435,0.24320237,0.07050844,-0.7900642,0.87282854,1.0679282
Tnfrsf13c,-0.9454625,-0.3160414,-0.421562,-0.5903076,0.02740954,2.6961014,-0.5050453,-0.07833181,-0.3007864,-0.68460447,-0.5333354
Naga,0.32415295,-0.034783013,0.7408797,-0.35979366,-0.03497468,-0.112674095,-0.19858804,0.20920032,0.24594958,0.009788252,0.052696705
Cyp2d22,-0.41285804,-0.2935402,-0.25048324,0.09201387,0.048031986,-0.10819518,0.2522714,-0.39570913,-0.34664494,0.0908072,0.121425584
Tcf20,0.36473823,-0.36485162,-0.6855948,1.0134299,-0.038692817,-0.95744264,0.5320965,0.27719066,-0.5537064,-0.08463317,0.012929587
Nfam1,-0.58634484,-0.36218104,-0.29525745,-0.046208855,-0.09984418,-0.17269121,1.203153,-0.33342528,-0.4705804,0.08497296,0.3260454
Efcab6,-0.07681043,-0.16345905,0.0179194,-0.16746467,0.1276327,0.13238886,-0.13494602,-0.38496312,-0.25998387,-0.13111423,-0.47048348
Phf21b,0.23762518,-0.35826412,0.49652693,-0.24740131,0.030708572,0.25782394,0.38991672,-0.53921115,-0.20882192,-0.060346015,-0.028662477
Fam118a,0.21939324,-0.22705151,-0.39511672,-0.029557282,-0.3216492,-0.2071618,0.73247766,0.4666136,-0.4983273,1.1437662,0.4503538
Ttc38,0.740086,-0.24287282,-0.13443752,0.11064565,-0.24663424,-0.3665132,-0.12772503,0.55586094,-0.013371245,0.05482642,0.12194841
Gramd4,-0.93991417,-0.76808804,0.0034793762,0.72267056,-0.6427173,-0.23694222,0.51121444,-0.026700132,-0.70777696,2.0190418,0.7002898
Cerk,0.6179529,-0.34625372,0.44070712,-0.10057248,-0.3092645,-0.31052297,0.41070795,-0.565551,-0.1038554,0.086223364,0.6648697
Brd1,0.15060098,-0.5579455,0.7123896,0.3397018,-0.10230968,-0.9453496,1.0873986,-0.38527903,-0.39220804,0.8627457,0.068356566
Pim3,0.14408724,-0.17366458,0.07466098,-0.21616875,0.43057513,0.35211012,0.1603732,-0.50073284,-0.5790607,0.48168948,0.32600576
Selenoo,1.0971386,-0.27342287,0.3529411,-0.08071733,-0.63743895,-0.11360612,-0.34848747,0.2954868,0.29978886,-0.18024659,0.3876102
Dennd6b,-0.47558495,0.030798994,-0.56937754,0.6308147,0.14734958,-0.508647,0.22386277,0.2408565,-0.5596485,0.86609334,0.1290231
Ppp6r2,0.22622506,0.17375773,0.28495398,0.10226436,-0.5978963,-0.5320466,0.26332486,0.84494954,0.96645594,-0.3465764,0.26219675
Chkb,-0.14176491,0.47912556,-0.30225256,-0.3807935,0.114928864,-0.014477418,-0.61309594,-0.3893076,-0.28933427,0.62748814,-0.0720106
Arsa,0.121807136,-0.17011213,0.33320725,-0.16207598,0.10836559,-0.055251867,-0.105953455,0.111316584,-0.3682316,0.48754478,-0.035688546
Lrrk2,-0.41775092,-0.3910137,-0.28643695,-0.37043262,-0.05614558,-0.29729548,0.6415553,0.07747726,-0.32233512,-0.35986224,-0.084658094
Gxylt1,0.14343104,-0.30784792,0.65369964,-0.77159244,0.41258052,0.13377944,0.11999864,0.8646133,1.1815716,-0.6862402,-0.5003109
Ano6,-0.08686432,-0.24007393,0.27868727,0.02969767,0.49027628,-0.53488654,0.04836333,0.1701854,-0.7570557,0.1296408,0.31596357
Arid2,0.13386273,-0.0473804,-0.33863816,0.43293384,0.45926842,-1.0193197,0.5991307,-0.12474408,-0.072289936,0.35568854,-0.38286167
Slc38a2,0.7058997,-0.24403238,-0.72684735,0.64876187,0.15089281,-1.4543345,0.13154246,-0.21890362,-1.5818899,0.7233104,1.1536574
Amigo2,-0.8569016,-0.26251194,-0.5847709,1.3523548,-0.1255384,-0.28469983,0.35529867,-0.3791354,-0.63706106,0.044329904,-0.004835351
Pced1b,-0.3917664,-0.15141444,0.4164648,0.71407986,-0.90566087,0.28182524,-0.2830996,-0.29503602,0.58121425,0.57909966,0.47980726
Hdac7,0.094870165,0.44154394,-1.3382754,0.8652453,0.12550218,-0.83926123,-0.6818487,0.47484207,1.1542284,0.005070908,0.51050496
Ccnt1,0.579536,-0.10644781,0.19834316,-0.5317764,0.09810825,0.40778893,-0.38947308,0.5807239,-0.46314824,0.22514406,0.17504445
Adcy6,-0.62492543,-0.3447047,-0.33062062,0.3762374,0.02483951,-0.050461866,0.32816175,-0.13641816,-0.38672528,0.5193393,-0.1791454
Rnd1,-0.35100242,-0.23491284,-0.1220483,-0.08131379,0.14792769,0.2262637,0.017847538,-0.2399063,-0.40835008,-0.15493385,-0.40480018
Arf3,0.018680621,0.5566726,0.25556856,0.28840467,-0.5074195,-1.2174019,-0.12950629,0.73693824,1.4620919,-0.31452557,-0.1618689
Kmt2d,0.3794131,-0.39512062,0.8998962,0.62460566,-0.87874883,-1.0618482,0.43022758,0.2475541,0.10076421,0.60721916,0.8683094
Lmbr1l,1.1959263,-0.12913302,0.53094965,-0.6766771,-0.3556946,-0.40118033,-0.06545651,0.4472753,0.31615222,0.1491386,0.6179799
Tuba1b,-4.471407,5.7688828,-2.5954826,0.44514602,4.8660436,1.4189998,-2.2659025,-3.8991997,-2.2992055,-0.9050595,-5.0488105
Tuba1c,-1.4047648,7.3173943,-0.7100531,-0.7475781,-0.80689615,-0.05419861,-4.3810735,-2.3481424,-1.3471311,-1.0228128,-1.0098933
Kcnh3,-0.4313028,-0.21181238,-0.23071797,0.2410178,0.042722452,-0.015499809,0.2112589,-0.31917378,-0.3585612,-0.14242184,-0.16139394
Fam186b,-0.22889332,-0.22994259,-0.08934131,-0.094582975,0.24364214,0.41564634,-0.025922066,-0.25511017,-0.32003433,0.038863122,-0.22014774
Nckap5l,-0.22020435,-0.6682715,0.23839173,0.60341537,-0.33443877,-0.40602627,0.8626481,0.49761838,-0.8110011,0.822769,0.38565338
Racgap1,-2.2789276,5.160793,1.3855928,-1.8185154,0.62843734,2.3142254,-4.039439,-2.788404,-1.5857798,-1.2193496,-1.328998
Lima1,-0.3132074,-0.34671292,-0.1006136,-0.10887243,-0.09141486,-0.028812964,0.36174852,-0.16050053,-0.20154332,0.029564064,0.030866105
Dip2b,0.40887108,-0.2584628,0.22534856,-0.010540832,-0.21534146,-0.49856675,-0.066969596,0.44464058,-0.041466214,0.11998668,0.39455864
Slc11a2,0.1787417,0.12298898,-0.84027845,0.7350773,-0.258726,-0.0075790705,-0.10665982,0.10857692,-0.9552032,0.37169585,0.10432664
Csrnp2,-0.27251342,-0.24043953,0.08015191,0.13997598,0.15144964,-0.016703343,0.042319685,-0.23737603,-0.38918656,0.14898658,-0.08945697
Tfcp2,-0.6234341,-0.27468216,-0.46079037,0.6699364,0.16471131,-0.09767149,0.36106345,0.5303653,0.22932279,-0.028794952,-0.07712238
Pou6f1,1.6951089,-0.3453957,-1.1928903,-0.10593404,-0.5040037,-0.6233367,0.11338595,1.2610973,-1.0013555,1.2412131,0.4290427
Smagp,-0.53453624,-0.30792725,-0.23781362,-0.22616021,0.096928105,0.17677358,0.23751177,-0.2853121,-0.33962035,-0.08810629,0.09501889
Cela1,0.088198245,-0.18778597,0.5919733,-0.46470398,-0.04933821,0.70250523,-0.19616482,-0.07545461,1.0895934,-0.4796638,-0.080876775
Galnt6,-0.277671,-0.55460906,-0.06528295,0.68281996,-0.2999932,0.19157335,-0.06926639,-0.73595726,0.23008715,0.7936364,0.77404237
Acvrl1,-0.7879692,-0.36232302,-0.42326164,0.77064645,-0.12476999,-0.1367742,0.7515184,-0.48404604,-0.5577125,-0.19538416,0.21705113
Acvr1b,-0.6197246,-0.4022467,-0.6209619,0.8571719,0.10135557,-0.31239206,0.5253514,-0.39517933,-0.23986617,0.41716093,0.04145272
Grasp,0.50101835,-0.28381312,0.9486219,-0.24453363,-0.06583158,-0.06267719,0.80254173,-0.46882233,-0.09203603,-0.2487352,0.023752457
Nr4a1,0.8184413,0.07322833,1.6032829,-2.2009056,0.42037898,-0.8084093,-1.2149242,-0.6274067,-1.9429274,1.129085,1.2282364
Krt83,0.28160912,-0.2265217,-0.23771659,-0.22458881,-0.046002563,-0.11075608,0.07389498,0.2222814,-0.42014498,-0.18455186,-0.06341348
Csad,-0.57461435,0.06850856,-0.26909575,0.74355054,0.12118157,0.21328743,-0.22731759,-0.41747278,0.029057689,0.013232291,-0.22390962
Zfp740,-0.48370704,0.09445058,0.21942751,0.7535888,-0.45976445,0.017817315,0.3610175,0.15188393,0.5567604,-0.38267586,-0.0040253885
Rarg,-0.42603377,-0.50851756,-0.05860142,1.5211304,-0.3621364,-0.099800654,1.0184525,-0.46107647,0.31216255,-0.012319418,-0.066686004
Sp1,0.016603291,1.3932908,0.0999881,-0.007459343,0.46935984,-0.9450655,-0.6827193,-0.4769274,-0.10253569,-0.16401748,-0.08210361
Prr13,1.615573,0.6000791,1.5079184,-3.7218864,0.91707397,3.3239658,-3.3809588,1.987077,1.8685652,-3.553295,-0.1545079
Map3k12,-0.22714242,-0.03614185,-0.21106648,0.45726067,0.30131102,0.016058218,0.056892794,-0.3153978,0.49398726,0.09040154,-0.5363801
Atf7,0.6281987,-0.27010587,-0.0941461,0.88003767,-0.6043914,-0.9382075,0.3827078,-0.36003688,0.45513812,0.42294496,0.3866186
Calcoco1,0.14604497,-0.55960006,0.897538,-0.036678977,-0.44027582,-0.84584814,0.4715914,1.1411414,-0.045606848,0.37763503,0.8270414
Smug1,-0.1827521,-0.16610382,-0.24802287,0.34532058,0.11020305,0.15425342,0.15042767,0.11730471,0.9568516,-0.34733456,-0.41819435
Itga5,-0.45338106,-0.29615843,-0.19211558,0.07806074,0.077978134,0.038925234,0.5820283,-0.33396512,-0.34548506,-0.01827471,-0.35585064
Pde1b,0.2924586,-0.10962009,0.16711707,-0.3387121,-0.16481405,-0.09881378,0.1388145,0.026343703,0.6609215,0.18096891,0.25420588
Zfp263,0.26926383,0.013991367,-0.12238494,0.2713807,0.038546942,-0.13778122,-0.19866443,-0.04285805,0.10684911,-0.114843324,0.3985538
Zfp597,-0.39129084,-0.05953182,-0.022367116,0.20768553,0.2403721,0.36610487,-0.25544342,0.061286736,0.17530732,0.16873479,0.019298239
Cluap1,0.21164405,-0.21465696,0.012943454,0.09875189,0.12932174,-0.3924073,0.1418692,0.6295236,0.14369237,-0.32156527,-0.50219536
Nlrc3,0.95357895,1.1564454,0.9911843,-0.055587832,-1.3880734,-0.23223627,-0.46769735,-0.48676807,0.23740928,-0.40621126,0.76259583
Crebbp,0.84219843,0.23819722,0.7856164,0.5659065,-1.1047498,-1.196836,-0.41615704,-0.45681825,-0.38978535,0.29486725,1.15091
Cdip1,-0.72229433,0.22680326,0.09615513,0.17778179,0.099695414,-1.0501597,-0.21069254,0.54778486,-0.09626676,0.89605224,0.39445192
Ubald1,0.78046525,0.6446496,0.07892313,-0.020662444,-1.0009995,-1.2678874,0.15446514,-0.13146925,0.16499843,0.39316538,0.8062979
Mgrn1,-0.65864116,-0.5244343,-0.4224852,0.892552,-0.37080428,-0.35870662,0.9729876,0.73653114,-0.7853335,0.46759903,0.037229076
Anks3,0.22734976,-0.09732279,0.43636918,0.17914055,-0.21670154,-0.40435094,0.5265198,-0.25370678,0.16539977,-0.007176004,0.2771837
Eef2kmt,-0.041438658,-0.79795337,0.2966376,0.90142715,-0.046152584,-0.51431066,1.3464892,0.08803926,-0.3609389,0.15557997,0.0018285462
Tmem186,-0.12699948,-0.4624576,-0.30692434,0.31954074,0.09114188,0.23983566,1.2690016,0.35917103,-0.13247631,0.1870544,-0.3146767
1810013L24Rik,1.0159518,-0.18042818,0.51878476,-0.49854484,-0.33795515,0.2113964,0.38425076,-0.104281664,0.06382079,0.029544853,0.042953685
Rpl39l,-0.20733018,-0.08700665,-0.118055634,-0.014683655,0.14959943,-0.02880052,-0.14510946,-0.024878565,-0.29277697,-0.094504304,-0.23469926
Ciita,-0.5759603,-0.27458283,-0.37716943,-0.24165225,-0.09170221,-0.17063269,0.43209225,-0.3161608,-0.48606786,-0.2384989,0.335089
Dexi,-0.124000326,0.045868963,0.23808366,0.081313804,0.212793,-0.6559981,0.30417898,-0.092281245,0.16598684,0.020811157,0.23327243
Clec16a,-0.04329696,-0.0060762037,0.30332214,-0.10680439,0.040305786,-0.047770303,0.17784375,-0.11674429,-0.08468769,-0.20169906,0.17697853
Socs1,-1.0857117,0.14506671,-1.8126038,1.0706953,-0.71413124,-0.74375534,-0.07204812,2.038801,-0.011916769,1.3330582,0.31317535
Snn,-0.6741316,-0.16774108,-0.47081843,-0.008969393,0.025853686,-0.36897784,0.05242544,1.212519,-0.58280385,-0.3740334,-0.057540312
Zc3h7a,0.15619619,0.83160627,0.8777497,-0.37546328,-0.38651982,0.13802958,-0.29421207,-0.3142992,0.31184414,-0.44829956,0.504274
Snx29,0.29372522,-0.24698606,-0.20529662,0.25913695,-0.27140582,-0.67151046,0.34362206,-0.49569404,-0.22521341,0.7960506,0.7006636
Ercc4,0.045812983,-0.21942309,0.1819468,0.1557522,-0.12391425,-0.12862363,-0.012391227,0.4505389,0.21578872,-0.08507557,-0.23017636
Mrtfb,0.36448425,-0.21779504,-0.1401511,-0.03205637,0.25292912,-0.3251469,-0.06329743,0.51824373,0.31868687,-0.18640085,0.019563915
Bfar,-0.40884918,-0.20842375,-0.12344186,0.36757147,-0.38141802,0.43244871,0.0001464575,0.30798516,0.33649,-0.052998416,-0.3337256
3110001I22Rik,0.27591926,-0.08703898,-0.07201028,-0.114832535,-0.15836142,-0.025535258,-0.4013658,-0.04393093,0.28042448,0.2657796,0.058014363
AC154607.1,-0.55453223,-0.18837208,-0.1614505,0.002365345,0.15335946,0.07856312,0.15082785,-0.20683011,-0.3078032,0.34740153,-0.354
Mpv17l,0.16145454,-0.13894455,-0.18721056,-0.0090462845,0.092587315,-0.38762832,0.075250566,0.23120235,-0.12149276,0.17667821,0.07958879
Marf1,0.20426004,-0.14007935,0.100989155,0.5303222,-0.53009254,0.28500214,0.02661308,0.46437553,0.23412809,-0.4491807,0.5372675
Mcm4,-1.8004433,-0.93067926,-1.2911233,-0.9987322,5.966987,2.7896461,-0.8590063,-1.9922658,0.59256864,-0.7582572,-4.0781965
Prkdc,0.15295051,-0.2163274,-0.17555946,0.09940116,0.8836567,-0.80095315,-0.6577007,0.3818027,0.11429137,-0.24835825,-0.39962152
Cebpd,0.12089095,-0.31101546,-0.14170003,-0.25926605,0.47674292,-0.1115528,0.6668153,-0.35611528,-0.2993509,-0.16617274,-0.31282902
Spidr,-0.58021194,0.51008415,0.55639863,-0.0870733,0.08475326,-0.6133381,0.0863797,-0.3437513,0.36031267,0.08908208,-0.042150535
Fgd4,-0.33061078,-0.3395618,-0.14467385,-0.09724579,0.25235203,-0.06400956,0.74931484,-0.21872768,-0.3178434,-0.13246271,-0.16271162
Vpreb1,-0.30597714,-0.1453905,-0.19046558,-0.26074776,-0.007051029,1.0692018,-0.2950341,0.039614085,-0.20878638,-0.03122775,-0.23596282
Top3b,-0.20504485,0.20806067,0.17054306,0.41444802,-0.024807723,-0.31532165,0.0003131075,-0.0703614,0.03380259,-0.12296695,0.17687353
Ypel1,-0.11762976,0.15138054,0.48050317,-0.380782,0.22799258,0.17930517,-0.25049886,-0.0008800934,0.7740751,-0.46138072,-0.18174341
