gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Apobec2,0.72011507,1.26406,0.038877126,-0.119710036,0.94288063,-0.8453162,-0.3699175,0.28236818,-0.022732716,-0.7244447,-0.95547175,1.2736338,-1.0807471,-0.082117096,0.08583055,-0.1972579,-0.29045102,0.13668348,-0.4610122,-0.4937327,1.8503226,1.9855969,1.8305382,-0.47336888,-0.34188035,-0.4189656,-0.5885521,-0.83045864,-0.29259717,-1.3557972,0.7241298,0.17944609,0.66318995,0.9650814,1.7260003,-0.42642444,0.7958616,1.0428218,2.0906148,0.014719619,1.5962723,0.19351688,-1.0455717,-0.9196639,-0.6616872,0.0043330425,-1.371824,-1.722654,-0.45864865,0.5958883,-0.118640184,0.53623784,-0.8377139,0.60500443,-0.9270014,-0.4362804,0.9131919,0.07072749,0.21108735,-0.36843196,-1.3364683,-1.0865927,-0.572612
Unc5cl,1.9204655,3.5942378,0.049344756,1.2910688,0.13201036,1.4196688,-0.29366946,0.08564214,2.6659768,-0.46150333,1.0105711,-0.35032833,-0.1119687,-0.6445867,0.9209039,-0.881932,-0.04309331,-0.9104549,-0.8512967,3.684678,2.5595326,-0.28790772,0.736994,-0.29783988,-0.25254938,-0.28278032,-0.32889625,0.6035125,-0.18264808,-0.13494872,-0.4238421,0.56657976,-0.21160156,1.4106998,-0.68299013,-0.44560176,-0.8710929,1.1313323,-0.7663737,-0.38946077,-0.63793606,-0.10678208,0.024138482,0.27187845,-0.9128654,0.9839066,-0.3707777,-0.50599134,-0.8161363,-0.09213228,0.764879,1.0335072,-0.19717968,-0.92596436,-0.5519385,-0.2990049,-0.7475563,-1.0102109,-0.94916767,-0.23456538,0.3702473,-0.48414522,-0.39270744
Mocs1,0.74895406,-0.16924779,0.2865331,-0.07129596,0.09417548,-0.3621363,-0.20470671,-0.3922588,-0.0710795,-0.34847125,-0.6490512,-0.5788022,-0.561108,-0.32310465,-0.47446108,0.013037998,-0.22896767,-0.26557747,-0.2604525,-0.18037274,2.6236682,0.17628196,-0.10925706,-0.12788764,-0.14785808,-0.1392675,-0.30196685,-0.32804626,-0.07069642,0.060162425,0.1941526,0.40458494,-0.5715628,0.49967176,-0.39871937,-0.6296966,-0.38445663,-0.25587365,-0.41119057,-0.00010216476,0.31188932,0.042751938,0.3781398,0.6803193,-0.48926133,2.3463829,0.069921724,0.61713713,1.1359613,-0.34298357,-0.34185183,-0.7274609,1.5471584,0.6860447,0.17153136,-0.1883553,0.6273183,0.99001133,-0.34660116,-0.12045615,-0.074011266,-0.16917351,-0.25094503
Tbc1d5,0.055376712,0.12946017,-0.0664037,-0.04805484,-1.0015427,1.1680309,3.2634242,0.23829693,0.061996326,-0.17208017,0.4259701,-0.12505673,-0.078949235,0.14234199,-0.434661,-0.65163755,0.3179915,0.02454046,-0.22307953,-0.41399723,-0.5259665,-0.039084993,0.031034973,-0.41187525,-0.31462595,2.6527798,-0.4477382,-0.7458312,3.6890342,0.2643038,0.36312664,0.00893694,2.0814843,0.5571797,0.17705163,0.24148652,-0.42371947,-0.71877044,-1.0166252,-0.08216008,-0.38009998,-0.66778415,0.57746917,0.49588057,0.2691988,-0.072019316,-0.12979868,-0.9446238,0.045309007,-0.82742846,1.0793955,0.78174037,1.1252908,0.28481272,0.35767314,-0.38324413,-0.99532825,-0.6141941,-0.40267804,-0.3180911,0.35851336,0.8620518,-0.5023848
Satb1,0.89791435,1.4486841,0.08097234,-0.22217247,-0.95003164,-1.0786822,-1.2615418,1.9661833,2.709007,0.897791,1.1384542,0.74763304,0.04538559,-0.6706866,0.27071726,-1.2510352,-2.1017902,-1.3128532,-1.1145651,-0.5867562,0.07597543,-0.9154228,-1.0559093,0.92362076,-1.3909196,0.6000394,-0.99159116,2.0861835,0.04957677,2.4598475,-2.1768837,-1.4443873,-1.8733412,-2.9247673,-2.9525323,-2.2593334,-1.6878618,-1.2493961,-1.7643402,-2.2138207,-2.987056,-2.5937524,0.70380765,0.47928604,0.24453746,-0.28080127,-0.35991192,-0.6608475,-0.3155067,1.5175204,2.6396074,-0.61136645,-0.72661614,0.21070513,-0.8786905,0.2869458,-3.1596398,-0.6492882,-1.8381221,1.9723303,4.4028306,3.0042841,1.9057243
Kat2b,0.7708945,-0.4511162,0.892114,-0.63996255,-0.31566527,-0.905269,-0.4079107,0.05605505,0.022835404,1.2865614,1.0347346,0.29251993,-0.36622897,-0.17268229,0.2288776,0.053438522,0.41421714,-0.31136742,0.28171992,-0.5044474,-0.6601988,0.32644024,0.11435775,-0.5309009,-0.38679114,-0.47361252,-0.4808462,-0.92242986,-0.33335495,0.014951196,-0.17883937,-0.21432103,-0.35067195,-0.63703364,0.4024623,0.48949784,-0.3081337,-0.2794743,-0.6484512,-1.1036177,-0.30541575,0.917825,0.50080496,0.17275149,-0.7556541,0.04840244,0.15778181,0.055864908,-1.2401897,0.81959045,-0.2611334,1.3470284,-0.30275962,-0.49849218,0.15541276,2.326012,-1.2006629,-0.62803626,-0.16172552,-0.39899132,1.0419383,0.34736368,-0.6037259
Pot1b,-0.7967251,-0.118058346,-0.15088524,-0.559069,-0.8527173,-0.74087816,3.360561,0.1484191,0.060506262,0.9739077,0.82425386,0.10631535,-0.23183206,0.10696465,0.30320808,0.7202011,0.44132635,0.16203491,0.43473208,-0.4157375,-0.519421,0.7799938,0.22792235,-0.40403748,-0.30753526,-0.36577594,-0.47440547,1.1493624,-0.24945253,-0.11961071,0.24450219,0.08985306,0.1824736,0.21675625,0.58178484,2.2063818,-0.5110765,0.019804807,1.1969147,-1.368104,0.01955504,1.528406,0.05522837,-0.36602306,-1.1673938,1.3631394,-0.22911224,-0.43487224,-1.0129973,-0.14713584,-0.24299234,1.4260659,1.9100807,-0.087191895,0.650632,-0.3809094,0.5779961,0.71312124,0.58428335,-0.31475633,-0.48708907,-0.8130521,-0.49987864
Zfp959,-0.20939808,0.3337662,-0.22753072,0.23212314,0.47577217,-0.6032124,-0.29028544,-0.1893757,-0.08953245,0.0119509585,2.232853,-0.9566001,-0.5389379,-0.37616548,-0.021161113,0.6093897,0.4658603,0.33582392,-0.030874178,-0.33164927,-0.4032076,0.16474189,-0.06859682,-0.30290058,-0.24841356,-0.2824088,-0.41916624,-0.5840521,-0.18379128,0.100262344,0.1983788,-0.44595507,-1.0421653,0.13881053,0.20499402,0.14107709,0.3589838,0.6316043,-0.787541,-0.12353763,0.2843752,0.3233995,0.049815815,-0.4064502,0.6049797,-0.15784514,1.2934891,-0.38134086,1.2440301,1.1263303,-0.18761706,-1.1546637,-0.7552419,-0.28457546,-0.40743622,-0.31117356,-0.8083525,-0.08177886,-0.3699274,-0.24414265,-0.06111527,-0.32318756,2.3938854
Zfp119b,0.55452776,-0.38455307,-0.5850899,-0.55958855,1.0179483,-0.26056933,-0.16494085,-0.47962818,0.26714063,-0.29306892,0.70595074,-0.48343593,-0.5185733,-0.44596055,-0.34442493,0.14490277,-0.4710089,0.023407767,-0.09348648,-0.12261397,-0.11391468,-0.3872525,-0.20064232,-0.051042646,-0.101073325,-0.07473083,-0.28298092,-0.21390344,-0.020243505,0.206863,0.35963365,0.60111266,-0.4070421,-0.48717776,-0.0007442978,-0.45723104,-0.0220696,0.20599695,-0.24978618,-0.33962753,0.43572247,-0.3638444,0.48964906,0.31450406,-0.29826418,-0.43256846,-0.44264337,0.29851073,1.2657139,-0.60823464,0.78717256,-0.55399996,0.70394707,-0.3181204,0.63104737,-0.13764898,-0.33511892,0.45488012,-0.22192805,-0.06839062,0.2884191,0.8951428,5.822037
Shd,-0.31331906,0.016730411,-0.43937606,-0.16754848,-0.37258604,-0.15544125,-0.12565528,-0.12137399,-0.54916006,-0.22693153,-0.3487923,-0.47661877,-0.42066294,-0.07357601,-0.15031253,-0.30670068,0.25368765,-0.30672592,-0.3594026,-0.059811894,-0.024926975,0.08048465,-0.26505798,0.026925221,-0.054880947,-0.010068263,-0.2479778,-0.09893382,0.030561317,-0.18865272,0.27337536,-0.12547666,-0.21970615,-0.26030612,-0.14350884,0.72560817,0.95611507,0.063933246,-0.084160075,-0.1169043,-0.18127978,0.6845489,0.28977442,-0.2689735,-0.10571974,-0.1988419,-0.15427282,-0.17644459,-0.23146202,0.82675946,-0.31126195,-0.37116247,-0.42813194,-0.22889103,-0.4372952,-0.0846406,-0.1928124,-0.27724934,-0.33831033,-0.014477173,0.06825025,-0.12135807,-0.11755551
Mpnd,0.0036477621,-1.0586269,-0.36251637,1.0656543,-1.1949146,-0.41189745,-0.58716434,0.12683095,-0.55345756,0.23300426,-1.5061351,-0.2727596,-0.22353311,0.21088934,0.5061976,0.9891956,-0.3506455,0.38039154,-0.09639057,2.3982956,-1.0733111,1.4230508,1.2339444,-0.8907328,-0.59750515,-0.77045697,-0.6728563,-0.91921306,1.9199135,-0.45090917,0.44231918,0.54404455,1.0055307,1.6761272,-0.23982768,-0.19005746,0.52511775,1.42392,2.0674047,1.7378689,0.66801745,1.2554154,-1.186236,-1.0155705,-0.39547148,-1.0079848,-1.271281,-0.11733098,-1.1017374,-0.37998825,0.88873655,-0.19274783,-0.20925154,-0.420753,-0.9693275,-0.7098129,-0.0032954123,-0.7073755,-0.5359564,-0.6499133,-0.78498673,-0.46187618,-0.9233731
Ubxn6,2.352992,0.18860064,0.7451179,0.66687006,0.82155263,-1.4136813,1.6464409,0.47184882,0.5480036,-0.5056241,0.481638,1.6694207,-0.25177953,0.066896975,-0.46296036,-0.072415456,-0.0610677,-0.26667148,0.034091227,1.1933076,3.2010252,1.1895378,2.0028613,0.41004536,-0.61612535,-0.7920157,-0.107180744,-1.4868876,-0.58282465,-0.23578435,-1.3008492,-1.2976019,-0.9201147,-0.52489173,-1.026499,-0.7237321,-0.48531783,-0.5054882,-0.73833567,-0.7427829,-0.6590706,-1.7564099,0.19092004,-0.5123338,0.8322874,-0.32821983,-0.15679301,-0.07773385,-0.14257693,0.14632212,-0.55161387,0.69858575,0.33261132,0.053715505,0.022310225,1.2991819,-0.7366032,0.44981167,0.17601593,-0.6596636,-0.012835492,-0.30024126,2.3629627
Lrg1,-0.13709922,-0.17292917,-0.27994817,-0.23069182,-0.22959127,-0.070773825,-0.09412892,-0.22701846,-0.31084612,-0.17313512,-0.22197767,-0.26615655,-0.338554,-0.16465561,-0.15616609,-0.17908767,-0.14880723,-0.18975277,-0.22309223,-0.0090504205,0.046710208,-0.065644674,-0.028264962,0.08962362,-0.017813649,0.041880224,-0.21885999,-0.006532024,0.07139262,-0.0753371,0.17324196,0.13505733,-0.06780101,-0.075809486,0.10354517,-0.09320938,0.090367295,0.3826824,0.049144108,0.06279202,0.083188884,0.005990871,0.15236153,0.5511318,0.049039558,-0.010701672,0.089080304,1.6519254,-0.11794298,-0.112270266,-0.1294013,-0.2237109,-0.26459968,-0.11955768,-0.29523024,-0.041917346,-0.07780738,-0.106357336,-0.22405864,0.028944686,-0.048538443,0.031172182,-0.062485795
Tnfaip8l1,-0.7886163,-0.3789394,-0.54064745,0.25016373,1.1078849,0.6601845,-0.36226225,0.10253426,0.1883843,-0.69555503,0.5987749,0.19351049,-0.18125296,3.3210714,2.6145618,1.5659721,2.4012454,3.1427372,2.2909522,-0.47343948,-0.58281744,-0.3034379,-0.21880677,-0.4552979,-0.33291754,-0.40509498,-0.55893487,0.11818748,-0.28134838,0.07710727,-0.58406717,-1.0002465,-1.0234811,0.44528675,-1.0078279,0.15650564,-0.49847123,-0.82688624,-1.1197228,-0.17274953,-0.07965024,1.0218961,-2.0829027,-2.0358124,0.17665267,-0.48890507,-2.2590008,-1.2668779,-1.1087011,-0.4848987,-0.34909615,-0.57681376,-1.5376434,0.06689814,-0.5014091,2.312802,-1.128313,0.6976846,-0.12634721,-0.3544509,-0.3804352,-0.79091066,-0.5536738
Fem1a,-0.24467365,-0.9270368,0.027691735,-0.12040781,0.4614686,-0.69275403,-0.32452035,0.049773417,-1.0781202,-0.5739894,-1.1589681,-0.7130544,-0.97641,0.21956936,-0.15043917,-0.2551187,-0.64748895,-0.25189176,-0.36755645,-0.38389412,-0.47921526,-0.5125539,-0.065088995,-0.36995754,-0.2886792,-0.33836654,1.1048594,2.8917418,-0.2276487,0.7612214,-0.36738265,0.07926332,-1.1946886,0.83806354,0.425639,0.81573147,0.049314298,-0.13318735,0.057099566,0.32874855,-0.22343735,-0.35619047,0.38752192,-0.5581909,0.005434249,-0.2087296,1.526728,0.24918716,-0.9505341,-0.15917301,-0.8452262,-0.7636906,-0.67977303,0.13812819,-0.620292,-0.35610637,-0.15384938,0.8568886,0.72161734,-0.29005355,0.29158202,-0.191363,1.5422564
Uhrf1,-0.6738259,-2.1109765,-2.159589,-2.2074904,-1.7674341,0.39043367,-0.24026047,-4.7224646,-5.058662,-1.2182572,-1.539567,-5.58544,-4.09344,-0.61524034,-0.6174597,1.5555146,1.4024972,-1.2238659,0.91655546,-0.6449312,-0.5337141,-1.2114905,-1.1902773,2.4902143,-0.18772276,-0.2620866,-0.9878152,0.08862838,-0.18494512,-0.85281444,7.2928624,7.8978186,3.74283,3.69661,7.2667036,5.900536,2.3603654,1.3566147,-0.99936455,0.445207,0.6917333,-0.038167868,0.8185989,0.85881805,-0.93723875,-1.1059943,1.2369531,-0.706091,-0.54572517,0.35950103,-1.492853,-1.7076415,-1.7150698,-1.7624084,-1.759223,-0.44331816,-1.1846579,-1.2516701,-0.7732486,-0.34515032,-1.1725045,-0.9910625,-0.59760803
Kdm4b,0.6839947,-0.58975077,-0.29735643,0.21299304,-0.76973057,-0.42510346,-0.23027581,0.1799913,0.0030216584,3.786247,1.0418571,-0.20675614,-0.5611479,-0.2918038,-0.0069195796,-0.3631428,-0.21207348,-0.14861605,-0.5344293,-0.21470588,-0.2542493,0.23673162,0.28248712,-0.17629606,-0.17795363,-0.1803216,1.1574097,-0.40036142,-0.10266749,0.18150769,-0.2668295,0.010344588,-0.6652289,-0.059455097,-0.61308485,-0.7256863,-0.00482885,-0.17359816,1.1432828,-0.6773,-0.5728763,0.23827557,0.4237994,-0.009236014,1.0156575,1.72999,-0.064949915,0.0063789706,1.0533317,0.4034514,-0.80517447,-0.045175064,0.8585653,0.16963372,-0.16141763,-0.21953487,-0.5444093,-0.14853056,-0.24113372,-0.15272358,0.49688515,0.27379513,-0.29083267
Gm20219,-0.35034835,-0.49805653,-0.088581,-0.35684717,-0.42406335,-0.2086369,-0.14823422,-0.14256662,-0.16422842,-0.24773261,-0.41608438,-0.33103937,-0.39259073,-0.4101061,-0.24404678,-0.36243492,-0.35243836,-0.3208211,-0.4128249,-0.08724278,-0.07069997,-0.25878677,-0.30568415,-0.014790616,-0.08147072,-0.045866024,-0.2435771,-0.16168298,0.0028125267,0.07434248,0.23164833,0.07629376,-0.28994507,-0.3326524,0.08121232,-0.32577196,0.3694897,0.22904758,-0.17003854,-0.22195357,0.12190557,-0.24663946,0.3625849,0.03216196,-0.210566,-0.3194245,-0.035303827,-0.1186901,-0.30585793,-0.357658,-0.36937508,-0.458934,-0.51663995,0.057338323,-0.035854004,-0.11070815,-0.25540042,0.7375852,-0.3865214,-0.041725494,0.3851191,0.5850296,-0.15076144
Vmac,0.30584008,-0.15792036,0.027701424,0.2187575,2.56687,-0.4043473,-0.2241632,-0.009049454,0.553286,-0.35775355,-0.69556576,-0.34216413,-0.49456462,-0.1577226,-0.15243009,-0.63046664,-0.43279082,-0.42902112,-0.5891848,-0.19965969,-0.23713309,0.26937515,0.45300922,-0.16228028,-0.17079146,-0.16942869,-0.285863,-0.38044655,-0.09387938,0.13940422,-0.119690195,-0.044602647,0.20016149,-0.71108454,0.2651498,0.107905686,-0.1705337,0.2931532,-0.4805163,-0.62866855,-0.05376431,-0.097289644,0.42218077,0.05033857,1.5288489,0.33447564,0.29557908,-0.10306406,0.6101031,0.7359381,0.17059247,0.20782125,-0.21829653,-0.25461838,0.09351487,-0.20860933,-0.5105777,-0.68410856,0.021293597,-0.14205939,0.24650969,0.6687246,-0.27651954
Slc25a23,-0.73074937,-0.39760005,-0.3089105,-0.48326933,1.8250947,-0.2763336,-0.1644342,-0.04298834,-1.171286,-0.33299473,-0.55773216,-0.5164591,-0.7171568,-0.57720184,-0.26503086,0.22120215,-0.57054996,0.405082,-0.542691,-0.14233217,-0.12549472,-0.49839646,-0.011532068,-0.057371173,-0.10037993,-0.07713422,-0.340623,-0.22030684,-0.02302556,0.9658168,-0.033205353,-0.25739488,-0.49331313,-0.6217845,-0.017930603,-0.5637057,0.30279154,0.61312234,1.7801087,-0.39115247,0.62404984,0.41599295,0.64192,1.038119,1.234476,-0.46213108,0.78235626,-0.4146701,-0.38663492,-0.55380327,-0.69727784,0.5844685,-0.6936694,-0.24446659,-0.6207059,-0.14738695,-0.37877846,-0.62350273,-0.2545212,-0.076551706,-0.0920206,0.037900943,-0.19932312
Dennd1c,2.3828595,1.3754774,1.9019907,1.7650446,0.1804787,-0.19337171,1.114326,1.5031414,1.0292541,0.5586308,1.009204,1.4368379,-0.0069843796,0.015286247,0.19027199,-0.021503152,-0.32346272,-0.14892818,0.56038564,-1.0480225,1.631207,0.40132847,0.9074032,-1.2404695,-0.8156778,-1.0675358,-0.6945544,-0.9563928,1.2633015,-0.04453341,-1.1741602,-1.6486268,-2.2098851,-0.6335322,-1.5712401,-1.0517429,-0.6895332,-0.19747029,0.0018818663,-0.35376042,-0.7756977,-0.8381725,-0.11694359,-0.8063785,1.3990948,-0.9176048,0.024504427,-0.5077056,0.4442153,0.15354696,0.043319583,-0.054256085,1.8207695,0.038833242,1.8109852,0.7571847,-0.8492061,-0.3456268,1.4583449,-0.88240427,-1.0774344,-1.4011326,-0.23407534
Tubb4a,-0.3434054,-0.48074484,-0.22546844,0.03899076,-0.4153742,-0.20025337,-0.14471745,-0.18368593,-0.08137855,-0.24425906,-0.40529314,-0.3498081,-0.3958179,0.32614073,0.03778022,-0.353284,0.57809097,-0.27476326,0.21485895,-0.08285268,-0.0634977,-0.04800934,0.19643998,-0.008251186,-0.077329814,-0.04027182,-0.24392962,-0.15186435,0.0071542035,-0.27243048,0.13489713,0.00097118807,-0.27849686,-0.32059607,0.044480465,-0.31433377,-0.035129424,0.33283296,2.0588286,-0.20528002,0.09606645,-0.23263589,0.19295926,-0.16503067,-0.19415681,1.2645268,-0.049968127,0.59000087,-0.29417944,-0.35248706,-0.35937288,1.1604117,-0.50247735,-0.08283065,0.08298903,-0.106588304,-0.24539138,-0.32873833,-0.1909199,-0.037430707,-0.28856048,-0.20397751,-0.1455073
Tnfsf14,0.7535271,-0.98335856,1.4851052,0.14693227,-0.046108976,-0.56270444,-0.27896607,0.3487928,-0.11749762,-0.47789437,-0.951353,-0.13245241,-0.76778114,0.0041862703,-0.103244066,-0.04338801,0.050097805,0.057993557,0.893531,3.8125336,-0.36997163,-0.00017947955,0.42708832,-0.2760587,-0.2351625,-0.2618455,-0.37440982,-0.5462194,-0.1671015,-0.7691071,-0.34015962,-0.34014705,-0.9352588,-0.6822382,-0.19837496,0.83138216,0.15389733,-0.081654586,0.4129249,0.7026726,-0.15583377,0.2188842,-0.11097766,0.33690682,0.19769353,-1.105252,0.27053285,-0.4768497,0.06752083,0.40419868,0.002856788,0.33506712,-0.16623193,0.79042304,1.8728237,-0.28968054,0.3777351,-0.6189837,1.6190137,-0.223323,-0.5438881,-0.5982356,-0.38161218
C3,-0.2691207,0.10077435,-0.31410298,-0.15795404,-0.3262243,-0.11686373,-0.109933324,-0.2746807,0.097871214,-0.20878695,-0.2970771,-0.5168017,2.9715898,-0.20474263,-0.015040239,-0.2605286,-0.24290417,-0.2752229,-0.31307673,-0.038868714,0.008087763,-0.09081951,-0.15167734,0.056630757,-0.036374968,0.015148705,-0.24582717,-0.05453298,0.050191656,-0.153967,0.15315895,0.12962687,-0.1628369,-0.19758475,-0.07789623,-0.19821557,-0.13571832,0.04789004,-0.022381088,-0.03887428,0.09833637,-0.09216638,0.08279522,2.1422272,-0.031477023,1.4454198,0.545935,-0.18182312,-0.17823339,0.3679256,-0.25590208,-0.30636397,-0.36059463,-0.17826225,-0.09435842,-0.06555397,-0.14514776,-0.22164103,-0.3527569,0.0052911383,-0.13552132,-0.050780438,-0.09314647
Adgre1,-0.2473473,-0.2827025,-0.40463176,-0.24282497,-0.30969205,-0.10827901,-0.106883645,-0.31602794,0.13620064,2.6052186,-0.28356245,-0.48073673,2.9822373,-0.34932986,-0.29575744,-0.24629383,-0.22658461,-0.34100822,-0.2975479,-0.033485327,0.015310801,-0.161433,-0.009609899,0.062864825,-0.032791547,0.02024849,-0.24167186,-0.04541286,0.054220635,-0.13910891,0.20992938,0.28153938,-0.1460989,-0.17656851,-0.04776549,-0.17992143,-0.09882781,0.22067583,-0.008977559,-0.020238064,-0.067771666,0.76715285,-0.02906941,1.8484482,-0.01618897,-0.093004376,-0.13747254,-0.15789464,-0.16688621,-0.26356873,-0.23448648,-0.29115522,-0.3432589,-0.24666286,-0.3712553,-0.061181035,-0.13297452,-0.20190527,-0.32954276,0.009695583,-0.11939411,-0.035431687,-0.08748889
Fbxl17,0.26203215,-0.49522963,0.30119872,-0.018010747,0.6670426,-0.69093555,-0.33128655,0.67421985,0.71776086,-0.53792113,-0.30144283,0.27056256,0.044062436,0.4882515,0.024537707,0.2710907,0.21189332,-0.042656627,0.010181207,-0.37081945,-0.47972897,0.3983878,0.5816665,-0.37485057,-0.29674864,-0.34573576,1.2536737,-0.6939103,-0.23239851,-0.16960473,-0.1668494,0.5543357,-0.33357555,0.72825634,-0.029490627,0.6607414,-0.69732946,-0.24328749,1.1779413,-1.2357538,-0.5604488,-0.913846,0.23328836,-0.03883139,0.038584933,-0.5717427,-0.5752735,0.914078,0.30387795,-0.08048708,0.36882153,0.6256239,0.5087622,-0.27814576,0.91333574,-0.35310718,0.08996152,-0.12186014,0.3474673,-0.28903186,0.16975386,0.5631929,-0.46271685
Fer,-0.23022133,-0.29851863,-0.44635022,-0.41171288,-0.3087697,-0.12148629,-0.11347931,-0.3089069,-0.40739828,-0.20316498,-0.2958462,-0.34536532,-0.37430015,-0.054885153,-0.114657424,-0.2514007,-0.23000163,-0.29984403,-0.065021895,-0.03870208,0.003673484,-0.20338164,-0.053228643,0.051677965,-0.04057215,0.010232374,5.3469033,-0.06266869,0.046582986,-0.12972905,0.23944095,-0.0024272602,-0.15453628,-0.17896795,0.19924583,0.68307394,0.47702312,-0.051156446,-0.03105821,-0.043514874,-0.06216506,-0.09024956,0.19576448,0.439747,-0.044938985,-0.123791,0.98630494,0.6632665,-0.18645467,-0.22629356,-0.22885993,-0.3112072,-0.36014807,-0.24064608,0.5029557,-0.0673762,-0.1450604,-0.2010524,-0.23531681,0.0029422927,-0.0057082903,0.3397922,-0.09523535
Pja2,-1.2996361,-0.28173274,-0.43480438,-0.6499785,-0.13131706,1.451007,-0.2887884,0.3472736,-0.2673128,-0.017388903,-1.0246446,0.033124488,-0.20121923,-0.34078395,-0.12480779,-0.1661079,-0.1313705,-0.77454567,-0.34804893,-0.32992902,2.3736477,0.32765853,0.3033641,2.1875455,-0.24665019,-0.28005087,0.5249471,-0.57992953,-0.18196797,0.8614837,-0.070877135,-0.30886415,-1.0379338,0.4439593,-0.19358447,0.1536694,-0.4994584,0.06666736,-0.7819529,-0.42029193,-0.41166088,-0.28250423,0.69614637,0.7419791,-0.91152436,0.23332134,0.35826036,-0.15558623,1.2783159,-0.9186187,-0.6011245,-1.149041,-0.33596894,-0.41491237,0.3714278,-0.30949524,0.31159586,-0.45962986,-0.28946462,3.826551,0.23962657,0.8780205,-0.40771982
Man2a1,-0.3808307,0.54002506,1.011784,0.60827726,0.38962692,0.94291055,-0.54149026,-0.23393983,-0.5104809,1.4162539,0.7983447,-0.3237877,0.025351439,-0.5250133,-0.5130255,-0.8567997,0.6428992,-0.4766019,-0.033490047,1.2768601,1.0551921,0.85527736,0.73999304,0.5372199,-0.54369825,1.2197267,-0.18255262,0.90646976,-0.51163155,-0.6333422,-0.010509048,0.044535257,-0.1691605,0.39881137,-0.4588807,0.3266878,-0.28839964,0.24216908,-0.25057796,-0.18849021,-0.7978201,-0.92153215,-0.0770796,-0.050359316,-0.8176797,1.1245369,1.2123682,-0.13623351,-1.3094642,-0.38128966,0.7384931,0.2741839,0.21495807,0.2922092,-0.1760079,-0.65915453,-0.2401422,0.97179645,1.0170392,-0.59655505,-0.5364188,-0.7270488,0.32473272
Rab31,0.4884336,-0.17340846,-0.37498707,-0.16435549,-0.5153477,-0.21918355,-0.14685409,0.21212207,0.7525018,-0.27932736,-0.45559812,-0.52091473,-0.5553757,-0.3436323,-0.5197277,-0.42514294,-0.43089506,0.04160319,-0.49150893,-0.10211104,-0.07816018,0.10788739,0.16375746,-0.018151734,-0.07976673,-0.0462871,-0.29066738,-0.16420344,0.0017383215,-0.3322057,0.30543524,0.5744387,-0.3571304,-0.4390768,0.35755813,-0.40943125,-0.30365846,-0.098889075,-0.18257433,-0.2593749,-0.23073256,-0.29907006,0.27986684,1.3727064,-0.21526475,1.2277042,-0.5862643,0.5406558,-0.3141132,0.6239677,-0.49955726,-0.48662928,-0.56427675,0.09215621,-0.438407,-0.11751422,-0.28824198,-0.44748583,0.0536247,-0.047197897,-0.18944639,0.16828676,-0.16029046
Ankrd12,2.1170263,-0.036865946,1.1778133,0.8682708,0.42160618,-0.18947007,-0.902439,1.0419335,0.7593604,0.8848496,0.53455,3.2782774,1.5489657,-0.31430832,-0.73099774,0.12727033,-0.48804787,0.36877498,0.6366615,-1.2397518,-1.7461236,1.0019608,0.91402,1.4309809,-0.96852535,-1.2788739,-0.765111,-0.53253156,-0.9636365,0.16456887,-1.749984,-1.8660473,-0.9812046,-0.23710237,-0.5047747,-0.47934607,-1.8363726,-2.2868657,0.42335364,-1.8472302,-1.3288442,-1.2921917,-0.11932948,-1.1733882,1.4655663,0.10186957,0.3398858,0.5839688,-0.94178975,-0.5099918,-0.5838634,1.7922246,1.4177963,1.1950994,1.9826462,-1.1013727,-0.24945585,1.4325961,1.8362635,-1.0538193,-0.58201075,-0.5629569,1.4923773
Rab12,-0.13110103,-0.70015824,0.026447702,0.22037391,0.8866963,-0.7909721,-0.36570257,-0.06708469,0.17350015,-0.61477166,-1.2854769,-0.1260095,0.01760706,0.08340032,-0.3917702,-0.23968762,-0.29055446,-0.3588902,-0.0057049375,-0.43535694,2.563895,0.24556714,-0.026517477,1.6170534,3.815443,-0.40388453,0.34496868,-0.79828626,-0.27849996,0.33091938,-0.01473892,-0.582898,1.0415468,-0.57402444,-0.21297133,0.5956151,-0.08034083,0.67797214,-1.0873783,-0.1720611,-0.08165628,0.5865449,0.18467811,0.4735222,-0.30133894,-1.6139795,2.0612752,0.4360257,-1.0873337,0.20177054,0.25901845,-0.5700052,1.7097349,0.3048119,1.1336647,2.7425497,-0.0053536436,0.8859478,0.09942095,-0.3403697,-0.82510763,-0.21851502,1.2870194
