gene_name,A5,A8,C5,C8,NAV
Alyref,2.479397,-1.9010046,2.1671798,0.061936695,-1.7114257
Lrrc45,0.2958778,0.18625282,-0.33041024,-0.34869486,0.16352144
Rac3,-0.3184924,-0.053723484,-0.15271614,-0.4532375,-0.230461
Dcxr,-1.0452584,1.1271758,-0.10474236,0.370219,-0.698415
Slc16a3,0.9611661,-0.17161526,0.45704907,-0.30441383,-0.3797985
Cd7,1.4464983,-1.6788005,0.20844011,-1.0227349,0.81281674
Narf,-0.477517,0.5221539,0.32983166,-0.08306249,-0.12347593
Fn3k,-0.061612707,-0.18684378,-0.2873189,-0.52539784,-0.17057246
B3gntl1,0.4942952,0.46600404,-0.16085526,-0.020811254,-0.07573954
Metrnl,0.028500602,0.03726106,0.033701178,-0.09413817,-0.5278266
Tasor2,-0.27120957,-0.807831,-0.1719209,0.051280987,1.9156536
Asb13,-0.35989624,-0.09037469,-0.26055372,0.03495132,0.88233966
Akr1c13,0.37872007,0.23748538,-0.38632274,-0.3463644,0.3744973
Akr1c12,0.36232248,-0.26745346,-0.26729023,-0.4063891,0.028886696
Klf6,3.70877,2.4497418,-0.5133076,-3.9392447,-3.5414069
Dip2c,-0.07497343,-0.3515255,-0.4154425,-0.15721397,0.12973732
Zmynd11,1.419982,0.62165356,-2.0021687,-0.01683103,0.6362985
Mtr,-0.08084268,0.23392852,-0.35529086,-0.13628496,0.3502092
Actn2,0.4591516,0.29977188,-0.7347843,-1.848651,1.3457311
Lgals8,0.55467016,0.44564712,-0.21532905,0.1606711,-0.2214502
Edaradd,0.00395073,0.26902166,-0.47679713,-0.28639135,-0.108538575
Ero1lb,0.7582442,0.051630776,-0.15483694,-0.27371117,-0.37500912
Lyst,-1.4333502,0.10572499,0.66811174,2.0588777,-0.092166826
Ggps1,0.5878248,-0.36540633,0.17301616,-0.16067807,0.15253215
Arid4b,0.06992559,0.94189656,-0.48392618,-0.48947126,-0.10202337
Cdk13,-0.20725432,0.66017216,-0.41805035,0.004391202,0.15867566
Yae1d1,0.14169234,-0.45123008,-0.28462654,0.37034324,0.76460046
Vps41,-0.3887221,0.56025803,0.3257355,0.14511882,-0.38898635
Trgc1,0.3585729,-0.5819241,-0.19456084,-0.621889,0.22909135
Trgc2,0.64614344,-0.8741264,-0.0013258209,-0.27942303,0.32976213
Trgv2,0.28819478,-0.5099031,-0.15297969,-0.41389212,0.03043702
Trgc4,0.13388938,-0.83686924,0.5539423,-0.6586172,0.48816347
Gpr141,0.15251596,-0.29348442,-0.38172567,-0.17831048,-0.16622145
Elmo1,-0.7778768,1.3006234,-0.03503642,0.041123357,-0.3867875
Aoah,0.023868788,-0.5151493,-0.3067919,-0.4456537,-0.20634025
Olfr1369-ps1,1.7947372,0.17717744,-1.4105053,-0.8358543,0.16452777
Zscan12,0.46606943,-0.56367934,-0.4385931,-0.62690806,1.1043055
Zkscan3,-0.7385717,-0.5496655,-0.6894623,0.53581804,1.491607
Zscan26,-0.48250827,0.047034502,-0.4942108,-0.21405667,0.81290054
Zkscan8,-0.26310885,-0.26057696,-0.22602598,0.50657314,0.7700924
H1f5,1.1079459,-1.2707793,1.1187663,0.4358478,-0.8721791
Hist1h2ap,0.867703,-1.1182547,0.8610927,0.89799005,-0.7801424
H4c9,1.7742339,-1.4303764,1.1550002,0.23454952,-1.1155515
Zfp322a,-0.5588622,-0.4217286,0.2972039,0.94092715,0.5757919
H1f3,0.23647,0.10837073,0.084987976,1.5751477,-0.9271273
H2ac8,1.5004635,-1.3352412,0.9804992,0.5547442,-0.7914108
H3c4,1.2857443,-0.14596255,-0.38545328,0.15321526,-0.36827278
H4c4,0.7417459,-0.8417647,1.0146211,0.85687256,-0.63856065
H1f4,-0.30955017,-0.27755785,1.1289033,1.2249268,-1.3969774
H2ac6,0.8483194,0.52411616,-0.78624856,-0.24175677,-0.38308075
H2bc4,0.17298025,-0.18103082,0.62611467,0.31872436,-0.6974432
H1f2,-0.27779782,1.3529943,0.49805984,0.21466988,-1.8257799
H3c3,1.0373926,-1.0402812,0.34015542,1.843523,-0.73817843
H3c1,-0.008857763,-0.122486144,-0.3594577,1.0711467,-0.18428022
Carmil1,0.13779514,-0.32314885,-0.049962077,-0.44435254,-0.13433483
Cmah,1.3304309,0.5369893,-1.3429122,-2.4307666,1.0697695
Ripor2,-1.9217262,0.9123206,0.49598032,0.77960134,0.23733519
Gmnn,3.2129133,-2.614241,1.5771208,0.04878115,-1.2873002
Aldh5a1,-0.09460132,-0.05815617,0.0012075104,0.16374485,-0.0020858904
Sox4,-0.012350979,-1.3307142,-0.41339374,-0.9772127,2.183764
Cdkal1,-0.18594588,0.21214272,0.38178027,-0.18265705,0.012477168
Agtr1a,-0.09264865,-0.51374286,-0.21023647,-0.46037757,0.39960477
Hus1b,-0.23685999,-0.16379023,-0.0011558231,-0.15888463,-0.10060184
Serpinb1a,-1.4585928,0.7303773,0.55432045,0.393423,-0.5379445
Serpinb6b,0.0013985345,-1.5973232,4.1375623,4.580824,-3.7797468
Serpinb9,-0.9097666,0.16884549,2.2559805,4.657756,-2.8749197
Serpinb9b,-0.31875098,-0.9400231,-0.5361438,4.2429047,-0.53544056
Serpinb6a,1.1237329,0.20193957,-0.4479245,0.14513992,-1.0133942
Ripk1,0.76674,0.13804923,0.63675773,-0.4340712,-0.6563685
Pxdc1,-0.08618356,-0.43668494,-0.18342584,-0.27286673,-0.14004415
Nrn1,-0.34495738,-0.293082,-0.08529527,-0.10537386,-0.05810172
F13a1,0.17468019,-0.28316662,-0.24734333,-0.17188668,-0.1068337
Ly86,-0.14341088,-0.8522381,-0.46945256,-0.42443845,-0.234818
Rreb1,0.2855562,0.025133124,-0.59284526,-0.86390465,1.156785
Cage1,0.7492322,-0.24434426,0.10755787,-0.5565334,-0.15886404
Riok1,1.4997947,-0.23974402,1.6556311,-1.4319738,-1.1834297
Gcnt2,0.5183967,-0.40304166,-0.13520204,-0.5388558,-0.12041974
Smim13,-0.12789404,0.006551145,0.08951599,0.10800764,-0.17934388
Nedd9,-1.8643258,0.1316739,0.932689,1.706966,-0.19190505
Tmem170b,-0.69070643,0.027341088,-0.48044837,0.90428185,0.011448373
Hivep1,-0.32532156,-0.12075224,0.08602773,-0.066552244,0.091885485
Gfod1,-0.7170057,0.88212425,0.9341638,0.8447633,-0.9513123
Sirt5,-0.59536576,-0.3315458,-0.54827565,0.9553991,1.0794994
Cd83,-1.4059387,-0.88052195,1.9639294,-0.24886884,-0.31788957
Jarid2,-1.1073134,0.6863562,0.41779798,0.72371453,-0.12851931
Mylip,-0.6427857,0.9903916,-1.3554025,-0.9680025,1.1488348
Atxn1,-3.9543586,2.536872,2.8412569,3.8347256,-2.8249733
Fam8a1,-0.18392351,-0.22341067,-0.08786526,1.0969568,0.27661774
Nup153,0.11192013,0.45499462,-0.11002032,-0.31171712,0.0154663725
Kif13a,-0.19914797,-0.41858143,-0.17019266,-0.16006479,0.095075026
Nhlrc1,-0.090757385,-0.46484888,-0.2255993,-0.22888523,0.15885608
Dek,2.387438,-1.0135114,1.7630883,0.0982396,-1.7612991
Zfp169,-0.5863412,-0.04139244,-0.24222015,0.18682733,0.2828889
Phf2,-0.28231335,-0.18321878,-0.028493954,0.04563177,0.19390614
Ninj1,0.6357474,-0.11041321,-0.34855625,-0.09790027,0.2469741
Susd3,-0.58423054,-0.0107401535,-0.45257965,2.350294,-0.18568206
Fgd3,0.080202125,0.0059982548,-0.06351345,-0.16684078,0.36029395
Nol8,0.29093766,-0.7055971,0.112007186,-0.20962805,0.72029597
Cks2,1.7392961,-0.843907,2.6027348,-0.6177233,-2.2516742
Gadd45g,2.6147838,-0.53040534,-0.80551475,-1.080219,-0.24455255
Syk,-0.7184732,-0.92265344,-0.060475904,0.12995106,-0.5117246
Nfil3,-0.24354821,0.22450551,1.320706,0.44359794,-1.1737602
Hrh2,-0.20103057,0.27965206,-0.4542168,1.2772381,-0.15735398
Simc1,0.50862086,0.32413694,-0.037318036,-0.48002306,0.08481927
Arl10,-0.6005507,0.016434552,-0.5024932,1.1818846,0.21187527
Rnf44,1.0288649,0.57221514,0.15260223,-0.1214737,-0.7401649
Unc5a,0.068319924,-0.3901034,0.1772576,-0.4315082,0.1915011
Hk3,0.08621816,-0.37986597,-0.32801923,-0.2795957,-0.16863187
Zfp346,-0.009672194,-0.19070628,-0.018861566,0.25811172,0.2638248
Nsd1,-1.2957915,0.22496554,-0.3697943,0.72415054,0.72735214
Prr7,-0.63158715,-0.36410072,2.3024313,-0.31735685,-0.719787
Dok3,0.30188265,-0.63834673,-0.36404073,-0.06351923,-0.26068553
Fam193b,-0.189688,-0.09121483,-0.35699174,0.90484977,0.42195833
B4galt7,-0.15600711,0.88786376,-0.83298266,0.34344023,0.05199308
B230219D22Rik,-1.0552905,-0.46345136,0.6286087,1.6654431,0.30433467
Tifab,0.0312368,-0.32057723,-0.28271905,-0.1440591,-0.15154184
Tgfbi,0.08525775,-0.28012866,-0.2779995,-0.19408627,-0.17958812
Smad5,-0.9306183,0.10301246,-0.22519122,0.69534695,0.37404856
Klhl3,0.38224855,-0.5097088,-0.71058774,-0.6351893,0.83060676
Slc28a3,-0.09546992,-0.26077992,0.07757601,-0.45148873,-0.025799816
Golm1,1.118339,1.4132102,-0.67234474,-0.92609894,-0.8628288
Isca1,0.78135294,0.18353884,0.4172674,-0.9803648,-0.545367
Tut7,-0.58119595,0.9586757,0.467895,-0.007859725,-0.69431067
Dapk1,0.13050918,-0.4198894,-0.23136608,-0.3916854,0.17898975
4930486L24Rik,0.16758706,-0.27244085,-0.29634863,-0.34653485,-0.16351166
Ctla2a,2.1588182,4.200577,-3.1142812,1.1011378,-4.154032
Gm49359,0.3676902,-0.017501185,-0.023549186,0.24842249,0.33606395
Habp4,0.07196563,0.12528206,0.014945841,0.15504284,-0.20282319
Cdc14b,0.3027987,0.14713892,-0.12950483,-0.7251653,0.43413007
Ctsl,1.1934103,-1.2628632,-0.7507894,-1.0464022,1.2850871
Cdk20,0.28185728,-0.4587598,-0.39583558,-0.10543019,0.088577636
Zfp369,-0.10095826,0.18421169,-0.241362,0.008955959,0.029103963
Zfp712,0.3848795,-0.16158278,-0.48162636,0.63571715,0.28033426
Gm28557,0.2509508,-0.06866434,0.24510755,-0.6092887,-0.1193847
Zfp759,-0.2272824,-0.15661727,-0.115592785,0.26325077,0.059346374
Rsl1,0.3894522,-0.117629245,0.29902002,-0.16538665,0.21295187
Zfp455,-0.09703809,-0.32784164,-0.31708935,-0.1758121,0.14368351
Zfp458,0.08541402,0.0057105715,0.18835251,0.00017293803,0.0035615398
Zfp595,-0.4188056,0.13832563,-0.41711652,0.40668216,0.41458037
Zfp953,0.08324417,0.11939867,-0.39877632,0.039417733,0.3074659
Zfp456,0.27934727,0.4213282,0.06611781,0.2074713,-0.21758617
Zfp429,0.45690176,0.10319944,0.18065764,0.05555418,-0.12501477
Zfp874a,-0.17814001,0.25451735,-0.117675945,-0.10414152,0.14358516
Zfp874b,-0.19963783,-0.018117448,0.12919094,-0.19904011,0.5995957
Zfp58,0.006730748,-0.29409555,-0.04060438,0.6092647,0.1928248
Zfp87,-0.46545202,-0.015554558,0.034077857,1.448273,0.08711756
Zfp729b,-0.40552342,0.030365082,0.08542229,0.12930329,0.22294053
Zfp729a,-0.10510351,-0.027248763,-0.06245447,0.07219666,0.2960335
Zfp738,-0.4425711,-0.2733492,0.00048902264,0.5152297,0.63774365
Zfp65,0.4649392,-0.23210435,-0.1395167,-0.13769145,0.46062136
Zfp85,0.043909244,0.072852574,-0.24105224,0.3194227,0.13988975
Zfp493,0.29145372,-0.5310501,-0.12535284,-0.42423952,0.25166094
Zfp273,0.39591223,-0.41490933,-0.011881313,0.12700856,0.06946024
Ice1,0.25276256,0.19514969,-0.20138633,-0.85267115,0.55432415
Tert,-0.13440493,-0.2744468,0.1827859,0.35802963,-0.16002415
Slc6a19,0.47335014,-0.9134064,-0.55516714,-0.819839,1.592045
Slc12a7,0.27587885,-0.6456011,-1.3501133,-1.1666965,2.1665843
Nkd2,-0.030211914,-0.5222909,-0.13519138,-0.4960322,0.5108607
Zfp825,-0.45057955,-0.043801084,0.11820248,0.65615374,0.16737278
Glrx,3.6570532,-0.09483166,-1.1291661,0.66343164,-1.7981446
Arsk,0.24107453,0.26260683,-0.32961008,-0.18927169,0.3547019
Fam172a,-0.02465955,0.5248139,-0.80214906,0.71843576,0.42833444
Pou5f2,0.056103602,0.14137428,-0.5687955,0.33784458,0.32631195
Arrdc3,0.03080981,0.20416227,0.09105573,-0.73752576,-0.14307217
Lysmd3,0.36312813,0.5664884,0.050826382,-0.9341692,-0.3956801
Mblac2,-0.2821623,0.41119903,-0.3093637,-0.3019806,0.45278093
Mef2c,-0.5150183,-0.62657964,-0.32465366,-0.18414798,-0.43413776
Tmem161b,0.55914724,0.22368604,-0.14609961,-0.14876914,-0.01041671
Rasa1,-0.33783534,0.31407616,-0.57148325,2.0746768,0.026446655
Vcan,-0.11578689,-0.20129848,-0.09037107,-0.2862092,-0.14181255
Xrcc4,-0.0029914854,0.45650443,-0.10736453,-0.3265091,0.20398873
Atg10,-0.10359607,-0.0012917313,0.6875641,-0.20387304,0.05787591
Ssbp2,1.3835304,-2.463837,-1.8878609,-1.0003554,4.014623
Rasgrf2,0.26182818,-0.45638984,-0.4414835,-0.43917057,0.3506587
Msh3,-0.50992715,0.036238533,0.12182569,0.73896486,0.27077633
Zfyve16,-0.88287634,0.53652483,-0.05722477,0.37949887,-0.0644897
Serinc5,0.34762362,0.049244083,0.028508827,-0.257883,-0.21517515
Mtx3,-0.157051,-0.16909672,-0.026571577,0.22283122,0.26963493
Cmya5,0.2945473,-0.2602766,-0.24410851,-0.28425813,-0.10666351
Homer1,0.03568751,0.18309799,-0.24573204,-0.27683258,0.094646536
Jmy,0.8143029,0.11635139,-0.6391769,-0.6724585,0.7175483
Arsb,3.4339144,-1.123885,-1.1124911,2.4336827,-1.7799791
Lhfpl2,0.039784845,-0.09988523,-0.17522885,-0.34446472,-0.10903636
Wdr41,-0.26043558,0.199257,-0.37111157,0.34283155,0.35610795
F2rl1,0.48661044,-1.0863781,0.026316274,0.46502006,0.51019096
F2r,0.49906096,1.3672696,-1.0560888,0.9390002,-1.3092386
Iqgap2,1.4026505,1.4958502,-0.8245343,-1.8178399,-0.3756933
F2rl2,0.64591634,1.0395986,-0.44938004,0.39352518,-0.8636735
Polk,-0.74066025,0.7386046,0.2762656,1.1594924,-0.6381652
Enc1,-0.007336255,-0.10153487,-0.5492248,-0.28885514,0.9200893
Ankra2,-0.76969105,0.22638603,0.29298005,1.2586064,-0.06999415
Fcho2,-0.16431831,1.8579088,-0.6981343,0.12570745,-0.8219503
Map1b,-1.075474,-0.28567636,1.2958999,-0.5742929,-0.0055373874
Bdp1,-0.50525457,0.6234625,-0.3569716,0.3143318,-0.047082078
Naip2,0.0041560563,0.21980976,-0.7348877,0.6506462,-0.53630745
Naip5,0.080068894,-0.2348113,-0.203794,-0.2670297,-0.09923333
Ccdc125,-0.94771355,0.28694975,0.08713846,0.607609,0.2966727
Ccnb1,1.9525714,-1.335906,1.697833,-0.37595832,-0.68321157
Pik3r1,0.11677122,1.8070338,-0.855721,-0.5929476,-0.9456347
Cd180,-0.0474493,-0.7160564,-0.38821128,-0.5042217,-0.30449885
Mast4,-2.1359518,0.3161667,1.2916903,0.6055143,-0.014447165
Srek1,0.10254338,-0.3216579,0.6756126,-0.022481546,0.02513171
Erbin,0.38259557,0.53565943,0.15555061,0.28391704,-0.51437426
Adamts6,-0.59973496,-0.20025766,0.08953858,1.0890536,0.29894137
Srek1ip1,0.3662641,0.08684284,0.14667574,1.184506,-0.35169342
Zswim6,0.26311746,0.7881711,-0.18697448,-0.7706459,-0.25154006
Elovl7,0.20909505,0.7765588,-0.62177074,-0.94595814,0.22942507
Pde4d,0.6587631,1.3941336,-0.50341845,-1.0482035,-0.81929255
Plk2,0.4884084,-0.65050554,0.061983753,-0.556607,0.02626812
Mier3,0.39594653,-0.13085723,-0.61416,0.62793124,0.29678786
Map3k1,-0.7988345,0.16069843,-0.20577098,0.6308093,0.47280908
Il6st,-0.57335466,-2.628977,0.2758871,-1.474788,4.7115536
Slc38a9,-0.7666355,0.29038844,-0.1126882,0.7778024,0.28465426
Ccno,0.66712946,0.043057106,-0.52732116,-0.79901606,0.20406571
Cdc20b,0.3696899,-0.106486514,-0.45189938,-0.55751014,-0.24183406
Gpx8,0.3384335,0.9743694,-0.8933119,-0.8819843,-0.53349954
Gzma,6.4557033,1.2369119,-3.225301,-3.5204551,-2.4822102
Gzmk,5.839258,0.8901806,-2.6936393,-1.2961357,-2.676636
Esm1,3.348763,2.1858,-2.8186781,-2.0044706,-1.2786199
Snx18,-0.19497912,1.0041145,0.46670678,-0.83057535,-1.1920795
Arl15,-0.41242814,0.8513393,-0.16844402,0.9106197,-0.36080778
Itga2,1.2364111,-0.23454668,-0.79364073,0.24731609,-0.49536276
Itga1,-1.480994,2.4017878,-0.34465024,1.3150474,-1.5644293
Parp8,0.7975826,-0.61489636,-0.6411193,-1.0515014,1.5648444
Emb,-1.0544006,-0.36073896,2.2937567,-1.7350546,0.7468429
Nnt,-0.21103191,-0.5025121,-0.19728969,-0.27184534,0.8875123
4833420G17Rik,0.005651392,0.18868041,0.23639317,-0.48830202,-0.0018317443
Tmem267,0.5500538,-0.45100263,-0.46098992,-0.5075969,0.5759829
Nim1k,0.4654382,-0.2955902,-0.017705355,-0.4962397,0.1312615
Zfp131,0.13515474,0.3952539,0.1572758,0.3599278,-0.10842598
Gm21188,0.21689743,-0.2928016,-0.43644556,-0.12731676,-0.16536859
BC147527,1.8025504,-0.5589789,-1.1688193,-0.23672232,0.6571262
Kif3c,0.28639,-0.016309762,-0.09503494,-0.00027617713,-0.068436176
Asxl2,-0.5332524,0.37582508,-1.0962588,-0.014994262,1.2602013
Dnmt3a,-0.005321025,-0.45418775,-0.5683481,1.2207651,0.6019976
Ncoa1,-2.6470172,0.98711294,1.3156925,0.9179154,-0.47853145
Itsn2,0.06371458,0.46193776,-0.40948248,0.20643702,-0.15054105
Mfsd2b,-0.14418739,-0.25057888,-0.077947706,-0.2297394,-0.06899477
Atad2b,-0.7943996,0.4819787,0.88998204,-0.13134713,0.053185757
Hs1bp3,0.30114904,-0.43118995,0.035569876,-0.4472921,0.096600376
Rhob,2.7054281,-0.49532664,-1.4068302,-1.2054626,-0.69735825
Fam49a,-0.060854238,2.1495042,-0.92628324,-0.20249452,-1.121345
Trib2,-0.025040513,-2.1338189,1.8320546,0.006802708,1.4789255
Lpin1,-0.67248315,1.8540932,-0.067144275,-0.1894125,-1.2427285
Rock2,0.25304893,-0.11076101,0.051175263,-0.25296593,0.28904366
Pdia6,3.7439096,-2.246681,1.1700982,-1.6965661,-0.6844648
Odc1,-0.8277649,0.03320591,2.7712286,-1.2103951,-1.4375879
Hpcal1,1.1401987,0.22330397,-0.67501205,-0.85407215,0.17882948
5730507C01Rik,0.48625416,-0.10964361,-0.1789611,-0.25261086,-0.1865949
Asap2,0.9917292,0.09254848,-0.84675515,-0.90997624,-0.2055169
Rrm2,4.954942,-1.9868822,0.07256881,-0.98707324,-1.1164562
Kidins220,0.66830444,0.8681655,-0.4353421,-0.43320745,-0.12481199
Id2,0.097747765,4.1852446,-1.124844,1.7694013,-3.949301
Rnf144a,1.7349356,-1.263281,-0.9434398,-1.329301,1.4109002
Rsad2,-0.021035291,-0.22885193,0.380097,1.6792032,-0.565772
Cmpk2,-0.17363682,-0.47165498,0.77414453,1.1658049,-0.49779308
Rps7,-1.3810486,-1.5718658,-2.5869594,0.27038422,5.1545897
Cog5,-0.14956981,0.3847155,0.26987386,0.046511147,-0.079931475
Gpr22,0.30479348,-0.20947228,0.03344259,-0.4570487,-0.1373897
Hbp1,-0.47479084,0.7743915,0.3612061,-0.7014235,-0.22495674
Atxn7l1,-1.0626969,0.4165997,0.6739349,1.0008552,-0.29753056
Hdac9,0.17347862,-0.44967753,-0.14850342,-0.36797762,-0.14512841
Snx13,-0.26932716,0.0034183061,0.06984963,0.17829964,-0.11449241
Ahr,-0.17205824,-0.96273905,1.4797913,-0.21921849,-0.17005987
Tspan13,0.9090593,-2.5698733,2.0101297,-1.0621384,1.266995
Bzw2,-0.27537766,-1.2897109,1.1108899,-1.343175,1.6179835
Sostdc1,-0.43903086,-0.2822857,0.29821032,0.26186264,-0.10539579
Arl4a,0.17365679,-0.021659559,0.6911169,-0.008201589,-0.79662746
Lsmem1,0.5126332,-0.32051393,-0.22998132,-0.4127866,-0.12515272
Ifrd1,-0.21234615,0.45691046,1.8950514,-0.88902956,-1.2961267
Zfp277,0.82225055,-0.080268994,-0.33465242,0.5798282,-0.084498145
Dock4,-0.15823506,-0.21745925,-0.1722046,-0.16012315,0.057902154
Dnajb9,1.3934475,0.22967742,-0.014143209,-1.6765047,-1.0098666
Pnpla8,0.38936657,-0.4607857,-0.11547835,-0.35568467,0.75405955
Strn3,-0.18372664,0.36521852,-0.0074654263,-0.05157779,0.2579828
Heatr5a,0.12933944,-0.4232081,-0.5613181,0.014224378,0.8840941
Arhgap5,-0.3451231,-1.2266113,-0.6105807,-0.8559967,3.207998
Cfl2,0.35207865,-0.30099398,0.16801281,-0.038811736,0.34639978
Srp54b,-0.14590843,-0.2075038,0.05837047,-0.22647303,-0.1595666
Nfkbia,-3.4137862,1.8951885,5.064687,-3.2427504,-2.4904819
Ralgapa1,-0.5621143,0.1934401,-0.10331986,0.36991706,0.53408515
Mipol1,-0.106383756,0.17560562,-0.37725693,0.15917051,0.54913783
Gm527,0.19878125,-0.26452088,-0.00094013615,-0.40196815,-0.17194925
Klhl28,-0.33111006,0.4849181,-0.15698935,0.5342592,-0.15857634
Togaram1,-0.24893336,0.27001998,0.26958197,-0.07195859,-0.10738393
Prpf39,0.17631492,0.004850516,-0.19405824,0.0056987954,0.3253876
Mis18bp1,-0.13524395,-0.84953743,2.0101318,1.1054165,-0.6947843
Rps29,0.9023987,-4.35458,-1.6357403,0.016272882,5.9774017
Klhdc1,0.38905978,-0.7456812,-0.97902435,0.5306728,1.2950091
Nemf,-0.07842189,-0.09142407,0.76348054,0.084506944,-0.33567873
Sos2,-0.6847285,1.0578953,-0.15957695,0.42539573,-0.58223695
Map4k5,0.09031917,-0.43876052,-0.5231627,-0.014323124,0.25128597
Atl1,0.22602437,-0.28718293,-0.21563552,-0.22069296,-0.09485889
Nin,0.8521812,0.5356724,-0.745728,-0.80690604,0.3694091
Pygl,0.073835745,-0.42139906,-0.26207504,-0.25661767,-0.12006539
Frmd6,0.26972204,0.0031390942,-0.16053547,-0.7695363,0.55749965
Arid4a,-0.44391602,1.2409731,-0.6711819,-0.5275054,0.107389495
Daam1,0.83879817,0.08148662,-0.93578917,-0.27749887,0.34124157
Ppm1a,-0.80277044,0.4214398,0.24845247,0.29304746,-0.10313696
Slc38a6,-0.31970268,0.08740896,-0.22341572,0.26244405,0.3413931
Prkch,-0.10531305,0.1418673,0.65761226,1.0911545,-0.69798374
Hif1a,-3.1106381,-0.19631507,4.9022837,2.775417,-2.3855321
Sgpp1,0.28949517,-0.1833289,0.039138883,0.081597306,0.33857438
Akap5,0.2858393,-0.44082564,0.06506884,-0.5361921,0.14422692
Zbtb1,-1.2364182,0.03335035,1.0695863,0.7048148,0.04416583
Fut8,-1.6506674,0.2776885,1.0768877,2.619316,-0.5576904
Gphn,-0.4487235,0.38747773,-0.3150621,0.33572617,0.17412546
Mpp5,-0.29375884,-0.16594255,-0.38436642,-0.81764674,0.97218335
Zfyve26,0.16144338,-0.53791314,0.41512194,0.087978065,0.1450985
Zfp36l1,-0.07901287,0.14448072,-0.4854994,-1.4366595,0.9625907
Actn1,0.12850122,-3.858137,2.6501882,-0.92750454,2.9520514
Dcaf5,-0.15615758,0.6574803,-0.39942262,0.22928014,-0.34916243
Susd6,-0.02362445,0.46988654,-0.667767,-0.51205385,0.5323634
Gm4787,-0.07277783,-0.23112348,0.08230663,-0.35011128,-0.063450105
Adam4,0.36027887,-0.26317674,0.10814081,-0.39603782,0.104173675
Map3k9,0.18348223,-0.48523715,-0.09444567,-0.31549865,0.05597791
Pcnx,-0.4192632,0.39839643,-0.5370689,0.27133477,0.3664184
Sipa1l1,0.1046001,-0.8721852,-0.12031782,0.14438285,0.49336195
Zfyve1,0.08362938,-0.018942097,0.00046451646,0.53107935,-0.027017437
Numb,0.2998916,-0.10895722,-0.21093723,-0.07293968,0.4293256
Acot2,0.14205816,-0.20633401,-0.018295567,-0.27309877,0.47489798
Pnma1,0.03904283,-0.46075326,-0.20825903,-0.52735496,-0.110494636
Elmsan1,0.53681,-0.03539683,-0.45182875,-1.2349327,0.535343
Fam161b,-0.10810193,-0.3444031,0.055022497,-0.32998282,-0.029857283
Bbof1,0.02925096,-0.43010032,0.20628543,-0.1877214,0.08141819
Aldh6a1,0.15493782,-0.3994332,-0.43518183,-0.4830013,0.5470122
Abcd4,0.20096478,0.18243907,-0.17793727,-0.10701284,0.24394405
Npc2,2.4536748,0.42452848,-3.2328086,-1.8593699,1.5255809
Prox2,-0.030720621,-0.3382609,-0.077230364,0.049679924,0.12427849
Mlh3,-0.40936732,-0.57627475,-0.13936652,0.043404505,1.3423455
Fos,3.6063547,-0.111899875,-1.7013284,-4.392121,0.12145812
Batf,-3.3080678,-1.1778098,6.3257046,2.0096705,-1.8204678
Tgfb3,0.099457465,-0.39324316,-0.12317127,-0.28499895,-0.06416566
Gpatch2l,0.14349443,0.3948115,-0.15058349,0.057682358,-0.106699795
Irf2bpl,1.0665773,-0.45050338,-0.77056855,-0.798602,0.9368104
Cipc,0.6137134,0.3650764,-0.37477395,-0.9555004,0.08587202
Alkbh1,2.4112184,-1.4104631,0.7474112,-0.72892004,-0.11426415
Ptpn21,0.07021947,-0.25415426,-0.40762353,0.79374915,0.037500605
Eml5,0.6944646,-0.64068925,-0.4710844,-0.663571,1.1592567
Foxn3,-2.251926,1.0553998,-0.3553028,3.1848392,-0.6609438
Ttc7b,-0.41092297,1.1319985,0.055882115,-0.12928845,-0.6130313
Dglucy,0.07592341,0.15511335,-0.5046774,-0.5911918,0.17546788
Gpr68,-0.42270482,0.30402094,0.2697821,1.006006,-0.08059219
Ccdc88c,-0.37360096,3.5383623,-1.1222259,-2.1718025,-1.086616
Trip11,-1.2665612,1.3746845,-0.47235918,0.20461786,-0.25086153
Lgmn,0.66273326,-0.36980155,-0.59841007,-0.52432,-0.21554397
Btbd7,0.1018949,1.1088799,-0.90119284,0.07866972,0.101812944
Asb2,0.23297003,-0.2748439,-0.23744982,-0.28235185,-0.2393712
Ifi27,-0.8199416,-0.18669307,3.1746438,-1.6250886,-0.5674253
Ifi27l2a,0.7168216,-3.7769775,5.9562926,3.4123795,-2.465235
Serpina3f,-0.6275666,-0.6265551,-0.33649758,1.0471616,-0.26452765
Serpina3g,-0.22492096,-0.8209987,-1.0627762,2.6235147,-0.52488947
Dicer1,-0.5442418,-0.3845955,-0.23564816,0.99709487,0.8764282
Bcl11b,-1.0994436,2.3163846,-2.2991018,-1.5752639,2.1065466
Evl,-0.7097193,-0.8867058,-0.45142844,-2.109403,2.9400618
Degs2,-0.020072967,-0.4436604,-0.15247464,-0.27748972,0.18805054
Slc25a29,0.03622068,0.04141119,0.02030629,-0.48935297,0.037720352
Dync1h1,-0.79362863,0.92381644,-0.5218696,-0.46594828,0.32013473
Hsp90aa1,5.1200433,-2.1638153,1.6176682,-3.0197182,-1.5172884
Tecpr2,0.014368753,-0.14381483,0.03595688,-0.06905006,0.49738425
Rcor1,0.13397214,-0.18459997,-0.14296861,-0.09084236,0.44384167
Traf3,0.08819196,0.19376735,-0.48963606,-0.43493307,0.2842261
