gene_name,A5,A8,C5,C8,NAV
Gadd45g,0.11031543,-0.06796179,-0.09832697,-0.16177967,-0.07990825
Syk,-0.04589427,-0.117040634,-0.013242971,0.053415775,-0.16271095
Nfil3,-0.023637392,0.026494129,0.14448906,0.10918924,-0.36789086
Hrh2,-0.021644846,0.033394173,-0.058208484,0.2574292,-0.052883428
Simc1,0.011612246,0.038960207,-0.010598325,-0.05505134,0.022171583
Arl10,-0.04036795,0.00045988447,-0.06372169,0.24047323,0.061549135
Rnf44,0.03599295,0.07000024,0.011090713,0.008706801,-0.2335098
Unc5a,-0.00902201,-0.050406937,0.013906377,-0.046424307,0.05523471
Hk3,-0.008183227,-0.04912601,-0.043796625,-0.019410849,-0.0563787
Zfp346,-0.012677031,-0.025457982,-0.008490582,0.07620562,0.077649474
Nsd1,-0.0729497,0.026551688,-0.04856737,0.15907781,0.22130717
Prr7,-0.04182244,-0.047153432,0.25660285,-0.026125632,-0.22719423
Dok3,0.0019236702,-0.08146762,-0.047910307,0.019012408,-0.084908225
Fam193b,-0.021113288,-0.013009416,-0.047105305,0.1912102,0.12665866
B4galt7,-0.019534867,0.10949481,-0.10146383,0.09137895,0.011997999
B230219D22Rik,-0.061678868,-0.05958438,0.06545102,0.32646078,0.0902044
Tifab,-0.010759872,-0.041707687,-0.038623307,0.0046906057,-0.051082112
Tgfbi,-0.008228236,-0.036646683,-0.038084332,-0.0042053484,-0.059774294
Smad5,-0.05583623,0.011292681,-0.032053586,0.15395588,0.11181033
Klhl3,0.005689934,-0.0653722,-0.08748624,-0.08264339,0.25330812
Slc28a3,-0.016697854,-0.034225732,0.0025226625,-0.049977295,-0.012111792
Golm1,0.040186062,0.17522718,-0.08311886,-0.13437365,-0.27152616
Isca1,0.024393555,0.021368299,0.04131568,-0.14402334,-0.1731375
Tut7,-0.03946091,0.11835494,0.04709739,0.02890992,-0.21929853
Dapk1,-0.0061075734,-0.054133818,-0.03275876,-0.039342918,0.05135716
4930486L24Rik,-0.004369956,-0.03568477,-0.04017982,-0.03131413,-0.054791834
Ctla2a,0.088947065,0.5239879,-0.36198986,0.22611462,-1.291545
Gm49359,0.005007675,-0.0037862214,-0.009025912,0.07448266,0.10003804
Habp4,-0.0088511575,0.014079096,-0.0046297503,0.05787766,-0.06697537
Cdc14b,0.0019665987,0.016813869,-0.021126127,-0.09864314,0.13043097
Ctsl,0.0437042,-0.15960833,-0.0920773,-0.15576628,0.39416194
Cdk20,0.0009852009,-0.058997363,-0.051541302,0.011559698,0.023336384
Zfp369,-0.016955059,0.021452487,-0.033900302,0.031900126,0.00490414
Zfp712,0.005813233,-0.021813992,-0.061338674,0.14335236,0.08276613
Gm28557,-0.0004631986,-0.010187855,0.02165489,-0.07803767,-0.04111588
Zfp759,-0.022875112,-0.021192698,-0.019537361,0.07711946,0.0142769525
Rsl1,0.006027526,-0.01631444,0.027811736,0.00089809066,0.061882794
Zfp455,-0.016771344,-0.042616624,-0.04254842,-0.00095578673,0.04041495
Zfp458,-0.008220912,-0.000881921,0.015173424,0.030338308,-0.003012039
Zfp595,-0.03185065,0.015711132,-0.053971604,0.10262479,0.124372065
Zfp953,-0.0083226,0.013342956,-0.051877137,0.037316915,0.09117485
Zfp456,0.0008675724,0.051120967,0.0012141269,0.067200616,-0.07155076
Zfp429,0.009188483,0.011316076,0.014294663,0.040186338,-0.04286077
Zfp874a,-0.020572104,0.030249268,-0.01977526,0.0117888525,0.04038447
Zfp874b,-0.021579577,-0.003863329,0.008417127,-0.005086251,0.18171254
Zfp58,-0.0119083235,-0.03839425,-0.010973628,0.13864851,0.055644955
Zfp87,-0.03403669,-0.0035426554,-0.0024448594,0.28784305,0.022883873
Zfp729b,-0.031228196,0.0022028997,0.0034187138,0.05330059,0.06497851
Zfp729a,-0.017149322,-0.005005857,-0.013468925,0.043145746,0.08763169
Zfp738,-0.032964397,-0.035798423,-0.00628073,0.12192698,0.19353545
Zfp65,0.009565149,-0.030637788,-0.022269491,0.00582292,0.13864122
Zfp85,-0.010165991,0.007519018,-0.033864927,0.08710809,0.039239176
Zfp493,0.0014349276,-0.06804246,-0.020651968,-0.04513177,0.07387962
Zfp273,0.00633027,-0.053510703,-0.007693432,0.052892532,0.017411472
Ice1,-0.00037829316,0.02282107,-0.02933505,-0.12131654,0.16768184
Tert,-0.018522503,-0.035935756,0.014537713,0.09397327,-0.053710975
Slc6a19,0.009959319,-0.115883626,-0.06973709,-0.115478255,0.48929515
Slc12a7,0.00070502784,-0.0823753,-0.16052054,-0.17715733,0.66735804
Nkd2,-0.013639604,-0.06694649,-0.021775536,-0.057898123,0.15421154
Zfp825,-0.033339705,-0.007076916,0.0071622357,0.14698644,0.047756795
Glrx,0.15916032,-0.013461961,-0.13528821,0.14828062,-0.5614018
Arsk,-0.0009260406,0.03126144,-0.0439783,-0.0033492048,0.10581436
Fam172a,-0.013379398,0.0640693,-0.09794261,0.1580616,0.12863477
Pou5f2,-0.009594515,0.016092585,-0.07129346,0.09038392,0.097015664
Arrdc3,-0.010779883,0.023948742,0.004062057,-0.100841105,-0.048457168
Lysmd3,0.0047938763,0.069283694,-0.00053216517,-0.13580872,-0.12674612
Mblac2,-0.025447002,0.049853586,-0.041666146,-0.023391388,0.13621129
Mef2c,-0.03635956,-0.079995304,-0.043412272,-0.0024380966,-0.13866502
Tmem161b,0.013980112,0.026391594,-0.023021264,0.003853057,-0.007344217
Rasa1,-0.02805606,0.037701383,-0.0716004,0.39923173,0.004080579
Vcan,-0.017649988,-0.026783297,-0.016657023,-0.020586874,-0.048066784
Xrcc4,-0.012363946,0.055522285,-0.018597689,-0.027753102,0.059104916
Atg10,-0.017078677,-0.0017580627,0.072183765,-0.005945655,0.013821221
Ssbp2,0.052613985,-0.30987653,-0.22193173,-0.14757812,1.2401074
Rasgrf2,4.6557656e-05,-0.058700826,-0.05675433,-0.047786843,0.104561284
Msh3,-0.03612097,0.002937797,0.0075760097,0.16171212,0.079803914
Zfyve16,-0.053598855,0.0655346,-0.012871689,0.09779099,-0.02410267
Serinc5,0.0040672733,0.004565077,-0.003080847,-0.0155498395,-0.07080352
Mtx3,-0.019583788,-0.022754151,-0.009371071,0.069931954,0.07945017
Cmya5,0.0015799057,-0.034162752,-0.034213956,-0.020239932,-0.037173294
Homer1,-0.010551294,0.021313138,-0.034399364,-0.018919505,0.025217276
Jmy,0.025937723,0.0129616745,-0.07933107,-0.089270696,0.21826874
Arsb,0.14870314,-0.14221913,-0.1333839,0.46307105,-0.5557719
Lhfpl2,-0.010359277,-0.014094274,-0.026347846,-0.030946018,-0.037908696
Wdr41,-0.024428802,0.023334986,-0.0487178,0.091270715,0.10625012
F2rl1,0.010580749,-0.13752618,-0.0033312382,0.112998575,0.15400396
F2r,0.011164231,0.16947901,-0.12694272,0.19728291,-0.4098787
Iqgap2,0.05351003,0.18556726,-0.10049903,-0.29294524,-0.12055175
F2rl2,0.018046457,0.12848017,-0.05765612,0.10028518,-0.27178794
Polk,-0.046934042,0.09081921,0.025213163,0.23649138,-0.20189776
Enc1,-0.012567559,-0.01430068,-0.06905847,-0.021057384,0.2810408
Ankra2,-0.04829454,0.026729422,0.027121969,0.2541161,-0.025808623
Fcho2,-0.019924363,0.23086874,-0.08606405,0.052661166,-0.25885698
Map1b,-0.062624745,-0.037340824,0.14165619,-0.071814634,-0.005832004
Bdp1,-0.035901994,0.07641241,-0.047103006,0.086202815,-0.01870765
Naip2,-0.012028984,0.025906585,-0.09026132,0.14600708,-0.17032973
Naip5,-0.008471406,-0.03097649,-0.029610008,-0.017176332,-0.034870513
Ccdc125,-0.056637384,0.034307275,0.003614702,0.1383541,0.08782978
Ccnb1,0.07928152,-0.1687476,0.18755725,-0.03654629,-0.21585867
Pik3r1,-0.006751389,0.22450316,-0.10406057,-0.07513186,-0.2971896
Cd180,-0.014447416,-0.09119081,-0.0506706,-0.0593544,-0.098486975
Mast4,-0.11232296,0.037962954,0.14117545,0.13798161,-0.008593347
Srek1,-0.007418162,-0.041842904,0.0708189,0.026309831,0.0036730482
Erbin,0.0057061976,0.06542632,0.011427421,0.08079439,-0.16353214
Adamts6,-0.04032972,-0.026653068,0.0038887975,0.22396578,0.0885329
Srek1ip1,0.0049408404,0.009269508,0.010413904,0.24093938,-0.11311365
Zswim6,0.00010697891,0.09702107,-0.027689205,-0.10673062,-0.08207384
Elovl7,-0.0024247274,0.09556812,-0.07734327,-0.13790506,0.066988215
Pde4d,0.01864851,0.17284028,-0.06382735,-0.1560866,-0.25803328
Plk2,0.010665007,-0.082988955,0.00074201514,-0.06866969,0.004025248
Mier3,0.0063318764,-0.01796955,-0.076474115,0.14196785,0.08786548
Map3k1,-0.049660318,0.01851046,-0.029835781,0.14247963,0.14241847
Il6st,-0.039093435,-0.3305392,0.025169939,-0.23194289,1.456102
Slc38a9,-0.048151344,0.034737527,-0.019205656,0.16861832,0.084105
Ccno,0.019040588,0.0037909504,-0.06655706,-0.111775465,0.059128772
Cdc20b,0.0051013883,-0.014920239,-0.057943832,-0.06883028,-0.079065725
Gpx8,0.0036365874,0.12031856,-0.10835348,-0.12652908,-0.16945949
Gzma,0.2903162,0.1531684,-0.37466842,-0.59570855,-0.7734093
Gzmk,0.26142713,0.10978469,-0.31395224,-0.20017451,-0.8336663
Esm1,0.14471261,0.2718951,-0.32823175,-0.3261324,-0.40038928
Snx18,-0.02136125,0.124040335,0.046961695,-0.117387414,-0.37356848
Arl15,-0.03155178,0.1049248,-0.025573013,0.19223621,-0.115938395
Itga2,0.045719393,-0.030943377,-0.09697095,0.07428592,-0.15764004
Itga1,-0.08162902,0.29891992,-0.045695897,0.26415256,-0.48896813
Parp8,0.025154144,-0.07853347,-0.07955289,-0.15667303,0.4808651
Emb,-0.06163716,-0.046732802,0.2556122,-0.27822417,0.2273478
Nnt,-0.022113549,-0.06447173,-0.028867211,-0.018032657,0.27094445
4833420G17Rik,-0.011958906,0.02201162,0.020659704,-0.05652352,-0.0046835407
Tmem267,0.013553955,-0.05802677,-0.058981977,-0.059954587,0.1743944
Nim1k,0.009588533,-0.03858126,-0.008358542,-0.057935018,0.036565088
Zfp131,-0.005889864,0.0478585,0.011624439,0.09431081,-0.037719525
Gm21188,-0.002059076,-0.038232345,-0.056178994,0.0076677734,-0.055367336
BC147527,0.07225094,-0.071536966,-0.13981663,-0.011786994,0.19954255
Kif3c,0.0011976229,-0.003637148,-0.01718964,0.030258445,-0.025325771
Asxl2,-0.037214085,0.045427527,-0.13153015,0.027641239,0.38644925
Dnmt3a,-0.012473118,-0.058425296,-0.07124236,0.24738705,0.18245694
Ncoa1,-0.13627352,0.12191306,0.14391652,0.19353355,-0.15242364
Itsn2,-0.009237834,0.056202114,-0.05309979,0.0670167,-0.050771944
Mfsd2b,-0.018980948,-0.03294936,-0.015238265,-0.010545276,-0.025498893
Atad2b,-0.049452484,0.058709677,0.09530005,0.00695108,0.012367636
Hs1bp3,0.0018892897,-0.055547766,-0.0022744702,-0.049231034,0.025822816
Rhob,0.114563376,-0.063572675,-0.16699766,-0.1840508,-0.22024304
Fam49a,-0.015075625,0.2673537,-0.11211883,-0.0057005216,-0.3516462
Trib2,-0.013397251,-0.26858404,0.20288546,0.03151723,0.45423684
Lpin1,-0.04373899,0.23039132,-0.014004504,-0.0033742469,-0.38926572
Rock2,-0.0003648733,-0.015455072,-0.0004923228,-0.014675472,0.08546537
Pdia6,0.16323076,-0.28270555,0.12728953,-0.27138004,-0.21624707
Odc1,-0.051016115,0.0025583494,0.31013983,-0.1849279,-0.44965708
Hpcal1,0.0412105,0.026343789,-0.083423465,-0.12156568,0.05130749
5730507C01Rik,0.010564052,-0.015315261,-0.026774071,-0.014612335,-0.061945856
Asap2,0.034252625,0.009983408,-0.103036664,-0.13150668,-0.067810215
Rrm2,0.21998458,-0.25019902,0.0019508369,-0.14521626,-0.35013103
Kidins220,0.019095652,0.10703012,-0.05605298,-0.046726473,-0.042797923
Id2,-0.007642904,0.5220695,-0.13479461,0.3449469,-1.2280942
Rnf144a,0.06908224,-0.15966062,-0.11407812,-0.20607205,0.43315428
Rsad2,-0.013209551,-0.030230839,0.037070792,0.32890764,-0.17946146
Cmpk2,-0.020361066,-0.06061083,0.08207132,0.23761389,-0.15839325
Rps7,-0.076945186,-0.19827135,-0.30176932,0.078387946,1.593409
Cog5,-0.01923319,0.046539914,0.024483223,0.038578283,-0.028888425
Gpr22,0.0020600827,-0.027806021,-0.0025174075,-0.050965987,-0.04669604
Hbp1,-0.034474343,0.095296934,0.034913436,-0.09442132,-0.07383506
Atxn7l1,-0.06202596,0.050529327,0.0706273,0.20828213,-0.09632734
Hdac9,-0.004093855,-0.05786097,-0.02329578,-0.03512714,-0.049094442
Snx13,-0.024845496,-0.0011687337,0.0016403048,0.062013242,-0.03959965
Ahr,-0.020287087,-0.12205622,0.16265672,-0.008674421,-0.05682127
Tspan13,0.030378385,-0.32314402,0.22322176,-0.15856454,0.38855475
Bzw2,-0.025129046,-0.16296758,0.12052791,-0.20853916,0.4973341
Sostdc1,-0.032798488,-0.036916576,0.02771927,0.07687262,-0.0367804
Arl4a,-0.004085505,-0.004306525,0.0725895,0.028849129,-0.25100884
Lsmem1,0.011800279,-0.041699767,-0.03260062,-0.043095183,-0.042903524
Ifrd1,-0.022175139,0.055573087,0.21007974,-0.12778188,-0.40581504
Zfp277,0.026310181,-0.011639852,-0.04455414,0.13341404,-0.030303743
Dock4,-0.019639278,-0.028805364,-0.026002474,0.0018340576,0.013829355
Dnajb9,0.053078745,0.027141247,-0.007951742,-0.26781267,-0.3170965
Pnpla8,0.0060235136,-0.059250843,-0.019524293,-0.032941174,0.2295844
Strn3,-0.020833915,0.044100415,-0.007189134,0.021135865,0.0758389
Heatr5a,-0.006162392,-0.05454906,-0.07043953,0.03283697,0.26988506
Arhgap5,-0.028397596,-0.15507244,-0.076065354,-0.121907905,0.9901159
Cfl2,0.004276052,-0.039257392,0.012850615,0.023405956,0.10324135
Srp54b,-0.019061603,-0.02755972,0.00032937573,-0.009964442,-0.053569164
Nfkbia,-0.17220736,0.23553324,0.5720545,-0.5463264,-0.7759729
Ralgapa1,-0.038566668,0.022607163,-0.018135784,0.09608713,0.16140932
Mipol1,-0.01720932,0.020375678,-0.049419608,0.05861165,0.16607448
Gm527,-0.0029080722,-0.034693807,-0.006443941,-0.04117142,-0.057406835
Klhl28,-0.027740888,0.059077457,-0.024264881,0.12531085,-0.053262264
Togaram1,-0.023889761,0.032188985,0.02444989,0.017511701,-0.03739657
Prpf39,-0.003960934,-0.0009895328,-0.028498176,0.03132093,0.09672919
Mis18bp1,-0.018561823,-0.107892215,0.22322202,0.22687547,-0.21944532
Rps29,0.03006624,-0.54644996,-0.19313936,0.03320124,1.8484172
Klhdc1,0.006009136,-0.09489752,-0.118141904,0.12467311,0.39723697
Nemf,-0.015898915,-0.013035596,0.080853485,0.04533479,-0.108150326
Sos2,-0.044312857,0.13076949,-0.024560386,0.10595248,-0.18456434
Map4k5,-0.007991037,-0.05649501,-0.06608216,0.027760582,0.07376341
Atl1,-0.0016313511,-0.037529327,-0.030962318,-0.008936615,-0.033514775
Nin,0.027712848,0.065427944,-0.091499284,-0.11317848,0.11037246
Pygl,-0.008763516,-0.054322712,-0.036265746,-0.015324832,-0.041326843
Frmd6,0.00041649558,-0.0012036692,-0.02466985,-0.106533304,0.168666
Arid4a,-0.033027425,0.15367654,-0.082986064,-0.06349477,0.029166609
Daam1,0.027085666,0.008599326,-0.11320441,-0.01903798,0.10164269
Ppm1a,-0.04984477,0.05113493,0.022036884,0.08241798,-0.036080334
Slc38a6,-0.027206294,0.009340341,-0.031850822,0.07697601,0.10168967
Prkch,-0.017159142,0.016154272,0.06876325,0.22433937,-0.2204369
Hif1a,-0.15800063,-0.026159763,0.553508,0.5238391,-0.7434466
Sgpp1,0.0013431428,-0.024534909,-0.0018668864,0.04481739,0.10081607
Akap5,0.0011718144,-0.056753404,0.0010943349,-0.06503946,0.04058337
Zbtb1,-0.070167236,0.002576422,0.11581099,0.15563948,0.009572156
Fut8,-0.089580595,0.033148486,0.11664482,0.49608085,-0.17695679
Gphn,-0.033252724,0.046885528,-0.04231691,0.090007216,0.049849607
Mpp5,-0.025990462,-0.022359496,-0.050231516,-0.11508842,0.29718593
Zfyve26,-0.0046578734,-0.06890118,0.041070666,0.045952033,0.040853493
Zfp36l1,-0.01592661,0.01648127,-0.06178098,-0.2251628,0.29421294
Actn1,-0.006201674,-0.48433405,0.29631695,-0.1346236,0.9107922
Dcaf5,-0.01954192,0.080668785,-0.051950946,0.07107872,-0.11232924
Susd6,-0.013330889,0.05719668,-0.08259608,-0.06074714,0.16087572
Gm4787,-0.015634412,-0.03051506,0.0030629036,-0.0319501,-0.023780474
Adam4,0.004660348,-0.034525625,0.006013186,-0.040116876,0.028169952
Map3k9,-0.0036250458,-0.06231026,-0.017122345,-0.025795197,0.013232987
Pcnx,-0.031872097,0.0482517,-0.067670256,0.07855698,0.109445564
Sipa1l1,-0.007321776,-0.11072595,-0.020076964,0.055982072,0.14878827
Zfyve1,-0.0083045475,-0.0039665108,-0.0062835286,0.124745406,-0.0124891605
Numb,0.0018303606,-0.015229379,-0.03042577,0.01733724,0.12894195
Acot2,-0.0055663423,-0.027413353,-0.0084259445,-0.018255543,0.14306587
Pnma1,-0.010394051,-0.059246786,-0.030119918,-0.06346802,-0.038360648
Elmsan1,0.012933299,-0.006025359,-0.057935767,-0.18929122,0.16179915
Fam161b,-0.01728984,-0.044688825,-5.2965577e-05,-0.02837081,-0.013369294
Bbof1,-0.010852937,-0.055411432,0.017221376,-0.0030735293,0.02111751
Aldh6a1,-0.0049627502,-0.0515743,-0.056034673,-0.055580936,0.16541572
Abcd4,-0.0028057434,0.021230694,-0.02665715,0.011278265,0.07148798
Npc2,0.10276522,0.05152139,-0.37552577,-0.30033022,0.46869642
Prox2,-0.013663444,-0.0439203,-0.015156343,0.039141763,0.034400895
Mlh3,-0.031408336,-0.073701054,-0.02225234,0.038025852,0.41190758
Fos,0.15678439,-0.01559757,-0.20062958,-0.7507103,0.033526797
Batf,-0.16725297,-0.1489663,0.71606374,0.38767216,-0.5683203
Tgfb3,-0.0075627803,-0.05079979,-0.02040283,-0.020371666,-0.024002243
Gpatch2l,-0.005499033,0.04780315,-0.023533328,0.040564775,-0.03718454
Irf2bpl,0.037760306,-0.057964303,-0.09433609,-0.11170184,0.28622302
Cipc,0.0165373,0.04408263,-0.04913605,-0.1396019,0.022497853
Alkbh1,0.10077554,-0.17807633,0.079018354,-0.099310815,-0.039528906
Ptpn21,-0.008932989,-0.033396717,-0.052887496,0.17145401,0.0075064506
Eml5,0.020321624,-0.08176073,-0.060134772,-0.08769029,0.3551642
Foxn3,-0.11775796,0.13045724,-0.046912428,0.59664357,-0.20895737
Ttc7b,-0.03148124,0.14004143,4.5203804e-05,0.007317163,-0.19410822
Dglucy,-0.00866568,0.017811647,-0.063971125,-0.07481965,0.05026565
Gpr68,-0.032033384,0.036443252,0.024472745,0.20919804,-0.029093197
Ccdc88c,-0.029732183,0.44113034,-0.13449562,-0.35588777,-0.34088293
Trip11,-0.07157985,0.17040676,-0.060280357,0.06669321,-0.081863545
Lgmn,0.018834565,-0.047866732,-0.07467546,-0.062928334,-0.07091783
Btbd7,-0.0074485526,0.13714878,-0.10925349,0.0442968,0.027438309
Asb2,-0.0013058502,-0.035985444,-0.033453528,-0.019900955,-0.07830243
Ifi27,-0.05064948,-0.02495584,0.35621017,-0.25866973,-0.17997387
Ifi27l2a,0.021369362,-0.47417924,0.6738766,0.63710535,-0.7681483
Serpina3f,-0.041634023,-0.07999223,-0.044764858,0.21651644,-0.086098984
Serpina3g,-0.022764444,-0.1043214,-0.12770644,0.49682745,-0.16679104
Dicer1,-0.037729092,-0.04971778,-0.033247776,0.20761345,0.26750922
Bcl11b,-0.063748054,0.2882341,-0.26889575,-0.24980979,0.64875096
Evl,-0.045484025,-0.1125428,-0.05789005,-0.3447917,0.9070763
Degs2,-0.013164452,-0.057108097,-0.023749297,-0.019036358,0.054165304
Slc25a29,-0.010526308,0.00358501,-0.004017583,-0.056710403,0.007574555
Dync1h1,-0.049416352,0.11399328,-0.06593449,-0.052548528,0.0951012
Hsp90aa1,0.22772186,-0.27233723,0.17840236,-0.50666624,-0.4743581
Tecpr2,-0.011550376,-0.019590832,-0.002230274,0.018028902,0.15003487
Rcor1,-0.005945286,-0.024693947,-0.022663701,0.014153741,0.13344081
Traf3,-0.008090727,0.02264811,-0.06225339,-0.047033325,0.0839723
Lbhd2,-0.044385288,-0.04570171,-0.056839313,0.34840715,-0.07333771
Tnfaip2,-0.00392409,-0.05170732,-0.029442748,-0.013952913,-0.060952995
Mark3,-0.054418426,0.043434642,0.060966164,0.06890587,-0.06431356
Ckb,-0.020612776,-0.016689416,-0.0061105103,0.08289448,0.0022153412
Trmt61a,-0.003536582,-0.06653205,0.009987859,-0.0033491654,0.26732466
Ppp1r13b,0.0007254362,-0.021820294,-0.059678156,-0.069453225,0.2924067
Adssl1,-0.015526661,-0.05480814,-0.027124807,0.14897774,-0.08358636
Siva1,0.089891486,-0.2472925,0.09535118,-0.016856069,-0.18760778
Zbtb42,-0.012364095,0.09343786,-0.024205938,0.008359742,-0.13093315
Pld4,0.02784482,-0.085926406,-0.02355663,-0.041514862,-0.13850036
Gpr132,0.016492993,0.107793584,0.037058152,-0.31081763,-0.1597013
Crip2,0.037639834,0.010243244,0.07737689,-0.15252349,-0.23108155
Crip1,0.02298367,0.09327047,0.43162116,0.16728923,-1.3983368
Ighg2c,-0.028253175,-0.007638281,0.007001388,0.012700983,-0.06027573
Ighg2b,-0.014137295,-0.042360343,-0.021509392,-0.010588802,-0.05314814
Ighd,-0.051695153,-0.1428945,-0.02148904,0.024536105,0.15492968
Ighm,-0.2568981,-0.40900803,0.5720642,0.22662663,0.80703545
Adam6b,-0.017531732,-0.061374065,-0.019342246,-0.055162642,0.08250125
Zfp386,0.0014035258,-0.067044735,0.042558927,-0.04543338,0.21379775
Gm11027,-0.0074495105,-0.027900087,0.020146241,-0.006739059,-0.063751206
Esyt2,0.061249554,0.12858774,-0.12286286,-0.25396472,-0.21403782
Dnah11,-0.0039038816,-0.034394797,-0.000709652,0.014399032,-0.06027524
Sp4,-0.015619188,0.038026165,-0.06902529,0.107186094,0.015140127
Selenop,0.030694501,-0.09178863,-0.1309278,-0.23927248,0.5440059
Ccdc152,0.0011760417,-0.039928176,-0.02635296,-0.02315635,-0.036139205
AW549877,-0.030789943,0.046496328,-0.032813534,0.038585387,0.11413808
Card6,-0.0017493513,0.005617743,-0.0932881,-0.09774745,0.36987814
Ptger4,-0.030023683,0.08867556,0.07226047,0.027592245,-0.26460278
Fyb,-0.021370677,0.16055943,-0.18205048,-0.20870844,0.26409706
Rictor,0.011247399,0.08523675,-0.055617236,-0.13662957,0.040598713
Cplane1,-0.0052554817,0.03291845,0.024682142,0.044523787,-0.059302963
Nipbl,-0.06813342,0.092281885,-0.031635035,-0.09979238,0.10478649
Il7r,0.05242728,-0.17407261,-0.33478716,-0.0956485,1.1402617
Spef2,0.034267332,-0.049648438,-0.088436216,-0.027341578,0.05381711
Amacr,0.021110285,-0.06931027,-0.026673142,-0.0013968298,0.08045113
Mtmr12,-0.014395935,0.06886973,0.0069506587,-0.09450568,-0.07115311
Pdzd2,-0.011466044,-0.040477686,-0.012332591,-0.054507926,-0.02978721
Basp1,-0.0016373367,-0.08830708,-0.068165034,-0.08531189,0.3261246
Retreg1,0.028349634,-0.105549194,-0.05955004,-0.05997802,0.30483642
Ank,-0.008457928,0.058329735,-0.021201475,0.01510406,-0.09112263
Trio,0.037782125,-0.11928449,-0.07717167,-0.10334341,0.32079762
Dap,0.09778168,-0.20866017,0.2258506,0.13437791,-0.5021911
Ankrd33b,-0.011876963,-0.032096457,-0.004449365,-0.02902825,-0.036680505
Cpq,-0.01055405,-0.08917116,-0.052762557,-0.07510881,0.27421817
Laptm4b,-0.020625036,-0.05416709,-0.008210844,-0.011210641,-0.00090238685
Stk3,-0.016661964,-0.007695001,-0.032397836,0.048933398,-0.02295667
Osr2,-0.028587095,-0.0044429605,0.051394403,-0.046026107,-0.028075002
Vps13b,-0.046309188,0.0942984,-0.017945368,0.006846707,-0.07524628
Rnf19a,-0.060115226,0.027213166,0.21638247,0.057915214,-0.29166073
Grhl2,-0.00115499,-0.018169034,-0.032174453,-0.008866732,-0.038110513
Ncald,0.105256,0.22851697,-0.16649877,-0.22480103,-0.6629447
Rrm2b,-0.035102166,-0.0026381747,-0.06773013,0.033848684,0.17996596
Lrp12,-0.013323098,-0.06813257,-0.048701935,-0.04294805,0.09572539
Oxr1,-0.032568786,0.013318755,-0.01341736,-0.055024046,0.11095324
Trps1,-0.13882187,0.022129135,0.31367067,0.40858278,-0.29321477
Rad21,0.051806375,-0.080745794,0.18738516,-0.06847798,-0.37957582
Ext1,-0.03265654,-0.095414475,0.08128335,-0.039871853,0.262779
Enpp2,-0.039943863,-0.03535706,0.02139007,0.09565203,-0.030451754
Sntb1,0.004069572,0.032550123,-0.034887474,-0.1077789,0.09346693
Zhx2,-0.0034697368,-0.029909465,-0.020996468,-0.12453433,0.16728286
Zhx1,-0.015129603,0.042367548,-0.07849659,-0.0016037838,0.094887875
Atad2,0.10264359,-0.09947151,0.060284067,-0.12678674,-0.3765271
Fbxo32,0.0029432052,0.0031282008,-0.11210512,-0.03879554,0.20223154
Mtss1,-0.0076373834,-0.1385992,-0.04306168,-0.059096083,0.3362119
Trib1,-0.0226774,-0.06431464,0.18445753,-0.0063128835,-0.15376554
Lratd2,-0.0052995034,-0.08003947,0.010574792,-0.041764718,0.15067184
Myc,0.04856741,-0.27598166,0.08653008,-0.06853058,0.39872047
Asap1,-0.098560624,-0.12586042,0.39566028,0.079637274,-0.043609515
Efr3a,-0.0010656381,-0.07142768,0.021148946,-0.0023055119,0.29078525
Tmem71,-0.032553144,0.2250531,-0.09364031,-0.03870389,-0.1687341
Phf20l1,-0.0499105,0.1663974,-0.025633413,-0.0015532287,0.0016724837
Sla,-0.1304041,0.18565683,0.19057219,0.5737591,-0.6424953
St3gal1,-0.044132467,0.050073523,0.037286006,-0.016354501,-0.009734822
Ago2,0.013092963,-0.0050545163,-0.078729026,0.18440293,0.100159384
Ptk2,0.00061225705,-0.08187341,-0.04121759,-0.06590726,0.17840698
Dennd3,-0.013458327,0.051185362,-0.023187192,-0.045708563,0.008596772
Slc45a4,-0.00091731246,-0.025776418,-0.020248422,0.038774595,0.1337896
Ptp4a3,-0.03609173,0.017622927,0.06857033,-0.08040845,-0.03418434
Arc,0.0054806783,-0.032617327,-0.05506174,-0.054905962,-0.0059574433
Lynx1,-0.00955985,-0.06668165,-0.00039068848,-0.060620967,0.007793405
Ly6d,-0.033002548,-0.122837715,-0.055570167,-0.061158977,-0.03403962
Ly6k,0.010514716,-0.046915434,-0.018680995,-0.086448506,0.16256869
Ly6e,-0.0193211,-0.40864906,0.39070195,0.60914457,-0.1659313
Ly6i,0.0056580007,-0.041939247,-0.03215939,-0.031039035,-0.06203771
Ly6a,0.0034995093,-0.20206882,0.47761035,0.7783071,-1.080631
Ly6c1,-0.011405779,-0.056766752,-0.033229377,-0.025520984,0.016701082
Ly6c2,0.21391852,0.66987437,-0.65817416,0.026601654,-1.5753536
Ly6g,0.027550401,-0.043053538,-0.057679564,0.0012203307,-0.046425205
Mafa,0.022074984,0.0013203771,-0.023822352,-0.046841227,-0.06544856
Gsdmd,-0.023366524,-0.018390225,0.03465521,0.10950973,0.021781543
Zfp623,-0.012226824,-0.033272333,-0.023567213,0.04447195,0.01020171
Ccdc166,-0.0047304262,-0.015850632,-0.034218833,0.18831214,-0.017112784
