,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Acvr1b,ENSMUSG00000000532,Gene Expression,21,False,0.02601076,0.4227575,-0.0641992
A330009N23Rik,ENSMUSG00000097915,Gene Expression,10,False,0.009175515,0.19939636,-0.6420633
Grasp,ENSMUSG00000000531,Gene Expression,76,True,0.06893813,0.66734403,0.5685777
Nr4a1,ENSMUSG00000023034,Gene Expression,232,True,0.22999549,0.8274259,0.98273015
Atg101,ENSMUSG00000037204,Gene Expression,368,False,0.32954153,0.32429954,-0.6187472
6030408B16Rik,ENSMUSG00000075408,Gene Expression,7,False,0.0066682044,0.52688074,0.20518103
Krt80,ENSMUSG00000037185,Gene Expression,3,False,0.0029234916,0.9309519,1.2505653
Krt18,ENSMUSG00000023043,Gene Expression,11,False,0.0052832738,-0.07505974,-1.3521167
Eif4b,ENSMUSG00000058655,Gene Expression,713,False,0.764345,0.5739679,0.14874315
Tns2,ENSMUSG00000037003,Gene Expression,6,False,0.0015880981,-0.5033833,-2.460245
Spryd3,ENSMUSG00000036966,Gene Expression,202,False,0.15860784,0.20305344,-0.632602
Igfbp6,ENSMUSG00000023046,Gene Expression,18,False,0.009321576,0.049213506,-1.0306058
Soat2,ENSMUSG00000023045,Gene Expression,46,False,0.026732186,-0.09140891,-1.3944141
Csad,ENSMUSG00000023044,Gene Expression,50,False,0.05084784,0.48367566,0.09340391
Zfp740,ENSMUSG00000046897,Gene Expression,219,True,0.23216784,0.64829475,0.51929474
Itgb7,ENSMUSG00000001281,Gene Expression,1128,False,1.5606985,0.7929069,-0.009772033
Rarg,ENSMUSG00000001288,Gene Expression,81,True,0.11726111,1.0497544,1.5579226
Mfsd5,ENSMUSG00000045665,Gene Expression,189,False,0.15768056,0.26762655,-0.465543
Espl1,ENSMUSG00000058290,Gene Expression,122,False,0.06499402,-0.16839033,-1.5935749
Pfdn5,ENSMUSG00000001289,Gene Expression,1190,False,1.9017316,0.5817115,-0.9800748
Myg1,ENSMUSG00000001285,Gene Expression,410,False,0.36198965,0.29888874,-0.7046882
Aaas,ENSMUSG00000036678,Gene Expression,226,False,0.17626424,0.20211296,-0.6350351
Sp1,ENSMUSG00000001280,Gene Expression,182,False,0.14848381,0.2878878,-0.4131245
Gm26518,ENSMUSG00000097234,Gene Expression,91,False,0.0864016,0.34420818,-0.26741645
Prr13,ENSMUSG00000023048,Gene Expression,791,False,1.107445,0.8519996,0.1002632
Pcbp2,ENSMUSG00000056851,Gene Expression,1082,False,1.4667453,0.44609168,-0.580639
Map3k12,ENSMUSG00000023050,Gene Expression,27,False,0.021922216,0.46265283,0.03901515
Tarbp2,ENSMUSG00000023051,Gene Expression,240,False,0.1855736,0.1990713,-0.6429043
Atf7,ENSMUSG00000099083,Gene Expression,112,True,0.10520422,0.5555512,0.27935514
Atp5g2,ENSMUSG00000062683,Gene Expression,1167,False,1.8978671,0.45316988,-1.2930222
Calcoco1,ENSMUSG00000023055,Gene Expression,61,True,0.07947918,0.5748319,0.3292369
Smug1,ENSMUSG00000036061,Gene Expression,47,False,0.047263663,0.4618368,0.03690401
Cbx5,ENSMUSG00000009575,Gene Expression,359,False,0.3247419,0.38263848,-0.421441
Hnrnpa1,ENSMUSG00000046434,Gene Expression,1086,False,1.5553333,0.66722083,-0.21665458
Nfe2,ENSMUSG00000058794,Gene Expression,23,False,0.017213216,0.29284346,-0.4003036
Copz1,ENSMUSG00000060992,Gene Expression,556,False,0.53666884,0.3142295,-0.85204136
Itga5,ENSMUSG00000000555,Gene Expression,5,False,0.0041582393,0.46330008,0.040689662
Gtsf1,ENSMUSG00000022487,Gene Expression,5,False,0.0021934682,-0.5245081,-2.5148976
Nckap1l,ENSMUSG00000022488,Gene Expression,354,False,0.31382912,0.36228192,-0.49028826
Pde1b,ENSMUSG00000022489,Gene Expression,9,False,0.009303152,0.4840291,0.09431835
AC191865.2,ENSMUSG00000116389,Gene Expression,5,False,0.0049583632,0.4382569,-0.0241003
Zfp263,ENSMUSG00000022529,Gene Expression,199,False,0.19386949,0.44397846,-0.009297862
AC139347.1,ENSMUSG00000115961,Gene Expression,3,False,0.0039003214,0.519864,0.18702789
Zfp174,ENSMUSG00000054939,Gene Expression,3,False,0.0036783786,0.43251595,-0.038952854
Zfp597,ENSMUSG00000039789,Gene Expression,38,False,0.029787531,0.1807852,-0.69021285
Naa60,ENSMUSG00000005982,Gene Expression,245,False,0.21946256,0.28358585,-0.42425424
1700037C18Rik,ENSMUSG00000005983,Gene Expression,99,True,0.10858642,0.5758424,0.33185112
Cluap1,ENSMUSG00000014232,Gene Expression,188,True,0.18656091,0.6794584,0.5999191
Gm15537,ENSMUSG00000085048,Gene Expression,13,True,0.019410813,0.83574575,1.0042547
Nlrc3,ENSMUSG00000049871,Gene Expression,292,True,0.2876741,0.984066,1.6126267
Slx4,ENSMUSG00000039738,Gene Expression,48,False,0.041180592,0.42088518,-0.06904317
Gm15879,ENSMUSG00000084790,Gene Expression,8,False,0.00961907,0.7102095,0.67947614
Trap1,ENSMUSG00000005981,Gene Expression,288,False,0.24625726,0.32245487,-0.32369506
Crebbp,ENSMUSG00000022521,Gene Expression,435,False,0.41963053,0.46346372,-0.1480847
Srl,ENSMUSG00000022519,Gene Expression,3,False,0.0025401707,0.51333845,0.17014538
Tfap4,ENSMUSG00000005718,Gene Expression,95,True,0.10581747,0.59386367,0.3784745
Glis2,ENSMUSG00000014303,Gene Expression,3,False,0.0013905579,-0.49365357,-2.435073
Pam16,ENSMUSG00000014301,Gene Expression,479,False,0.45830995,0.34026363,-0.56475556
Coro7,ENSMUSG00000039637,Gene Expression,341,True,0.31722313,0.83601046,1.111893
Dnaja3,ENSMUSG00000004069,Gene Expression,166,True,0.1695296,0.5777168,0.33670056
Nmral1,ENSMUSG00000063445,Gene Expression,150,False,0.09509075,0.0939313,-0.91491497
Hmox2,ENSMUSG00000004070,Gene Expression,441,False,0.3967143,0.2089616,-1.0088277
Gm15859,ENSMUSG00000086944,Gene Expression,4,False,0.0039971643,0.59518504,0.38189307
Cdip1,ENSMUSG00000004071,Gene Expression,178,True,0.19887052,0.8221487,0.9690773
Ubald1,ENSMUSG00000039568,Gene Expression,343,False,0.34026498,0.4594399,-0.16169351
Mgrn1,ENSMUSG00000022517,Gene Expression,45,True,0.05330053,0.5343786,0.22457893
Gm16861,ENSMUSG00000097397,Gene Expression,6,False,0.004836004,0.100028306,-0.89914125
Nudt16l1,ENSMUSG00000022516,Gene Expression,396,False,0.38067615,0.50519896,-0.006933378
Anks3,ENSMUSG00000022515,Gene Expression,108,False,0.11604176,0.52214235,0.1929222
Rogdi,ENSMUSG00000022540,Gene Expression,42,True,0.04058389,0.57373685,0.32640383
Glyr1,ENSMUSG00000022536,Gene Expression,401,False,0.36356628,0.35973343,-0.4989074
Ubn1,ENSMUSG00000039473,Gene Expression,512,False,0.5028377,0.4690689,-0.12912756
Ppl,ENSMUSG00000039457,Gene Expression,3,False,0.0019301457,-0.12970006,-1.4934782
Nagpa,ENSMUSG00000023143,Gene Expression,138,False,0.10635548,0.3559002,-0.23716769
Alg1,ENSMUSG00000039427,Gene Expression,146,False,0.116259724,0.32525513,-0.31645045
Eef2kmt,ENSMUSG00000022544,Gene Expression,181,False,0.18065163,0.4794792,0.08254712
Mettl22,ENSMUSG00000039345,Gene Expression,98,False,0.09826827,0.45501295,0.019249784
Tmem186,ENSMUSG00000043140,Gene Expression,71,False,0.070298836,0.41280785,-0.08994024
Pmm2,ENSMUSG00000022711,Gene Expression,319,False,0.29191154,0.31174287,-0.66121465
Carhsp1,ENSMUSG00000008393,Gene Expression,233,False,0.16282184,0.089559294,-0.92622596
Usp7,ENSMUSG00000022710,Gene Expression,363,False,0.32205433,0.4340967,-0.24740593
1810013L24Rik,ENSMUSG00000022507,Gene Expression,156,True,0.1518832,0.5335791,0.22251059
Rpl39l,ENSMUSG00000039209,Gene Expression,18,True,0.03786279,1.2701521,2.12812
Nubp1,ENSMUSG00000022503,Gene Expression,610,False,0.6268783,0.42506248,-0.42499653
Dexi,ENSMUSG00000038055,Gene Expression,181,False,0.17617197,0.42159525,-0.06720612
Clec16a,ENSMUSG00000068663,Gene Expression,34,False,0.030500757,0.47457075,0.069848344
Socs1,ENSMUSG00000038037,Gene Expression,237,True,0.3680701,0.98281974,1.6084117
Tnp2,ENSMUSG00000043050,Gene Expression,9,False,0.008091615,0.25676307,-0.49364823
Gm26822,ENSMUSG00000096921,Gene Expression,3,False,0.0033574842,0.50272787,0.14269443
Rmi2,ENSMUSG00000037991,Gene Expression,166,True,0.13883041,0.5597939,0.2903316
Litaf,ENSMUSG00000022500,Gene Expression,111,True,0.08743285,0.6576765,0.5435666
Snn,ENSMUSG00000037972,Gene Expression,15,True,0.020639125,0.5600849,0.29108444
Txndc11,ENSMUSG00000022498,Gene Expression,195,True,0.16662635,0.5446333,0.25110927
Zc3h7a,ENSMUSG00000037965,Gene Expression,387,True,0.35367647,0.5832106,0.25690714
Rsl1d1,ENSMUSG00000005846,Gene Expression,608,False,0.60001284,0.33676952,-0.7651935
2610020C07Rik,ENSMUSG00000097537,Gene Expression,43,False,0.027035356,-0.05568671,-1.3019961
Gspt1,ENSMUSG00000062203,Gene Expression,548,False,0.5390947,0.42608628,-0.42105177
Snx29,ENSMUSG00000071669,Gene Expression,33,True,0.039165277,0.59534776,0.38231406
Cpped1,ENSMUSG00000065979,Gene Expression,79,False,0.05321367,0.22327334,-0.5802905
Ercc4,ENSMUSG00000022545,Gene Expression,65,False,0.058560368,0.4429975,-0.011835766
Mkl2,ENSMUSG00000009569,Gene Expression,66,True,0.059836216,0.695228,0.6407171
Parn,ENSMUSG00000022685,Gene Expression,154,False,0.1507132,0.43750644,-0.026041817
Bfar,ENSMUSG00000022684,Gene Expression,362,False,0.3334022,0.34789637,-0.53894114
3110001I22Rik,ENSMUSG00000079737,Gene Expression,40,False,0.03273647,0.13251737,-0.8150879
Rrn3,ENSMUSG00000022682,Gene Expression,164,False,0.16355567,0.5217682,0.19195427
Ntan1,ENSMUSG00000022681,Gene Expression,581,False,0.6217378,0.40634757,-0.49710596
Pdxdc1,ENSMUSG00000022680,Gene Expression,123,False,0.107101254,0.47662854,0.07517212
Mpv17l,ENSMUSG00000022679,Gene Expression,64,True,0.06675664,0.9495725,1.2987392
Marf1,ENSMUSG00000060657,Gene Expression,324,False,0.31743366,0.5131211,0.019859934
Nde1,ENSMUSG00000022678,Gene Expression,299,False,0.26926774,0.39538395,-0.37833497
Fopnl,ENSMUSG00000022677,Gene Expression,342,False,0.3334163,0.47171655,-0.12017308
Abcc1,ENSMUSG00000023088,Gene Expression,73,False,0.06459883,0.395496,-0.13472821
Ube2v2,ENSMUSG00000022674,Gene Expression,434,False,0.4084471,0.3303618,-0.59824413
Mcm4,ENSMUSG00000022673,Gene Expression,343,False,0.3527981,0.5364409,0.09872898
Prkdc,ENSMUSG00000022672,Gene Expression,91,False,0.087854125,0.44728902,-0.00073301303
Mzt2,ENSMUSG00000022671,Gene Expression,120,False,0.102192216,0.39761376,-0.1292493
Cebpd,ENSMUSG00000071637,Gene Expression,4,False,0.010655042,2.0343895,4.105301
Spidr,ENSMUSG00000041974,Gene Expression,56,False,0.03345779,0.0055449964,-1.1435817
Yars2,ENSMUSG00000022792,Gene Expression,106,False,0.09330281,0.37641776,-0.18408611
Dnm1l,ENSMUSG00000022789,Gene Expression,341,False,0.29974112,0.38504872,-0.41328943
Fgd4,ENSMUSG00000022788,Gene Expression,4,False,0.003729218,0.5526048,0.27173248
Vpreb1,ENSMUSG00000059305,Gene Expression,15,False,0.015068011,0.35474524,-0.24015571
Top3b,ENSMUSG00000022779,Gene Expression,197,True,0.19760005,0.5627785,0.29805312
Ppm1f,ENSMUSG00000026181,Gene Expression,45,True,0.046561338,0.5293165,0.21148261
Mapk1,ENSMUSG00000063358,Gene Expression,593,False,0.58489704,0.32939354,-0.79361355
1700056N10Rik,ENSMUSG00000084792,Gene Expression,19,False,0.017535884,0.4459173,-0.0042818077
Ypel1,ENSMUSG00000022773,Gene Expression,47,True,0.04587518,0.5839185,0.35274512
Ppil2,ENSMUSG00000022771,Gene Expression,445,False,0.42420164,0.41722757,-0.30445844
2610318N02Rik,ENSMUSG00000049916,Gene Expression,162,False,0.111693844,0.15570502,-0.7550984
Sdf2l1,ENSMUSG00000022769,Gene Expression,494,True,0.56772923,0.69379246,0.61043304
Ydjc,ENSMUSG00000041774,Gene Expression,77,True,0.077661894,0.53559667,0.22773027
Ube2l3,ENSMUSG00000038965,Gene Expression,847,False,1.0867867,0.50674826,-0.28418884
Hic2,ENSMUSG00000050240,Gene Expression,18,False,0.013669835,0.2504125,-0.510078
Tmem191c,ENSMUSG00000055692,Gene Expression,79,True,0.08868146,0.6561639,0.5396532
Pi4ka,ENSMUSG00000041720,Gene Expression,186,False,0.16702655,0.5129281,0.16908383
Snap29,ENSMUSG00000022765,Gene Expression,176,True,0.14204566,0.5369115,0.23113187
Crkl,ENSMUSG00000006134,Gene Expression,169,False,0.140082,0.29755753,-0.3881077
Lztr1,ENSMUSG00000022761,Gene Expression,130,False,0.10334955,0.35807088,-0.23155186
Thap7,ENSMUSG00000022760,Gene Expression,243,False,0.22908431,0.41602153,-0.08162605
Smpd4,ENSMUSG00000005899,Gene Expression,86,False,0.064559676,0.47042847,0.059131723
Med15,ENSMUSG00000012114,Gene Expression,304,False,0.25766718,0.32669565,-0.3127236
Klhl22,ENSMUSG00000022750,Gene Expression,51,False,0.05637811,0.5151206,0.1747561
Dgcr2,ENSMUSG00000003166,Gene Expression,163,False,0.13750161,0.41597772,-0.081739396
Dgcr14,ENSMUSG00000003527,Gene Expression,135,True,0.12546805,0.53740954,0.23242041
Slc25a1,ENSMUSG00000003528,Gene Expression,68,False,0.05166749,0.23055562,-0.56145024
Dgcr6,ENSMUSG00000003531,Gene Expression,59,False,0.06315581,0.512063,0.1668457
Prodh,ENSMUSG00000003526,Gene Expression,4,False,0.008100037,1.2699776,2.1276684
Zdhhc8,ENSMUSG00000060166,Gene Expression,125,False,0.11089773,0.42839047,-0.049625993
Ranbp1,ENSMUSG00000005732,Gene Expression,847,False,1.1979214,0.8452529,0.09275045
Trmt2a,ENSMUSG00000022721,Gene Expression,154,False,0.13166027,0.41628036,-0.08095642
Dgcr8,ENSMUSG00000022718,Gene Expression,113,True,0.09772635,0.631066,0.47472182
Tango2,ENSMUSG00000013539,Gene Expression,184,False,0.17242527,0.49541065,0.12376385
Arvcf,ENSMUSG00000000325,Gene Expression,3,False,0.0040848013,0.66640174,0.5661399
Comt,ENSMUSG00000000326,Gene Expression,266,True,0.23021424,0.6009664,0.39685017
Txnrd2,ENSMUSG00000075704,Gene Expression,127,False,0.09991891,0.30533972,-0.36797416
Gnb1l,ENSMUSG00000000884,Gene Expression,36,True,0.03097087,0.52588415,0.20260273
Cdc45,ENSMUSG00000000028,Gene Expression,175,False,0.123138554,0.32617712,-0.31406513
Ufd1,ENSMUSG00000005262,Gene Expression,311,False,0.2780213,0.31727448,-0.64250636
2510002D24Rik,ENSMUSG00000071632,Gene Expression,343,False,0.35077444,0.55864865,0.173837
Mrpl40,ENSMUSG00000022706,Gene Expression,547,False,0.5455316,0.32114157,-0.82540876
Hira,ENSMUSG00000022702,Gene Expression,144,False,0.09926363,0.15142067,-0.76618266
B3gnt5,ENSMUSG00000022686,Gene Expression,67,True,0.07358586,0.79211205,0.8913687
Klhl6,ENSMUSG00000043008,Gene Expression,478,False,0.5109036,0.50032896,-0.023404032
Klhl24,ENSMUSG00000062901,Gene Expression,269,True,0.3206573,0.8893395,1.2922554
Yeats2,ENSMUSG00000041215,Gene Expression,141,True,0.1418962,0.52637476,0.203872
Parl,ENSMUSG00000033918,Gene Expression,377,False,0.34585258,0.28950801,-0.73641443
Abcc5,ENSMUSG00000022822,Gene Expression,74,True,0.08553057,0.61296356,0.4278884
Eif2b5,ENSMUSG00000003235,Gene Expression,220,False,0.17708328,0.2585033,-0.48914605
Dvl3,ENSMUSG00000003233,Gene Expression,80,False,0.073553704,0.37542722,-0.18664877
Ap2m1,ENSMUSG00000022841,Gene Expression,685,False,0.7562574,0.38817257,-0.5671351
Abcf3,ENSMUSG00000003234,Gene Expression,149,False,0.14345613,0.47597995,0.07349414
Alg3,ENSMUSG00000033809,Gene Expression,125,False,0.0979543,0.4016392,-0.118835
Eef1akmt4,ENSMUSG00000115219,Gene Expression,112,False,0.10778392,0.42794013,-0.050791085
Camk2n2,ENSMUSG00000051146,Gene Expression,14,False,0.007106522,-0.3324383,-2.0179882
Psmd2,ENSMUSG00000006998,Gene Expression,545,False,0.5424547,0.36480963,-0.6571536
Eif4g1,ENSMUSG00000045983,Gene Expression,567,False,0.5315953,0.28728193,-0.9558716
Fam131a,ENSMUSG00000050821,Gene Expression,3,False,0.0025408752,0.38286954,-0.16739452
Clcn2,ENSMUSG00000022843,Gene Expression,4,False,0.0027591237,0.45184034,0.011041842
Polr2h,ENSMUSG00000021018,Gene Expression,426,False,0.38102305,0.28897694,-0.73821056
Vps8,ENSMUSG00000033653,Gene Expression,32,False,0.02771196,0.47527197,0.071662486
2510009E07Rik,ENSMUSG00000043391,Gene Expression,4,False,0.0057066088,0.49323013,0.11812258
Ehhadh,ENSMUSG00000022853,Gene Expression,22,False,0.017910661,0.13467984,-0.80949324
1300002E11Rik,ENSMUSG00000097290,Gene Expression,234,False,0.22689427,0.46413207,0.04284213
Tmem41a,ENSMUSG00000022856,Gene Expression,58,False,0.05001268,0.2891206,-0.4099351
Senp2,ENSMUSG00000022855,Gene Expression,397,False,0.36781985,0.5233034,0.054297015
Igf2bp2,ENSMUSG00000033581,Gene Expression,15,False,0.014828702,0.396754,-0.13147363
Tra2b,ENSMUSG00000022858,Gene Expression,1077,False,1.3509064,0.6818015,-0.19265443
Etv5,ENSMUSG00000013089,Gene Expression,5,False,0.002045959,-0.7313022,-3.0499003
Dgkg,ENSMUSG00000022861,Gene Expression,4,False,0.0061861393,0.663205,0.55786955
Tbccd1,ENSMUSG00000004462,Gene Expression,72,False,0.075552486,0.5002249,0.1362189
Dnajb11,ENSMUSG00000004460,Gene Expression,649,False,0.6669326,0.32759595,-0.80053973
Eif4a2,ENSMUSG00000022884,Gene Expression,794,True,0.90116966,0.6755933,0.20445597
Rfc4,ENSMUSG00000022881,Gene Expression,311,False,0.27626687,0.33077946,-0.5968316
B630019A10Rik,ENSMUSG00000068463,Gene Expression,69,True,0.109380096,0.78664756,0.8772313
St6gal1,ENSMUSG00000022885,Gene Expression,118,True,0.16933456,0.6057753,0.40929145
Rtp4,ENSMUSG00000033355,Gene Expression,266,True,0.35971946,1.0383699,1.796286
Bcl6,ENSMUSG00000022508,Gene Expression,10,False,0.009917418,0.38933933,-0.15065634
Lppos,ENSMUSG00000097867,Gene Expression,138,False,0.13340941,0.4316003,-0.041321747
Lpp,ENSMUSG00000033306,Gene Expression,132,True,0.1523815,0.63747513,0.491303
Il1rap,ENSMUSG00000022514,Gene Expression,35,True,0.034455474,0.59765464,0.38828224
Ccdc50,ENSMUSG00000038127,Gene Expression,331,False,0.26695597,0.31076285,-0.66452914
Opa1,ENSMUSG00000038084,Gene Expression,166,False,0.13685302,0.42716476,-0.05279706
4632428C04Rik,ENSMUSG00000097184,Gene Expression,10,False,0.008424499,0.31506637,-0.34281006
Hes1,ENSMUSG00000022528,Gene Expression,17,True,0.022444954,1.9207174,3.811216
Atp13a3,ENSMUSG00000022533,Gene Expression,302,False,0.25630412,0.44241655,-0.013338724
Lsg1,ENSMUSG00000022538,Gene Expression,260,True,0.23840755,0.5908554,0.37069178
Fam43a,ENSMUSG00000046546,Gene Expression,4,False,0.004826376,0.7238074,0.7146557
AC163720.3,ENSMUSG00000116951,Gene Expression,31,True,0.038846586,0.59246564,0.37485763
Xxylt1,ENSMUSG00000047434,Gene Expression,65,True,0.06738775,0.7641295,0.81897426
Acap2,ENSMUSG00000049076,Gene Expression,192,True,0.17322598,0.58036685,0.3435565
Ppp1r2,ENSMUSG00000047714,Gene Expression,445,False,0.41786373,0.36362165,-0.48575717
Bdh1,ENSMUSG00000046598,Gene Expression,185,False,0.18282497,0.46194738,0.03719006
Gm15743,ENSMUSG00000086645,Gene Expression,5,False,0.008000937,0.69443,0.63865256
Dlg1,ENSMUSG00000022770,Gene Expression,144,False,0.12494584,0.5242554,0.19838893
0610012G03Rik,ENSMUSG00000107002,Gene Expression,638,False,0.6364746,0.39487624,-0.54130554
Ncbp2,ENSMUSG00000022774,Gene Expression,365,False,0.33300787,0.5241101,0.05702529
Senp5,ENSMUSG00000022772,Gene Expression,123,False,0.11034371,0.48434806,0.095143504
Pak2,ENSMUSG00000022781,Gene Expression,768,False,0.81542253,0.3609802,-0.68905973
Pigx,ENSMUSG00000023791,Gene Expression,546,False,0.5210314,0.3804538,-0.42882976
Cep19,ENSMUSG00000035790,Gene Expression,171,False,0.16731733,0.4926554,0.11663566
Nrros,ENSMUSG00000052384,Gene Expression,281,False,0.25411516,0.44299906,-0.011831679
Fbxo45,ENSMUSG00000035764,Gene Expression,53,False,0.036634896,0.16992933,-0.7182983
Wdr53,ENSMUSG00000022787,Gene Expression,110,True,0.10123986,0.57012194,0.31705162
Rnf168,ENSMUSG00000014074,Gene Expression,153,False,0.12736441,0.44245523,-0.013238645
Ubxn7,ENSMUSG00000053774,Gene Expression,94,False,0.08094126,0.34804332,-0.25749445
Tctex1d2,ENSMUSG00000014075,Gene Expression,17,False,0.015152556,0.51408756,0.17208342
Pcyt1a,ENSMUSG00000005615,Gene Expression,54,False,0.046136186,0.39273995,-0.14185849
AC140186.1,ENSMUSG00000116957,Gene Expression,8,False,0.0105847735,0.5372996,0.2321359
Tfrc,ENSMUSG00000022797,Gene Expression,124,False,0.107144,0.5159496,0.17690079
Tnk2,ENSMUSG00000022791,Gene Expression,151,True,0.14347218,0.5606226,0.29247552
Muc20,ENSMUSG00000035638,Gene Expression,5,False,0.0012802706,-0.717178,-3.0133593
Rubcn,ENSMUSG00000035629,Gene Expression,48,False,0.038709473,0.35068992,-0.25064737
Fyttd1,ENSMUSG00000022800,Gene Expression,164,True,0.17793259,0.7087927,0.6758107
Lrch3,ENSMUSG00000022801,Gene Expression,187,True,0.18652673,0.6044683,0.40591002
Iqcg,ENSMUSG00000035578,Gene Expression,16,False,0.0112422025,0.12285019,-0.84009814
Rpl35a,ENSMUSG00000060636,Gene Expression,1277,False,3.96505,2.0182805,0.10681726
Lmln,ENSMUSG00000022802,Gene Expression,5,False,0.0029572127,-0.24582005,-1.7938956
Osbpl11,ENSMUSG00000022807,Gene Expression,80,True,0.07417927,0.7111254,0.68184566
Snx4,ENSMUSG00000022808,Gene Expression,480,False,0.48409978,0.4511272,-0.18980762
Zfp148,ENSMUSG00000022811,Gene Expression,306,True,0.29700705,0.66754043,0.5421162
Slc12a8,ENSMUSG00000035506,Gene Expression,5,False,0.0016937931,-0.6963823,-2.9595582
Heg1,ENSMUSG00000075254,Gene Expression,103,True,0.10103548,0.72810286,0.7257686
Umps,ENSMUSG00000022814,Gene Expression,206,False,0.17327403,0.3738635,-0.19069433
Gm15829,ENSMUSG00000086083,Gene Expression,3,False,0.0046063694,0.5619986,0.2960355
Ccdc14,ENSMUSG00000022833,Gene Expression,20,False,0.015018466,0.24319969,-0.52873844
Hacd2,ENSMUSG00000035376,Gene Expression,227,False,0.20290637,0.34492555,-0.2655605
Sec22a,ENSMUSG00000034473,Gene Expression,76,False,0.072028056,0.4862709,0.10011815
Dirc2,ENSMUSG00000022848,Gene Expression,72,True,0.095568255,0.6238972,0.45617512
Hspbap1,ENSMUSG00000022849,Gene Expression,88,True,0.10607176,0.6098123,0.41973573
Parp14,ENSMUSG00000034422,Gene Expression,225,True,0.22804226,0.5385945,0.235486
Dtx3l,ENSMUSG00000049502,Gene Expression,336,True,0.36187035,0.62694395,0.40481624
Parp9,ENSMUSG00000022906,Gene Expression,256,False,0.25436306,0.5070792,0.15395185
Kpna1,ENSMUSG00000022905,Gene Expression,219,False,0.1718531,0.27609324,-0.44363856
Wdr5b,ENSMUSG00000034379,Gene Expression,33,False,0.029231012,0.38001254,-0.17478594
Fam162a,ENSMUSG00000003955,Gene Expression,473,False,0.49579272,0.4646735,-0.14399318
Ccdc58,ENSMUSG00000075229,Gene Expression,222,False,0.20456289,0.38765615,-0.15501094
2010005H15Rik,ENSMUSG00000095620,Gene Expression,4,False,0.0031228347,0.17591858,-0.7028034
Cd86,ENSMUSG00000022901,Gene Expression,44,False,0.034433134,0.19494708,-0.6535742
Ildr1,ENSMUSG00000022900,Gene Expression,49,False,0.028412608,-0.08680993,-1.3825159
Slc15a2,ENSMUSG00000022899,Gene Expression,42,False,0.044906538,0.522314,0.19336632
Eaf2,ENSMUSG00000022838,Gene Expression,10,True,0.022972222,2.7243466,5.8903093
Iqcb1,ENSMUSG00000022837,Gene Expression,20,True,0.017452858,0.57906544,0.3401896
Golgb1,ENSMUSG00000034243,Gene Expression,270,True,0.2649199,0.571602,0.21764606
Hcls1,ENSMUSG00000022831,Gene Expression,824,False,0.94622487,0.46127537,-0.4042169
Polq,ENSMUSG00000034206,Gene Expression,36,False,0.019093616,0.22962162,-0.5638667
Gtf2e1,ENSMUSG00000022828,Gene Expression,85,False,0.07061406,0.27565882,-0.4447625
Rabl3,ENSMUSG00000022827,Gene Expression,55,False,0.040037695,0.16862305,-0.7216779
Ndufb4,ENSMUSG00000022820,Gene Expression,845,False,0.95331866,0.35168344,-0.71546304
Lrrc58,ENSMUSG00000034158,Gene Expression,302,False,0.25941056,0.37222248,-0.19493982
Gsk3b,ENSMUSG00000022812,Gene Expression,563,False,0.54500514,0.43416914,-0.3899081
Maats1,ENSMUSG00000022805,Gene Expression,3,False,0.0014573437,-0.54462314,-2.5669377
Cox17,ENSMUSG00000046516,Gene Expression,1008,True,1.6193202,1.1556563,0.7060595
Popdc2,ENSMUSG00000022803,Gene Expression,74,False,0.0453421,-0.056397427,-1.3038349
Pla1a,ENSMUSG00000002847,Gene Expression,11,False,0.00888238,0.18852316,-0.6701936
Adprh,ENSMUSG00000002844,Gene Expression,529,False,0.51368845,0.32043514,-0.63181686
D930030I03Rik,ENSMUSG00000097576,Gene Expression,12,False,0.00895659,0.23606129,-0.5472064
Cd80,ENSMUSG00000075122,Gene Expression,22,False,0.012940546,0.04352049,-1.0453343
Timmdc1,ENSMUSG00000002846,Gene Expression,113,False,0.07959701,0.30077127,-0.37979335
Poglut1,ENSMUSG00000034064,Gene Expression,70,False,0.055859797,0.3439131,-0.26817983
Tmem39a,ENSMUSG00000002845,Gene Expression,91,True,0.08165527,1.023822,1.4908321
Arhgap31,ENSMUSG00000022799,Gene Expression,261,True,0.2709997,0.6223105,0.38914567
B4galt4,ENSMUSG00000022793,Gene Expression,4,False,0.005462116,0.85007644,1.04133
Zbtb20,ENSMUSG00000022708,Gene Expression,229,True,0.34329027,1.0452354,1.8195056
Tigit,ENSMUSG00000071552,Gene Expression,14,False,0.0085910065,-0.16074964,-1.5738076
Qtrt2,ENSMUSG00000022704,Gene Expression,23,False,0.024196485,0.50293684,0.14323507
Ccdc191,ENSMUSG00000022701,Gene Expression,54,True,0.070898525,0.7624089,0.8145228
Zdhhc23,ENSMUSG00000036304,Gene Expression,6,False,0.004897328,0.2060909,-0.6247437
Gramd1c,ENSMUSG00000036292,Gene Expression,12,True,0.01768421,0.7829836,0.8677522
Atp6v1a,ENSMUSG00000052459,Gene Expression,228,False,0.18653168,0.38983372,-0.14937729
Naa50,ENSMUSG00000022698,Gene Expression,403,False,0.35535628,0.22937837,-0.93977684
Usf3,ENSMUSG00000068284,Gene Expression,85,False,0.07458625,0.37971705,-0.17555042
