gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Celsr3,,
Slc20a2,0.863,0.863
Gm15568,,
Gm14711,,
Fsd1l,0.999,0.999
Hist1h2ae,0.999,0.999
Gm12423,,
Paqr6,0.999,0.999
Gm49243,,
Gm13742,,
Rpl10-ps1,,
Relb,0.999,0.999
Bsdc1,0.999,0.999
Dnajc17,0.999,0.999
Tmem120b,0.999,0.999
Gm20661,,
Farp2,0.999,0.999
Gm48758,,
Gm47406,0.999,0.999
Gm7405,,
Gm21257,,
Pkig,0.999,0.999
Gm49298,,
Cts7-ps,,
Gm11809,,
Vmn1r17,,
AC100212.6,,
Mboat1,0.999,0.999
Dctpp1,0.999,0.999
Gm614,0.999,0.999
Crybb3,,
Gm15176,,
Rpl30-ps9,,
Adgrf3,,
Mmp19,0.999,0.999
Gm11225,0.999,0.999
Rhox8,0.999,0.999
Acp6,0.999,0.999
Gm17995,,
Tlr6,0.837,0.837
Rpp40,0.999,0.999
Gm44150,,
Acsm4,,
Rb1,0.999,0.999
Dbndd2,0.999,0.999
Traf4,0.999,0.999
Nedd8,0.999,0.999
Gm49332,,
Gm14018,,
Grem1,,
Brinp1,,
Sav1,0.999,0.999
Tmod1,,
Gm9086,,
Ift172,0.999,0.999
Ccl17,,
Unc13a,0.999,0.999
Gm12091,,
4930447C04Rik,0.999,0.999
Anp32e,0.837,0.837
Robo2,,
Gm43578,,
Prph,,
Helb,0.999,0.999
Rps6ka4,0.999,0.999
Mrps35,0.999,0.999
CT025680.1,,
Ntrk2,0.999,0.999
Gm49920,,
Ywhae,0.999,0.999
AC138174.1,,
Klk1b18-ps,,
Gm15049,,
Zfr2,0.999,0.999
Frem1,,
Gm19178,,
Gm12842,,
Efna1,,
Gm7115,,
C1qa,0.999,0.999
AC147549.2,,
Emc2,0.999,0.999
Gm45772,,
Gm48470,,
Gm18403,,
Asgr1,,
Kat2b-ps,,
Gm15644,,
Gm7104,,
Slc22a6,,
Gm8320,,
Eml4,0.999,0.999
Glipr1,0.999,0.999
Fadd,0.999,0.999
Mpzl2,0.999,0.999
Olfr1416,0.999,0.999
Tslp,,
Gm9211,,
Fyttd1,0.999,0.999
Galnt5,,
Ddx10,0.999,0.999
Gm7319,,
Gosr1,0.999,0.999
Gm21895,,
Gm47579,,
Gm7833,,
Gm8941,,
Pdhx,0.999,0.999
Ccdc28a,0.999,0.999
Gm11736,,
0610030E20Rik,0.999,0.999
Tmc1,,
Gm15786,,
Cr1l,0.999,0.999
Gm13603,,
Gad1,,
Dab2ip,0.999,0.999
Pom121,0.999,0.999
Rtca,0.999,0.999
Hacd3,0.999,0.999
Impdh1,0.999,0.999
Nkrf,0.999,0.999
Gm15164,,
Gm18284,,
Cd93,0.999,0.999
Krtap4-1,,
Zer1,0.999,0.999
Gm43043,,
Slc26a6,0.999,0.999
Gm15799,0.999,0.999
Lrrc55,,
Atp9a,0.999,0.999
Tyro3,0.999,0.999
Snx3,0.999,0.999
Gm9824,,
Gm28255,,
Gm15843,,
Gm1943,0.999,0.999
Gm11941,,
Olfr5,,
Gm11541,,
Gm11420,,
Olfr294,,
Myo1e,0.999,0.999
Defa-ps16,,
Rdh13,0.999,0.999
Trav5-4,,
Lcn12,,
Gm2011,0.999,0.999
Col3a1,,
Rap2b,0.999,0.999
Olfr510,0.999,0.999
Olfr878,,
Gm29754,,
Gm43524,,
Gm19189,,
Gm9194,0.999,0.999
Gm48200,,
Gm28835,,
Stt3b,0.999,0.999
Gm9176,,
Mrm3,0.999,0.999
Gm47057,,
Ptprh,,
Rpl34-ps1,,
Shpk,0.999,0.999
Fam45a,0.999,0.999
Cenpp,0.999,0.999
Tgfbi,0.999,0.999
Lce1d,,
Rpl31-ps17,,
Gm42643,,
Gm20798,,
Rbp2,,
Gm5869,0.999,0.999
Gm6034,0.999,0.999
Klf5,,
Gm10477,,
Synj2bp,0.999,0.999
Tnfaip3,0.999,0.999
Arhgap18,0.863,0.863
Vmn1r185,0.999,0.999
Gm15264,,
Dcun1d4,0.999,0.999
Serpinb5,,
Arap3,0.999,0.999
Itgav,0.999,0.999
Olfr1324,,
Tmed2,0.999,0.999
Adgrg5,0.999,0.999
Gm15840,,
Pter,0.999,0.999
Igkv2-113,,
Gm5232,,
Gm13593,,
Xkr6,0.999,0.999
BB014433,,
Gm14682,,
Mtm1,0.999,0.999
Plekho1,0.999,0.999
Itga11,,
Nup155,0.999,0.999
Gm12196,,
Gm48269,0.999,0.999
Gm44131,,
Slc20a1,0.999,0.999
Herc1,0.999,0.999
Gm48971,,
Olfr120,,
Esr1,0.999,0.999
Gm9115,,
Tjp2,0.999,0.999
Mkrn2,0.999,0.999
Gm7135,,
Oas1e,,
Tram2,0.637,0.637
Gm47495,0.999,0.999
Rhox3g,,
Krt222,0.999,0.999
Fbxl4,0.877,0.877
Olfr142,,
Med6,0.999,0.999
Rpl19-ps2,,
Rab29,0.999,0.999
Slc25a28,0.999,0.999
Setdb1,0.999,0.999
Pqlc3,0.999,0.999
1810058I24Rik,0.919,0.919
Tmem192,0.999,0.999
Morf4l1,0.999,0.999
Gm9877,,
Skor2,,
Igsf10,,
Gm6902,,
Gm7688,,
Olfr998,,
Cnpy1,,
Smim23,,
Gm28366,,
Rnf11,0.999,0.999
Tmem266,,
Krt72,,
Gm28434,,
Oosp1,,
Gm13035,,
Gm5499,,
Rnf219,0.999,0.999
Ighv1-42,,
Pagr1b,,
Gm33666,,
Dbnl,0.999,0.999
Klhl18,0.999,0.999
Slc23a2,0.999,0.999
Abo,,
Gm20866,,
Gpr158,,
Vsig10,0.999,0.999
Olfr677,,
Radx,,
Gm48635,,
Gbp7,0.999,0.999
Gm20486,,
Gm2663,,
Olfr1355,,
Gm15967,,
Cyp1b1,,
AC154773.1,,
Zfp445,0.999,0.999
Gm14937,,
Gm13676,,
Snrpf,0.999,0.999
Gm14805,,
Gm36864,,
Rad54b,0.999,0.999
Fbxo40,,
Akirin1-ps,,
Gm1947,,
Senp6,0.999,0.999
Tas2r107,,
Gm28159,,
Igkv16-104,,
Gm6030,0.999,0.999
Gm3045,,
Xlr3c,,
Glra3,,
AC147549.1,,
Gm19227,,
Gm5183,,
Gm16430,,
AA413626,0.999,0.999
AC139296.3,,
Gm15177,,
Olfr288,,
Tars,0.999,0.999
Abcb1b,0.999,0.999
Jun,0.935,0.935
Scgb2b20,,
Gm12875,,
A630023A22Rik,,
H2afx,0.999,0.999
Gpr82,,
Gm10044,0.999,0.999
Reep3,0.999,0.999
Olfr148,,
Vmn2r-ps159,,
Gm20690,,
Gm8876,,
Gm12033,,
Ankle2,0.514,0.514
Obox4-ps5,,
Mbd2,0.999,0.999
Gm9719,,
Atp13a1,0.999,0.999
Akr1cl,0.999,0.999
Clic4,0.999,0.999
Cnppd1,0.999,0.999
Smim22,,
Sgcz,,
Olfr1133,,
Itm2a,0.999,0.999
2310079G19Rik,,
Fau,0.999,0.999
Gm21839,,
Gm20826,0.999,0.999
Gm49966,,
Gm7696,,
Tpm1,0.999,0.999
Tyms,0.999,0.999
Eif5a,0.999,0.999
Arl6ip6,0.999,0.999
Gm5538,,
Cd300c2,0.999,0.999
Gm15539,0.999,0.999
Alx3,,
Shank2,,
Gm7352,,
Gm20852,,
Psmb4,0.999,0.999
Gm7537,,
Dnaja4,0.999,0.999
Gm12071,,
Trim71,,
Gm14884,,
Onecut1,,
Gm9038,,
Gm28041,0.999,0.999
Gm18026,,
Gm49382,,
Slc35f1,0.999,0.999
Vmn1r-ps20,,
Mup-ps18,,
Cyp4a32,,
Gm5318,,
Gm17966,,
Egfem1,,
Gm35960,,
Znhit3,0.999,0.999
Gm14039,,
Gm8358,,
Gm14865,,
Nxpe1-ps,0.969,0.969
Gm12125,,
Gm14523,,
Tsga10,0.999,0.999
Gm5682,,
Gm13444,,
Ighv2-2,,
Ccn2,,
Adipoq,,
Gpr146,0.634,0.634
Olfr340,,
Gm49483,,
Cercam,0.999,0.999
Ranbp9,0.999,0.999
Gm7748,,
Plekha1,0.999,0.999
Pura,0.999,0.999
C5ar2,0.999,0.999
Med16,0.999,0.999
Rims4,0.999,0.999
H2-T3,0.999,0.999
4933407L21Rik,,
Zg16,,
Gm7910,,
1700069L16Rik,,
Phlpp2,0.999,0.999
Gm9536,,
Olfr175-ps1,,
Ccdc71,0.999,0.999
Eef2,0.999,0.999
Gm43671,,
Bfsp2,,
Cnih3,,
Slc12a9,0.999,0.999
Flrt3,,
Fyco1,0.999,0.999
Gm12983,,
Hpse2,,
Trbv3,0.999,0.999
Gas2l3,0.999,0.999
CT963124.1,,
Gm12124,,
Gm7964,,
Gm11432,,
Saraf,0.999,0.999
Ogfr,0.999,0.999
Tmem240,0.999,0.999
Crtc1,0.999,0.999
Armcx5,0.999,0.999
Gm8681,,
Mgat4c,0.999,0.999
Gm28831,,
Gm8807,,
Gm5342,,
Gm49458,,
Gm47753,,
Sept8,0.003,0.003
Gm48106,,
Gmfb,0.999,0.999
Tnfrsf10b,0.999,0.999
Gm49813,,
Gm12362,,
Cacng4,0.999,0.999
Gm11575,,
Pif1,0.999,0.999
Srms,,
Gm19012,,
Gm16202,,
Taar9,,
Gm12268,,
Rpl17-ps2,,
Syt6,,
Amotl1,0.999,0.999
Mei4,0.999,0.999
Gm13367,,
Gm19853,,
Gm9285,,
Bpifb6,,
Gm47803,0.999,0.999
Syce2,0.999,0.999
Ptcra,0.999,0.999
Ttpal,0.999,0.999
Ly6g6e,,
Ccn5,,
Gm7200,,
D930016D06Rik,0.999,0.999
Gm44011,,
Crtac1,,
Gm12407,,
Gm7822,,
Stk31,,
Smg8,0.999,0.999
Gm18776,,
Dmac2,0.999,0.999
Rassf9,,
Gm49803,,
Rnmt,0.999,0.999
Vmn1r226,,
Itih1,,
Zrsr1,0.999,0.999
Gm13076,,
Irgq,0.999,0.999
Necab1,0.999,0.999
Mindy3,0.999,0.999
Gm17213,,
Setbp1,0.002,0.002
Gm4587,,
Pex3,0.999,0.999
Zfp534,,
Gm49264,,
Gm28282,,
Tmem253,,
Gm37239,,
Traj33,0.999,0.999
Gm14595,,
Gm14638,,
Olfr220,,
Gm10154,,
Gm48157,,
Serpina1a,,
Ddx31,0.999,0.999
Gm48445,,
Stpg3,0.999,0.999
Gm29047,,
Gm11874,,
Tmtc3,0.999,0.999
Gm8870,,
Fam160b1,0.999,0.999
Gm44872,,
Olfr1197,,
Unkl,0.999,0.999
Abhd15,0.999,0.999
Srrt,0.999,0.999
Gm48109,,
Vmn2r-ps58,,
Gm47978,,
Slc25a53,0.999,0.999
Gm6819,,
Trav15-3,,
Brap,0.999,0.999
Dnajb14,0.999,0.999
Gm21728,,
Tent4b,0.999,0.999
Gm7133,,
Gm15039,0.913,0.913
Gch1,0.999,0.999
Gm49690,,
Pigyl,0.999,0.999
Nmd3,0.999,0.999
Magea3,,
Gm15846,,
Gm16032,,
Nxt1,0.999,0.999
Mms19,0.999,0.999
Zkscan14,0.999,0.999
Ppp1r18,0.999,0.999
Epha2,0.999,0.999
Acot1,,
Gm27161,,
Mrpl20,0.999,0.999
Retnla,,
Frmd3,,
Gm14988,,
Lbx2,,
Gm42539,,
Mup-ps5,,
Gm15375,,
Prkdc,0.999,0.999
Tmprss9,,
Lmbrd2,0.999,0.999
Gm38392,,
Prkar2a,0.999,0.999
Slc26a10,,
Cyp2c23,,
Nt5c,0.953,0.953
Gm2059,,
Mob4,0.999,0.999
Gm29596,,
Cep68,0.999,0.999
Gm3148,,
Gm14647,,
Gm6332,,
Gm9409,,
Abhd17c,0.999,0.999
Gm12617,,
Traj53,0.999,0.999
Gm32936,,
Gm49943,,
Mageb10-ps,,
Ppt1,0.703,0.703
Pced1a,0.999,0.999
Lrg1,,
Gm47937,,
Penk,,
Vdr,,
Kbtbd13,,
Hist1h2ag,0.999,0.999
Gm21854,0.999,0.999
Prdm6,,
Gm9075,,
Gm14279,,
Phgr1,,
Tepp,,
1700074P13Rik,,
Tmem41b,0.999,0.999
Anks4b,,
Trbj1-7,0.999,0.999
Olfr193,,
Fam122c,,
Amd-ps4,,
Gm48318,,
Acsm2,0.999,0.999
Rchy1,1.0,1.0
Gm9198,,
Mrpl10,0.999,0.999
Gm4991,,
Gm11949,,
Gm42977,,
Hist1h3d,0.999,0.999
Rhov,,
Gm7363,,
Hexb,0.999,0.999
Xrcc3,0.999,0.999
Sprr2a3,,
AC100212.8,,
Tspan18,0.999,0.999
Kcnh8,,
Fkbp2,0.999,0.999
Trdv3,,
Jpt1,0.999,0.999
Gm8362,,
Adamts1,,
Rbsn,0.882,0.882
Fundc2,0.999,0.999
Traj23,0.999,0.999
Gm8449,,
Gm33312,,
Lypd6b,,
Tnfrsf14,0.999,0.999
Gm6221,,
Eya2,0.999,0.999
Maff,0.999,0.999
Igkv3-6,,
Gm8250,,
Smdt1,0.999,0.999
Krt42,,
Pla2g12a,0.999,0.999
Ppa1,0.999,0.999
Gpr101,,
C2cd5,0.999,0.999
Olfr957,,
Gm49389,,
Robo1,0.999,0.999
Gm43436,,
Cox5a,0.999,0.999
Trav10n,,
Gm15363,,
Gm5147,,
Spata46,,
Uap1,0.999,0.999
Cenpi,0.999,0.999
Gm12253,0.999,0.999
Gm6756,,
Gm18900,,
Rybp,0.652,0.652
Gm18473,,
Plbd1,0.999,0.999
Gm12046,,
Gm44887,,
Gm8643,,
Csta3,,
Gm6430,0.999,0.999
Bud31,0.999,0.999
Ccnh,0.999,0.999
Igkv4-56,,
Olfr453,,
Cc2d1a,0.999,0.999
Nacc2,0.999,0.999
Esp5,,
Gm11984,,
Lrp8,0.999,0.999
Vmn1r50,0.999,0.999
Ear-ps12,,
Gm49168,,
Gm9008,0.999,0.999
Zfp994,0.999,0.999
Smarca5,0.999,0.999
Camta1,0.999,0.999
Slc19a2,0.999,0.999
Prol1,,
Ints12,0.977,0.977
Gm49040,,
Polr1d,0.999,0.999
Gm5529,,
Igkv3-5,,
Ccrl2,0.965,0.965
Zfp282,0.999,0.999
Tgfb3,0.999,0.999
Rrp12,0.999,0.999
Gm49443,,
Gm14655,,
Gskip,0.999,0.999
Gpn1,0.999,0.999
Gm8574,,
Nox1,,
Thoc7,0.999,0.999
Gm7432,,
Fbxw13,,
Fosl2,0.999,0.999
Aldh18a1,0.999,0.999
Tenm3,,
Calb2,,
Gm14765,,
Plcb2,0.999,0.999
Trmt2a,0.999,0.999
Frzb,,
Cdh26,,
Cfd,,
Tex13c3,,
AC161520.1,,
Gm7476,,
Dsc1,,
4930421P07Rik,,
Gm42452,,
Gm37996,,
Olfr904,0.999,0.999
Hist1h4j,0.999,0.999
Clu,,
Rpl6,0.999,0.999
Gm28627,,
Gm5204,,
Gm14417,,
Cux2,0.999,0.999
Ndrg2,0.999,0.999
Gm7266,,
Tigd2,0.999,0.999
Spata19,,
Zdhhc22,0.999,0.999
Rps6-ps2,,
Gm21772,,
Gm4246,,
Gm13731,,
Tmem185b,0.999,0.999
Gm49363,,
Gm15959,,
Gm13902,,
Hsd17b10,0.999,0.999
Psmd13,0.999,0.999
Gm10721,0.999,0.999
Vmn2r-ps18,,
Gm28794,,
Vmn2r1,0.999,0.999
Gm19098,0.999,0.999
Gm8421,,
Psme2b,0.999,0.999
Gm17892,,
Thap4,0.999,0.999
Pear1,0.999,0.999
Prss41,,
Rpl3l,,
Chtf8,0.999,0.999
4931428L18Rik,0.999,0.999
Hmgn2,0.999,0.999
Olfr664,,
Gm12378,,
AC100212.7,,
Bphl,0.999,0.999
Krt1,,
Gm12459,,
Gm15292,,
Filip1,0.999,0.999
Slc17a6,,
Vmn1r28,,
Gm14996,,
Spr,0.999,0.999
Gm45874,,
Gm12090,,
Lipt2,0.999,0.999
Gm14190,,
Cnbd2,0.999,0.999
Esp1,,
Gm14713,,
Sall4,,
Gm8848,,
Gm48389,,
Xpo7,0.927,0.927
Gm12328,,
Dnajc1,0.999,0.999
Dnajc7,0.999,0.999
Gm17019,,
Gm13272,,
Dpy19l4,0.999,0.999
Spidr,0.999,0.999
Atp4b,,
Gm18112,,
Map3k1,0.772,0.772
Gm14588,,
Gm47848,,
Gm14704,,
Fpr-rs3,,
Gm16494,,
Fam209,0.999,0.999
Gm13771,,
Gm11185,,
Gm47834,,
Klhl25,0.999,0.999
Wdr76,0.999,0.999
Ppp2r2d,0.999,0.999
Gm11849,,
Olfr1471,,
Gm36298,0.999,0.999
Gm45513,,
Gm5284,,
Rnf138rt1,,
Gm49760,0.999,0.999
Hist2h2ac,0.999,0.999
Gm6673,,
Six6,,
Tmem26,,
Gm49862,,
Maats1,0.999,0.999
Grm4,,
Strn4,0.999,0.999
Igkv1-122,,
Gm45701,,
Gm9541,,
Nedd4l,0.572,0.572
AU018091,,
Tsta3,0.999,0.999
Lrp6,0.703,0.703
Rbm15b,0.999,0.999
Serpinb1c,,
Gm15367,,
Gm17994,,
Rnf20,0.999,0.999
Creg2,0.999,0.999
Ighv1-75,,
Gm43854,,
Ncf1,0.999,0.999
Gm5619,0.999,0.999
Clba1,,
Ppie,0.999,0.999
Xlr5c,,
Dbi,0.999,0.999
Scg3,,
Gm14751,,
Prss36,,
Adgrg7,,
Gm29218,,
Kcnj5,,
Chac1,,
Rgs21,,
Med10,0.999,0.999
Erich4,,
Adam18,,
Kcnh5,,
Gm18204,,
Eif3f,0.999,0.999
Oca2,,
Gm2053,,
Gm8666,,
Epb42,0.999,0.999
Atf1,0.999,0.999
Gm11898,,
Borcs5,0.999,0.999
Rab11a,0.999,0.999
Olfr809,0.999,0.999
Adamts7,,
Eif1ad,0.999,0.999
Olfr1177-ps,,
Gm11993,,
Rpl37rt,0.999,0.999
Gm8068,,
Gm29735,,
Cyp4f13,0.999,0.999
Styxl1,,
Zfp112,0.999,0.999
Dguok,0.999,0.999
Upp2,,
Gm6593,,
Sbk2,,
Mgat2,0.999,0.999
Vmn2r117,0.999,0.999
Rdh16f2,,
Mmrn1,,
Col22a1,0.999,0.999
Pnma2,,
AC102040.1,,
Gm30531,0.999,0.999
4930519F16Rik,0.999,0.999
AC140980.1,,
Gm49765,,
Ighv1-12,,
Ccl24,,
Actb,0.999,0.999
Ighv1-6,,
Gm29533,,
Gm37791,,
Gm2979,,
Vmn1r142,,
Dnmt3l-ps1,,
Vmn2r-ps103,,
Gm11726,,
Gm47529,,
Psmc4,0.999,0.999
Gm42795,,
Gm6796,,
Acot9,0.937,0.937
Smco1,0.999,0.999
Ndufb1-ps,0.999,0.999
Fndc7,,
Gsk3b,0.999,0.999
Gm47553,,
Scarb1,0.999,0.999
Gm5581,,
Gm5969,,
Cryba2,,
Zfp46,0.999,0.999
Aloxe3,0.906,0.906
Defa25,,
Gm5283,,
Gm5240,,
Scyl1,0.999,0.999
Slc38a10,0.999,0.999
Gm17131,0.999,0.999
Tsx,,
Gm38241,0.999,0.999
Vmn2r39,,
Gm20949,,
Tmem50a,0.938,0.938
Alas2,,
Hc,,
H2-T10,0.999,0.999
Asb10,,
Gm13681,,
Uts2b,,
Foxj2,0.999,0.999
Gm17042,,
Ctbp1,0.999,0.999
Gm13092,0.999,0.999
Nsun5,0.999,0.999
Gm5831,,
Olfm5,,
Gm10794,,
Gm16089,,
Thy1,0.999,0.999
Gm29784,,
AW822252,0.999,0.999
Tradd,0.999,0.999
Cyb561,0.999,0.999
Olfr1482-ps1,,
Gm18820,,
Ambp,,
Egr3,0.999,0.999
Gm4919,,
Npepl1,0.999,0.999
Sult6b2,,
Pax3,0.999,0.999
Gm21294,,
Gm4742,,
AC110212.1,,
Trbv7,,
Gm12864,,
Mmp3,,
Gm13118,,
Cbx3-ps1,,
Hist1h1c,0.999,0.999
Gm28171,,
Gm8588,,
Fam83h,0.999,0.999
Pigg,0.999,0.999
Gm37227,,
Gm20525,,
Xlr4a,0.999,0.999
Nfya,0.999,0.999
Smarcad1,0.999,0.999
Cdc42ep5,,
Pde3a,0.999,0.999
Mos,,
Olfr914,0.999,0.999
Trav7d-3,,
Gpr12,,
Gm21142,,
Gm10639,,
Slc16a11,,
Gm8701,,
Gm11975,,
Ceacam2,,
Mansc4,,
Fam219b,0.058,0.058
Bri3,0.999,0.999
Gm8861,,
Vav2,0.767,0.767
Olfr977-ps1,,
Gm47055,,
Gm46497,,
Ufm1,0.999,0.999
Olfr479,,
Col25a1,0.999,0.999
Gm11557,,
Gm12687,,
Gm44973,,
Bahcc1,,
Gm17541,,
Olfr792,,
Gm45598,,
Hcfc1r1,0.999,0.999
Tmprss11b,0.999,0.999
Mocos,0.999,0.999
Bcs1l,0.999,0.999
Zfp560,0.999,0.999
Gm18592,,
Prps1l1,,
Gm34779,,
Gm38050,,
Gpr17,,
Gm11009,,
Cadm2,,
Gm18531,,
Dusp26,,
Nab1,0.999,0.999
Wdr34,0.999,0.999
Gm3952,,
Gm4986,,
Nqo1,0.999,0.999
Afg3l2,0.999,0.999
Zcchc24,0.999,0.999
Ndufaf1,0.999,0.999
Prdm2,0.999,0.999
Gm49029,,
AC124126.1,,
Gm28693,0.999,0.999
Gm2829,,
Fosb,0.999,0.999
Olfr1421-ps1,,
Angpt2,0.999,0.999
Pifo,,
Gm49558,,
Trgv2,0.999,0.999
Gm18855,,
Tab1,0.999,0.999
Gm5370,,
Gm7199,,
Ighv1-66,,
Tspan7,0.999,0.999
Zfp12,0.999,0.999
Olfr15,0.999,0.999
Rad51ap1,0.999,0.999
Lonp1,0.999,0.999
Gm45219,,
Ctnnbip1,0.514,0.514
Gm14046,,
Gm17895,,
Gm28308,,
Sltm,0.999,0.999
Dntt,,
Gm12950,,
Kif9,0.999,0.999
Gm33121,,
Kremen2,0.999,0.999
Manf,0.999,0.999
Slfn3,0.999,0.999
Ppp6c,0.999,0.999
Klra14-ps,0.999,0.999
Khk,0.999,0.999
Scrt2,,
AC149067.1,,
Ak1,,
Rnf17,0.999,0.999
Il1rn,,
Gm44911,,
Gm20937,,
Gm4842,,
Gm21671,,
Gm13875,,
Otud6b,0.999,0.999
Gm38016,,
Cideb,,
Wif1,,
Dapk1,,
Gm10736,,
Gm29454,,
Zglp1,,
Gm11569,,
Gm436,,
Gm14731,,
Haus5,0.999,0.999
Gm12341,,
Gm13183,,
Gm19134,,
Gm17891,,
Pithd1,0.999,0.999
Gm8863,,
Zfyve9,,
Esp22,,
Gm47440,,
Them6,0.999,0.999
Sppl2a,0.999,0.999
Epyc,,
Dusp6,0.966,0.966
Ankrd13a,0.999,0.999
Gm12115,,
Gm29377,,
Gm48031,,
Gdf3,0.995,0.995
Rnf13,0.999,0.999
Gm18745,,
Gm4954,,
Bend5,,
Gm43951,0.116,0.116
Gm10123,0.999,0.999
Gm3333,,
Gm38181,,
Gm5578,,
2310003L06Rik,,
Ctrb1,,
Klrb1b,,
Trpc2,,
Unc79,0.999,0.999
Naip6,0.999,0.999
Gm5312,,
Syf2,0.837,0.837
Cpeb1,,
Igkv8-18,,
Myct1,,
Gm4252,,
Antxrl,,
Zfp64,0.999,0.999
Smad2,0.999,0.999
Fmo5,0.999,0.999
Rpl27a-ps2,,
Gm33571,,
Atf3,0.999,0.999
Gipc2,0.999,0.999
Asic2,,
Gm49220,,
Gm10702,,
Mcm10,0.999,0.999
Gm28983,,
Car13,0.999,0.999
Ano2,,
Lamtor1,0.999,0.999
Amdhd1,,
Vmn1r36,,
Clip4,0.999,0.999
Slc1a3,0.863,0.863
Sppl2c,,
Zswim5,,
Anks6,,
Olfr853,0.999,0.999
Kdm5b,0.999,0.999
Gm4556,,
Ccser2,0.999,0.999
Ighv1-59,,
Prpf4,0.999,0.999
Fndc3a,0.999,0.999
Rps11-ps2,,
Ttbk2,0.999,0.999
Ppp4r3b,0.999,0.999
Srp19,0.999,0.999
Nbas,0.999,0.999
Gm14852,,
Erfe,0.999,0.999
Gm15263,,
Gm12477,,
Gm12717,,
Gm48712,,
Gm9141,,
Gm18666,,
Gm15220,,
Gm5639,,
Prune1,0.999,0.999
Gm12980,,
Gpr180,0.999,0.999
Chmp2a,0.999,0.999
Fktn,0.999,0.999
Gm8737,,
Vmn2r86,0.999,0.999
Mmp1a,,
Corin,,
Cs,0.999,0.999
Gm14387,,
Gm19176,,
Slc9a5,0.999,0.999
Prorsd1,0.999,0.999
Nrxn3,0.999,0.999
Gm12697,,
Nanos2,,
Gm9012,,
Adam9,0.999,0.999
6330411D24Rik,,
Tmem219,0.999,0.999
Gm12427,,
Ppp1r13l,0.999,0.999
Gm13445,,
Gm5667,,
Hikeshi,0.999,0.999
Rps21,0.999,0.999
Gm9269,,
Gm7285,0.999,0.999
Tbcd,0.999,0.999
Kcnn1,,
Gm14524,,
Gm17070,,
Gm18638,,
Gm8163,,
Vps53,0.999,0.999
Gm7001,,
Gm47146,,
Gm8616,,
Ciita,0.999,0.999
2210016L21Rik,0.999,0.999
Slc10a5,,
Sod2,0.999,0.999
Atp8b1,,
Ugt1a7c,,
Zfp975,0.999,0.999
Olfr203,,
Gm20491,,
Hist2h3c1,0.999,0.999
Gm9102,,
Gm10073,,
Gpt2,,
Gm49105,,
Abhd11os,,
Gm14042,,
Gm8247,,
Mtrf1l,0.999,0.999
Polr1e,0.999,0.999
Slc29a4,0.999,0.999
Olfr11,0.999,0.999
Gm47185,,
Gm15516,0.999,0.999
Oip5,0.999,0.999
Ccl27a,0.999,0.999
S1pr5,0.703,0.703
Gm4535,,
Gm10290,,
Defb5,,
Slc6a1,,
Smlr1,0.999,0.999
Magea2,,
Mllt10,0.999,0.999
Gm5175,,
Slc44a4,,
Olfr1193,,
Fancl,0.999,0.999
Gm48589,,
Asf1a,0.999,0.999
Gm8877,,
Gm9614,,
Vmn1r192,,
Oasl2,0.999,0.999
Dck,0.999,0.999
Ppcdc,0.999,0.999
Thada,0.999,0.999
Rpl31-ps18,,
Msl3,0.999,0.999
Scgb2b9-ps,,
Speer4f1,,
Zfp493,0.869,0.869
Gm49829,,
Gm6505,,
Gm5864,,
Trav7d-2,,
Casp16,,
Gm6362,,
Rep15,0.999,0.999
Gm15203,,
2810004N23Rik,0.999,0.999
Gm4518,,
Gm42522,,
Gm19612,,
Gm7030,,
Gm48154,,
Polr2a,0.117,0.117
Olfr1262,0.999,0.999
Hrg,,
Lyrm7,0.999,0.999
Ighv9-1,,
Gm12904,,
Gm2367,,
Dsn1,0.999,0.999
Cyth4,0.999,0.999
Ezh2,0.999,0.999
Srsf4,0.999,0.999
Gm14747,,
Ints4,0.999,0.999
Oog2,,
Dennd2c,0.999,0.999
Rpl3-ps2,0.999,0.999
Cd79b,0.975,0.975
Vcp,0.999,0.999
Ulbp1,0.999,0.999
Rnf187,0.999,0.999
Eri1,0.999,0.999
1110017D15Rik,,
Spty2d1,0.953,0.953
Ighv2-9-1,,
Gm21905,,
Obox4-ps2,,
Gm12358,,
D030056L22Rik,0.999,0.999
Gm35931,,
AC133968.1,,
Elp6,0.999,0.999
B230118H07Rik,,
Gm21063,,
Gls2,,
Tial1,0.999,0.999
Obox3-ps4,,
Sec61a1,0.999,0.999
Anapc16,0.999,0.999
Gm21060,,
Slc22a26,,
Gtf2h1,0.999,0.999
Clcn1,0.999,0.999
Gm38019,,
Olfr368,,
Olfr1378,,
Avpr1a,,
Cdca3,0.999,0.999
Vmn1r-ps137,,
Hist1h4k,0.999,0.999
Riok2,0.999,0.999
Pla2g4b,0.999,0.999
Xpo1,0.999,0.999
Olfr1488-ps1,,
Iqcb1,0.999,0.999
Gm47825,,
Olfr1505,0.999,0.999
Olfr1235-ps1,,
Nudt10,,
Defa-ps12,,
Cox18,0.999,0.999
Gm18367,,
Zfyve27,0.999,0.999
Tctex1d1,,
Bambi,0.999,0.999
Gm8837,,
Prl2c3,,
Rnf216,0.999,0.999
Olfr435,,
Sdsl,,
Mier2,0.999,0.999
Gm5453,,
Gm12611,,
Gm14481,,
Gm11447,,
Psg21,,
