gene_name,log2fc,padj,nlog10pval,significant,Tex_term up,TCM_vs_TEM-TRM
Cox7c,-0.5299196243286133,0.1676462323294797,0.7756062024314228,FALSE,FALSE,FALSE
Tmem167,-0.028796738013625145,1,-0,FALSE,FALSE,FALSE
Rps23,-0.4260740876197815,0.04840237829865485,1.3151332983430697,FALSE,FALSE,FALSE
Zcchc9,-2.2682342529296875,0.030696626252289534,1.5129093535302494,TRUE,FALSE,FALSE
Msh3,-0.35583338141441345,0.8943061112599576,0.04851380147692666,FALSE,FALSE,FALSE
Dhfr,-1.5675079822540283,0.18269403907343867,0.7382756225420747,FALSE,FALSE,FALSE
Tent2,-2.3125860691070557,0.02676930702533201,1.5723628712101452,TRUE,FALSE,FALSE
Arsb,0.8324808478355408,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Ap3b1,0.46353015303611755,0.742901183760605,0.12906894963314694,FALSE,FALSE,FALSE
Tbca,0.013322276994585991,1,-0,FALSE,FALSE,FALSE
Aggf1,-0.2399018108844757,0.9599842557531698,0.01773588956000472,FALSE,FALSE,FALSE
F2r,2.172389507293701,0.27056924178345043,0.5677215753768485,FALSE,TRUE,FALSE
Iqgap2,-2.588202476501465,0.011354048278452308,1.9448492634467998,TRUE,FALSE,FALSE
Polk,1.249497890472412,0.6329634909141674,0.19862133919557187,FALSE,FALSE,FALSE
Col4a3bp,-0.49715134501457214,0.7530259007283591,0.12319008575155498,FALSE,FALSE,FALSE
Hmgcr,0.8761133551597595,0.3094831235202377,0.5093630285885173,FALSE,FALSE,FALSE
Nsa2,-0.2042512446641922,0.8443710321011476,0.07346667448141488,FALSE,FALSE,FALSE
Hexb,1.0655752420425415,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Utp15,-2.026550769805908,0.07225207886281325,1.14114965271453,FALSE,FALSE,TRUE
Ankra2,1.6098037958145142,0.41669943573394697,0.38017708763439245,FALSE,FALSE,FALSE
Btf3,-0.2303382009267807,0.21759142043747615,0.6623582327335954,FALSE,FALSE,FALSE
Fcho2,1.5926182270050049,0.23526498501691323,0.628442704976607,FALSE,FALSE,FALSE
Tnpo1,-1.5952092409133911,0.12647647296158845,0.8979902540394591,FALSE,FALSE,FALSE
Ptcd2,-2.2050178050994873,0.008011865274149666,2.0962663623222104,TRUE,FALSE,FALSE
Bdp1,-0.20836806297302246,0.965036961724154,0.015456052495140045,FALSE,FALSE,FALSE
Smn1,-1.8069900274276733,0.01669468085446662,1.7774218787640803,TRUE,FALSE,FALSE
Gtf2h2,-0.4319274425506592,0.8433368979131667,0.07399889788287979,FALSE,FALSE,FALSE
Rad17,-0.21491777896881104,0.9879759470231482,0.005253628491600246,FALSE,FALSE,FALSE
Ak6,-2.27752423286438,0.008865869299046777,2.052278675373833,TRUE,FALSE,FALSE
Cdk7,0.34457075595855713,0.9511489089509307,0.021751485929950434,FALSE,FALSE,FALSE
Mrps36,-0.3469214141368866,0.7860684503613468,0.10453963421523796,FALSE,FALSE,FALSE
Cenph,-28.981494903564453,3.037236428183601e-129,128.51752139989637,TRUE,FALSE,FALSE
Ccnb1,-29.73101806640625,7.800922265737312e-144,143.10785404971426,TRUE,FALSE,FALSE
Slc30a5,0.01732751913368702,1,-0,FALSE,FALSE,FALSE
Pik3r1,1.4919533729553223,0.0542706908840057,1.2654346496716486,FALSE,FALSE,FALSE
Srek1,0.2671346962451935,0.951499178895258,0.021591582155113514,FALSE,FALSE,FALSE
Erbin,0.5958377122879028,0.6511371010092678,0.186327558370587,FALSE,FALSE,FALSE
Trappc13,0.5899130702018738,0.7606082516455743,0.1188389673484431,FALSE,FALSE,FALSE
Ppwd1,-2.004646062850952,0.08442019811461718,1.0735536329920339,FALSE,FALSE,FALSE
Cenpk,-29.160499572753906,9.625994166772382e-134,133.0165544058354,TRUE,FALSE,FALSE
Adamts6,3.7722854614257812,0.25054560699596107,0.6011132076656232,FALSE,FALSE,FALSE
Cwc27,-0.1603814661502838,1,-0,FALSE,FALSE,FALSE
Srek1ip1,0.9311069846153259,0.5457868354868342,0.2629769438298734,FALSE,FALSE,FALSE
Dimt1,-27.503690719604492,6.92436584103043e-57,56.15961999473317,TRUE,FALSE,FALSE
Kif2a,-0.3125745356082916,0.8024597871012629,0.09557672176122106,FALSE,FALSE,FALSE
Ndufaf2,-2.763727903366089,0.0037071089268084652,2.4309646528113227,TRUE,FALSE,FALSE
Smim15,0.2941271662712097,0.8029156114658917,0.09533009781049658,FALSE,FALSE,FALSE
Pde4d,0.8264774084091187,0.7536964809197386,0.12280351248554977,FALSE,FALSE,FALSE
Gpbp1,-0.2340272217988968,0.9243667883552344,0.03415566671214879,FALSE,FALSE,FALSE
Map3k1,0.7969846725463867,0.5825910739880799,0.2346361735830832,FALSE,FALSE,FALSE
Slc38a9,1.802863359451294,0.5301325073389378,0.2756155643359808,FALSE,FALSE,FALSE
Mtrex,-1.9776495695114136,0.025684776037184606,1.5903242168284484,TRUE,FALSE,FALSE
Dhx29,0.5993390679359436,0.7213927566617017,0.14182822264649725,FALSE,FALSE,FALSE
Gzma,1.0747005939483643,0.43016719968236006,0.3663627077096756,FALSE,TRUE,FALSE
Gzmk,0.8258146047592163,0.5121281481453995,0.29062135334297906,FALSE,TRUE,FALSE
Esm1,-1.2812926769256592,0.43711660450949164,0.3594026958899394,FALSE,FALSE,FALSE
Snx18,1.1218711137771606,0.5593912857272558,0.2522843034096911,FALSE,FALSE,FALSE
Ndufs4,-0.2320701628923416,0.7638403940173888,0.11699737864797606,FALSE,FALSE,FALSE
Mocs2,-1.145105004310608,0.3642341307081103,0.4386193608923157,FALSE,FALSE,FALSE
Emb,-0.20285040140151978,0.8751872492985109,0.05789901824971619,FALSE,FALSE,TRUE
Mrps30,-1.9000988006591797,0.04685522928586334,1.3292419325614844,TRUE,FALSE,FALSE
Paip1,0.4037332236766815,0.8610304332362788,0.06498149807828309,FALSE,FALSE,FALSE
4833420G17Rik,0.5165120363235474,0.7961935854188505,0.09898132565724482,FALSE,FALSE,FALSE
Hmgcs1,0.06093808636069298,1,-0,FALSE,FALSE,FALSE
Zfp131,-0.9235204458236694,0.5019794307088068,0.2993140782985722,FALSE,FALSE,FALSE
BC147527,1.8223321437835693,0.4137725502630259,0.38323832387984985,FALSE,FALSE,FALSE
Rab10,0.579687237739563,0.29395905008280065,0.5317131646957939,FALSE,FALSE,FALSE
Asxl2,1.126700520515442,0.30535055924421955,0.515201280264624,FALSE,FALSE,FALSE
Dnmt3a,2.5640687942504883,0.03000314815397071,1.5228331734748246,TRUE,FALSE,FALSE
Ptrhd1,0.5282396674156189,0.6598905088884298,0.18052811798887683,FALSE,FALSE,FALSE
Ncoa1,1.04137122631073,0.5035508592830621,0.297956658594978,FALSE,FALSE,FALSE
Itsn2,0.1220870390534401,1,-0,FALSE,FALSE,FALSE
Sf3b6,-1.1024351119995117,0.13370273467407648,0.873859709853084,FALSE,FALSE,FALSE
Wdcp,0.05025193840265274,1,-0,FALSE,FALSE,FALSE
Ubxn2a,-2.166741132736206,0.04940448397306288,1.306233632526076,TRUE,FALSE,FALSE
Atad2b,-0.1767723709344864,0.9858778898271461,0.00617687315043086,FALSE,FALSE,FALSE
Ldah,-0.934057354927063,0.4776429091066735,0.3208966652304891,FALSE,FALSE,FALSE
Pum2,-0.2784106731414795,0.8160802449656182,0.08826713507908113,FALSE,FALSE,FALSE
Laptm4a,-0.4449661672115326,0.7623113684741335,0.1178676034770251,FALSE,FALSE,FALSE
Ttc32,-1.0441279411315918,0.4059628511666954,0.3915137060076931,FALSE,FALSE,FALSE
Smc6,-0.9141990542411804,0.15104055757435367,0.820906419821575,FALSE,FALSE,FALSE
Fam49a,3.0817251205444336,0.07096050045906097,1.1489833302416885,FALSE,FALSE,FALSE
Ddx1,-1.1645677089691162,0.1481672793738757,0.8292476934979538,FALSE,FALSE,FALSE
Trib2,1.0205209255218506,0.5818619063959778,0.23518007446763198,FALSE,FALSE,FALSE
Lpin1,2.419024705886841,0.25664823995205643,0.5906617097072542,FALSE,FALSE,FALSE
Rock2,0.14004568755626678,0.9920681824767669,0.0034584787975925277,FALSE,FALSE,FALSE
Pqlc3,-0.18514347076416016,1,-0,FALSE,FALSE,FALSE
Pdia6,-1.5981649160385132,0.002215462474189194,2.6545356017102675,TRUE,FALSE,FALSE
Nol10,-2.5232768058776855,0.008692373000224235,2.060861645850886,TRUE,FALSE,FALSE
Odc1,-1.526229977607727,0.08528391665911335,1.0691328629096577,FALSE,FALSE,FALSE
Hpcal1,0.9496641159057617,0.6241393559393098,0.2047184315380412,FALSE,FALSE,FALSE
Itgb1bp1,0.5645222067832947,0.5069160068814718,0.2950639948477412,FALSE,FALSE,FALSE
Cpsf3,0.08467190712690353,1,-0,FALSE,FALSE,FALSE
Iah1,1.16767418384552,0.42569934680816907,0.37089701620253335,FALSE,FALSE,FALSE
Adam17,-0.2690271735191345,0.965036961724154,0.015456052495140045,FALSE,FALSE,FALSE
Ywhaq,-0.9709764122962952,0.04193842957082288,1.3773878361857759,FALSE,FALSE,FALSE
Taf1b,2.25285005569458,0.02408275819480709,1.6182937748815618,TRUE,FALSE,FALSE
Rrm2,-4.703233242034912,2.0274688265758233e-7,6.693045814576822,TRUE,FALSE,FALSE
Kidins220,1.0429998636245728,0.5959898530866561,0.2247611341959826,FALSE,FALSE,FALSE
Id2,1.5331637859344482,0.05423013343956963,1.2657593269309941,FALSE,TRUE,FALSE
Rps7,-0.14711333811283112,0.45344284491988135,0.3434774466418564,FALSE,FALSE,FALSE
Rnaseh1,-0.38165512681007385,0.880413918943359,0.055313100066314874,FALSE,FALSE,FALSE
Trappc12,0.22347168624401093,0.9692989440186585,0.013542260394973983,FALSE,FALSE,FALSE
Eipr1,-0.9198417663574219,0.48513408725459206,0.31413820921959157,FALSE,FALSE,FALSE
Tmem18,2.1026082038879395,0.4009802481034779,0.39687701977617335,FALSE,FALSE,FALSE
Acp1,-0.8631369471549988,0.26094775635849804,0.5834464328775479,FALSE,FALSE,FALSE
Dld,-2.481168508529663,0.0027566396822251977,2.5596199964070383,TRUE,FALSE,FALSE
Cbll1,-0.26200228929519653,0.9583555665570799,0.01847333022856956,FALSE,FALSE,FALSE
Bcap29,-1.2923386096954346,0.1750146369798475,0.7569256284922483,FALSE,FALSE,FALSE
Cog5,1.1001965999603271,0.5523885517729951,0.2577553307330455,FALSE,FALSE,FALSE
Pik3cg,0.025182804092764854,1,-0,FALSE,FALSE,FALSE
Ccdc71l,-0.7019455432891846,0.6438318752611648,0.19122752577506047,FALSE,FALSE,FALSE
Nampt,-0.5033565759658813,0.8036436794715612,0.0949364666003164,FALSE,FALSE,FALSE
Sypl,-1.665337324142456,0.06971301042428733,1.1566861626740976,FALSE,FALSE,FALSE
Atxn7l1,2.098595380783081,0.27403086769642704,0.5622005141315441,FALSE,FALSE,FALSE
Twistnb,-0.4491616487503052,0.7663187206231682,0.1155905648073609,FALSE,FALSE,FALSE
Tspan13,-0.766140341758728,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Bzw2,-1.943966269493103,0.018035470962797617,1.7438725124044694,TRUE,FALSE,FALSE
Arl4a,-0.4569125473499298,0.7071578964219575,0.15048360474830427,FALSE,FALSE,FALSE
Ifrd1,-1.0457384586334229,0.22468089318335682,0.648433858323436,FALSE,FALSE,FALSE
Zfp277,0.1666710525751114,1,-0,FALSE,FALSE,FALSE
Dnajb9,-1.0698765516281128,0.5509037261759409,0.2589242901567622,FALSE,FALSE,FALSE
Scfd1,0.6769357919692993,0.516693609817729,0.28676690953631967,FALSE,FALSE,FALSE
Strn3,0.27247315645217896,0.955648466594138,0.019701832718070394,FALSE,FALSE,FALSE
Ap4s1,0.7201417088508606,0.5516959078142389,0.25830023739496294,FALSE,FALSE,FALSE
Hectd1,0.9885015487670898,0.05943177302438128,1.2259813132683082,FALSE,FALSE,FALSE
Dtd2,0.7737124562263489,0.6133225630386657,0.2123110581024281,FALSE,FALSE,FALSE
Sptssa,-0.1105593889951706,0.9440899448755276,0.024986627839342797,FALSE,FALSE,FALSE
Eapp,0.08367038518190384,1,-0,FALSE,FALSE,FALSE
Snx6,-2.067582607269287,0.036835683825389716,1.4337312634000647,TRUE,FALSE,FALSE
Cfl2,0.7556297183036804,0.8018047058035725,0.09593139919733654,FALSE,FALSE,FALSE
Baz1a,1.3633899688720703,0.0033091464014379656,2.4802840185971236,TRUE,FALSE,FALSE
Srp54a,0.7295828461647034,0.7144082028885799,0.14605356748905987,FALSE,FALSE,FALSE
Ppp2r3c,-0.491220086812973,0.8218221321896989,0.08522216709163302,FALSE,FALSE,FALSE
Psma6,-0.3172168731689453,0.5783697302594151,0.23779444449171508,FALSE,FALSE,FALSE
Nfkbia,-0.8883441686630249,0.23982102016305826,0.6201127539279948,FALSE,FALSE,FALSE
Ralgapa1,-1.1875954866409302,0.4975886545024357,0.30312953053419833,FALSE,FALSE,FALSE
Gemin2,0.8749909400939941,0.5436797755772926,0.2646568220811403,FALSE,FALSE,FALSE
Trappc6b,-0.6093388795852661,0.5624743713015069,0.24989726104931817,FALSE,FALSE,FALSE
Pnn,-1.3438037633895874,0.09322034687602677,1.0304892853761423,FALSE,FALSE,FALSE
Mia2,-0.10587170720100403,1,-0,FALSE,FALSE,FALSE
Fbxo33,-0.3922869861125946,0.8741462072564482,0.05841592240652644,FALSE,FALSE,FALSE
Klhl28,0.8597323298454285,0.7522586214943258,0.12363282619212884,FALSE,FALSE,FALSE
Prpf39,-1.155858039855957,0.33114518546200394,0.4799815548024609,FALSE,FALSE,FALSE
Fkbp3,-1.0039615631103516,0.02188374151133806,1.6598784237091597,TRUE,FALSE,FALSE
Fancm,-1.2634141445159912,0.4538305249565382,0.3431062965199603,FALSE,FALSE,FALSE
Mis18bp1,-27.829360961914062,3.902062233626176e-67,66.40870580836413,TRUE,FALSE,FALSE
Rps29,-0.2762477695941925,0.19287602034902343,0.7147217634263799,FALSE,FALSE,FALSE
Lrr1,-27.943931579589844,6.925840055967142e-80,79.1595275421849,TRUE,FALSE,FALSE
Rpl36al,-0.12324172258377075,0.8713909658039323,0.05978694694999997,FALSE,FALSE,FALSE
Mgat2,-0.9507676959037781,0.32856800574288114,0.4833747281979918,FALSE,FALSE,FALSE
Pole2,-0.5200386047363281,0.7920131812184046,0.10126759052820618,FALSE,FALSE,FALSE
Klhdc2,-0.4507216811180115,0.7012232134618431,0.15414371535132787,FALSE,FALSE,FALSE
Nemf,-1.2304306030273438,0.19464640832185892,0.71075360561337,FALSE,FALSE,FALSE
Arf6,0.3504759669303894,0.7546561627411189,0.12225087702937956,FALSE,FALSE,FALSE
Vcpkmt,-0.3705524802207947,0.8896861869140644,0.050763152146772475,FALSE,FALSE,FALSE
Sos2,2.113489866256714,0.32650705898051646,0.4861074249765139,FALSE,FALSE,FALSE
Sav1,0.7924584746360779,0.6739309840795378,0.17138457641440896,FALSE,FALSE,FALSE
Nin,-0.48118388652801514,0.826777623536801,0.08261128592234679,FALSE,FALSE,FALSE
Tmx1,-0.8121115565299988,0.38900091011896337,0.41004938258385193,FALSE,FALSE,FALSE
Actr10,0.4285849630832672,0.5927175071164364,0.2271522448011832,FALSE,FALSE,FALSE
Psma3,-0.022611014544963837,1,-0,FALSE,FALSE,FALSE
Arid4a,0.013795831240713596,1,-0,FALSE,FALSE,FALSE
Timm9,-1.9894721508026123,0.030888227242735173,1.5102070162952055,TRUE,FALSE,FALSE
Jkamp,-0.32311373949050903,0.9296119760016412,0.03169828999039951,FALSE,FALSE,FALSE
Dhrs7,0.10181360691785812,1,-0,FALSE,FALSE,FALSE
Ppm1a,-0.8400280475616455,0.5310127742247872,0.2748950312563736,FALSE,FALSE,FALSE
Mnat1,-0.0462118536233902,1,-0,FALSE,FALSE,FALSE
Prkch,1.7040330171585083,0.037330216122761495,1.427939495724619,TRUE,FALSE,FALSE
Hif1a,0.09121844917535782,0.9810444497196931,0.008311314912962942,FALSE,FALSE,FALSE
Snapc1,0.7202414870262146,0.6446496731500212,0.19067623319571028,FALSE,FALSE,FALSE
Ppp2r5e,0.3288831114768982,0.8770987659914113,0.05695150000914838,FALSE,FALSE,FALSE
Wdr89,-0.20255829393863678,0.9411053058063483,0.0263617780904838,FALSE,FALSE,FALSE
Sgpp1,-1.4862958192825317,0.303201237315265,0.5182690307507508,FALSE,FALSE,FALSE
Mthfd1,-2.794552803039551,0.004230480908140192,2.3736102605492846,TRUE,FALSE,FALSE
Zbtb25,-27.46833610534668,9.880849719040573e-50,49.0052057059769,TRUE,FALSE,FALSE
Zbtb1,0.6035813093185425,0.6133294000307399,0.21230621684668477,FALSE,FALSE,FALSE
Churc1,0.42700836062431335,0.7170107284517362,0.14447434604415219,FALSE,FALSE,FALSE
Max,-0.5106070041656494,0.7559568240167194,0.12150300823789073,FALSE,FALSE,FALSE
Fut8,-0.027361957356333733,1,-0,FALSE,FALSE,FALSE
Gphn,0.9945437908172607,0.7025286014356134,0.15333599000963524,FALSE,FALSE,FALSE
Atp6v1d,0.37904709577560425,0.7374006238563303,0.1322964993075438,FALSE,FALSE,FALSE
Eif2s1,-1.9568023681640625,0.00263650016341675,2.5789721974138784,TRUE,FALSE,FALSE
Vti1b,-0.5203914046287537,0.6180094498108775,0.2090048841840929,FALSE,FALSE,FALSE
Rdh11,1.0911020040512085,0.6835597877560566,0.16522349374141423,FALSE,FALSE,FALSE
Rdh12,3.0356740951538086,0.44099277379663765,0.35556852691755303,FALSE,FALSE,FALSE
Zfp36l1,-0.40086328983306885,0.8314716140962426,0.08015257272443255,FALSE,FALSE,FALSE
Actn1,-28.27852439880371,3.2818914628201655e-77,76.48387578582945,TRUE,FALSE,TRUE
Erh,-1.942428469657898,0.019050986493948905,1.7200825308657453,TRUE,FALSE,FALSE
Susd6,2.5531256198883057,0.1224241288953085,0.9121329775062452,FALSE,FALSE,FALSE
Srsf5,0.6599957346916199,0.03846438095371498,1.414941252711455,FALSE,FALSE,FALSE
Cox16,1.9355483055114746,0.31617097297703184,0.5000780042790846,FALSE,FALSE,FALSE
Synj2bp,-0.15426243841648102,0.986428931037719,0.005934198774671222,FALSE,FALSE,FALSE
Med6,1.4106394052505493,0.38564325651746684,0.41381425844863445,FALSE,FALSE,FALSE
Sipa1l1,0.18606917560100555,1,-0,FALSE,FALSE,FALSE
Rbm25,0.08150308579206467,0.9651867192595363,0.015388662511262833,FALSE,FALSE,FALSE
Psen1,0.43714702129364014,0.8695284982400786,0.060716179704293646,FALSE,FALSE,FALSE
Riox1,0.11013368517160416,1,-0,FALSE,FALSE,FALSE
Ptgr2,-1.546888828277588,0.27465024296319057,0.5612200124535587,FALSE,FALSE,FALSE
Zfp410,-0.262640118598938,1,-0,FALSE,FALSE,FALSE
Entpd5,-27.836523056030273,3.4839414688169735e-81,80.45792914987084,TRUE,FALSE,TRUE
Rnf113a2,1.0538835525512695,0.5084202092549979,0.29377719495223037,FALSE,FALSE,FALSE
Npc2,1.5507872104644775,6.073362433997669e-4,3.2165708011450875,TRUE,FALSE,FALSE
Isca2,1.3084948062896729,0.283441119174564,0.5475371458485391,FALSE,FALSE,FALSE
Fcf1,0.2544251084327698,0.8395576806317397,0.07594946090826481,FALSE,FALSE,FALSE
Ylpm1,-0.7708736658096313,0.6709232621638301,0.17332715006145663,FALSE,FALSE,FALSE
Dlst,-1.3012417554855347,0.14791830144605578,0.829978088847535,FALSE,FALSE,FALSE
Eif2b2,-0.010705985128879547,1,-0,FALSE,FALSE,FALSE
Acyp1,-0.7907938957214355,0.5811013546626256,0.23574811213338753,FALSE,FALSE,FALSE
Tmed10,-1.0399699211120605,0.07993971803375366,1.0972373879323167,FALSE,FALSE,FALSE
Fos,-0.9007511138916016,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Batf,-0.6410075426101685,0.38425430510189673,0.4153812580597749,FALSE,FALSE,FALSE
Erg28,0.024968650192022324,1,-0,FALSE,FALSE,FALSE
Irf2bpl,0.854449987411499,0.658200499960566,0.18164179215706228,FALSE,FALSE,FALSE
Ahsa1,-1.214368224143982,0.08055371815103339,1.0939144088734503,FALSE,FALSE,FALSE
Sptlc2,-0.04289063811302185,1,-0,FALSE,FALSE,FALSE
Alkbh1,0.2582820653915405,0.8892785018207199,0.05096220656377639,FALSE,FALSE,FALSE
Slirp,-1.0496758222579956,0.1917285284361484,0.7173132610364973,FALSE,FALSE,FALSE
Snw1,-0.17831546068191528,0.8925476571971469,0.049368585630140654,FALSE,FALSE,FALSE
Gtf2a1,-1.6277116537094116,0.2295703560388959,0.6390841922318338,FALSE,FALSE,FALSE
Sel1l,-0.8704795837402344,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Gpr65,1.0724848508834839,0.455609132965002,0.34140757880595507,FALSE,TRUE,FALSE
Zc3h14,-0.16345444321632385,0.9803007162012691,0.00864068006923581,FALSE,FALSE,FALSE
Eml5,2.2371652126312256,0.5075903597762536,0.29448663467767616,FALSE,FALSE,FALSE
Foxn3,2.7514641284942627,0.011251145966818938,1.9488032409553295,TRUE,TRUE,FALSE
Tdp1,-27.563323974609375,4.047820879439183e-70,69.39277871375529,TRUE,FALSE,FALSE
Psmc1,-1.7410646677017212,0.041186971021393064,1.3852401458213153,TRUE,FALSE,FALSE
Calm1,0.1540953367948532,0.1357179564908002,0.8673626881622765,FALSE,FALSE,FALSE
Gpr68,1.8848676681518555,0.30564543945494443,0.5147820799472533,FALSE,FALSE,FALSE
Ccdc88c,-0.3458785116672516,0.845240454224756,0.07301972526603676,FALSE,FALSE,FALSE
Ppp4r3a,-1.2210193872451782,0.1205946993948724,0.9186717807045603,FALSE,FALSE,FALSE
Trip11,-0.761987030506134,0.5127611962216208,0.2900848479675309,FALSE,FALSE,FALSE
Atxn3,1.5542000532150269,0.4700138518168535,0.32788934274730946,FALSE,FALSE,FALSE
Ndufb1-ps,0.10331600904464722,0.7997656359006772,0.09703726044172563,FALSE,FALSE,FALSE
Cpsf2,-0.7194986343383789,0.4313976544810769,0.3651222204960947,FALSE,FALSE,FALSE
Rin3,1.4755339622497559,0.17540791792878863,0.7559508064365237,FALSE,FALSE,FALSE
Itpk1,0.47151321172714233,0.7732543874244244,0.11167760714267982,FALSE,FALSE,FALSE
Tmem251,-0.3536868393421173,0.8432872341958964,0.07402447403580792,FALSE,FALSE,FALSE
Gon7,-0.8892769813537598,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Ubr7,-2.026934862136841,0.08481387767821588,1.0715330804560248,FALSE,FALSE,FALSE
Btbd7,0.9405481815338135,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Ddx24,-0.1837790310382843,0.6795637940495112,0.1677697676243229,FALSE,FALSE,FALSE
Ifi27,1.7904741764068604,0.007957441013062552,2.0992265720341834,TRUE,FALSE,FALSE
Ifi27l2a,1.6677902936935425,0.047665858688516145,1.3217925788649423,TRUE,FALSE,FALSE
Dicer1,0.07532398402690887,1,-0,FALSE,FALSE,FALSE
Glrx5,-2.4867806434631348,0.001422934686798089,2.8468150337274944,TRUE,FALSE,FALSE
Gskip,0.49268826842308044,0.8224129881412507,0.08491003960179766,FALSE,FALSE,FALSE
Papola,-0.8969374895095825,0.2569901885431187,0.5900834569913593,FALSE,FALSE,FALSE
Vrk1,-1.966532588005066,0.09931845628305108,1.0029700393486731,FALSE,FALSE,FALSE
Bcl11b,0.3949494957923889,0.7127589624702191,0.14705731301971126,FALSE,FALSE,FALSE
Setd3,0.16773463785648346,0.9642495494111211,0.015810555405461554,FALSE,FALSE,FALSE
Ccnk,1.4103318452835083,0.21292523102295108,0.6717728728745601,FALSE,FALSE,FALSE
Evl,1.009812593460083,0.6143008988879248,0.2116188491899923,FALSE,FALSE,FALSE
Yy1,0.29933610558509827,0.7754214052608025,0.1104622146025515,FALSE,FALSE,FALSE
Wars,-1.2921260595321655,0.24506650970250463,0.610716034505473,FALSE,FALSE,FALSE
Ppp2r5c,0.22671380639076233,0.9037013763867279,0.043975056264519634,FALSE,FALSE,FALSE
Dync1h1,-0.06340133398771286,1,-0,FALSE,FALSE,FALSE
Hsp90aa1,-2.1956026554107666,4.242296534179313e-6,5.37239897781457,TRUE,FALSE,FALSE
Wdr20,0.10910480469465256,1,-0,FALSE,FALSE,FALSE
Cinp,-29.225149154663086,1.5631305526489695e-142,141.80600474819497,TRUE,FALSE,FALSE
Rcor1,-1.7567741870880127,0.1623393034262178,0.7895763218578802,FALSE,FALSE,FALSE
Eif5,-0.7473404407501221,0.22484653785573244,0.6481137952284693,FALSE,FALSE,FALSE
Mark3,0.8741439580917358,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Bag5,-2.2964823246002197,0.023519703039120106,1.6285681659838946,TRUE,FALSE,FALSE
Apopt1,-0.799412727355957,0.5679434703029514,0.24569488921373125,FALSE,FALSE,FALSE
Klc1,-27.407073974609375,1.5679967231681767e-55,54.80465484924818,TRUE,FALSE,FALSE
Atp5mpl,-0.10213445872068405,0.9510590853195767,0.021792501326361395,FALSE,FALSE,FALSE
Inf2,-0.38104596734046936,0.8751872492985109,0.05789901824971619,FALSE,FALSE,FALSE
Siva1,-2.8947324752807617,3.383121968003716e-4,3.470682344784844,TRUE,FALSE,FALSE
Akt1,-0.22763453423976898,0.8147390255698769,0.08898148071436036,FALSE,FALSE,FALSE
Cdca4,-2.8559505939483643,0.0016930612158499014,2.771327338863786,TRUE,FALSE,FALSE
Gpr132,-0.760421097278595,0.7596594629770848,0.11938104784222886,FALSE,FALSE,FALSE
Brf1,1.5071606636047363,0.3495816405605975,0.45645138385398054,FALSE,FALSE,FALSE
Mta1,-1.1489349603652954,0.3377752367931316,0.4713721928890747,FALSE,FALSE,FALSE
Crip1,0.07763457298278809,0.9075457597798617,0.04213146797905617,FALSE,FALSE,FALSE
Ighm,-1.3082022666931152,0.34016361641453263,0.4683121399750975,FALSE,FALSE,TRUE
Zfp386,0.21753846108913422,1,-0,FALSE,FALSE,FALSE
Esyt2,-1.1309778690338135,0.34150833601712105,0.46659869098083273,FALSE,FALSE,FALSE
Ncapg2,-4.036226272583008,1.622956038833466e-6,5.789693243790907,TRUE,FALSE,FALSE
Cdca7l,-1.1180720329284668,0.39531644795828486,0.40305511556111584,FALSE,FALSE,FALSE
Sp4,-1.2652454376220703,0.43989298532525534,0.35665296336713237,FALSE,FALSE,FALSE
Fbxo4,1.628706693649292,0.46891158625048035,0.32890903622578366,FALSE,FALSE,FALSE
Oxct1,-0.7401369214057922,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Rpl37,-0.19679942727088928,0.2134222025901997,0.6707604023397058,FALSE,FALSE,FALSE
Prkaa1,1.4888107776641846,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Ttc33,0.3110525608062744,0.9165816871183877,0.03782882400906103,FALSE,FALSE,FALSE
Fyb,1.4567267894744873,0.006348130276623671,2.1973541692142553,TRUE,FALSE,FALSE
Rictor,-0.5699729323387146,0.6848170647163151,0.16442542616414987,FALSE,FALSE,FALSE
Wdr70,0.25714150071144104,0.9482725834691375,0.02306680561516545,FALSE,FALSE,FALSE
Nup155,-28.038192749023438,8.451167404104043e-80,79.07308329553057,TRUE,FALSE,FALSE
Nipbl,0.6226747632026672,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Il7r,-27.729511260986328,1.3894521342567654e-15,14.857156409797886,TRUE,FALSE,TRUE
Dnajc21,-0.4950332045555115,0.6701462767251527,0.17383039096956568,FALSE,FALSE,FALSE
Brix1,-1.1679315567016602,0.14647954006004163,0.8342230323717035,FALSE,FALSE,FALSE
Rad1,-0.08287578821182251,1,-0,FALSE,FALSE,FALSE
Tars,-0.873680591583252,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
