,NAV-P0,WT-P1,KO-P1,WT-P2,KO-P2,WT-P3,KO-P3,WT-P4,KO-P4,WT-P5,KO-P5,WT-P6,KO-P6,WT-P7,KO-P7
Toe1,0.07561217993497849,0.0,0.04616183042526245,0.29739758372306824,0.24715971946716309,0.11980275064706802,0.1497502475976944,0.2002992331981659,0.20676098763942719,0.19454483687877655,0.2733469307422638,0.09209402650594711,0.17487108707427979,0.06886038184165955,0.14719966053962708
Csrp2,0.001853813766501844,0.0,0.010281282477080822,0.08469676226377487,0.0712411105632782,0.02564973197877407,0.03342709690332413,0.07939313352108002,0.09644381701946259,0.06290103495121002,0.1510893702507019,0.01366233266890049,0.040835704654455185,0.011403175070881844,0.04276978224515915
Fosb,0.07350646704435349,0.11677355319261551,0.10877259820699692,0.20917478203773499,0.21174639463424683,0.3080183267593384,0.24792557954788208,0.13965004682540894,0.17077745497226715,0.20355528593063354,0.20042210817337036,0.188237264752388,0.17375965416431427,0.12863315641880035,0.12704145908355713
Pcgf2,0.00209938851185143,0.0,0.0,0.04935671389102936,0.0365903377532959,0.0,0.0,0.05407556891441345,0.05373361334204674,0.02953621931374073,0.01753848046064377,0.04387133941054344,0.0,0.010834340006113052,0.034722521901130676
Nr4a2,0.041049011051654816,0.04501698538661003,0.03297817334532738,0.14622654020786285,0.16847288608551025,0.36767324805259705,0.3717902898788452,0.1980629563331604,0.3211422860622406,0.17987553775310516,0.2419944554567337,0.29896289110183716,0.29223641753196716,0.12498815357685089,0.12565210461616516
Carf,0.03907165303826332,0.0,0.014886023476719856,0.03014191798865795,0.0,0.017051436007022858,0.011607404798269272,0.0,0.011571831069886684,0.01596434786915779,0.022166593000292778,0.01937664858996868,0.012513922527432442,0.013740857131779194,0.039140570908784866
Zfhx2,0.024794727563858032,0.0,0.04080396890640259,0.011344379745423794,0.02523515559732914,0.1457993984222412,0.1168651431798935,0.049617256969213486,0.04523877799510956,0.01990148052573204,0.03175225108861923,0.07693395018577576,0.11367037147283554,0.054400697350502014,0.011375424452126026
Egr3,0.025844544172286987,0.0,0.007629892788827419,0.020790744572877884,0.0,0.03637900948524475,0.0,0.0,0.0,0.01261329185217619,0.0252764280885458,0.0,0.0,0.0,0.0
Sox13,0.008619066327810287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snrpd1,0.5558623671531677,0.6890604496002197,0.49676913022994995,1.5765292644500732,1.1981736421585083,0.6858971118927002,0.7341219782829285,1.4044153690338135,1.4615380764007568,1.5268241167068481,1.5226638317108154,0.6867524981498718,0.6875448226928711,0.9912981390953064,1.0422817468643188
Zfp41,0.00906705018132925,0.0,0.0,0.038443922996520996,0.01395427156239748,0.057730529457330704,0.0234152153134346,0.03858550265431404,0.02320551499724388,0.0625905841588974,0.0764106959104538,0.006820463575422764,0.014467105269432068,0.03513089939951897,0.0
Hdgf,0.5346340537071228,0.732959508895874,0.5821338891983032,1.2437349557876587,1.0459434986114502,0.5941677689552307,0.6609328985214233,1.1291855573654175,1.095154047012329,1.2440568208694458,1.4001163244247437,0.5990132093429565,0.5902993083000183,1.3579800128936768,1.3476899862289429
Ctsl,0.07560700923204422,0.13761213421821594,0.13364218175411224,0.009395277127623558,0.024420758709311485,0.044593822211027145,0.012255406007170677,0.01719379983842373,0.019907472655177116,0.014028332196176052,0.005031585227698088,0.018661892041563988,0.028142934665083885,0.011386147700250149,0.06609088182449341
Adam8,0.0,0.0,0.006109851412475109,0.08159731328487396,0.02759557217359543,0.02815813384950161,0.03016759641468525,0.08831541240215302,0.07560507953166962,0.07598572969436646,0.06716514378786087,0.044139549136161804,0.11116823554039001,0.06096155568957329,0.0
Lef1,1.2114328145980835,1.3268218040466309,1.3416284322738647,0.42407965660095215,0.6549574732780457,0.5768771171569824,0.7469902038574219,0.4891042411327362,0.48458319902420044,0.3983604907989502,0.35317397117614746,0.44498884677886963,0.6026355624198914,0.4989100694656372,0.3680308759212494
Nmi,0.438682496547699,0.4630749523639679,0.4107821583747864,0.6030972003936768,0.44767847657203674,0.6591351628303528,0.5104437470436096,0.6439566612243652,0.754004955291748,0.5567988157272339,0.6548810601234436,0.5695793628692627,0.664557695388794,0.8379422426223755,0.9680400490760803
Scml4,0.29170167446136475,0.44657304883003235,0.2515105605125427,0.026412421837449074,0.16381554305553436,0.1779486984014511,0.13936692476272583,0.04742540046572685,0.0632457509636879,0.06312451511621475,0.06484482437372208,0.08100876957178116,0.14311885833740234,0.010402054525911808,0.11483166366815567
Actb,3.765242338180542,3.3969719409942627,3.1242215633392334,4.646571159362793,3.8970327377319336,4.1780829429626465,4.371583461761475,4.80070686340332,4.65303897857666,4.751474380493164,4.807884693145752,4.5318732261657715,4.608303070068359,4.7913665771484375,4.809950828552246
L1cam,0.010881936177611351,0.0,0.01244897861033678,0.04978836700320244,0.04098367691040039,0.02815813384950161,0.020717231556773186,0.03526943176984787,0.05985650047659874,0.041947439312934875,0.053953539580106735,0.040598928928375244,0.058302972465753555,0.162226602435112,0.04801465943455696
Mbd4,0.020974110811948776,0.0,0.009515191428363323,0.06507933884859085,0.12582240998744965,0.0,0.0,0.06596050411462784,0.08296989649534225,0.06352333724498749,0.06477982550859451,0.01286296732723713,0.009297155775129795,0.0,0.0
Dot1l,0.060663461685180664,0.0,0.06425163149833679,0.14695657789707184,0.12606877088546753,0.09824099391698837,0.050153400748968124,0.132144033908844,0.10410713404417038,0.16749346256256104,0.15215057134628296,0.056697994470596313,0.08391878008842468,0.04374966770410538,0.09453266113996506
Dnmt1,0.1680445522069931,0.0,0.0840395912528038,0.8995522856712341,0.5969749093055725,0.14884592592716217,0.17170098423957825,0.7086822986602783,0.7194796800613403,0.9914814233779907,0.8848440647125244,0.20126405358314514,0.26759836077690125,0.2805621027946472,0.26782211661338806
Klrk1,0.019161634147167206,0.0,0.005556970834732056,0.587648868560791,0.27693411707878113,0.8368920683860779,0.4653507173061371,0.6193193197250366,0.6185901165008545,0.8027172684669495,0.7852813005447388,1.0384929180145264,0.7748082280158997,0.7730357050895691,0.5739912986755371
Pttg1,0.2800593376159668,0.2610592246055603,0.38422325253486633,0.5996932983398438,0.47375670075416565,0.5122102499008179,0.6316744685173035,0.5461318492889404,0.5822134613990784,0.6080169081687927,0.5419321060180664,0.43582257628440857,0.5024703741073608,0.8531963229179382,0.6166430115699768
Cnot6,0.14964133501052856,0.17514270544052124,0.17614325881004333,0.437252014875412,0.4073959290981293,0.06184494122862816,0.1335960030555725,0.314614474773407,0.25280019640922546,0.40310153365135193,0.40636125206947327,0.2789565622806549,0.14048147201538086,0.3200106918811798,0.31245505809783936
Mcm2,0.10753175616264343,0.050873395055532455,0.12216003239154816,0.592606246471405,0.49248239398002625,0.07331488281488419,0.04859920218586922,0.8294948935508728,0.8248459100723267,0.46874186396598816,0.4185653030872345,0.09769690036773682,0.08121806383132935,0.1536189466714859,0.13571344316005707
Cxcr5,0.002915407996624708,0.0,0.0130141107365489,0.0,0.0,0.11512049287557602,0.038356248289346695,0.0,0.0,0.0,0.0,0.02183263935148716,0.0,0.0,0.0
Aurkb,0.011316369287669659,0.06297370791435242,0.019883910194039345,0.5646701455116272,0.29624131321907043,0.025334246456623077,0.030578013509511948,0.10924442857503891,0.1680314540863037,0.9393138885498047,0.7982008457183838,0.03458365797996521,0.02323831059038639,0.09427478909492493,0.04357443377375603
Ahr,0.02922055497765541,0.0,0.01442312728613615,0.0,0.0,0.0,0.017113732174038887,0.00482915248721838,0.005297595169395208,0.007925320416688919,0.0,0.007391294464468956,0.006072366144508123,0.0,0.0
Epas1,0.0,0.0,0.0,0.1373598426580429,0.08369329571723938,0.03574212267994881,0.0278366357088089,0.06765752285718918,0.05998337268829346,0.058404888957738876,0.06303350627422333,0.022406071424484253,0.036261674016714096,0.024092089384794235,0.1260244995355606
Il3ra,0.021836085245013237,0.04501698538661003,0.01661241240799427,0.0726245567202568,0.09711048752069473,0.18141420185565948,0.09290680289268494,0.09270326048135757,0.10471595823764801,0.10656129568815231,0.1343141496181488,0.08604104816913605,0.0975642055273056,0.11128976941108704,0.09123729914426804
Med14,0.06481079757213593,0.0,0.06896612793207169,0.17347565293312073,0.09123826026916504,0.06696856766939163,0.07203179597854614,0.14173687994480133,0.13481482863426208,0.1716155856847763,0.20014545321464539,0.041358284652233124,0.07039213180541992,0.07294774800539017,0.07725057750940323
Btaf1,0.05245690792798996,0.04256242513656616,0.03307974711060524,0.1426604986190796,0.06191498413681984,0.06459251791238785,0.07573751360177994,0.08993357419967651,0.061514079570770264,0.17854954302310944,0.0846603661775589,0.07344740629196167,0.037766844034194946,0.07909553498029709,0.029585110023617744
Lgals3,0.07670082151889801,0.050873395055532455,0.06814973801374435,2.3630707263946533,1.2927173376083374,0.70063316822052,0.7926685810089111,2.143104314804077,1.97535240650177,1.7378056049346924,1.5526865720748901,1.4057728052139282,1.5334490537643433,1.8272161483764648,1.924766182899475
Med30,0.4345596432685852,0.2400815188884735,0.33253225684165955,0.9408329129219055,0.6865620613098145,0.5119122266769409,0.39352500438690186,0.7281345725059509,0.6404885053634644,1.0195579528808594,1.0346697568893433,0.40467485785484314,0.414102166891098,0.92878258228302,0.7835325598716736
Maml3,0.0356212742626667,0.0,0.016705384477972984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per1,0.028126584365963936,0.050873395055532455,0.0582268051803112,0.05661846697330475,0.013529063202440739,0.07951223850250244,0.06898859143257141,0.013466304168105125,0.06082072854042053,0.08006088435649872,0.0953478291630745,0.05898578464984894,0.06035614013671875,0.021783247590065002,0.03443864732980728
Il2ra,0.0122765451669693,0.0,0.011995370499789715,0.15621882677078247,0.02512524463236332,0.0,0.012995060533285141,0.0701824352145195,0.012724491767585278,0.06847351044416428,0.028442760929465294,0.05003747716546059,0.03782323747873306,0.0347466878592968,0.04337145760655403
Tardbp,0.21455390751361847,0.31909143924713135,0.20692050457000732,0.6725530028343201,0.543685793876648,0.3054566979408264,0.24044539034366608,0.5290865898132324,0.39000752568244934,0.5748444199562073,0.3972073197364807,0.29055407643318176,0.34361422061920166,0.3566250801086426,0.4068842828273773
Klrc1,0.031426213681697845,0.0,0.005247538443654776,0.6818737983703613,0.40045055747032166,0.7559148073196411,0.662004828453064,0.7272814512252808,0.8559431433677673,0.8868553042411804,0.9515304565429688,1.01360285282135,0.9789819121360779,0.7590969204902649,0.5862631797790527
Baz1b,0.23501290380954742,0.04828087240457535,0.2474350929260254,0.8027670383453369,0.7130334377288818,0.22032925486564636,0.3233723044395447,0.6592740416526794,0.5168899297714233,0.6517547965049744,0.6895840167999268,0.26007601618766785,0.2367662489414215,0.31975966691970825,0.23248840868473053
Brd9,0.26730725169181824,0.28901535272598267,0.24518509209156036,0.6946258544921875,0.5513983368873596,0.4381771385669708,0.4847477078437805,0.4930751323699951,0.5390123128890991,0.8201814293861389,0.657415509223938,0.3898925185203552,0.37351804971694946,0.6020161509513855,0.5847474932670593
Bard1,0.009782671928405762,0.0,0.0,0.19425974786281586,0.11073768883943558,0.0,0.034439630806446075,0.16855372488498688,0.11445089429616928,0.24383088946342468,0.2087249904870987,0.01601915806531906,0.016183609142899513,0.04650992155075073,0.0
Itgax,0.010945183224976063,0.0,0.0,0.2278016358613968,0.22647346556186676,0.2157842516899109,0.17574624717235565,0.491865336894989,0.5377669334411621,0.48748382925987244,0.6356005072593689,0.6761717796325684,0.59499192237854,0.4857868254184723,0.655669629573822
Irf8,0.012595569714903831,0.0,0.025672346353530884,0.23203501105308533,0.1207403764128685,0.19483546912670135,0.09849245101213455,0.17005498707294464,0.1757482886314392,0.16164961457252502,0.12377089262008667,0.23197542130947113,0.20987412333488464,0.05927223712205887,0.13356488943099976
Atf6,0.01720852591097355,0.0,0.0,0.16572415828704834,0.15498287975788116,0.11430910974740982,0.13472692668437958,0.11856935918331146,0.16527937352657318,0.12760360538959503,0.10931511223316193,0.07327137887477875,0.11833830177783966,0.06790068745613098,0.146786168217659
Slamf6,0.5093530416488647,0.5088816285133362,0.6471565365791321,0.33887141942977905,0.6351101994514465,0.843101978302002,1.0251431465148926,0.29088953137397766,0.2721676528453827,0.31863078474998474,0.2575344145298004,0.2840675115585327,0.3731997311115265,0.22238926589488983,0.2137652188539505
Rere,0.12734454870224,0.11446932703256607,0.05512484908103943,0.019898168742656708,0.08477887511253357,0.09833497554063797,0.06326183676719666,0.03704683482646942,0.017099766060709953,0.06715624779462814,0.0549376979470253,0.06871902197599411,0.006072366144508123,0.05490093678236008,0.04745323210954666
Nfkbia,0.8108164072036743,0.8946568369865417,0.8518300652503967,1.1758291721343994,0.9295143485069275,1.605180263519287,1.8490113019943237,1.141871690750122,1.3315441608428955,1.3449971675872803,1.2907350063323975,1.1720818281173706,1.5067391395568848,1.0003288984298706,1.0154365301132202
Rbbp7,0.4378002882003784,0.29263919591903687,0.37737977504730225,1.0933127403259277,0.8600223660469055,0.3811546564102173,0.3741072118282318,0.891400158405304,0.8211259841918945,1.0755906105041504,0.980263352394104,0.39545711874961853,0.39121803641319275,0.6105306148529053,0.6139261722564697
Cd5,0.3143158555030823,0.3013465702533722,0.16714994609355927,0.4658914804458618,0.2815310060977936,0.6139253973960876,0.67149418592453,0.40088099241256714,0.33116820454597473,0.41246113181114197,0.4301040768623352,0.40693047642707825,0.3646645247936249,0.44785943627357483,0.3863811790943146
Hist1h1e,0.087403304874897,0.0,0.06193723529577255,0.8791884779930115,0.5420525670051575,0.061280757188797,0.20269089937210083,0.3950609564781189,0.35269662737846375,1.3434008359909058,1.2029016017913818,0.21583645045757294,0.22554561495780945,0.351100355386734,0.3543557822704315
Kdm4b,0.04481660574674606,0.05379984900355339,0.04199402779340744,0.02013947069644928,0.04483998194336891,0.014288137666881084,0.04833442345261574,0.0124919842928648,0.011698715388774872,0.009164907969534397,0.017999516800045967,0.017612328752875328,0.015967288985848427,0.02665075659751892,0.0
Mybl1,0.0,0.0,0.0,0.030698250979185104,0.037660256028175354,0.0,0.0,0.025300024077296257,0.012516734190285206,0.05457450821995735,0.012622315436601639,0.0,0.0,0.010380071587860584,0.0
Sf1,0.29683804512023926,0.4138346314430237,0.28958356380462646,0.6430143117904663,0.6350435614585876,0.44992631673812866,0.4500989615917206,0.5540599226951599,0.48153501749038696,0.7199352383613586,0.7574445605278015,0.4202474355697632,0.36918601393699646,0.4882436990737915,0.4539622664451599
Orc1,0.0021060078870505095,0.0,0.0,0.07874797284603119,0.03775849565863609,0.0,0.0,0.11964697390794754,0.06062401831150055,0.04162575677037239,0.005896133836358786,0.0,0.0,0.02277178317308426,0.019971681758761406
Jade1,0.06729991734027863,0.05201886594295502,0.04302677884697914,0.0834476500749588,0.19640398025512695,0.0,0.024390442296862602,0.13429172337055206,0.09788364171981812,0.12423580139875412,0.13150161504745483,0.060533810406923294,0.03589431568980217,0.014545428566634655,0.02452942170202732
Wdr5,0.05398888885974884,0.05546380206942558,0.058903761208057404,0.2053202986717224,0.17675192654132843,0.12438596040010452,0.19295457005500793,0.17971281707286835,0.19465912878513336,0.26295503973960876,0.18566828966140747,0.11689549684524536,0.14250651001930237,0.1547393947839737,0.15088436007499695
Rnps1,0.27179110050201416,0.4050617218017578,0.26168641448020935,0.8120540380477905,0.6561375856399536,0.3673290014266968,0.35475051403045654,0.6518911123275757,0.6475661396980286,0.7034924030303955,0.671444833278656,0.3363999128341675,0.3903149962425232,0.49755752086639404,0.4897446930408478
Dbp,0.07513144612312317,0.0,0.01319856010377407,0.0,0.03429139778017998,0.020066693425178528,0.011698337271809578,0.0037745749577879906,0.013323882594704628,0.007665926590561867,0.0,0.02053319476544857,0.03610585629940033,0.055273719131946564,0.0
Gtf2a1,0.0584920197725296,0.0,0.06457758694887161,0.1968923956155777,0.10735713690519333,0.11282632499933243,0.08308753371238708,0.10140006244182587,0.10923413187265396,0.21645671129226685,0.17170949280261993,0.10271620005369186,0.09863363206386566,0.13813823461532593,0.13822703063488007
Ctla4,0.006881279870867729,0.0,0.01706165261566639,0.19830675423145294,0.21940891444683075,0.30369141697883606,0.4215324819087982,0.1848137229681015,0.19745835661888123,0.1519167721271515,0.17980565130710602,0.12984533607959747,0.1672811657190323,0.08723930269479752,0.11450912803411484
Asb6,0.08540575951337814,0.05178952217102051,0.07473307102918625,0.14540395140647888,0.11228197067975998,0.14169052243232727,0.16057655215263367,0.11025627702474594,0.10934619605541229,0.09462685137987137,0.1470215916633606,0.12289416044950485,0.12871548533439636,0.1521725058555603,0.2688116431236267
Tfdp1,0.10661891847848892,0.3317202925682068,0.09061016142368317,0.632413387298584,0.49754080176353455,0.27156007289886475,0.2122119516134262,0.49130868911743164,0.5024427175521851,0.6029940843582153,0.5236542820930481,0.1652628481388092,0.13144586980342865,0.2506162226200104,0.19233198463916779
Pms1,0.038791317492723465,0.09881683439016342,0.018424078822135925,0.1188369020819664,0.07047184556722641,0.0,0.03231046348810196,0.08534983545541763,0.08142625540494919,0.0877254381775856,0.053177136927843094,0.013461396098136902,0.0611315593123436,0.012298955582082272,0.01269669458270073
Sfmbt1,0.02522790990769863,0.0,0.03450790047645569,0.07006270438432693,0.07335516065359116,0.01640024594962597,0.0,0.08435962349176407,0.09939761459827423,0.08161922544240952,0.08606685698032379,0.014080974273383617,0.0,0.015978608280420303,0.011375424452126026
Nrip1,0.3161408007144928,0.08441855013370514,0.15436087548732758,0.13039234280586243,0.17432010173797607,0.1966029703617096,0.14883624017238617,0.16350850462913513,0.18210256099700928,0.12620098888874054,0.13585782051086426,0.15160129964351654,0.20581234991550446,0.17455726861953735,0.14935335516929626
Nfkbib,0.22145655751228333,0.1979655623435974,0.3005036413669586,0.35689976811408997,0.39936867356300354,0.46370741724967957,0.3548711836338043,0.37849733233451843,0.41653206944465637,0.37317776679992676,0.34576499462127686,0.3069605827331543,0.3607507348060608,0.5319643616676331,0.6285762786865234
Trip13,0.0,0.0,0.004442125093191862,0.2955135703086853,0.10850440710783005,0.035802051424980164,0.02335464023053646,0.15595954656600952,0.09811755269765854,0.3140513598918915,0.33920881152153015,0.0,0.04705469682812691,0.1198059618473053,0.16713516414165497
Zfpm1,0.05495046079158783,0.05201886594295502,0.042172033339738846,0.37732958793640137,0.22887228429317474,0.054801177233457565,0.09214159101247787,0.11643081158399582,0.0687645897269249,0.20609264075756073,0.17692746222019196,0.06655854731798172,0.08130256086587906,0.08750362694263458,0.09196294844150543
Hmgb2,0.7111544013023376,0.7784811854362488,0.6440721750259399,3.5680923461914062,2.5711147785186768,1.6302425861358643,1.7233357429504395,3.226580858230591,3.118905782699585,3.839053153991699,3.8174047470092773,1.8125293254852295,1.789526104927063,3.8588900566101074,3.880297899246216
Myef2,0.06416302919387817,0.08786677569150925,0.021021462976932526,0.3547780513763428,0.1070951297879219,0.04220982640981674,0.1056695505976677,0.18625536561012268,0.13316939771175385,0.29743677377700806,0.3580101430416107,0.11185018718242645,0.06846988201141357,0.19650021195411682,0.2283896654844284
Hdac4,0.19206488132476807,0.09394878894090652,0.1158565804362297,0.12108426541090012,0.056049417704343796,0.10874330997467041,0.13205502927303314,0.04626970365643501,0.055909380316734314,0.09172991663217545,0.08940586447715759,0.07764287292957306,0.08949166536331177,0.06142893061041832,0.10885073244571686
Eaf1,0.04480447247624397,0.0,0.004109099041670561,0.13686420023441315,0.09688884019851685,0.045298654586076736,0.02494390308856964,0.10603047907352448,0.03770137578248978,0.05114530026912689,0.08895345777273178,0.006484239362180233,0.06785403937101364,0.0835680142045021,0.0652824267745018
Brip1,0.008705060929059982,0.0,0.00537470169365406,0.23947399854660034,0.1696949154138565,0.03259451314806938,0.02842927724123001,0.12508517503738403,0.13366229832172394,0.22809794545173645,0.22037167847156525,0.0,0.0,0.06449032574892044,0.0275702103972435
Rb1,0.06413450837135315,0.05201886594295502,0.040042195469141006,0.18077018857002258,0.08117101341485977,0.07434999942779541,0.05491200089454651,0.1343260109424591,0.17903807759284973,0.1857190579175949,0.13861165940761566,0.04262432083487511,0.0904812291264534,0.042678941041231155,0.05381641909480095
Rbl1,0.05748957395553589,0.12977246940135956,0.07663707435131073,0.26451820135116577,0.1871056705713272,0.05065356194972992,0.0650552362203598,0.23485426604747772,0.2168966382741928,0.33855944871902466,0.2725188434123993,0.09159646928310394,0.11438856273889542,0.06497415155172348,0.11240234225988388
Plxnc1,0.029650956392288208,0.04256242513656616,0.027645913884043694,0.10415248572826385,0.05265955626964569,0.10492284595966339,0.1472157984972,0.07867053151130676,0.11175142973661423,0.07786308228969574,0.06112999469041824,0.032389767467975616,0.10557662695646286,0.04635760933160782,0.053882159292697906
Brca2,0.01981937699019909,0.0,0.016853610053658485,0.1973576694726944,0.06139087677001953,0.0,0.0,0.12329335510730743,0.07967729866504669,0.14820295572280884,0.07546759396791458,0.0,0.006754126399755478,0.04993874579668045,0.011375424452126026
Eya3,0.04068828746676445,0.0,0.04380125179886818,0.17642366886138916,0.09096512943506241,0.017103809863328934,0.1100163459777832,0.047205712646245956,0.041941963136196136,0.05920780077576637,0.06395129859447479,0.01241299044340849,0.07561583071947098,0.09408752620220184,0.14626212418079376
Gabpa,0.05936237424612045,0.0,0.07689809054136276,0.19861237704753876,0.1308225840330124,0.07609228789806366,0.11968088150024414,0.23994551599025726,0.23152083158493042,0.1691519320011139,0.20990201830863953,0.09761515259742737,0.1293708086013794,0.13481393456459045,0.15178899466991425
Sin3b,0.5063076019287109,0.7693606019020081,0.46906793117523193,0.8257310390472412,0.5882759690284729,0.7510957717895508,0.766326904296875,1.0298984050750732,0.9858109951019287,0.9429448246955872,1.1307390928268433,0.9717670679092407,0.9556055068969727,1.1148154735565186,1.1690131425857544
Cd28,0.3957793712615967,0.680517315864563,0.5106054544448853,0.7917931079864502,0.7122127413749695,1.2834064960479736,1.2222169637680054,0.819730818271637,0.8591289520263672,1.0224210023880005,0.8663837909698486,1.1264623403549194,0.9686720371246338,0.8116524815559387,0.7708876132965088
Cbx3,0.7232309579849243,0.5981855392456055,0.5837892293930054,1.6740185022354126,1.1381887197494507,0.691840648651123,0.7649894952774048,1.4686747789382935,1.2033613920211792,1.6690789461135864,1.7344409227371216,0.7968541979789734,0.7929049730300903,1.3358442783355713,1.292166829109192
Sp1,0.08341241627931595,0.086982361972332,0.10800943523645401,0.11234021931886673,0.10353180021047592,0.11855453252792358,0.09665833413600922,0.10062383115291595,0.05550845339894295,0.20441389083862305,0.11255361139774323,0.08475130051374435,0.05283409357070923,0.0617641843855381,0.02297726832330227
Ly75,0.1372343897819519,0.0,0.07205706834793091,0.04657625034451485,0.17579124867916107,0.13839374482631683,0.04125688597559929,0.056464970111846924,0.09616614878177643,0.08792681992053986,0.041496697813272476,0.04042493924498558,0.09571070969104767,0.009313267655670643,0.10056866705417633
Ccr9,0.755543053150177,0.1132255420088768,0.2055257111787796,0.019081611186265945,0.09530369192361832,0.09738792479038239,0.028847645968198776,0.04390556737780571,0.03683488816022873,0.04177158698439598,0.06342900544404984,0.03738018125295639,0.015080803073942661,0.04242715612053871,0.015444714576005936
Itga1,0.0,0.0,0.0075567662715911865,0.09313565492630005,0.0108378566801548,0.03435339033603668,0.017113732174038887,0.0959099754691124,0.10821090638637543,0.12107076495885849,0.11008893698453903,0.24759472906589508,0.13088563084602356,0.10813694447278976,0.09917031973600388
Suz12,0.1743033528327942,0.051495619118213654,0.16549161076545715,0.5659661889076233,0.525263249874115,0.16206897795200348,0.21181732416152954,0.4406081438064575,0.410139799118042,0.5814735889434814,0.5607560276985168,0.1174367219209671,0.12729385495185852,0.24552813172340393,0.11189741641283035
Tcf19,0.031493332237005234,0.0,0.0075567662715911865,0.5181148648262024,0.366406112909317,0.046554114669561386,0.04348118603229523,0.5505741238594055,0.6793344616889954,0.631401538848877,0.5344319939613342,0.039843328297138214,0.03335215151309967,0.11844062805175781,0.06395752727985382
Atad2,0.13369980454444885,0.08203908056020737,0.1286490261554718,0.6323946118354797,0.5628623366355896,0.17164695262908936,0.3017546236515045,0.5249507427215576,0.5758070945739746,0.6287223100662231,0.6692826151847839,0.19890561699867249,0.2229079157114029,0.2075527012348175,0.1847672015428543
Fhl2,0.014541718177497387,0.0,0.011224541813135147,0.35103872418403625,0.20206041634082794,0.23457694053649902,0.18156544864177704,0.36891093850135803,0.38908326625823975,0.4371473789215088,0.4581702649593353,0.29603761434555054,0.3586547076702118,0.2504405975341797,0.30409717559814453
Sin3a,0.11690371483564377,0.0,0.09479600191116333,0.2239697277545929,0.21087197959423065,0.06866355985403061,0.10838431119918823,0.14588354527950287,0.18413124978542328,0.21291640400886536,0.2630746066570282,0.1057925596833229,0.12953805923461914,0.04714116454124451,0.15058326721191406
Rbm14,0.06472747772932053,0.2481178641319275,0.09216514229774475,0.2867174446582794,0.13319559395313263,0.09800036996603012,0.15795564651489258,0.2317502200603485,0.2126045972108841,0.19195133447647095,0.21826064586639404,0.09574153274297714,0.10326363891363144,0.13066351413726807,0.09414630383253098
Zfp623,0.02380780130624771,0.0,0.013240951113402843,0.010535264387726784,0.0,0.0,0.0,0.004043060354888439,0.0,0.007247998379170895,0.009832514449954033,0.02514997124671936,0.0,0.0,0.0
Smarcc1,0.19547773897647858,0.14519718289375305,0.14765797555446625,0.524930477142334,0.4840529263019562,0.23849992454051971,0.183358296751976,0.42190665006637573,0.4060021936893463,0.6018903851509094,0.5217493176460266,0.08928342163562775,0.2534802258014679,0.13563139736652374,0.31451669335365295
Ly6k,0.06929715722799301,0.0,0.027674179524183273,0.06853199005126953,0.0,0.03119552507996559,0.05539614334702492,0.013154644519090652,0.007971207611262798,0.0036233882419764996,0.01794028840959072,0.0,0.0,0.0,0.013920587487518787
Timeless,0.06593430042266846,0.05956283584237099,0.06894126534461975,0.31671103835105896,0.2761428654193878,0.0,0.03933310881257057,0.403872013092041,0.3697769343852997,0.2547180950641632,0.21665526926517487,0.01150727178901434,0.009297155775129795,0.09088308364152908,0.13935714960098267
Fcgr3,0.0013132871827110648,0.0,0.0,0.0,0.0,0.07282555103302002,0.0,0.0034364184830337763,0.006507948972284794,0.0,0.0,0.11961862444877625,0.06740517169237137,0.0,0.0
Zdhhc2,0.00506183784455061,0.0,0.0,0.36606940627098083,0.20480632781982422,0.17797259986400604,0.13871553540229797,0.2302560657262802,0.1426759511232376,0.23373809456825256,0.23829986155033112,0.07053576409816742,0.1368965059518814,0.08917932212352753,0.1850295215845108
Ilf3,0.12710027396678925,0.05359239876270294,0.13862352073192596,0.14332902431488037,0.22976408898830414,0.1611020863056183,0.11141062527894974,0.17689748108386993,0.2391032725572586,0.24522849917411804,0.28308171033859253,0.10719653964042664,0.12988068163394928,0.07414355874061584,0.19178421795368195
Cbx5,0.1100153848528862,0.05359239876270294,0.0490986593067646,0.7329625487327576,0.5127934217453003,0.08071869611740112,0.13697896897792816,0.46289852261543274,0.39184045791625977,0.6973332762718201,0.5277919769287109,0.07536022365093231,0.09476945549249649,0.10869817435741425,0.1096973791718483
Mcm6,0.1880459487438202,0.23246076703071594,0.15691202878952026,0.9980635046958923,0.8337522149085999,0.28149306774139404,0.35584601759910583,1.2793318033218384,1.2879090309143066,0.832386314868927,0.7198647856712341,0.40150126814842224,0.3968685269355774,0.38508567214012146,0.3560202717781067
Kmt5a,0.09956900775432587,0.09630756825208664,0.12948526442050934,0.4810892641544342,0.4695972204208374,0.2677389979362488,0.24102027714252472,0.37991052865982056,0.3356558084487915,0.5583931803703308,0.567745566368103,0.11702098697423935,0.14131282269954681,0.3240850567817688,0.42906615138053894
Itgb1,0.12826061248779297,0.18048590421676636,0.09391272813081741,0.8809376358985901,0.808988094329834,1.2001750469207764,1.2815531492233276,0.8924448490142822,0.9929923415184021,1.0320552587509155,0.9609189629554749,1.0323117971420288,1.0448318719863892,1.0259159803390503,1.0336296558380127
