gs_name,gene_symbol
P1_Il2raKO_up,Ddx20
P1_Il2raKO_up,Gm43848
P1_Il2raKO_up,Lrif1
P1_Il2raKO_up,Sars
P1_Il2raKO_up,Gclm
P1_Il2raKO_up,Larp7
P1_Il2raKO_up,Gar1
P1_Il2raKO_up,Gm43352
P1_Il2raKO_up,Papss1
P1_Il2raKO_up,Tet2
P1_Il2raKO_up,Cisd2
P1_Il2raKO_up,Dnajb14
P1_Il2raKO_up,Lamtor3
P1_Il2raKO_up,Tspan5
P1_Il2raKO_up,Pdlim5
P1_Il2raKO_up,Lmo4
P1_Il2raKO_up,Prkacb
P1_Il2raKO_up,Fpgt
P1_Il2raKO_up,2610301B20Rik
P1_Il2raKO_up,Lyrm2
P1_Il2raKO_up,Orc3
P1_Il2raKO_up,Rars2
P1_Il2raKO_up,Ndufb6
P1_Il2raKO_up,Nol6
P1_Il2raKO_up,Ube2r2
P1_Il2raKO_up,Tesk1
P1_Il2raKO_up,Gne
P1_Il2raKO_up,Rnf38
P1_Il2raKO_up,Grhpr
P1_Il2raKO_up,Exosc3
P1_Il2raKO_up,Nans
P1_Il2raKO_up,Galnt12
P1_Il2raKO_up,Smc2
P1_Il2raKO_up,Fktn
P1_Il2raKO_up,Rad23b
P1_Il2raKO_up,Gng10
P1_Il2raKO_up,Ugcg
P1_Il2raKO_up,Slc31a1
P1_Il2raKO_up,Prpf4
P1_Il2raKO_up,Alad
P1_Il2raKO_up,Atp6v1g1
P1_Il2raKO_up,Cdk5rap2
P1_Il2raKO_up,Zdhhc21
P1_Il2raKO_up,Ttc39b
P1_Il2raKO_up,Rps6
P1_Il2raKO_up,Mllt3
P1_Il2raKO_up,Ift74
P1_Il2raKO_up,Mysm1
P1_Il2raKO_up,Tm2d1
P1_Il2raKO_up,E130102H24Rik
P1_Il2raKO_up,Hspb11
P1_Il2raKO_up,0610037L13Rik
P1_Il2raKO_up,Cc2d1b
P1_Il2raKO_up,Btf3l4
P1_Il2raKO_up,Bend5
P1_Il2raKO_up,Cmpk1
P1_Il2raKO_up,Nsun4
P1_Il2raKO_up,Nasp
P1_Il2raKO_up,Toe1
P1_Il2raKO_up,Urod
P1_Il2raKO_up,Hectd3
P1_Il2raKO_up,Rps8
P1_Il2raKO_up,Eri3
P1_Il2raKO_up,Dph2
P1_Il2raKO_up,Foxj3
P1_Il2raKO_up,Ctps
P1_Il2raKO_up,Ndufs5
P1_Il2raKO_up,1110065P20Rik
P1_Il2raKO_up,Adprhl2
P1_Il2raKO_up,Ago3
P1_Il2raKO_up,Ago1
P1_Il2raKO_up,Rbbp4
P1_Il2raKO_up,Kpna6
P1_Il2raKO_up,Pum1
P1_Il2raKO_up,Srsf4
P1_Il2raKO_up,Trnau1ap
P1_Il2raKO_up,Dnajc8
P1_Il2raKO_up,Sfn
P1_Il2raKO_up,Pigv
P1_Il2raKO_up,Syf2
P1_Il2raKO_up,Rcan3
P1_Il2raKO_up,Nipal3
P1_Il2raKO_up,Rpl11
P1_Il2raKO_up,2810405F17Rik
P1_Il2raKO_up,Szrd1
P1_Il2raKO_up,Zbtb17
P1_Il2raKO_up,Spen
P1_Il2raKO_up,Ddi2
P1_Il2raKO_up,Zfp933
P1_Il2raKO_up,Exosc10
P1_Il2raKO_up,Dffa
P1_Il2raKO_up,Kif1b
P1_Il2raKO_up,Vamp3
P1_Il2raKO_up,Dnajc11
P1_Il2raKO_up,Zbtb48
P1_Il2raKO_up,Tprgl
P1_Il2raKO_up,Nadk
P1_Il2raKO_up,Dbf4
P1_Il2raKO_up,A630072M18Rik
P1_Il2raKO_up,Pus7
P1_Il2raKO_up,Fastk
P1_Il2raKO_up,Agap3
P1_Il2raKO_up,Chpf2
P1_Il2raKO_up,Nub1
P1_Il2raKO_up,Rbm33
P1_Il2raKO_up,Hadhb
P1_Il2raKO_up,Ost4
P1_Il2raKO_up,Zfp513
P1_Il2raKO_up,Slbp
P1_Il2raKO_up,Tmem129
P1_Il2raKO_up,Nelfa
P1_Il2raKO_up,Stx18
P1_Il2raKO_up,Rell1
P1_Il2raKO_up,Tlr1
P1_Il2raKO_up,N4bp2
P1_Il2raKO_up,Slc30a9
P1_Il2raKO_up,Cnga1
P1_Il2raKO_up,Tec
P1_Il2raKO_up,Fip1l1
P1_Il2raKO_up,Exoc1
P1_Il2raKO_up,Hopx
P1_Il2raKO_up,Uso1
P1_Il2raKO_up,Sdad1
P1_Il2raKO_up,Sept11
P1_Il2raKO_up,Mrpl1
P1_Il2raKO_up,5430416N02Rik
P1_Il2raKO_up,Mrps18c
P1_Il2raKO_up,Gbp4
P1_Il2raKO_up,Gbp6
P1_Il2raKO_up,Zfp644
P1_Il2raKO_up,4930522L14Rik
P1_Il2raKO_up,Gtpbp6
P1_Il2raKO_up,Chfr
P1_Il2raKO_up,Ep400
P1_Il2raKO_up,Pus1
P1_Il2raKO_up,Sart3
P1_Il2raKO_up,Ssh1
P1_Il2raKO_up,Mvk
P1_Il2raKO_up,Unc119b
P1_Il2raKO_up,Rnf10
P1_Il2raKO_up,Pxn
P1_Il2raKO_up,Rab35
P1_Il2raKO_up,Rbm19
P1_Il2raKO_up,Tpcn1
P1_Il2raKO_up,Ptpn11
P1_Il2raKO_up,Fam216a
P1_Il2raKO_up,Anapc7
P1_Il2raKO_up,Vps33a
P1_Il2raKO_up,Tmed2
P1_Il2raKO_up,Zfp664
P1_Il2raKO_up,Ncor2
P1_Il2raKO_up,Stx2
P1_Il2raKO_up,Nipsnap2
P1_Il2raKO_up,Gtf2ird2
P1_Il2raKO_up,Baz1b
P1_Il2raKO_up,Nsun5
P1_Il2raKO_up,Dtx2
P1_Il2raKO_up,Polr2j
P1_Il2raKO_up,Ift22
P1_Il2raKO_up,Ap1s1
P1_Il2raKO_up,Lrch4
P1_Il2raKO_up,Agfg2
P1_Il2raKO_up,Ap4m1
P1_Il2raKO_up,Zfp68
P1_Il2raKO_up,Dnaaf5
P1_Il2raKO_up,Gpr146
P1_Il2raKO_up,Mrm2
P1_Il2raKO_up,Card11
P1_Il2raKO_up,E130309D02Rik
P1_Il2raKO_up,Usp42
P1_Il2raKO_up,Aimp2
P1_Il2raKO_up,Cdk8
P1_Il2raKO_up,Mtif3
P1_Il2raKO_up,Slc7a1
P1_Il2raKO_up,Vps50
P1_Il2raKO_up,Mios
P1_Il2raKO_up,Ahcyl2
P1_Il2raKO_up,Zc3hc1
P1_Il2raKO_up,Akr1b10
P1_Il2raKO_up,Bpgm
P1_Il2raKO_up,3110062M04Rik
P1_Il2raKO_up,Wdr91
P1_Il2raKO_up,Hipk2
P1_Il2raKO_up,Trbv12-2
P1_Il2raKO_up,Casp2
P1_Il2raKO_up,Ezh2
P1_Il2raKO_up,Gimap7
P1_Il2raKO_up,4833403J16Rik
P1_Il2raKO_up,Igf2bp3
P1_Il2raKO_up,Ccdc126
P1_Il2raKO_up,Mpp6
P1_Il2raKO_up,Znrf2
P1_Il2raKO_up,Avl9
P1_Il2raKO_up,Herc6
P1_Il2raKO_up,Gprin3
P1_Il2raKO_up,Rmnd5a
P1_Il2raKO_up,Rnf103
P1_Il2raKO_up,Kdm3a
P1_Il2raKO_up,Polr1a
P1_Il2raKO_up,Vamp8
P1_Il2raKO_up,Tgoln1
P1_Il2raKO_up,Htra2
P1_Il2raKO_up,Wbp1
P1_Il2raKO_up,Nagk
P1_Il2raKO_up,Zfp638
P1_Il2raKO_up,Spr
P1_Il2raKO_up,Smyd5
P1_Il2raKO_up,Fam136a
P1_Il2raKO_up,Tia1
P1_Il2raKO_up,Pcbp1
P1_Il2raKO_up,1600020E01Rik
P1_Il2raKO_up,Mxd1
P1_Il2raKO_up,Snrnp27
P1_Il2raKO_up,Isy1
P1_Il2raKO_up,Copg1
P1_Il2raKO_up,Ruvbl1
P1_Il2raKO_up,Tpra1
P1_Il2raKO_up,Suclg2
P1_Il2raKO_up,Eif4e3
P1_Il2raKO_up,Thumpd3
P1_Il2raKO_up,Vhl
P1_Il2raKO_up,Washc2
P1_Il2raKO_up,Zfp637
P1_Il2raKO_up,Wnk1
P1_Il2raKO_up,Il17ra
P1_Il2raKO_up,Atn1
P1_Il2raKO_up,Nop2
P1_Il2raKO_up,Tulp3
P1_Il2raKO_up,Cd69
P1_Il2raKO_up,Magohb
P1_Il2raKO_up,Ybx3
P1_Il2raKO_up,Ddx47
P1_Il2raKO_up,Wbp11
P1_Il2raKO_up,Plekha5
P1_Il2raKO_up,Recql
P1_Il2raKO_up,Ldhb
P1_Il2raKO_up,Gm15706
P1_Il2raKO_up,Itpr2
P1_Il2raKO_up,Stk38l
P1_Il2raKO_up,Ipo8
P1_Il2raKO_up,2810474O19Rik
P1_Il2raKO_up,Cnot3
P1_Il2raKO_up,Leng1
P1_Il2raKO_up,Zfp444
P1_Il2raKO_up,Lig1
P1_Il2raKO_up,Arhgap35
P1_Il2raKO_up,Fkrp
P1_Il2raKO_up,Prkd2
P1_Il2raKO_up,Fbxo46
P1_Il2raKO_up,Eml2
P1_Il2raKO_up,Cd3eap
P1_Il2raKO_up,Ppp1r37
P1_Il2raKO_up,Zfp180
P1_Il2raKO_up,Xrcc1
P1_Il2raKO_up,Rabac1
P1_Il2raKO_up,Pou2f2
P1_Il2raKO_up,D930028M14Rik
P1_Il2raKO_up,Bckdha
P1_Il2raKO_up,Blvrb
P1_Il2raKO_up,2310022A10Rik
P1_Il2raKO_up,Eid2
P1_Il2raKO_up,Zfp36
P1_Il2raKO_up,Paf1
P1_Il2raKO_up,Sars2
P1_Il2raKO_up,Hnrnpl
P1_Il2raKO_up,Zfp260
P1_Il2raKO_up,Sdhaf1
P1_Il2raKO_up,Kmt2b
P1_Il2raKO_up,Pdcd2l
P1_Il2raKO_up,Zfp507
P1_Il2raKO_up,Uri1
P1_Il2raKO_up,Ccne1
P1_Il2raKO_up,Nup62
P1_Il2raKO_up,Prmt1
P1_Il2raKO_up,Irf3
P1_Il2raKO_up,Rps11
P1_Il2raKO_up,Pih1d1
P1_Il2raKO_up,Saal1
P1_Il2raKO_up,Pgpep1l
P1_Il2raKO_up,AU020206
P1_Il2raKO_up,Klhl25
P1_Il2raKO_up,Mrpl46
P1_Il2raKO_up,Rccd1
P1_Il2raKO_up,Man2a2
P1_Il2raKO_up,Furin
P1_Il2raKO_up,Whamm
P1_Il2raKO_up,Tlnrd1
P1_Il2raKO_up,Eed
P1_Il2raKO_up,Crebzf
P1_Il2raKO_up,Tmem126b
P1_Il2raKO_up,Ndufc2
P1_Il2raKO_up,Spcs2
P1_Il2raKO_up,Relt
P1_Il2raKO_up,Clpb
P1_Il2raKO_up,Pgap2
P1_Il2raKO_up,Rrm1
P1_Il2raKO_up,Ilk
P1_Il2raKO_up,Ctr9
P1_Il2raKO_up,Rps13
P1_Il2raKO_up,Pik3c2a
P1_Il2raKO_up,Il21r
P1_Il2raKO_up,Spns1
P1_Il2raKO_up,Slx1b
P1_Il2raKO_up,Taok2
P1_Il2raKO_up,Tmem219
P1_Il2raKO_up,Mvp
P1_Il2raKO_up,Tbc1d10b
P1_Il2raKO_up,Zfp771
P1_Il2raKO_up,1700008J07Rik
P1_Il2raKO_up,Gm42715
P1_Il2raKO_up,Rnf40
P1_Il2raKO_up,Plekha1
P1_Il2raKO_up,Tubgcp2
P1_Il2raKO_up,Pkp3
P1_Il2raKO_up,Hras
P1_Il2raKO_up,Pnpla2
P1_Il2raKO_up,Mrpl23
P1_Il2raKO_up,Tssc4
P1_Il2raKO_up,Rmnd1
P1_Il2raKO_up,Syne1
P1_Il2raKO_up,Ipcef1
P1_Il2raKO_up,Lats1
P1_Il2raKO_up,Stxbp5
P1_Il2raKO_up,Shprh
P1_Il2raKO_up,Adat2
P1_Il2raKO_up,Vta1
P1_Il2raKO_up,Tnfaip3
P1_Il2raKO_up,Gm33104
P1_Il2raKO_up,Map7
P1_Il2raKO_up,Ahi1
P1_Il2raKO_up,Hbs1l
P1_Il2raKO_up,L3mbtl3
P1_Il2raKO_up,Trmt11
P1_Il2raKO_up,Hint3
P1_Il2raKO_up,Ncoa7
P1_Il2raKO_up,Rwdd1
P1_Il2raKO_up,Traf3ip2
P1_Il2raKO_up,Amd1
P1_Il2raKO_up,Cdc40
P1_Il2raKO_up,Gm34006
P1_Il2raKO_up,Gcc2
P1_Il2raKO_up,Dnajb12
P1_Il2raKO_up,Anapc16
P1_Il2raKO_up,Ppa1
P1_Il2raKO_up,Slc25a16
P1_Il2raKO_up,Reep3
P1_Il2raKO_up,Ube2g2
P1_Il2raKO_up,Mier2
P1_Il2raKO_up,Rnf126
P1_Il2raKO_up,Abca7
P1_Il2raKO_up,Arhgap45
P1_Il2raKO_up,Polr2e
P1_Il2raKO_up,Csnk1g2
P1_Il2raKO_up,Ap3d1
P1_Il2raKO_up,Dot1l
P1_Il2raKO_up,Timm13
P1_Il2raKO_up,Slc39a3
P1_Il2raKO_up,Pip5k1c
P1_Il2raKO_up,Gna11
P1_Il2raKO_up,Zfp938
P1_Il2raKO_up,D10Wsu102e
P1_Il2raKO_up,Appl2
P1_Il2raKO_up,Polr3b
P1_Il2raKO_up,Cry1
P1_Il2raKO_up,Nup37
P1_Il2raKO_up,Washc3
P1_Il2raKO_up,Ube2n
P1_Il2raKO_up,Nap1l1
P1_Il2raKO_up,Rab21
P1_Il2raKO_up,Yeats4
P1_Il2raKO_up,Dyrk2
P1_Il2raKO_up,Rassf3
P1_Il2raKO_up,Atp23
P1_Il2raKO_up,Tspan31
P1_Il2raKO_up,Dtx3
P1_Il2raKO_up,Nemp1
P1_Il2raKO_up,Stat2
P1_Il2raKO_up,Coq10a
P1_Il2raKO_up,Rnf41
P1_Il2raKO_up,Esyt1
P1_Il2raKO_up,Pa2g4
P1_Il2raKO_up,Stxbp2
P1_Il2raKO_up,Elavl1
P1_Il2raKO_up,Cars2
P1_Il2raKO_up,Tubgcp3
P1_Il2raKO_up,Champ1
P1_Il2raKO_up,Fbxo25
P1_Il2raKO_up,Tacc1
P1_Il2raKO_up,Rnf170
P1_Il2raKO_up,Micu3
P1_Il2raKO_up,Pcm1
P1_Il2raKO_up,Ufsp2
P1_Il2raKO_up,Ankrd37
P1_Il2raKO_up,Acsl1
P1_Il2raKO_up,Sap30
P1_Il2raKO_up,Zfp930
P1_Il2raKO_up,Gmip
P1_Il2raKO_up,Rfxank
P1_Il2raKO_up,Upf1
P1_Il2raKO_up,Crtc1
P1_Il2raKO_up,Ssbp4
P1_Il2raKO_up,Dda1
P1_Il2raKO_up,Med26
P1_Il2raKO_up,Slc10a7
P1_Il2raKO_up,Usp38
P1_Il2raKO_up,Scoc
P1_Il2raKO_up,Gipc1
P1_Il2raKO_up,Dcaf15
P1_Il2raKO_up,Cc2d1a
P1_Il2raKO_up,Mri1
P1_Il2raKO_up,Ccdc130
P1_Il2raKO_up,Nfix
P1_Il2raKO_up,Gadd45gip1
P1_Il2raKO_up,Trir
P1_Il2raKO_up,Wdr83
P1_Il2raKO_up,Orc6
P1_Il2raKO_up,Phkb
P1_Il2raKO_up,Lonp2
P1_Il2raKO_up,Cnep1r1
P1_Il2raKO_up,Heatr3
P1_Il2raKO_up,Amfr
P1_Il2raKO_up,9330175E14Rik
P1_Il2raKO_up,Ciapin1
P1_Il2raKO_up,Usb1
P1_Il2raKO_up,Sap18b
P1_Il2raKO_up,Tk2
P1_Il2raKO_up,Rrad
P1_Il2raKO_up,Carmil2
P1_Il2raKO_up,Ranbp10
P1_Il2raKO_up,Cenpt
P1_Il2raKO_up,Nfatc3
P1_Il2raKO_up,Slc7a6os
P1_Il2raKO_up,Gm10073
P1_Il2raKO_up,Utp4
P1_Il2raKO_up,Nip7
P1_Il2raKO_up,Ap1g1
P1_Il2raKO_up,Ddx19b
P1_Il2raKO_up,Cfdp1
P1_Il2raKO_up,Adat1
P1_Il2raKO_up,Terf2ip
P1_Il2raKO_up,Gan
P1_Il2raKO_up,Hsdl1
P1_Il2raKO_up,Taf1c
P1_Il2raKO_up,Klhl36
P1_Il2raKO_up,Gse1
P1_Il2raKO_up,Fbxo31
P1_Il2raKO_up,Spg7
P1_Il2raKO_up,Rpl13
P1_Il2raKO_up,Tubb3
P1_Il2raKO_up,Cog2
P1_Il2raKO_up,Irf2bp2
P1_Il2raKO_up,Thoc7
P1_Il2raKO_up,Slc4a7
P1_Il2raKO_up,Nudt13
P1_Il2raKO_up,Kat6b
P1_Il2raKO_up,Arf4
P1_Il2raKO_up,Spcs1
P1_Il2raKO_up,Ero1l
P1_Il2raKO_up,Mapk1ip1l
P1_Il2raKO_up,Tmem260
P1_Il2raKO_up,Chd8
P1_Il2raKO_up,Rab2b
P1_Il2raKO_up,Zfhx2
P1_Il2raKO_up,Cryl1
P1_Il2raKO_up,Xpo4
P1_Il2raKO_up,Sap18
P1_Il2raKO_up,Phf11a
P1_Il2raKO_up,Phf11c
P1_Il2raKO_up,Mipep
P1_Il2raKO_up,Sacs
P1_Il2raKO_up,Spryd7
P1_Il2raKO_up,Kif13b
P1_Il2raKO_up,Hmbox1
P1_Il2raKO_up,Extl3
P1_Il2raKO_up,Xpo7
P1_Il2raKO_up,Cysltr2
P1_Il2raKO_up,Tpt1
P1_Il2raKO_up,Gtf2f2
P1_Il2raKO_up,Nufip1
P1_Il2raKO_up,Rgcc
P1_Il2raKO_up,Sugt1
P1_Il2raKO_up,Mzt1
P1_Il2raKO_up,Rnf219
P1_Il2raKO_up,Gm10076
P1_Il2raKO_up,Ankrd49
P1_Il2raKO_up,Zfp560
P1_Il2raKO_up,Dnmt1
P1_Il2raKO_up,Mrpl4
P1_Il2raKO_up,Tyk2
P1_Il2raKO_up,Slc44a2
P1_Il2raKO_up,AB124611
P1_Il2raKO_up,Timm29
P1_Il2raKO_up,Dpy19l1
P1_Il2raKO_up,Acad8
P1_Il2raKO_up,Rpusd4
P1_Il2raKO_up,Crtam
P1_Il2raKO_up,Sc5d
P1_Il2raKO_up,Slc37a4
P1_Il2raKO_up,Rps25
P1_Il2raKO_up,Ift46
P1_Il2raKO_up,Atp5l
P1_Il2raKO_up,Cd3d
P1_Il2raKO_up,Pts
P1_Il2raKO_up,Fdx1
P1_Il2raKO_up,Psma4
P1_Il2raKO_up,Tspan3
P1_Il2raKO_up,Sin3a
P1_Il2raKO_up,Man2c1
P1_Il2raKO_up,Fam219b
P1_Il2raKO_up,Edc3
P1_Il2raKO_up,Ubl7
P1_Il2raKO_up,Cln6
P1_Il2raKO_up,2300009A05Rik
P1_Il2raKO_up,Rab11a
P1_Il2raKO_up,Clpx
P1_Il2raKO_up,Plekho2
P1_Il2raKO_up,Tpm1
P1_Il2raKO_up,Tcf12
P1_Il2raKO_up,Rfx7
P1_Il2raKO_up,Ccpg1os
P1_Il2raKO_up,Rab27a
P1_Il2raKO_up,Leo1
P1_Il2raKO_up,Cep162
P1_Il2raKO_up,Atr
P1_Il2raKO_up,BC043934
P1_Il2raKO_up,Mrps22
P1_Il2raKO_up,Dbr1
P1_Il2raKO_up,Rab6b
P1_Il2raKO_up,Alas1
P1_Il2raKO_up,Dusp7
P1_Il2raKO_up,Abhd14a
P1_Il2raKO_up,Tex264
P1_Il2raKO_up,Dag1
P1_Il2raKO_up,Usp19
P1_Il2raKO_up,Nbeal2
P1_Il2raKO_up,Tmie
P1_Il2raKO_up,Cmtm6
P1_Il2raKO_up,Azi2
P1_Il2raKO_up,Oxsr1
P1_Il2raKO_up,Acaa1a
P1_Il2raKO_up,Rpl14
P1_Il2raKO_up,Trak1
P1_Il2raKO_up,Sec22c
P1_Il2raKO_up,Ano10
P1_Il2raKO_up,Osm
P1_Il2raKO_up,Ascc2
P1_Il2raKO_up,Xbp1
P1_Il2raKO_up,Wdr92
P1_Il2raKO_up,Etaa1
P1_Il2raKO_up,Rab1a
P1_Il2raKO_up,Commd1
P1_Il2raKO_up,Xpo1
P1_Il2raKO_up,Pex13
P1_Il2raKO_up,Papolg
P1_Il2raKO_up,Pank3
P1_Il2raKO_up,Rars
P1_Il2raKO_up,Ttc1
P1_Il2raKO_up,Tgtp2
P1_Il2raKO_up,Ifi47
P1_Il2raKO_up,Zfp62
P1_Il2raKO_up,Mapk9
P1_Il2raKO_up,Gm26551
P1_Il2raKO_up,Skp1a
P1_Il2raKO_up,Vdac1
P1_Il2raKO_up,Irf1
P1_Il2raKO_up,Gm12216
P1_Il2raKO_up,Mfap3
P1_Il2raKO_up,Mrpl22
P1_Il2raKO_up,Irgm2
P1_Il2raKO_up,Zfp692
P1_Il2raKO_up,Mprip
P1_Il2raKO_up,Rai1
P1_Il2raKO_up,Flii
P1_Il2raKO_up,Akap10
P1_Il2raKO_up,Zswim7
P1_Il2raKO_up,Cenpv
P1_Il2raKO_up,Zkscan6
P1_Il2raKO_up,Sco1
P1_Il2raKO_up,Neurl4
P1_Il2raKO_up,Gps2
P1_Il2raKO_up,0610010K14Rik
P1_Il2raKO_up,Mink1
P1_Il2raKO_up,Kif1c
P1_Il2raKO_up,Tax1bp3
P1_Il2raKO_up,Mettl16
P1_Il2raKO_up,Mnt
P1_Il2raKO_up,Git1
P1_Il2raKO_up,Taok1
P1_Il2raKO_up,Fam222b
P1_Il2raKO_up,Lyrm9
P1_Il2raKO_up,Lgals9
P1_Il2raKO_up,Suz12
P1_Il2raKO_up,5730455P16Rik
P1_Il2raKO_up,Zfp207
P1_Il2raKO_up,Zfp830
P1_Il2raKO_up,Ap2b1
P1_Il2raKO_up,Ccl4
P1_Il2raKO_up,Mrm1
P1_Il2raKO_up,Ints2
P1_Il2raKO_up,Med13
P1_Il2raKO_up,Rnft1
P1_Il2raKO_up,Ptrh2
P1_Il2raKO_up,Mir142hg
P1_Il2raKO_up,Ankrd40
P1_Il2raKO_up,Kat7
P1_Il2raKO_up,B130006D01Rik
P1_Il2raKO_up,Ube2z
P1_Il2raKO_up,Epop
P1_Il2raKO_up,Pip4k2b
P1_Il2raKO_up,Rpl23
P1_Il2raKO_up,Fbxl20
P1_Il2raKO_up,Rab5c
P1_Il2raKO_up,Ezh1
P1_Il2raKO_up,Psme3
P1_Il2raKO_up,Acbd4
P1_Il2raKO_up,Gosr2
P1_Il2raKO_up,Kansl1
P1_Il2raKO_up,Icam2
P1_Il2raKO_up,Polg2
P1_Il2raKO_up,Axin2
P1_Il2raKO_up,Nat9
P1_Il2raKO_up,Slc16a5
P1_Il2raKO_up,Mrps7
P1_Il2raKO_up,Tmem94
P1_Il2raKO_up,Sap30bp
P1_Il2raKO_up,Galk1
P1_Il2raKO_up,Wbp2
P1_Il2raKO_up,Ten1
P1_Il2raKO_up,Sept9
P1_Il2raKO_up,Socs3
P1_Il2raKO_up,Lgals3bp
P1_Il2raKO_up,Eif4a3
P1_Il2raKO_up,Baiap2
P1_Il2raKO_up,Oxld1
P1_Il2raKO_up,Ccdc137
P1_Il2raKO_up,Arl16
P1_Il2raKO_up,Alyref
P1_Il2raKO_up,Anapc11
P1_Il2raKO_up,Pcyt2
P1_Il2raKO_up,Rfng
P1_Il2raKO_up,Fasn
P1_Il2raKO_up,Ogfod3
P1_Il2raKO_up,Net1
P1_Il2raKO_up,Wdr37
P1_Il2raKO_up,Actn2
P1_Il2raKO_up,Abt1
P1_Il2raKO_up,Hist1h1e
P1_Il2raKO_up,Gm11361
P1_Il2raKO_up,Tubb2a
P1_Il2raKO_up,Lyrm4
P1_Il2raKO_up,Ssr1
P1_Il2raKO_up,Nol7
P1_Il2raKO_up,Ninj1
P1_Il2raKO_up,Card19
P1_Il2raKO_up,Susd3
P1_Il2raKO_up,Fgd3
P1_Il2raKO_up,Iars
P1_Il2raKO_up,Gadd45g
P1_Il2raKO_up,Sfxn1
P1_Il2raKO_up,Thoc3
P1_Il2raKO_up,Ercc6l2
P1_Il2raKO_up,Mfsd14b
P1_Il2raKO_up,Uqcrb
P1_Il2raKO_up,Zfp738
P1_Il2raKO_up,Sdha
P1_Il2raKO_up,Erap1
P1_Il2raKO_up,Ttc37
P1_Il2raKO_up,Lysmd3
P1_Il2raKO_up,Mblac2
P1_Il2raKO_up,Gm17259
P1_Il2raKO_up,Gm6169
P1_Il2raKO_up,Fcho2
P1_Il2raKO_up,Tnpo1
P1_Il2raKO_up,Mrps27
P1_Il2raKO_up,Bdp1
P1_Il2raKO_up,Erbin
P1_Il2raKO_up,Srek1ip1
P1_Il2raKO_up,Ndufaf2
P1_Il2raKO_up,Mier3
P1_Il2raKO_up,Map3k1
P1_Il2raKO_up,Snx18
P1_Il2raKO_up,4833420G17Rik
P1_Il2raKO_up,Hmgcs1
P1_Il2raKO_up,Itsn2
P1_Il2raKO_up,Wdcp
P1_Il2raKO_up,E2f6
P1_Il2raKO_up,Pqlc3
P1_Il2raKO_up,Rnaseh1
P1_Il2raKO_up,Tspan13
P1_Il2raKO_up,Dnajb9
P1_Il2raKO_up,G2e3
P1_Il2raKO_up,Heatr5a
P1_Il2raKO_up,Dtd2
P1_Il2raKO_up,Cfl2
P1_Il2raKO_up,1110008L16Rik
P1_Il2raKO_up,Gemin2
P1_Il2raKO_up,Trappc6b
P1_Il2raKO_up,Fkbp3
P1_Il2raKO_up,Rps29
P1_Il2raKO_up,Klhdc1
P1_Il2raKO_up,Ppp2r5e
P1_Il2raKO_up,Dcaf5
P1_Il2raKO_up,Pcnx
P1_Il2raKO_up,Riox1
P1_Il2raKO_up,Lin52
P1_Il2raKO_up,Npc2
P1_Il2raKO_up,Isca2
P1_Il2raKO_up,Nek9
P1_Il2raKO_up,Tmed10
P1_Il2raKO_up,Batf
P1_Il2raKO_up,Adck1
P1_Il2raKO_up,Gtf2a1
P1_Il2raKO_up,Gpr65
P1_Il2raKO_up,Gpr68
P1_Il2raKO_up,Trip11
P1_Il2raKO_up,Cpsf2
P1_Il2raKO_up,Btbd7
P1_Il2raKO_up,Setd3
P1_Il2raKO_up,Bag5
P1_Il2raKO_up,Brf1
P1_Il2raKO_up,Selenop
P1_Il2raKO_up,Prkaa1
P1_Il2raKO_up,Brix1
P1_Il2raKO_up,Tars
P1_Il2raKO_up,Rida
P1_Il2raKO_up,Polr2k
P1_Il2raKO_up,Ebag9
P1_Il2raKO_up,Utp23
P1_Il2raKO_up,Ndufb9
P1_Il2raKO_up,Mtss1
P1_Il2raKO_up,Asap1
P1_Il2raKO_up,St3gal1
P1_Il2raKO_up,Top1mt
P1_Il2raKO_up,Eef1d
P1_Il2raKO_up,Parp10
P1_Il2raKO_up,Grina
P1_Il2raKO_up,Sharpin
P1_Il2raKO_up,Bop1
P1_Il2raKO_up,Slc52a2
P1_Il2raKO_up,Cpsf1
P1_Il2raKO_up,Cyhr1
P1_Il2raKO_up,Zfp251
P1_Il2raKO_up,1110038F14Rik
P1_Il2raKO_up,Ift27
P1_Il2raKO_up,AL590144.2
P1_Il2raKO_up,Csnk1e
P1_Il2raKO_up,Ddx17
P1_Il2raKO_up,Apobec3
P1_Il2raKO_up,AC147041.1
P1_Il2raKO_up,L3mbtl2
P1_Il2raKO_up,Rangap1
P1_Il2raKO_up,Snu13
P1_Il2raKO_up,Srebf2
P1_Il2raKO_up,Tbc1d22a
P1_Il2raKO_up,Creld2
P1_Il2raKO_up,Pim3
P1_Il2raKO_up,Ppp6r2
P1_Il2raKO_up,Gxylt1
P1_Il2raKO_up,Pus7l
P1_Il2raKO_up,2610037D02Rik
P1_Il2raKO_up,Kansl2
P1_Il2raKO_up,Rhebl1
P1_Il2raKO_up,Tuba1a
P1_Il2raKO_up,Tmbim6
P1_Il2raKO_up,Atf1
P1_Il2raKO_up,Letmd1
P1_Il2raKO_up,Galnt6
P1_Il2raKO_up,Eif4b
P1_Il2raKO_up,Rarg
P1_Il2raKO_up,Pfdn5
P1_Il2raKO_up,Pcbp2
P1_Il2raKO_up,Calcoco1
P1_Il2raKO_up,Crebbp
P1_Il2raKO_up,Pam16
