,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Synj1,ENSMUSG00000022973,Gene Expression,3612,True,0.2044368679300293,0.1943627447406313,0.18151905,-3.47935250496059e-11,0.2954636671324649
Ifnar2,ENSMUSG00000022971,Gene Expression,4417,True,0.27565502153046567,0.20522256821146137,0.27948022,7.001588724620947e-11,0.3430433934095851
Il10rb,ENSMUSG00000022969,Gene Expression,5586,True,0.36666341335635205,0.2602355646822324,0.46334016,3.2722570549560687e-11,0.38856380312043864
Ifnar1,ENSMUSG00000022967,Gene Expression,6125,True,0.4293719652180669,0.36777359682237115,0.82274497,-4.252283365638238e-11,0.4236210279566865
Ifngr2,ENSMUSG00000022965,Gene Expression,324,True,0.04475764564655614,0.7796356566915382,1.31932,-3.3660729384078845e-11,0.16104723449124522
Dnajc28,ENSMUSG00000039763,Gene Expression,33,True,0.0027200341897611687,0.4167797627001179,0.6139093,-6.008890947272732e-12,0.03797447231396437
Runx1,ENSMUSG00000022952,Gene Expression,5276,True,0.37829172456216487,0.49759854442727736,1.2566352,-1.556970527333963e-11,0.4094985349707826
Setd4,ENSMUSG00000022948,Gene Expression,1871,True,0.09864538685728642,0.2081781414496798,0.20837688,1.067636933029003e-10,0.20876397511368175
Cbr1,ENSMUSG00000051483,Gene Expression,4129,True,0.2389499660978463,0.18168739303899092,0.1568775,-1.0961971146568366e-10,0.31504038925648115
Dop1b,ENSMUSG00000022946,Gene Expression,2907,True,0.18087479635521822,0.2869593277896972,0.36153162,1.366321075007355e-10,0.284847307894729
Morc3,ENSMUSG00000039456,Gene Expression,6588,True,0.4437839039698147,0.1815974514203453,0.2005223,-2.7798390603318928e-11,0.41371261747723087
Hlcs,ENSMUSG00000040820,Gene Expression,1977,True,0.10176070403454414,0.18641121543539374,0.16606085,-3.812989046532154e-12,0.21084496021167165
Ttc3,ENSMUSG00000040785,Gene Expression,3886,True,0.2670863160065378,0.556212111254036,0.884973,1.2596517134647206e-10,0.35336003679767586
Ets2,ENSMUSG00000022895,Gene Expression,1348,True,0.06363776205374404,0.5668481100046809,0.90564996,3.812989046532154e-11,0.16348858344450207
Brwd1,ENSMUSG00000022914,Gene Expression,3512,True,0.2291423809988243,0.3722303530932717,0.5273029,-5.115760304097306e-11,0.3237305252946708
Hmgn1,ENSMUSG00000040681,Gene Expression,8686,True,0.8694225876597678,0.35249407061067745,0.21428317,-6.176057822785237e-11,0.5200341528514184
Fam3b,ENSMUSG00000022938,Gene Expression,44,True,0.003045393105971547,0.27093251020157466,0.33037466,-1.5680812726991477e-12,0.03874876568652862
Prdm15,ENSMUSG00000014039,Gene Expression,730,True,0.043134729849139845,0.3966712075597857,0.5748172,1.5927172996452016e-11,0.14461224326359698
Zbtb21,ENSMUSG00000046962,Gene Expression,1846,True,0.09662721300102375,0.18633275264737426,0.16590832,1.016797079075241e-11,0.2065791275772184
B230307C23Rik,ENSMUSG00000080717,Gene Expression,3836,True,0.22191745743505636,0.20246760006424055,0.1972753,8.916833759859047e-11,0.30709588132565235
Tiam2,ENSMUSG00000023800,Gene Expression,27,True,0.002433183707679724,0.7689283519242776,1.2985045,-4.064954143031512e-12,0.03601926542763481
Arid1b,ENSMUSG00000069729,Gene Expression,3497,True,0.21558027003895763,0.31001669342639104,0.40635633,-8.261476267486333e-12,0.30993481665252093
Zdhhc14,ENSMUSG00000034265,Gene Expression,45,True,0.00379602250124383,0.4614687391660296,0.70078695,4.898155803395002e-12,0.04494949132914584
Tulp4,ENSMUSG00000034377,Gene Expression,5101,True,0.31223772991184096,0.258496134103585,0.45752677,-2.2254848178490077e-11,0.36186637325811133
Rps6ka2,ENSMUSG00000023809,Gene Expression,75,True,0.0045593456308477805,0.43323228287395626,0.6458938,-6.851464692987463e-13,0.04759232702551816
Tagap,ENSMUSG00000033450,Gene Expression,7190,True,0.5698140018759091,0.5533767795587552,0.97302634,-9.412091016346485e-11,0.49048237469527867
Ccr6,ENSMUSG00000040899,Gene Expression,142,True,0.009576814409889,0.35509241463949187,0.49398586,-1.7714511612013964e-11,0.06780140625862055
Qk,ENSMUSG00000062078,Gene Expression,5608,True,0.345092372106681,0.17949354382807503,0.19349079,7.735204341793093e-12,0.36805209242648995
Igf2r,ENSMUSG00000023830,Gene Expression,5792,True,0.386518867158742,0.2757881080701719,0.5153186,-9.795608579177004e-11,0.40072242203094266
Gm3448,ENSMUSG00000079710,Gene Expression,1207,True,0.05811273489703169,0.19045249238155915,0.17391731,-4.734461399444091e-11,0.15932821575205472
Fam120b,ENSMUSG00000014763,Gene Expression,2348,True,0.1431431279819358,0.37272957672830764,0.5282734,1.556970527333963e-11,0.25869822430497247
Prdm9,ENSMUSG00000051977,Gene Expression,181,True,0.010856619581140372,0.36245300493060406,0.50829524,1.1885801793486948e-11,0.0724912249404539
Rgmb,ENSMUSG00000048027,Gene Expression,124,True,0.013563348957163697,0.679847253457667,1.1253262,1.5799663181318923e-11,0.08707271011532157
Zfp97,ENSMUSG00000095990,Gene Expression,208,True,0.01234480835872499,0.24619171612051383,0.28227726,-5.434005874257086e-12,0.07714082594019005
Lnpep,ENSMUSG00000023845,Gene Expression,9705,True,0.7963100741776643,0.3597706072539404,0.46778852,-6.3353861828361e-11,0.5115055964807543
Spaca6,ENSMUSG00000080316,Gene Expression,85,True,0.005098788051786952,0.2817341936798314,0.35137367,-4.264788529910312e-12,0.04974512629121745
Vmn2r96,ENSMUSG00000091679,Gene Expression,200,True,0.018822959764077274,0.6142303871860133,0.9977636,1.196832268985431e-11,0.10039364093720866
Vmn2r97,ENSMUSG00000091491,Gene Expression,96,True,0.008675252730688488,0.5347755639661526,0.84329927,-2.1935620309058616e-11,0.06864599879846107
Zfp677,ENSMUSG00000062743,Gene Expression,715,True,0.04176657640213586,0.2852326200569979,0.3581748,-1.143896713959646e-11,0.13958305223845174
Zfp53,ENSMUSG00000057409,Gene Expression,4312,True,0.2536088607551839,0.18199776659012568,0.15748088,-1.2220927783904812e-10,0.3236178635541598
Zfp760,ENSMUSG00000067928,Gene Expression,374,True,0.019954094722223346,0.26389942515215864,0.31670195,-3.495239959321141e-12,0.09605601082976221
Zfp942,ENSMUSG00000071267,Gene Expression,2015,True,0.11849035099272999,0.2680449266144921,0.32476103,-3.368140324436736e-11,0.2321333767017659
Zfp943,ENSMUSG00000053347,Gene Expression,1135,True,0.06387415063402033,0.23981453000216582,0.26987967,2.6690923325725075e-11,0.1699330344888513
Zfp994,ENSMUSG00000096433,Gene Expression,1194,True,0.07024641663569975,0.3397584185859814,0.4641758,1.636407799136716e-11,0.18154296166883288
Gm7072,ENSMUSG00000117284,Gene Expression,1920,True,0.10165591358030965,0.34562459682871205,0.47557995,9.024074076792764e-11,0.21298822078905075
Zfp758,ENSMUSG00000044501,Gene Expression,1310,True,0.07539815516883677,0.3075649039331491,0.40158993,-2.1448063386743365e-11,0.18642144118714377
Zfp946,ENSMUSG00000071266,Gene Expression,511,True,0.028291407086436144,0.19841368225742284,0.18939428,2.4387242443445232e-11,0.11452857096247859
Zfp945,ENSMUSG00000059142,Gene Expression,2790,True,0.21728910341844337,0.4907531275475026,0.7577174,1.5031393636138784e-10,0.3220892924494863
Zfp40,ENSMUSG00000002617,Gene Expression,460,True,0.02509133124824949,0.3029447187262499,0.39260805,5.560609026192724e-12,0.10857629591136231
Mmp25,ENSMUSG00000023903,Gene Expression,30,True,0.0024361658788243272,0.7381536416878182,1.2386768,2.45934574119703e-12,0.03589932567253473
Tnfrsf12a,ENSMUSG00000023905,Gene Expression,274,True,0.019314689429675284,0.4083989947553588,0.5976166,-4.2503594942117654e-13,0.0982780684938272
Prss27,ENSMUSG00000050762,Gene Expression,36,True,0.0024362154335736343,0.5013798953795251,0.77837634,-1.5989091850437887e-11,0.035851561366640576
Abca3,ENSMUSG00000024130,Gene Expression,1041,True,0.05878142006992749,0.27663273311373493,0.34145617,3.002728874144071e-11,0.1658863762221842
Dnase1l2,ENSMUSG00000024136,Gene Expression,120,True,0.007820611047164071,0.4436511242858506,0.6661486,-2.0901951536964623e-11,0.06309573850355943
E4f1,ENSMUSG00000024137,Gene Expression,2366,True,0.14151924086196171,0.2821024504622687,0.35208958,-2.8915166936202164e-11,0.2545132578818307
Pkd1,ENSMUSG00000032855,Gene Expression,1230,True,0.09454895461428535,0.5177650731527436,0.81022996,-3.340120068015686e-11,0.21900883573187885
Noxo1,ENSMUSG00000019320,Gene Expression,66,True,0.0034439620169554445,0.26052025331970763,0.31013268,-1.1985098383240388e-11,0.040424666492438525
Rps2,ENSMUSG00000044533,Gene Expression,13140,True,3.8252421983686564,2.010083814694323,0.31649944,2.985646757688049e-11,0.39646785364708237
Msrb1,ENSMUSG00000075705,Gene Expression,7509,True,0.5273215260227296,0.8093209033686338,2.298448,2.0916206027876492e-11,0.4257379735398221
Hagh,ENSMUSG00000024158,Gene Expression,2600,True,0.14749037323038952,0.15620560150354307,0.10733957,2.4148930628036972e-11,0.2533838897762847
Fahd1,ENSMUSG00000045316,Gene Expression,362,True,0.017540305189286256,0.252574483872837,0.2946857,-5.242859938981711e-12,0.08916574556356223
Eme2,ENSMUSG00000073436,Gene Expression,305,True,0.016233417669596902,0.2866057030223644,0.36084414,-2.033594158150482e-11,0.08734541731205457
Mapk8ip3,ENSMUSG00000024163,Gene Expression,3112,True,0.1774878012888236,0.25866825191003595,0.3065323,7.625978093064307e-12,0.2807182224643774
Ift140,ENSMUSG00000024169,Gene Expression,668,True,0.03527661276530669,0.24921374537686847,0.28815225,-4.2896126773486726e-12,0.12724016048274767
Clcn7,ENSMUSG00000036636,Gene Expression,974,True,0.0537735255422621,0.2430681782823282,0.27620494,5.401734482587217e-12,0.15789550282710862
Gnptg,ENSMUSG00000035521,Gene Expression,5848,True,0.37265811577807906,0.16481791153991002,0.1444431,2.1077182866468184e-10,0.3845835101727304
Baiap3,ENSMUSG00000047507,Gene Expression,3590,True,0.213783005434721,0.24854597656506944,0.28685406,-2.98684141978352e-11,0.3053709099808181
Sox8,ENSMUSG00000024176,Gene Expression,56,True,0.0034089989342371025,0.3307846208859819,0.44673026,1.2408408278659992e-11,0.04142965211277801
Haghl,ENSMUSG00000061046,Gene Expression,1742,True,0.09999028100773084,0.20175990864003676,0.19589952,-5.71948356979823e-12,0.21168801778995183
Wfikkn1,ENSMUSG00000071192,Gene Expression,84,True,0.004816422875626767,0.37790547303386446,0.5383356,8.44455435484424e-12,0.04904248628806223
Rab40c,ENSMUSG00000025730,Gene Expression,883,True,0.05150598663653917,0.21162782727101528,0.21508326,-7.149354462247788e-12,0.15447708748729067
Capn15,ENSMUSG00000037326,Gene Expression,2050,True,0.10670993186281899,0.18291402406616408,0.15926214,-8.007276997717523e-11,0.21595802579915555
Rab11fip3,ENSMUSG00000037098,Gene Expression,132,True,0.00913023164128497,0.31012001170337783,0.40655717,-3.1376946607480064e-12,0.06746605383067103
Tmem8,ENSMUSG00000024180,Gene Expression,957,True,0.04927904665424911,0.1816915915225776,0.15688565,2.2401310648376403e-11,0.1478247928574565
Rgs11,ENSMUSG00000024186,Gene Expression,119,True,0.006782895210795294,0.354629122751763,0.4930852,-5.600890084184501e-12,0.058078730044890836
Dusp1,ENSMUSG00000024190,Gene Expression,8352,True,0.7971726522263912,1.1566720343930723,2.5473955,4.621573588968147e-11,0.5871570771315175
Crebrf,ENSMUSG00000048249,Gene Expression,3369,True,0.3174525017156528,0.684381028711499,1.8808843,-8.968405926162241e-11,0.3912495098816518
Phf1,ENSMUSG00000024193,Gene Expression,1997,True,0.15892899745567884,0.5231557505970226,0.8207097,-4.473373428761135e-11,0.2814334192334282
Lemd2,ENSMUSG00000044857,Gene Expression,3282,True,0.18704912182316155,0.18704825654564505,0.1672993,-8.70632498958175e-11,0.28443822101784644
Pacsin1,ENSMUSG00000040276,Gene Expression,1132,True,0.09428293465512963,0.49196095820928226,0.76006544,-4.612202473310166e-11,0.21900075632115076
Anks1,ENSMUSG00000024219,Gene Expression,1086,True,0.056139202973479595,0.15366935488531708,0.102408975,1.588745436055064e-11,0.1581675088540989
Tcp11,ENSMUSG00000062859,Gene Expression,151,True,0.00928632353860026,0.3527516054717397,0.48943523,1.3405039616714603e-12,0.06675722770053541
Zfp523,ENSMUSG00000024220,Gene Expression,580,True,0.03223633334604464,0.19783297006591372,0.18826534,2.0574253396913078e-11,0.12234963691351794
Brpf3,ENSMUSG00000063952,Gene Expression,1042,True,0.05158455555268035,0.159876588175442,0.11447616,4.639136673280787e-11,0.15053236069816728
Stk38,ENSMUSG00000024006,Gene Expression,9075,True,0.7457582507428244,0.5190266752176758,0.8833858,-1.7173438288410601e-10,0.5198039440769479
Cdkn1a,ENSMUSG00000023067,Gene Expression,2921,True,0.16677156415486075,0.5440711041859605,0.86137027,-4.164250732784953e-11,0.2649430593072405
Pi16,ENSMUSG00000024011,Gene Expression,51,True,0.0030441526150898216,1.0187711665638783,1.7842119,1.2377319912766483e-11,0.039614379167664665
Fgd2,ENSMUSG00000024013,Gene Expression,160,True,0.007041019326601788,0.6259846655235665,1.0206145,-2.2838215643291544e-12,0.05792194663284767
Pim1,ENSMUSG00000024014,Gene Expression,11932,True,2.014480698945486,1.4893594183278571,1.0958709,-3.4888539473926226e-10,0.7841976606214024
Tbc1d22b,ENSMUSG00000042203,Gene Expression,3127,True,0.1743582587649649,0.16721108748648475,0.12873481,2.637317423851406e-11,0.2724615512624967
Gm28043,ENSMUSG00000098374,Gene Expression,72,True,0.002992798340575706,0.226685923638714,0.24435697,7.804711954620503e-12,0.03614442053791593
Cmtr1,ENSMUSG00000024019,Gene Expression,761,True,0.04149446970642564,0.23177518071456507,0.25425076,3.963919862957385e-11,0.1386315821401388
Btbd9,ENSMUSG00000062202,Gene Expression,2980,True,0.18716073401059313,0.31059376419884827,0.40747818,4.766236308165192e-12,0.29268053693201346
Dnah8,ENSMUSG00000033826,Gene Expression,2104,True,0.1386628149455885,0.4867527583631221,0.7499404,-5.21108503026061e-11,0.25691372182807853
Abcg1,ENSMUSG00000024030,Gene Expression,1969,True,0.17341729763398783,0.6316355533140154,1.0316001,7.467444881486079e-11,0.2978162694868531
Ubash3a,ENSMUSG00000042345,Gene Expression,5972,True,0.40174239936926304,0.3651784486689508,0.81407166,1.2847636658624445e-10,0.40780993471029703
Slc37a1,ENSMUSG00000024036,Gene Expression,2760,True,0.1575246167475124,0.23676241410936327,0.2639462,4.7026864907229896e-11,0.26363994525942314
Pknox1,ENSMUSG00000006705,Gene Expression,4343,True,0.2487680321703766,0.2234937170676567,0.23815116,6.777833944421464e-11,0.3216501298582211
Sik1,ENSMUSG00000024042,Gene Expression,3804,True,0.24092193439947968,0.4132349529904151,0.607018,8.19792645004413e-11,0.3282010974782289
Notch3,ENSMUSG00000038146,Gene Expression,52,True,0.0056409156276998815,0.6707000114047177,1.1075435,3.0063986782839335e-11,0.05666001202014296
Akap8l,ENSMUSG00000002625,Gene Expression,3141,True,0.23022030307854613,0.4785586680124783,0.7340107,4.828296676761093e-13,0.33078415513873294
Rasal3,ENSMUSG00000052142,Gene Expression,7766,True,0.5817466513811791,0.3900894649402273,0.5469091,3.171595137093517e-11,0.47165308922104243
Pglyrp2,ENSMUSG00000079563,Gene Expression,5341,True,0.345932746728383,0.20685773693275333,0.28494516,3.260186313264166e-11,0.3768825178273783
Cyp4f16,ENSMUSG00000048440,Gene Expression,73,True,0.0047178166262043875,0.4623995201021827,0.7025965,-3.5200641067595012e-12,0.04880749046127202
Zfp871,ENSMUSG00000024298,Gene Expression,6029,True,0.38725726066304417,0.2795090148442861,0.5277543,-7.516751844335521e-12,0.3970651252233689
Zfp811,ENSMUSG00000055202,Gene Expression,29,True,0.0027510548566163926,0.6248184037503929,1.0183473,-1.8128516088493904e-11,0.039216608401715036
Zfp799,ENSMUSG00000095253,Gene Expression,387,True,0.022877501967711024,0.3941749266769992,0.5699643,1.2789400760243265e-11,0.10571617456947792
Cyp4f13,ENSMUSG00000024055,Gene Expression,540,True,0.0448860511308572,0.4855777206111745,0.7476561,1.5911347602460063e-11,0.15313006745407304
Zfp952,ENSMUSG00000053390,Gene Expression,1200,True,0.06641519320562246,0.23468547083814237,0.25990853,-9.484810253248733e-11,0.1745121783973799
Zfp763,ENSMUSG00000067430,Gene Expression,241,True,0.013293460513438451,0.2523752310576006,0.29429832,-3.096067668512306e-11,0.07926388441491294
Zfp563,ENSMUSG00000067424,Gene Expression,244,True,0.013944749669159309,0.23423863660418118,0.25903985,-5.95779538520649e-13,0.08134414451368042
Zfp955b,ENSMUSG00000096910,Gene Expression,1487,True,0.08614546258222122,0.374743001136308,0.53218764,-1.906494523266077e-11,0.20110810555915393
Zfp81,ENSMUSG00000003929,Gene Expression,834,True,0.04003372073019081,0.17516304482596978,0.14419383,5.71948356979823e-12,0.1333946220800214
Adamts10,ENSMUSG00000024299,Gene Expression,4628,True,0.27682844460630085,0.25041408696734063,0.43051562,5.508974799520934e-11,0.3435635819360816
Pram1,ENSMUSG00000032739,Gene Expression,37,True,0.002447168670635295,0.6863841887191027,1.1380343,-1.0655614985460997e-11,0.0358032141108623
Smim40,ENSMUSG00000092349,Gene Expression,348,True,0.03129859082703783,0.7645166169846322,1.2899278,-1.7196346321968563e-11,0.13002417354958615
Daxx,ENSMUSG00000002307,Gene Expression,5326,True,0.334823460063579,0.3096068214891818,0.6283447,1.7679261322651493e-10,0.37085080480171745
Rgl2,ENSMUSG00000041354,Gene Expression,2011,True,0.12018037511707669,0.3159659136910139,0.41792193,4.6550241276413375e-11,0.23576563237824816
H2-K1,ENSMUSG00000061232,Gene Expression,13178,True,3.0670312124356203,1.975222806503754,0.43861395,5.625337990638249e-11,0.4399110332836023
H2-Ke6,ENSMUSG00000073422,Gene Expression,4599,True,0.3010369858892611,0.327042344986853,0.6866163,-7.340003914574395e-11,0.3609657349619502
Rxrb,ENSMUSG00000039656,Gene Expression,4001,True,0.22996559464852231,0.15356646800332271,0.10220896,-9.055848985513864e-12,0.31005906084994367
Col11a2,ENSMUSG00000024330,Gene Expression,123,True,0.008904538729477895,0.490968695179514,0.75813645,2.6133495155610176e-11,0.06835769155379609
H2-Oa,ENSMUSG00000024334,Gene Expression,1062,True,0.07817546386646737,0.7303975184654252,1.2235985,-8.060897156184381e-11,0.1985019956277312
H2-DMa,ENSMUSG00000037649,Gene Expression,2686,True,0.21067526254338304,0.8441849422014165,1.4448072,-4.4416605804086303e-11,0.32339290121518666
H2-DMb2,ENSMUSG00000037548,Gene Expression,83,True,0.023058797053831334,1.885118564045603,3.4684362,-2.0734757025194227e-11,0.11722933264165304
H2-DMb1,ENSMUSG00000079547,Gene Expression,103,True,0.01620332203204518,1.5039076806006646,2.7273424,1.1946165198879055e-11,0.09773856096900811
H2-Ob,ENSMUSG00000041538,Gene Expression,272,True,0.04892524534515587,1.6699985645946516,3.0502317,2.6122372773925877e-11,0.16747050841111794
H2-Ab1,ENSMUSG00000073421,Gene Expression,278,True,0.1781126984430149,3.6012309760030514,6.804648,1.5667683080260407e-11,0.2736787312113732
H2-Aa,ENSMUSG00000036594,Gene Expression,273,True,0.21917130606155039,3.7198385101616225,7.0352273,1.4589399690998776e-10,0.29778308778362306
H2-Eb1,ENSMUSG00000060586,Gene Expression,278,True,0.18750497416042486,3.579606881742658,6.7626095,5.764232974328912e-11,0.27963524208593415
H2-Eb2,ENSMUSG00000067341,Gene Expression,30,True,0.005209132123528095,1.3640238883452713,2.4554012,9.34850241117391e-12,0.055540764978809214
Notch4,ENSMUSG00000015468,Gene Expression,80,True,0.003787292218940089,0.1548762784907997,0.1047553,-1.4398005514249017e-12,0.04096217841522154
Gpsm3,ENSMUSG00000034786,Gene Expression,11124,True,1.0899898842075633,0.3156254766131122,0.10761502,2.743471684334695e-10,0.5293401042084754
Pbx2,ENSMUSG00000034673,Gene Expression,2267,True,0.11902701448683672,0.21920070637968547,0.22980534,-2.128918884313786e-11,0.2270763495065718
Ager,ENSMUSG00000015452,Gene Expression,113,True,0.00814459766861279,0.41148346173377787,0.603613,1.848969894890603e-12,0.06445663196148249
Egfl8,ENSMUSG00000015467,Gene Expression,133,True,0.009431337346808333,0.37069560915236055,0.5243193,9.826478764087168e-12,0.06911260504169547
Ppt2,ENSMUSG00000015474,Gene Expression,2210,True,0.12455849543575802,0.23275283852242398,0.25615138,-1.1820266044249675e-10,0.23561011445599006
Prrt1,ENSMUSG00000015476,Gene Expression,751,True,0.052243375764622554,0.42461728537458604,0.62914586,9.021832145977236e-12,0.16153001000269931
C4b,ENSMUSG00000073418,Gene Expression,44,True,0.003003156396693223,0.6922228285394737,1.149385,-1.129560768813993e-11,0.040009205707908585
Neu1,ENSMUSG00000007038,Gene Expression,3167,True,0.1866234202659991,0.23019464885193755,0.25117812,6.323206835499154e-11,0.2868977858261425
Hspa1b,ENSMUSG00000090877,Gene Expression,570,True,0.03721286425746463,0.8317717553771465,1.4206753,-5.163422667178958e-11,0.1365946666760446
Hspa1a,ENSMUSG00000091971,Gene Expression,391,True,0.030665072618791943,1.4943037288908512,2.7086718,1.457673937580521e-11,0.12536049284087158
Ly6g5b,ENSMUSG00000043807,Gene Expression,113,True,0.006840461446713102,0.25613151399782735,0.30160072,-4.978482768763173e-12,0.057386466049919524
Aif1,ENSMUSG00000024397,Gene Expression,144,True,0.012108243297155695,1.033367647033546,1.8125882,-2.8001638310470503e-11,0.08054763981165859
Lst1,ENSMUSG00000073412,Gene Expression,672,True,0.04741663274697059,1.285753128291752,2.3032386,-1.3504336206468044e-11,0.15212490131180884
Ltb,ENSMUSG00000024399,Gene Expression,10619,True,1.5015064805371447,1.626726818276901,2.746628,-1.555481078487661e-11,0.7791424489810119
Tnf,ENSMUSG00000024401,Gene Expression,2256,True,0.11430169033736534,0.3143304544505692,0.4147425,-3.931229563799494e-11,0.22120882130939518
Lta,ENSMUSG00000024402,Gene Expression,306,True,0.017996946790662455,0.341611644834153,0.46777856,-8.479928764943903e-12,0.09295826814076327
Atp6v1g2,ENSMUSG00000024403,Gene Expression,374,True,0.01588125723105769,0.1801154219155662,0.1538215,3.8050453193518785e-11,0.08188557654563342
H2-Q4,ENSMUSG00000035929,Gene Expression,8313,True,0.6889620742824639,0.6497204544854549,1.2244464,1.4924587741785237e-10,0.516749900654819
H2-Q6,ENSMUSG00000073409,Gene Expression,11135,True,1.0999764496974878,0.6951642810622696,1.2056961,1.7542169968423148e-10,0.5729757080918
H2-Q7,ENSMUSG00000060550,Gene Expression,13113,True,2.562417331230323,1.44836990629573,0.39060616,-1.929245854393334e-10,0.5060834899881046
H2-Q10,ENSMUSG00000067235,Gene Expression,7415,True,0.5880115489176165,0.2707597484671482,0.23550431,-9.413409799179148e-11,0.46580089536792957
Pou5f1,ENSMUSG00000024406,Gene Expression,321,True,0.01539290779898341,0.2510311293035276,0.2916853,1.0406282606160669e-11,0.08398090489393657
Ddr1,ENSMUSG00000003534,Gene Expression,193,True,0.010384792319587572,0.32745342007117145,0.44025424,-1.49342070989176e-11,0.0696449829567103
Ier3,ENSMUSG00000003541,Gene Expression,2243,True,0.17421473214788652,1.4091264340133827,2.5430827,5.512946663111072e-11,0.2941015116258986
Flot1,ENSMUSG00000059714,Gene Expression,4206,True,0.2640524068437815,0.2508047631065637,0.29124525,7.94372718027532e-13,0.33636524998879974
Tubb5,ENSMUSG00000001525,Gene Expression,12074,True,2.388039620333999,1.8245597375453886,1.2430155,2.893806721221405e-10,0.7373262831214721
Atat1,ENSMUSG00000024426,Gene Expression,556,True,0.02470976364944545,0.21679792318742588,0.2251342,-9.850221703541397e-12,0.10393627794171185
Ppp1r10,ENSMUSG00000039220,Gene Expression,5800,True,0.3772963195286401,0.32204533789287004,0.6699157,-8.719481787724082e-12,0.39628401857633744
H2-T24,ENSMUSG00000053835,Gene Expression,858,True,0.05184870870175767,0.23452352552316122,0.2595937,2.7525014679653983e-11,0.1556231630534706
H2-T23,ENSMUSG00000067212,Gene Expression,11855,True,1.3241146336254699,0.7637176906116186,0.89267534,2.084223006851018e-10,0.5627472186097513
H2-T22,ENSMUSG00000056116,Gene Expression,10708,True,1.0101501997598508,0.36415588208052807,0.24802311,1.4478559872686496e-10,0.5366999799058227
Gm19684,ENSMUSG00000092277,Gene Expression,108,True,0.00690945623259717,0.3153543714818895,0.41673306,-1.2270838502019834e-11,0.05825234384627363
Trim39,ENSMUSG00000045409,Gene Expression,2381,True,0.12907316084327397,0.23348473159747024,0.25757423,8.134376632601928e-11,0.23976157359969863
Trim26,ENSMUSG00000024457,Gene Expression,7087,True,0.480803112666352,0.2560245808330521,0.44926655,1.4581114631791223e-10,0.4310576296013183
Gabbr1,ENSMUSG00000024462,Gene Expression,2043,True,0.1457252187459343,0.4038835136787421,0.5888383,1.7156899200179794e-11,0.2649471150886101
Ubd,ENSMUSG00000035186,Gene Expression,23,True,0.002605704519291453,1.0464348646444575,1.8379915,-2.9976867116189687e-12,0.03843232442471506
H2-M3,ENSMUSG00000016206,Gene Expression,6934,True,0.48095761314381485,0.24286213567297754,0.4052761,9.83563751692136e-11,0.4306665716857644
Mmut,ENSMUSG00000023921,Gene Expression,1786,True,0.09559358126516153,0.20951131186801236,0.21096864,-2.0971439755926845e-11,0.205781711354076
Cd2ap,ENSMUSG00000061665,Gene Expression,3345,True,0.25377763570592315,0.6903337700969315,1.1457125,6.911042646839528e-11,0.3539326160533517
Pla2g7,ENSMUSG00000023913,Gene Expression,45,True,0.006912422510873806,1.7837339225686246,3.2713392,9.62246015079444e-12,0.06382568631720181
Slc25a27,ENSMUSG00000023912,Gene Expression,394,True,0.030936989687230434,0.4946841237663695,0.7653594,1.5022454033981195e-11,0.1269411285163139
Enpp4,ENSMUSG00000023961,Gene Expression,1542,True,0.07715884004705562,0.26361112420920574,0.3161415,5.083985395376205e-12,0.1831691357756611
Runx2,ENSMUSG00000039153,Gene Expression,7678,True,0.5755195262420089,0.36197520313357556,0.47354165,2.478389353177986e-10,0.4743689766695373
Nfkbie,ENSMUSG00000023947,Gene Expression,2425,True,0.14717093657864297,0.27896582467379344,0.34599182,-2.2242436104770897e-12,0.2580430009054862
Hsp90ab1,ENSMUSG00000023944,Gene Expression,13085,True,3.189504525237161,2.1617981340472503,0.6860022,1.6838529509282823e-10,0.4668041932269503
Capn11,ENSMUSG00000058626,Gene Expression,33,True,0.0051780924403500685,0.8084445755622123,1.375326,-5.0940314175426666e-12,0.0556478518690202
Tmem63b,ENSMUSG00000036026,Gene Expression,633,True,0.04406135200003923,0.4390699065109814,0.6572425,3.326311636003099e-11,0.14809869772186912
Gtpbp2,ENSMUSG00000023952,Gene Expression,5568,True,0.361679524559658,0.2931692880794196,0.57340854,-2.337044536436999e-10,0.3894441020359182
Abcc10,ENSMUSG00000032842,Gene Expression,286,True,0.01612100091348071,0.2699782286956702,0.32851946,3.4356620054690757e-12,0.0874045777701831
Zfp318,ENSMUSG00000015597,Gene Expression,1612,True,0.14993044214892007,0.786757262432914,1.3331648,-5.2595890870913435e-11,0.28098420797498214
Cul9,ENSMUSG00000040327,Gene Expression,339,True,0.023500334696681866,0.44057300798813454,0.6601646,4.567643128658309e-12,0.10918066277999897
Klc4,ENSMUSG00000003546,Gene Expression,420,True,0.029252716418726482,0.39236730887756033,0.5664502,-2.697453921020834e-12,0.12068855698057428
Cul7,ENSMUSG00000038545,Gene Expression,195,True,0.009968238163887398,0.3423058099601059,0.46912804,-5.878358113403737e-12,0.06897432965663032
Ptcra,ENSMUSG00000036858,Gene Expression,150,True,0.010710346731990157,0.9459863348959026,1.6427144,1.9338010854482733e-12,0.07431326575939613
Bicral,ENSMUSG00000036568,Gene Expression,2861,True,0.1528019129696793,0.17097233550119334,0.13604687,8.611000263418448e-11,0.2552707534430338
