X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_draw_graph_fa1,X_draw_graph_fa2,X_diffmap1,X_diffmap2,X_diffmap3,X_diffmap4,X_diffmap5,X_diffmap6,X_diffmap7,X_diffmap8,X_diffmap9,X_diffmap10,X_diffmap11,X_diffmap12,X_diffmap13,X_diffmap14,X_diffmap15
3.117086,-2.8281605,-2.201678,2.6696675,8.162484,1.0893314,-1.6688176,0.16403246,-1.2047642,1.4311553,0.65031,-0.15545999,-2.257229,5.033737,2.885432,-2.3423223,-1.7668946,4.435354,1.6446357,2.3794823,-2.7925258,2.167381,-2.3982985,-0.7510563,1.9478697,-1.2930088,0.47797048,-1.638554,0.8638378,0.8526091,-2.2441475,-0.5533888,-1.2571669,0.5178348,-0.33349994,1.5182198,0.44336763,-0.9480772,1.089421,-1.0440866,2.05571,-2.207892,1.337682,0.4347949,1.1289444,-1.8833418,-0.34548202,-0.4524304,-0.022204109,-0.6844099,1900.0766657879215,1919.4237586673694,0.032739934,-0.036295764,0.004231803,0.049139835,-0.03594382,-0.06586731,0.018206049,0.0005362965,-0.005835509,-0.021588476,-0.03995289,-0.004004042,-0.040497266,-0.04422938,-0.09011345
-9.605923,5.2704024,2.1091373,-4.428424,3.3131416,3.6301112,-3.0322585,1.032304,-0.29602933,-3.2124054,-0.99788004,0.07161744,0.47085592,0.1792535,0.2930208,-0.47275847,0.9608578,0.83001304,-0.0066115065,0.24331339,-0.14302927,0.12983324,0.3489592,0.8625917,-0.47689113,-0.107592314,0.9226706,-1.8420707,0.54215074,0.6444097,-0.5439997,0.23960128,-0.40363643,-0.032884978,1.1752694,-0.11691849,-0.6870709,-1.5505021,-1.1937886,-0.19520143,0.8537487,2.6677597,-0.78755313,-0.20895685,-0.42782018,0.25931045,-0.6569354,-0.8068455,0.48092973,0.6972115,492.8286076632491,162.9465830648428,0.032072674,-0.0022439992,0.009730637,0.061555218,0.04618488,-0.05559045,-0.018501317,-0.010849432,0.021748487,0.07209658,-0.056757793,-0.022584897,-0.028924968,0.0038844452,0.034282487
-0.2986421,-5.0425677,2.0905569,1.1870276,-7.170828,-1.8744673,2.0468836,-1.0769744,0.6468568,0.7292174,-1.8794146,-1.1224318,0.424263,-1.0452541,-0.4998593,0.37036788,1.0591708,-0.73855036,0.90695447,0.072027534,0.64369017,-0.44515836,2.2303338,-0.5873443,-0.056527343,-0.7728295,1.0329375,-0.933206,-0.04425792,-0.28345072,-0.85364354,0.6750465,0.40797442,-0.5975349,-0.7377263,0.113768496,0.21187659,0.27858883,-0.07942583,0.3000758,-0.33898526,0.2091683,-0.8882006,0.31703496,-0.23171544,0.9141394,0.32499313,-0.059764177,-0.36889994,-0.6695997,1558.0260662028,221.9092289680718,0.029796973,-0.013303249,-0.049230795,-0.02573152,0.0771468,-0.02729394,0.018045695,-0.073102176,0.04031617,-0.09154188,0.03697695,-0.03661861,-0.0024031317,-0.013353829,-0.0011661276
-4.671161,0.668289,-1.2894269,0.13970408,-1.6035179,0.5275245,1.0353422,1.2093263,-1.0655875,-2.0994995,1.4618615,0.28931144,-0.96926695,0.912144,-4.2648444,1.8643612,1.0208287,-2.2562318,-0.25564235,-2.0421724,-2.3835533,0.21327949,0.03707983,2.470742,-0.3956305,1.9646701,2.680782,-2.1152284,-3.625139,-1.9856429,-0.34554282,-1.9947112,1.1272111,0.6890974,0.15754373,0.77033,-3.1448147,-3.2792275,-2.9151628,0.5049631,-0.43270555,1.7338929,0.05173745,-3.2802994,-0.51066136,3.2302804,-2.6274462,-1.2091974,-1.6590558,1.836101,-659.5381809176038,-1265.2534085298967,0.029150344,0.025092285,0.0007540105,-0.0028897596,-0.004048083,0.00328021,-0.0011971529,0.015849283,0.011896885,-0.006950917,0.000761364,-0.0047075534,0.0010016824,0.0023799865,0.030227046
-14.719918,-8.21726,6.565803,2.1087322,-8.776744,-1.4643273,2.4105287,1.416224,3.0349867,-0.015729202,0.0988311,-0.8427747,0.3976727,-1.6831748,0.17458075,-0.29445273,-0.8882315,1.0627619,1.0423898,-0.9142268,-1.3117516,-0.7021255,0.7431607,0.036719747,-1.8661193,0.27950042,0.7572582,-0.6121905,0.32982016,-0.7881551,0.1547549,-0.5076564,0.6831558,-0.9306338,0.43397385,-0.30292425,-0.4065409,0.104979895,0.099852175,0.93782663,0.7125006,0.3327967,0.3487877,-0.9603284,-1.3588707,2.43176,0.20980088,0.83082956,0.40560612,-0.615485,788.7185529462025,-374.63135950974964,0.030068405,0.0022410273,-0.02237214,-0.00045465239,0.085728966,-0.043143522,-0.009181927,-0.06782538,0.062386915,0.011168624,0.057005484,0.033018112,0.0061672335,-0.018027393,-0.0058632037
2.4018545,-4.3417344,15.44646,-9.26127,0.53606397,-4.0677233,-8.946286,-5.882683,1.7355781,0.42279917,-1.8563262,-0.34447294,0.9755245,0.64736074,-3.975939,0.92296004,-7.493679,-0.6591924,2.9433212,-2.5016809,2.5926235,15.740189,18.214403,8.196636,23.89799,10.096139,1.5029885,9.994151,9.033437,-1.7384428,13.908952,-18.7539,0.19416186,30.092463,-15.649217,5.6218104,14.100677,6.439336,14.507259,14.9964905,5.0158744,1.3013059,-0.2931945,-2.5146077,9.958109,-6.780434,11.102956,-4.6488214,-14.670624,3.2683153,-597.0366672182139,313.9854781887312,0.03078341,0.019522091,-0.001351775,-0.0074676275,-0.007242021,0.014175235,0.09491623,-0.03415765,-0.033346027,0.03953078,-0.006450533,0.010822811,0.010321531,0.00025079274,-0.034302246
13.15347,-8.345723,-0.030785572,4.871362,1.0498464,1.4029738,-1.5813962,0.6148473,0.38588724,-0.7926855,0.0071357302,-0.72613233,3.3135183,-2.4689722,-0.8579251,1.4525783,1.1597373,-1.8735269,-1.3134564,-1.5857755,1.8888638,0.598686,0.2826923,-0.47677085,0.7053989,0.5054687,-0.2653929,0.17827712,-0.15876336,-0.4541404,0.12407234,-1.5008054,0.52325827,-0.612101,-1.4690646,-0.51717633,1.7338406,1.6866858,1.5958574,-0.10374461,-1.1483165,-0.4675236,1.7012788,1.2454612,1.0527267,1.4934055,-0.5560538,-0.08993129,-0.06522177,-1.0075698,3357.7993325265747,1196.567354024958,0.029173493,-0.04257314,-0.08737746,0.02188839,-0.024536606,0.060336653,-0.021671282,0.024185972,-0.0067238025,0.05092299,0.022132168,-0.01905564,-0.025337122,-0.030345207,0.0011402757
-8.960728,0.40918607,-2.8454123,2.5455594,-0.5079962,1.0344739,0.52472866,-0.7170808,1.8296318,2.1094983,-0.19323263,-1.0685189,-0.568222,1.0171297,-0.0065961177,-0.43398637,-0.03401526,0.00037195493,-0.99054044,0.49099097,-1.2159612,-0.057437696,0.17154735,-0.56509256,-0.11149339,0.18118678,0.5266384,1.6103592,0.61480594,-1.6278113,-0.024250163,0.5117462,0.29511923,0.77947444,-0.9838371,-1.2787255,0.7675323,-0.4001373,-0.22445688,-1.7676595,-0.12086142,1.7794138,2.4098206,0.13645889,-1.6478242,0.4695805,-0.07538395,0.16074234,1.6134561,1.8556207,-1500.9790036355641,-1869.8258773204777,0.028471394,0.026477527,0.0006053401,-0.001946765,-0.0062555675,-0.0035900096,-0.0353425,-0.00037610906,-0.009291975,-0.005222388,-0.00056410494,0.0011125332,0.0005035132,-0.00021505551,-0.0027365475
8.870026,8.341705,-1.7459669,-4.5149446,-1.8264728,-3.9252017,0.8445629,-0.13897623,3.0436258,-0.7948527,-0.37520438,0.8371392,2.7168694,-0.2730309,-1.2287608,-0.13976002,0.37410256,-3.3946712,0.23271757,-1.1792929,3.2266273,1.5782602,-0.34558976,1.5198351,-2.5725262,-0.15649052,-3.4668338,1.0996721,-0.3710206,-1.1840885,2.6136649,-0.9167439,0.40713793,1.1166166,0.6920811,-0.3446852,-1.819718,-1.0710258,1.2840666,-2.703464,0.8154674,0.020053286,-0.13723709,-2.0447023,-1.6652045,-2.1637564,-0.10871494,-2.0995214,-2.0605593,1.6726687,1468.7536194415597,3432.3401166367657,0.02748311,-0.03579069,0.046347916,-0.007842994,0.012628931,0.04633995,-0.0075700753,-0.011348327,0.0052604135,-0.018517708,-0.0016475685,0.037432622,-0.034967832,-0.0495034,0.03116534
0.8376288,6.1817455,-3.4081764,-4.5611906,6.99514,2.5414672,-2.9901419,-0.04843438,-1.6429797,0.22064853,-1.7534411,0.61668926,1.6215116,-0.37437224,-0.772758,1.7934988,-1.0267825,1.173861,0.8779359,0.5919957,0.15751407,1.1401312,-0.3184888,-1.0196785,-0.8263205,-1.4270521,1.0742346,0.7644813,1.540597,-0.49621382,-2.0379744,-0.28203902,1.1159222,-0.8527018,-0.3012001,0.6604523,1.1823434,0.75720334,1.7573524,0.6836746,-0.26212665,-1.3155754,0.46525744,0.69507295,0.8227391,0.39239854,-0.423683,-0.25431204,-0.48282945,-0.805717,1620.0465893327003,1941.3417714225473,0.030448912,-0.0308225,0.016206948,0.079723224,-0.006947039,-0.053975638,0.00837188,-0.0006309615,0.0003727713,-0.017839205,-0.09903949,-0.03756449,-0.006366684,0.010207548,0.025555393
-0.8545431,-6.0791793,3.1847284,1.2826134,-0.569282,1.197418,-0.73400176,1.2912592,0.5964542,-1.1953083,0.84888095,0.31059355,0.816404,-1.6707397,0.07185573,0.9301179,0.4229778,-0.68604547,0.85064256,-0.8593917,0.18038642,-0.9282008,1.3504369,-1.0437727,-0.4658551,0.34549323,-0.08540217,-1.1142384,-0.2612532,0.40939158,-2.0306478,0.32645297,-0.57024825,-0.3672615,-0.416929,-1.6097826,-0.71149576,-0.3061687,0.24261156,-0.5415687,-0.28706434,0.4876974,0.3532095,0.6783728,1.2346604,0.38104725,-0.40393072,-0.34152842,-1.8520384,-0.64836615,968.2583607441852,167.12027863795504,0.02995071,-0.005535807,-0.035321265,-0.00293135,0.036722068,-0.009199424,0.023361847,-0.05703688,0.022648616,-0.058170274,0.036792397,-0.060109943,-0.024681782,-0.020659605,0.015194345
-6.4168363,0.8714722,-1.8795464,1.3100998,3.4260144,1.8184758,-0.017525686,1.4496863,-1.5929447,4.4055676,-0.72642475,-0.8815832,3.2971587,-1.5652027,0.9828124,1.4943006,-1.8442647,0.93565774,-0.01154678,2.7634766,1.3776584,0.312491,0.68604463,0.2184015,0.768879,-0.9087212,1.0600898,-1.7757746,2.1509144,0.69363487,-1.6052864,-3.303978,-1.9093392,0.43753788,0.8806437,0.7034543,-2.3025968,-0.7654163,0.9689816,0.6379684,-0.918719,0.10811837,0.9492129,0.13743652,0.8185299,-0.48090306,-1.8583316,1.7425228,-0.5713563,0.6485914,-2256.2449370056966,-1333.2851573174187,0.030596523,0.028927227,0.00038970457,-0.005447411,-0.013510034,-0.0006370105,-0.042970568,-0.019788995,-0.04399909,-0.010788106,-0.001880173,-0.0003591312,0.0048153396,0.0002884057,-0.023416877
4.795362,-3.863708,2.1380863,0.58207333,-10.707483,-2.771379,5.2844415,-1.0201623,2.276908,7.2917085,2.828317,-0.15327284,0.60128593,2.4400039,0.2570143,-1.441373,1.957022,-0.99842846,-1.4354635,-0.14300524,-0.10551156,-0.7978248,0.31230226,-0.6579079,1.2305491,-0.4196145,-1.888961,0.16189252,-0.3805579,1.5386338,1.4297928,-0.6608642,0.08655363,0.39315686,-0.73115253,-0.81494325,1.169894,-1.049162,-0.41956523,0.85204595,0.37040827,-0.5634723,-0.95478266,-1.1496595,0.7238787,0.9005069,0.15215814,1.5910641,0.4880143,1.3610803,2241.0407915698365,764.8023780026422,0.032187488,-0.028389191,-0.06294558,-0.05410313,0.08016597,-0.042743236,0.012399148,-0.03634354,0.018910814,-0.08862902,-0.016587807,0.013280209,0.03558187,0.028606685,-0.013452672
-4.374376,-1.4331946,1.0895514,-0.15947491,2.998005,3.25534,-4.2954273,-1.0244614,0.46194646,-5.0122046,-0.025413278,0.89867985,0.7848167,-2.214219,-0.11577351,2.1324422,-0.78448683,-1.4234114,0.115196615,0.32463408,-0.16533045,-0.29479855,0.46461675,-0.25393006,-0.27087724,0.19116528,-0.909097,1.3120238,-0.5142999,-0.89900416,-1.5033909,1.2107766,-0.10431235,-0.96197736,-0.7508982,-0.2738425,-2.0312953,1.6072737,0.4531661,-0.71552485,-0.3285917,0.7793817,1.0403506,0.010439352,-1.071778,-0.5890432,0.56418085,-1.6556731,-0.2045387,0.17210206,657.7471697139389,256.86318791297134,0.029453907,-0.0049579893,-0.0053221947,0.04305752,0.0036787505,-0.032691542,0.0029191838,-0.016712345,0.015950337,0.008120142,-0.02253323,-0.04631114,-0.02785726,-0.0024199858,0.01897155
6.877168,-9.334284,-0.45936313,6.361411,1.3194906,0.15902306,-0.80237156,0.1914694,-0.8731362,-2.535638,-1.7518307,-0.1550145,1.3362496,-1.4180001,-1.2523919,0.067837425,-1.2304232,-0.9203466,0.1807561,-1.3230945,1.4600168,-0.9373516,-0.38729942,0.5096692,-2.524161,0.28355047,1.5579187,-0.21627988,0.8585656,-0.05017319,0.018933466,0.79098797,-0.62639415,-0.39099506,-0.4747865,0.18555726,0.81165904,0.8945047,-1.0766574,-0.7110054,-0.52486783,-1.3126391,-0.32627642,-0.99542856,0.35125813,0.3569769,0.5566265,0.14418173,-0.039353512,0.8827014,3032.589855162288,1121.4713063613167,0.02928668,-0.03841142,-0.078591734,0.025598304,-0.020897022,0.045658074,-0.012558952,0.004702337,0.0024342234,0.026923735,0.05197026,-0.055767547,-0.037599646,-0.0361084,0.005088994
-8.29545,2.0019,-1.0612237,1.1041344,-1.584033,-1.9058613,0.08971008,0.008861633,1.3468186,-1.9082536,-3.565068,2.2708845,0.15816051,0.105412245,-0.13083665,0.19735874,0.82660854,-0.15022115,-2.086721,0.29412714,2.5156643,0.60478115,-0.8044058,-0.52257675,-2.5193841,1.256735,0.92422086,1.0805123,-2.7477493,0.7112969,0.9210658,0.64751285,-0.33834967,1.1762089,-0.40831587,-0.2673792,0.5343379,-1.2516094,-1.4574426,0.79330736,-0.35489157,-0.61495066,-1.9621178,-1.0775535,0.8752991,1.5499994,-0.97177917,-1.543194,-1.3583901,0.35472822,-676.5597397384983,-1910.129764206734,0.027686255,0.02495956,0.0011745592,-0.0016639556,-0.001158884,-4.6628124e-05,-0.01133144,0.0242432,0.027468653,-0.0031396446,0.0038542422,0.0054093134,0.0016683072,-0.0010493761,-0.03462228
-8.862294,0.0022259774,-4.015104,1.6620461,1.6984264,0.56132877,-1.9394065,0.6003896,-0.21805705,2.8650463,1.7381707,-1.305234,-1.3701999,0.30893627,-2.6283069,1.4898376,0.9837223,0.3176451,0.8355414,0.23532352,0.50717777,0.54365754,-0.38229066,-1.9683255,-0.28223732,-0.49784043,1.5042899,-1.292238,1.0682887,-1.3360292,1.1705909,-1.5226463,-0.7945957,-0.41298765,-2.6057074,2.572815,2.3540573,1.3930829,1.0508932,-1.5851854,0.35988906,-1.8828473,2.62951,0.47010928,-1.5604068,2.577987,-1.1684861,-0.51602405,2.371535,-1.6717759,-1786.8654404255944,-1694.4102413466317,0.025168857,0.022840073,0.0007369221,-7.3442076e-05,-0.0045549246,-0.0051944084,-0.034114964,-0.0069427527,-0.01602649,-0.00024438108,-0.0028538643,0.0008229515,-5.2253075e-05,0.000119216806,0.007336133
-6.7336254,-0.6365024,-1.5868434,-0.14465478,0.7706315,1.0100616,0.45018104,-0.6256854,0.32156974,1.2417979,0.4470629,1.4170202,2.584211,-1.6180258,-1.7252493,0.69444966,-0.5586008,-0.23138031,0.59228927,0.654096,-0.05185995,2.1295269,1.3286328,-1.1522065,-0.6891104,-0.14208673,0.34908387,1.8306333,0.6875386,-0.36805844,1.7923192,-0.75518286,0.91204196,2.1778986,-0.9285949,-2.2436585,0.8637309,-3.7961314,0.4471072,3.0908334,-0.66821253,-0.64168763,-1.3014969,-0.13084562,1.2892159,-2.6982334,-0.34760386,1.4071752,-2.4597955,2.6704347,-1803.7849120503786,-1360.312375532271,0.028695686,0.026441453,0.0003696181,-0.003945342,-0.009397844,-0.0004652989,-0.030998768,-0.009265648,-0.024964951,-0.008037967,-0.0005091195,-0.00076179765,0.003131903,-0.00014867446,-0.017346973
-5.708493,-1.1925857,0.069880635,1.0462875,-0.4269275,0.6515121,1.3776312,4.827312,2.9645495,-1.8291821,1.2477851,-2.1168058,-1.4438447,-1.9355499,1.8038044,0.87525743,-4.6579638,0.9612826,-0.8072312,-1.9860517,-0.25917658,6.998597,2.3370283,0.7016714,0.8131199,-0.33418873,-3.3435206,-3.8860474,0.044533163,-0.57169306,2.4720619,0.121475495,-0.07877054,0.17230767,2.7334328,-2.1993608,-2.1764734,1.219669,0.3525487,-2.58836,-4.2268176,3.0411909,0.13721731,-2.7429485,-2.7050707,-0.98233384,1.9722486,2.598289,-2.6592412,-0.4543366,-382.3206854105002,-1293.9111345958024,0.028392905,0.023654047,0.0003564243,-0.0023617058,-0.0027007253,0.0017008978,0.0027656294,0.021551093,0.027153216,-0.005351973,0.0016170491,-0.00054428936,-0.002026371,-0.00076681597,-0.00276329
-6.2351127,-1.2260007,-0.6751979,0.07966484,1.5001758,0.8602433,0.8249094,1.1174464,-0.24767473,-0.8171491,1.9346275,-0.111481786,-2.9096549,1.4254472,-2.3852756,0.20742944,1.1536399,0.58726585,-0.5656741,-2.1132677,-0.6988846,-0.5972702,-0.4199922,1.7225487,-0.6124529,-1.7046984,0.65598476,1.593162,-1.5734572,0.6890971,-0.10893765,1.6496702,2.6709685,-0.31778198,0.012711101,-0.2703609,4.1954694,-0.6038495,-3.4555228,-1.3836279,-0.21242692,-3.4435835,0.653918,0.050602615,-3.0516872,-3.0305264,0.37850627,3.0954688,1.9472269,2.204799,-843.5177333784308,-1126.9392476498892,0.02819851,0.023769045,0.00010014443,-0.0012967455,-0.0054486333,-0.0005322618,-0.0055512805,0.0029191847,-0.00034979,-0.0023895325,-0.003878956,-0.005457734,-0.0014310117,0.0007041428,0.03346772
16.915085,6.5126677,-4.9163055,-2.0846179,-1.334078,-0.6485666,2.5921977,0.7893249,0.42243615,3.2660408,2.6381707,-0.5475549,-2.2471423,3.2034552,-3.8674068,-2.6672227,2.743746,-0.4538255,-0.87192094,-2.152995,0.13586663,-2.125335,-0.5616651,-1.489845,1.681681,0.95552045,-0.7200385,-0.5562922,-0.12462162,0.74608845,4.318153,0.53012335,1.2044919,0.48669586,2.295113,0.25527868,0.10783472,0.49474666,-0.117281504,2.2342536,2.4466908,1.1316471,0.043540526,1.3503426,-0.18186787,-1.5795393,2.1218717,0.95922345,-0.8024055,-0.7541616,2410.2763012306473,3676.925119287984,0.030322727,-0.049316946,0.036668386,-0.07219844,-0.02136933,-0.018051509,-0.014718857,0.003398028,0.010379628,0.0470071,0.009960736,-0.059823643,0.0128779905,0.0248255,0.009452572
-5.7026267,-0.8724016,0.9647663,0.8672922,0.5398159,0.23138496,0.78201777,1.8063675,-1.7355917,-0.63764286,1.0595312,-0.5053964,0.4008286,0.04241492,0.36265022,0.2189444,0.3157629,-1.6738044,-1.7878578,1.8302112,-2.6766844,-1.810064,-1.469581,-1.351423,-2.1470263,0.26726523,2.3844104,-0.32456708,-2.9462233,-0.2858645,-1.0358285,-0.6710105,1.1305597,2.3718984,0.05259082,-5.2911983,4.5602965,-0.26658422,2.2835164,0.3710828,-0.42102087,-1.8844393,-2.5767896,-0.5914819,0.81271005,-3.0126402,2.4836154,-2.0555923,2.33096,-3.4898841,-748.9232868675265,-1229.9593786365947,0.02989221,0.024972757,-0.00027290403,-0.0018940626,-0.0044825943,-0.000639619,-0.0065823295,0.0075467266,0.008529742,-0.00498419,-0.0015696384,-0.0043708645,-0.0026787466,-0.0003693989,0.019890534
-4.1606817,-1.2546375,-1.5470328,0.77860105,0.0797107,1.1409327,0.73970383,2.3326068,0.47378096,0.66255146,1.9861511,0.2467995,-0.48178095,3.0682287,-1.7550995,2.8613265,1.5064986,-3.5400724,1.6614434,1.8658074,2.5368588,-1.0327709,0.17638053,1.3195788,-1.459194,-1.2198603,1.5321836,-1.6233997,-0.6463719,1.3433871,-0.07661095,0.92595464,-1.1090816,0.2688733,0.72393304,-0.22674547,0.7496269,0.006148704,-0.5808425,-0.75096697,-0.3726663,-0.024427913,-0.9417382,-0.37255022,1.2210026,-0.0089408485,-2.615582,-0.075613074,-0.21108237,2.767115,-1273.549996751364,-1047.9909475389047,0.030353982,0.027303563,-0.0003410259,-0.004624375,-0.009028081,0.00040729844,-0.017923161,-0.006329604,-0.016039763,-0.0067483606,-0.001424104,-0.0041611,0.00071368396,0.00137975,0.06446406
-5.4594517,-0.97851986,-3.206443,2.1206405,5.3217607,0.5744539,-2.0729973,2.1045115,0.43206382,3.9510596,-1.1417093,-1.7352865,4.600992,-0.17783849,1.814715,0.76210535,0.13775353,0.7383255,2.0720692,0.31500843,-1.2030817,-0.24087399,-1.4286488,-0.93884164,2.3658922,-1.8769455,1.4692717,0.09910948,-0.10366431,0.15008111,1.2672764,-0.97612864,0.79153854,-1.2869424,1.1003846,-2.802547,-0.7835944,0.10742637,1.2374291,1.1349895,-0.4727476,-0.92167616,-1.6284359,4.347257,0.92032176,3.176072,0.48776266,-0.64670265,-0.14956342,3.9390483,-2287.179878999584,-1240.0746876341325,0.030195551,0.028459195,0.0002657704,-0.005654073,-0.014259341,-9.139956e-05,-0.04106368,-0.020303244,-0.045290638,-0.011135115,-0.0025039786,-0.0012523899,0.0051032985,-1.3625284e-07,-0.010891343
4.7666554,-4.683075,16.101892,-9.804479,5.4062366,2.785764,-4.756432,-5.9308057,-0.6584813,5.6923895,8.195443,-2.2190516,5.831472,-3.9959145,11.35243,-1.293425,16.454372,0.42613024,-6.5215178,-12.707881,-7.4509425,6.243733,1.4145132,8.827546,1.5669965,-5.1671824,-8.782833,3.2702715,-14.355207,-7.8949857,-6.7454863,-1.4520307,-0.0035670572,-6.26048,-0.7553889,-1.5341357,6.671896,9.937364,-4.2639446,2.265753,-0.15353723,5.5271606,10.441252,-6.8150144,0.2116437,-15.41791,2.0816717,-4.924424,5.683964,-8.621653,-795.2881119926667,244.15196261301554,0.029875472,0.019798355,-0.0009527847,-0.006928123,-0.0075015784,0.012657207,0.07712366,-0.03333848,-0.035832744,0.03137483,-0.005913434,0.006902986,0.008984581,0.0015342489,0.011291953
-7.961096,0.51988167,-2.4019144,3.0295956,-1.3689005,-0.45957994,0.30598283,-2.1000519,-0.5759051,-0.31415647,-0.43241987,-0.19414873,0.012100664,-0.49659327,2.3611472,2.971028,0.69397837,-1.0566742,-0.4014879,0.25210574,-0.37671572,1.7241287,1.6260202,0.78385615,0.45482033,1.11787,0.20292653,0.88020617,1.385182,1.3046126,3.2236626,-1.2718695,-0.90791875,1.415559,-0.43243214,-1.5045415,-2.710488,0.9409789,0.34622172,1.5887159,0.7356964,-0.4831705,1.1009263,-0.964945,1.4433997,-0.8740237,-0.21032733,0.09980652,-2.981292,0.75011176,-1485.043180600923,-1770.7920744995672,0.025616946,0.023623249,0.0006022398,-0.0030955458,-0.007377122,-0.0012091688,-0.02797131,-0.00079188764,-0.010227418,-0.0072488063,-0.00047812675,-0.000582939,-0.0005680885,0.0013138101,0.0031659557
-15.51379,2.449333,3.7754412,-3.7153897,-1.467334,0.35906917,-0.74826574,0.97108686,0.5006509,1.6710408,0.948967,0.57779115,0.58340675,0.3364548,0.6600502,-0.2008857,1.2840292,1.4930655,-0.0021878565,1.2375219,-1.0089982,-0.9760922,-2.1240308,-1.9742887,1.0658268,-1.594465,-0.8508173,-1.2360605,0.11969928,0.91098577,-0.51492035,0.34770414,0.17256522,0.9364671,1.9305884,-1.8880794,2.5736637,-2.2926269,0.15801516,0.5690467,-0.5912081,0.4712546,-0.28588027,2.4061542,0.6313196,-1.5554612,-1.3489707,0.013878441,1.028135,0.58761585,369.71317760131524,-469.34887126164,0.030892631,0.010534726,0.0016278245,0.027810123,0.080042586,-0.045894343,-0.031014103,-0.038069665,0.05681555,0.1157862,0.044319343,0.07787455,0.005947938,-0.007659477,0.006277209
-7.657564,0.11626843,-0.044577073,0.6387253,-3.4097283,0.9640512,1.4601924,3.6922438,-0.18112236,-0.6458766,-4.269051,-0.7423441,0.019072616,0.27344528,-2.993253,-0.98645675,0.58967155,-0.89379656,-0.17145455,-1.0190811,-0.33189398,-1.7229493,1.9267874,3.5653021,0.7964467,-1.3327272,-1.7329184,1.3084328,-2.5220633,4.9963584,0.11686926,3.6555808,-3.1820266,1.8961881,-2.327736,3.5668504,1.4142256,2.519785,-2.9332438,-0.21059026,1.2539815,-2.181049,1.3200595,-0.54719627,-0.36260173,3.1999543,-2.810453,-1.4792606,-3.1030512,-3.3650677,-536.816070591467,-1990.505936379531,0.029387055,0.027010236,0.00051241985,-0.002658773,-0.0021348565,-0.0003769074,-0.01022309,0.029892508,0.037568983,-0.0059541073,0.0033667502,0.0053977384,0.0011587318,-0.0028458945,-0.030957267
8.831167,8.713072,-1.7078023,-5.8289404,-4.878237,-3.0970316,1.057057,-0.77645063,0.73463374,-1.8048978,-2.286172,-2.734183,2.1044056,-3.5157154,-2.0781798,2.508278,1.2309749,0.2267208,0.12329841,-1.0356694,0.2306365,-1.1880538,1.1199815,-0.828296,-1.4892222,0.4883317,1.297956,0.27926362,0.90702003,0.43719852,-1.7840916,0.5744331,0.13171527,1.8509704,-0.030721528,0.7682987,-0.33114916,1.5228307,-1.9751565,0.8418358,2.4805617,-1.7201372,-0.96550316,-1.0087802,-0.3670372,0.36557686,-1.5551655,-0.088436246,-1.5907367,1.0177068,1303.7871396651515,3398.4831429923656,0.029895345,-0.03746889,0.05079864,-0.006765393,0.020194756,0.05574458,-0.006944956,-0.0077683274,0.0010609659,-0.021024887,0.0031590816,0.03466486,-0.050887175,-0.03645274,0.030261554
9.16834,-8.861282,2.8560886,3.9351737,6.7441945,0.19530539,-3.441232,1.4091005,-0.15528364,-5.572672,-1.3041984,0.21416941,1.2701088,-4.806258,0.6147787,4.011152,-0.024147192,-0.3505644,1.6934676,-0.72012144,-0.10816776,2.088771,-1.1099966,1.0738909,-1.214638,0.1502148,1.0377226,1.5053418,-0.45345753,-0.4194333,-1.6396585,-1.3863356,-0.79659384,-0.29033393,0.5864965,0.18321769,-1.8437773,-0.28184965,-1.9954025,-0.0017863022,1.0623423,-1.1981106,0.5461064,0.07115503,-0.84966695,-0.29029357,-2.1618018,-1.4717048,-0.74006325,0.07069046,3008.7679903097414,1280.1383332036396,0.027158482,-0.03536206,-0.06317893,0.03583302,-0.036210723,0.03752362,-0.008808953,0.0044561704,0.0027626625,0.031595487,0.071260504,-0.05671299,-0.031140689,-0.03023602,0.004403205
